"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20110301,"芝地区総合支所管内","西新橋一丁目",149,127,124,251
20110301,"芝地区総合支所管内","西新橋二丁目",209,177,160,337
20110301,"芝地区総合支所管内","西新橋三丁目",324,189,252,441
20110301,"芝地区総合支所管内","三田一丁目",2031,1670,1923,3593
20110301,"芝地区総合支所管内","三田二丁目",1858,1579,1893,3472
20110301,"芝地区総合支所管内","三田三丁目",889,671,736,1407
20110301,"芝地区総合支所管内","浜松町一丁目",773,660,631,1291
20110301,"芝地区総合支所管内","浜松町二丁目",185,150,147,297
20110301,"芝地区総合支所管内","芝大門一丁目",400,308,344,652
20110301,"芝地区総合支所管内","芝大門二丁目",473,346,405,751
20110301,"芝地区総合支所管内","芝公園一丁目",132,97,99,196
20110301,"芝地区総合支所管内","芝公園二丁目",411,280,290,570
20110301,"芝地区総合支所管内","芝公園三丁目",134,116,133,249
20110301,"芝地区総合支所管内","芝公園四丁目",55,38,26,64
20110301,"芝地区総合支所管内","虎ノ門一丁目",174,133,169,302
20110301,"芝地区総合支所管内","虎ノ門二丁目",50,42,35,77
20110301,"芝地区総合支所管内","虎ノ門三丁目",684,538,615,1153
20110301,"芝地区総合支所管内","虎ノ門四丁目",347,202,322,524
20110301,"芝地区総合支所管内","虎ノ門五丁目",192,174,194,368
20110301,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20110301,"芝地区総合支所管内","愛宕二丁目",146,122,127,249
20110401,"芝地区総合支所管内","芝一丁目",788,644,609,1253
20110401,"芝地区総合支所管内","芝二丁目",1551,1256,1308,2564
20110401,"芝地区総合支所管内","芝三丁目",1836,1401,1540,2941
20110401,"芝地区総合支所管内","芝四丁目",1155,880,972,1852
20110401,"芝地区総合支所管内","芝五丁目",2007,1373,1680,3053
20110401,"芝地区総合支所管内","海岸一丁目",1146,961,903,1864
20110401,"芝地区総合支所管内","東新橋一丁目",708,625,717,1342
20110401,"芝地区総合支所管内","東新橋二丁目",145,103,88,191
20110401,"芝地区総合支所管内","新橋一丁目",26,17,16,33
20110401,"芝地区総合支所管内","新橋二丁目",95,71,72,143
20110401,"芝地区総合支所管内","新橋三丁目",155,144,124,268
20110401,"芝地区総合支所管内","新橋四丁目",232,192,178,370
20110401,"芝地区総合支所管内","新橋五丁目",300,246,233,479
20110401,"芝地区総合支所管内","新橋六丁目",523,373,323,696
20110401,"芝地区総合支所管内","西新橋一丁目",151,127,125,252
20110401,"芝地区総合支所管内","西新橋二丁目",206,175,159,334
20110401,"芝地区総合支所管内","西新橋三丁目",343,198,264,462
20110401,"芝地区総合支所管内","三田一丁目",2043,1670,1944,3614
20110401,"芝地区総合支所管内","三田二丁目",1855,1568,1894,3462
20110401,"芝地区総合支所管内","三田三丁目",882,674,730,1404
20110401,"芝地区総合支所管内","浜松町一丁目",774,654,636,1290
20110401,"芝地区総合支所管内","浜松町二丁目",183,148,146,294
20110401,"芝地区総合支所管内","芝大門一丁目",411,312,351,663
20110401,"芝地区総合支所管内","芝大門二丁目",474,345,405,750
20110401,"芝地区総合支所管内","芝公園一丁目",131,96,98,194
20110401,"芝地区総合支所管内","芝公園二丁目",409,280,290,570
20110401,"芝地区総合支所管内","芝公園三丁目",141,120,137,257
20110401,"芝地区総合支所管内","芝公園四丁目",54,37,26,63
20110401,"芝地区総合支所管内","虎ノ門一丁目",171,132,167,299
20110401,"芝地区総合支所管内","虎ノ門二丁目",45,37,36,73
20110401,"芝地区総合支所管内","虎ノ門三丁目",684,539,622,1161
20110401,"芝地区総合支所管内","虎ノ門四丁目",373,218,330,548
20110401,"芝地区総合支所管内","虎ノ門五丁目",196,178,196,374
20110401,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20110401,"芝地区総合支所管内","愛宕二丁目",145,121,125,246
20110501,"芝地区総合支所管内","芝一丁目",781,639,605,1244
20110501,"芝地区総合支所管内","芝二丁目",1554,1259,1307,2566
20110501,"芝地区総合支所管内","芝三丁目",1837,1398,1537,2935
20110501,"芝地区総合支所管内","芝四丁目",1174,896,985,1881
20110501,"芝地区総合支所管内","芝五丁目",2020,1387,1688,3075
20110501,"芝地区総合支所管内","海岸一丁目",1158,968,900,1868
20110501,"芝地区総合支所管内","東新橋一丁目",707,624,715,1339
20110501,"芝地区総合支所管内","東新橋二丁目",149,108,87,195
20110501,"芝地区総合支所管内","新橋一丁目",26,17,17,34
20110501,"芝地区総合支所管内","新橋二丁目",96,71,73,144
20110501,"芝地区総合支所管内","新橋三丁目",157,146,124,270
20110501,"芝地区総合支所管内","新橋四丁目",242,195,188,383
20110501,"芝地区総合支所管内","新橋五丁目",300,248,230,478
20110501,"芝地区総合支所管内","新橋六丁目",519,373,317,690
20110501,"芝地区総合支所管内","西新橋一丁目",149,126,123,249
20110501,"芝地区総合支所管内","西新橋二丁目",206,176,154,330
20110501,"芝地区総合支所管内","西新橋三丁目",341,195,264,459
20110501,"芝地区総合支所管内","三田一丁目",2041,1668,1951,3619
20110501,"芝地区総合支所管内","三田二丁目",1866,1576,1893,3469
20110501,"芝地区総合支所管内","三田三丁目",913,692,742,1434
20110501,"芝地区総合支所管内","浜松町一丁目",768,652,629,1281
20110501,"芝地区総合支所管内","浜松町二丁目",181,147,145,292
20110501,"芝地区総合支所管内","芝大門一丁目",406,312,346,658
20110501,"芝地区総合支所管内","芝大門二丁目",485,349,407,756
20110501,"芝地区総合支所管内","芝公園一丁目",132,97,99,196
20110501,"芝地区総合支所管内","芝公園二丁目",405,279,287,566
20110501,"芝地区総合支所管内","芝公園三丁目",141,120,136,256
20110501,"芝地区総合支所管内","芝公園四丁目",53,36,26,62
20110501,"芝地区総合支所管内","虎ノ門一丁目",169,131,168,299
20110501,"芝地区総合支所管内","虎ノ門二丁目",42,36,33,69
20110501,"芝地区総合支所管内","虎ノ門三丁目",681,538,622,1160
20110501,"芝地区総合支所管内","虎ノ門四丁目",365,218,324,542
20110501,"芝地区総合支所管内","虎ノ門五丁目",197,179,198,377
20110501,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20110501,"芝地区総合支所管内","愛宕二丁目",149,124,130,254
20110601,"芝地区総合支所管内","芝一丁目",784,644,604,1248
20110601,"芝地区総合支所管内","芝二丁目",1549,1251,1311,2562
20110601,"芝地区総合支所管内","芝三丁目",1830,1393,1520,2913
20110601,"芝地区総合支所管内","芝四丁目",1171,893,990,1883
20110601,"芝地区総合支所管内","芝五丁目",2012,1376,1679,3055
20110601,"芝地区総合支所管内","海岸一丁目",1162,979,891,1870
20110601,"芝地区総合支所管内","東新橋一丁目",708,625,715,1340
20110601,"芝地区総合支所管内","東新橋二丁目",147,107,86,193
20110601,"芝地区総合支所管内","新橋一丁目",25,17,16,33
20110601,"芝地区総合支所管内","新橋二丁目",97,72,73,145
20110601,"芝地区総合支所管内","新橋三丁目",157,146,124,270
20110601,"芝地区総合支所管内","新橋四丁目",246,196,194,390
20110601,"芝地区総合支所管内","新橋五丁目",304,253,229,482
20110601,"芝地区総合支所管内","新橋六丁目",514,373,312,685
20110601,"芝地区総合支所管内","西新橋一丁目",154,130,126,256
20110601,"芝地区総合支所管内","西新橋二丁目",204,170,155,325
20110601,"芝地区総合支所管内","西新橋三丁目",343,198,264,462
20110601,"芝地区総合支所管内","三田一丁目",2038,1668,1953,3621
20110601,"芝地区総合支所管内","三田二丁目",1866,1580,1892,3472
20110601,"芝地区総合支所管内","三田三丁目",914,687,751,1438
20110601,"芝地区総合支所管内","浜松町一丁目",767,651,629,1280
20110601,"芝地区総合支所管内","浜松町二丁目",180,147,144,291
20110601,"芝地区総合支所管内","芝大門一丁目",407,310,345,655
20110601,"芝地区総合支所管内","芝大門二丁目",485,352,403,755
20110601,"芝地区総合支所管内","芝公園一丁目",136,98,103,201
20110601,"芝地区総合支所管内","芝公園二丁目",407,280,288,568
20110601,"芝地区総合支所管内","芝公園三丁目",142,122,135,257
20110601,"芝地区総合支所管内","芝公園四丁目",52,34,27,61
20110601,"芝地区総合支所管内","虎ノ門一丁目",165,126,164,290
20110601,"芝地区総合支所管内","虎ノ門二丁目",43,38,35,73
20110601,"芝地区総合支所管内","虎ノ門三丁目",682,544,622,1166
20110601,"芝地区総合支所管内","虎ノ門四丁目",366,223,324,547
20110601,"芝地区総合支所管内","虎ノ門五丁目",198,177,197,374
20110601,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20110601,"芝地区総合支所管内","愛宕二丁目",151,126,132,258
20110701,"芝地区総合支所管内","芝一丁目",784,646,600,1246
20110701,"芝地区総合支所管内","芝二丁目",1548,1251,1309,2560
20110701,"芝地区総合支所管内","芝三丁目",1827,1391,1522,2913
20110701,"芝地区総合支所管内","芝四丁目",1161,886,994,1880
20110701,"芝地区総合支所管内","芝五丁目",2016,1373,1680,3053
20110701,"芝地区総合支所管内","海岸一丁目",1175,992,899,1891
20110701,"芝地区総合支所管内","東新橋一丁目",709,626,713,1339
20110701,"芝地区総合支所管内","東新橋二丁目",151,109,92,201
20110701,"芝地区総合支所管内","新橋一丁目",25,17,16,33
20110701,"芝地区総合支所管内","新橋二丁目",96,71,73,144
20110701,"芝地区総合支所管内","新橋三丁目",153,144,123,267
20110701,"芝地区総合支所管内","新橋四丁目",252,200,197,397
20110701,"芝地区総合支所管内","新橋五丁目",309,257,233,490
20110701,"芝地区総合支所管内","新橋六丁目",515,372,315,687
20110701,"芝地区総合支所管内","西新橋一丁目",153,128,127,255
20110701,"芝地区総合支所管内","西新橋二丁目",201,170,151,321
20110701,"芝地区総合支所管内","西新橋三丁目",339,197,260,457
20110701,"芝地区総合支所管内","三田一丁目",2039,1674,1951,3625
20110701,"芝地区総合支所管内","三田二丁目",1866,1579,1895,3474
20110701,"芝地区総合支所管内","三田三丁目",922,692,756,1448
20110701,"芝地区総合支所管内","浜松町一丁目",767,651,627,1278
20110701,"芝地区総合支所管内","浜松町二丁目",184,148,146,294
20110701,"芝地区総合支所管内","芝大門一丁目",408,311,345,656
20110701,"芝地区総合支所管内","芝大門二丁目",486,352,403,755
20110701,"芝地区総合支所管内","芝公園一丁目",136,96,106,202
20110701,"芝地区総合支所管内","芝公園二丁目",408,277,287,564
20110701,"芝地区総合支所管内","芝公園三丁目",142,122,135,257
20110701,"芝地区総合支所管内","芝公園四丁目",50,33,26,59
20110701,"芝地区総合支所管内","虎ノ門一丁目",165,127,162,289
20110701,"芝地区総合支所管内","虎ノ門二丁目",42,38,34,72
20110701,"芝地区総合支所管内","虎ノ門三丁目",679,541,621,1162
20110701,"芝地区総合支所管内","虎ノ門四丁目",367,223,326,549
20110701,"芝地区総合支所管内","虎ノ門五丁目",197,176,197,373
20110701,"芝地区総合支所管内","愛宕一丁目",36,35,37,72
20110701,"芝地区総合支所管内","愛宕二丁目",151,127,130,257
20110801,"芝地区総合支所管内","芝一丁目",789,646,606,1252
20110801,"芝地区総合支所管内","芝二丁目",1543,1245,1304,2549
20110801,"芝地区総合支所管内","芝三丁目",1826,1396,1517,2913
20110801,"芝地区総合支所管内","芝四丁目",1173,894,1002,1896
20110801,"芝地区総合支所管内","芝五丁目",2004,1359,1677,3036
20110801,"芝地区総合支所管内","海岸一丁目",1187,1000,903,1903
20110801,"芝地区総合支所管内","東新橋一丁目",713,626,715,1341
20110801,"芝地区総合支所管内","東新橋二丁目",170,124,100,224
20110801,"芝地区総合支所管内","新橋一丁目",25,17,14,31
20110801,"芝地区総合支所管内","新橋二丁目",98,73,73,146
20110801,"芝地区総合支所管内","新橋三丁目",152,143,122,265
20110801,"芝地区総合支所管内","新橋四丁目",250,199,191,390
20110801,"芝地区総合支所管内","新橋五丁目",305,254,231,485
20110801,"芝地区総合支所管内","新橋六丁目",518,375,315,690
20110801,"芝地区総合支所管内","西新橋一丁目",153,129,125,254
20110801,"芝地区総合支所管内","西新橋二丁目",200,170,150,320
20110801,"芝地区総合支所管内","西新橋三丁目",342,200,261,461
20110801,"芝地区総合支所管内","三田一丁目",2053,1687,1957,3644
20110801,"芝地区総合支所管内","三田二丁目",1864,1570,1886,3456
20110801,"芝地区総合支所管内","三田三丁目",914,688,746,1434
20110801,"芝地区総合支所管内","浜松町一丁目",764,654,624,1278
20110801,"芝地区総合支所管内","浜松町二丁目",185,149,147,296
20110801,"芝地区総合支所管内","芝大門一丁目",407,311,341,652
20110801,"芝地区総合支所管内","芝大門二丁目",486,353,402,755
20110801,"芝地区総合支所管内","芝公園一丁目",135,95,106,201
20110801,"芝地区総合支所管内","芝公園二丁目",404,278,287,565
20110801,"芝地区総合支所管内","芝公園三丁目",139,121,133,254
20110801,"芝地区総合支所管内","芝公園四丁目",50,33,26,59
20110801,"芝地区総合支所管内","虎ノ門一丁目",165,125,163,288
20110801,"芝地区総合支所管内","虎ノ門二丁目",42,38,34,72
20110801,"芝地区総合支所管内","虎ノ門三丁目",680,541,619,1160
20110801,"芝地区総合支所管内","虎ノ門四丁目",365,223,326,549
20110801,"芝地区総合支所管内","虎ノ門五丁目",202,179,202,381
20110801,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20110801,"芝地区総合支所管内","愛宕二丁目",152,124,131,255
20110901,"芝地区総合支所管内","芝一丁目",792,646,613,1259
20110901,"芝地区総合支所管内","芝二丁目",1542,1244,1302,2546
20110901,"芝地区総合支所管内","芝三丁目",1829,1399,1521,2920
20110901,"芝地区総合支所管内","芝四丁目",1176,892,1011,1903
20110901,"芝地区総合支所管内","芝五丁目",2007,1363,1670,3033
20110901,"芝地区総合支所管内","海岸一丁目",1195,999,905,1904
20110901,"芝地区総合支所管内","東新橋一丁目",716,631,716,1347
20110901,"芝地区総合支所管内","東新橋二丁目",183,129,112,241
20110901,"芝地区総合支所管内","新橋一丁目",25,17,14,31
20110901,"芝地区総合支所管内","新橋二丁目",97,72,73,145
20110901,"芝地区総合支所管内","新橋三丁目",151,144,121,265
20110901,"芝地区総合支所管内","新橋四丁目",255,203,190,393
20110901,"芝地区総合支所管内","新橋五丁目",308,256,234,490
20110901,"芝地区総合支所管内","新橋六丁目",501,365,307,672
20110901,"芝地区総合支所管内","西新橋一丁目",152,128,123,251
20110901,"芝地区総合支所管内","西新橋二丁目",205,173,152,325
20110901,"芝地区総合支所管内","西新橋三丁目",342,198,260,458
20110901,"芝地区総合支所管内","三田一丁目",2065,1690,1980,3670
20110901,"芝地区総合支所管内","三田二丁目",1854,1560,1884,3444
20110901,"芝地区総合支所管内","三田三丁目",912,689,748,1437
20110901,"芝地区総合支所管内","浜松町一丁目",765,651,625,1276
20110901,"芝地区総合支所管内","浜松町二丁目",183,145,146,291
20110901,"芝地区総合支所管内","芝大門一丁目",409,313,344,657
20110901,"芝地区総合支所管内","芝大門二丁目",485,352,401,753
20110901,"芝地区総合支所管内","芝公園一丁目",135,94,107,201
20110901,"芝地区総合支所管内","芝公園二丁目",402,276,288,564
20110901,"芝地区総合支所管内","芝公園三丁目",139,122,132,254
20110901,"芝地区総合支所管内","芝公園四丁目",50,33,26,59
20110901,"芝地区総合支所管内","虎ノ門一丁目",163,126,161,287
20110901,"芝地区総合支所管内","虎ノ門二丁目",42,38,34,72
20110901,"芝地区総合支所管内","虎ノ門三丁目",676,537,615,1152
20110901,"芝地区総合支所管内","虎ノ門四丁目",367,225,328,553
20110901,"芝地区総合支所管内","虎ノ門五丁目",201,176,200,376
20110901,"芝地区総合支所管内","愛宕一丁目",37,35,38,73
20110901,"芝地区総合支所管内","愛宕二丁目",153,125,130,255
20111001,"芝地区総合支所管内","芝一丁目",798,646,616,1262
20111001,"芝地区総合支所管内","芝二丁目",1591,1264,1344,2608
20111001,"芝地区総合支所管内","芝三丁目",1835,1402,1528,2930
20111001,"芝地区総合支所管内","芝四丁目",1181,894,1015,1909
20111001,"芝地区総合支所管内","芝五丁目",2002,1368,1667,3035
20111001,"芝地区総合支所管内","海岸一丁目",1198,1002,902,1904
20111001,"芝地区総合支所管内","東新橋一丁目",717,632,716,1348
20111001,"芝地区総合支所管内","東新橋二丁目",192,138,117,255
20111001,"芝地区総合支所管内","新橋一丁目",25,17,14,31
20111001,"芝地区総合支所管内","新橋二丁目",97,71,72,143
20111001,"芝地区総合支所管内","新橋三丁目",151,145,120,265
20111001,"芝地区総合支所管内","新橋四丁目",254,202,187,389
20111001,"芝地区総合支所管内","新橋五丁目",305,255,232,487
20111001,"芝地区総合支所管内","新橋六丁目",526,390,307,697
20111001,"芝地区総合支所管内","西新橋一丁目",152,128,123,251
20111001,"芝地区総合支所管内","西新橋二丁目",201,168,152,320
20111001,"芝地区総合支所管内","西新橋三丁目",341,195,262,457
20111001,"芝地区総合支所管内","三田一丁目",2076,1699,1988,3687
20111001,"芝地区総合支所管内","三田二丁目",1859,1560,1884,3444
20111001,"芝地区総合支所管内","三田三丁目",899,678,742,1420
20111001,"芝地区総合支所管内","浜松町一丁目",764,650,625,1275
20111001,"芝地区総合支所管内","浜松町二丁目",182,144,146,290
20111001,"芝地区総合支所管内","芝大門一丁目",407,315,341,656
20111001,"芝地区総合支所管内","芝大門二丁目",484,350,403,753
20111001,"芝地区総合支所管内","芝公園一丁目",137,96,107,203
20111001,"芝地区総合支所管内","芝公園二丁目",400,272,289,561
20111001,"芝地区総合支所管内","芝公園三丁目",141,123,133,256
20111001,"芝地区総合支所管内","芝公園四丁目",48,32,25,57
20111001,"芝地区総合支所管内","虎ノ門一丁目",161,125,160,285
20111001,"芝地区総合支所管内","虎ノ門二丁目",41,37,34,71
20111001,"芝地区総合支所管内","虎ノ門三丁目",679,537,615,1152
20111001,"芝地区総合支所管内","虎ノ門四丁目",365,225,329,554
20111001,"芝地区総合支所管内","虎ノ門五丁目",203,176,202,378
20111001,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20111001,"芝地区総合支所管内","愛宕二丁目",157,129,132,261
20111101,"芝地区総合支所管内","芝一丁目",808,648,621,1269
20111101,"芝地区総合支所管内","芝二丁目",1612,1282,1354,2636
20111101,"芝地区総合支所管内","芝三丁目",1847,1409,1534,2943
20111101,"芝地区総合支所管内","芝四丁目",1184,904,1008,1912
20111101,"芝地区総合支所管内","芝五丁目",1999,1370,1665,3035
20111101,"芝地区総合支所管内","海岸一丁目",1189,993,900,1893
20111101,"芝地区総合支所管内","東新橋一丁目",721,634,713,1347
20111101,"芝地区総合支所管内","東新橋二丁目",200,145,123,268
20111101,"芝地区総合支所管内","新橋一丁目",24,16,14,30
20111101,"芝地区総合支所管内","新橋二丁目",97,70,72,142
20111101,"芝地区総合支所管内","新橋三丁目",151,145,120,265
20111101,"芝地区総合支所管内","新橋四丁目",263,207,191,398
20111101,"芝地区総合支所管内","新橋五丁目",308,258,231,489
20111101,"芝地区総合支所管内","新橋六丁目",525,388,308,696
20111101,"芝地区総合支所管内","西新橋一丁目",152,128,124,252
20111101,"芝地区総合支所管内","西新橋二丁目",200,166,149,315
20111101,"芝地区総合支所管内","西新橋三丁目",338,194,260,454
20111101,"芝地区総合支所管内","三田一丁目",2068,1697,1982,3679
20111101,"芝地区総合支所管内","三田二丁目",1853,1563,1878,3441
20111101,"芝地区総合支所管内","三田三丁目",885,667,740,1407
20111101,"芝地区総合支所管内","浜松町一丁目",766,648,625,1273
20111101,"芝地区総合支所管内","浜松町二丁目",184,145,146,291
20111101,"芝地区総合支所管内","芝大門一丁目",414,320,343,663
20111101,"芝地区総合支所管内","芝大門二丁目",478,347,396,743
20111101,"芝地区総合支所管内","芝公園一丁目",139,97,109,206
20111101,"芝地区総合支所管内","芝公園二丁目",404,274,292,566
20111101,"芝地区総合支所管内","芝公園三丁目",141,121,133,254
20111101,"芝地区総合支所管内","芝公園四丁目",48,32,25,57
20111101,"芝地区総合支所管内","虎ノ門一丁目",159,125,157,282
20111101,"芝地区総合支所管内","虎ノ門二丁目",40,37,32,69
20111101,"芝地区総合支所管内","虎ノ門三丁目",689,544,622,1166
20111101,"芝地区総合支所管内","虎ノ門四丁目",364,225,327,552
20111101,"芝地区総合支所管内","虎ノ門五丁目",204,176,202,378
20111101,"芝地区総合支所管内","愛宕一丁目",35,34,36,70
20111101,"芝地区総合支所管内","愛宕二丁目",161,128,137,265
20111201,"芝地区総合支所管内","芝一丁目",813,652,625,1277
20111201,"芝地区総合支所管内","芝二丁目",1620,1287,1371,2658
20111201,"芝地区総合支所管内","芝三丁目",1852,1416,1540,2956
20111201,"芝地区総合支所管内","芝四丁目",1172,901,1002,1903
20111201,"芝地区総合支所管内","芝五丁目",2004,1366,1670,3036
20111201,"芝地区総合支所管内","海岸一丁目",1197,1003,911,1914
20111201,"芝地区総合支所管内","東新橋一丁目",719,634,714,1348
20111201,"芝地区総合支所管内","東新橋二丁目",204,149,126,275
20111201,"芝地区総合支所管内","新橋一丁目",24,16,14,30
20111201,"芝地区総合支所管内","新橋二丁目",96,69,72,141
20111201,"芝地区総合支所管内","新橋三丁目",151,144,119,263
20111201,"芝地区総合支所管内","新橋四丁目",267,211,193,404
20111201,"芝地区総合支所管内","新橋五丁目",305,257,229,486
20111201,"芝地区総合支所管内","新橋六丁目",522,387,308,695
20111201,"芝地区総合支所管内","西新橋一丁目",149,127,122,249
20111201,"芝地区総合支所管内","西新橋二丁目",199,165,149,314
20111201,"芝地区総合支所管内","西新橋三丁目",336,189,260,449
20111201,"芝地区総合支所管内","三田一丁目",2077,1708,1983,3691
20111201,"芝地区総合支所管内","三田二丁目",1839,1558,1861,3419
20111201,"芝地区総合支所管内","三田三丁目",885,665,745,1410
20111201,"芝地区総合支所管内","浜松町一丁目",767,647,628,1275
20111201,"芝地区総合支所管内","浜松町二丁目",183,143,146,289
20111201,"芝地区総合支所管内","芝大門一丁目",413,319,340,659
20111201,"芝地区総合支所管内","芝大門二丁目",477,345,399,744
20111201,"芝地区総合支所管内","芝公園一丁目",138,97,108,205
20111201,"芝地区総合支所管内","芝公園二丁目",402,272,289,561
20111201,"芝地区総合支所管内","芝公園三丁目",144,123,134,257
20111201,"芝地区総合支所管内","芝公園四丁目",49,32,26,58
20111201,"芝地区総合支所管内","虎ノ門一丁目",159,126,159,285
20111201,"芝地区総合支所管内","虎ノ門二丁目",39,36,31,67
