国籍区分,地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,令和5年中の増減
日本人,4,13364,神津島村,1,0,-27,29,1,-4,1,-1,-1,0,-2,3,0
日本人,3,13380,三宅支庁,-2,2,-80,63,-4,1,-1,0,-3,4,-2,-1,-23
日本人,4,13381,三宅村,0,1,-63,51,-4,0,1,0,-3,3,-1,-1,-16
日本人,4,13382,御蔵島村,-2,1,-17,12,0,1,-2,0,0,1,-1,0,-7
日本人,3,13400,八丈支庁,2,2,-105,99,7,-7,14,11,7,1,0,-3,28
日本人,4,13401,八丈町,2,2,-98,94,8,-7,15,11,8,-1,0,-2,32
日本人,4,13402,青ヶ島村,0,0,-7,5,-1,0,-1,0,-1,2,0,-1,-4
日本人,3,13420,小笠原支庁,-2,-1,-51,43,0,3,-1,3,2,2,0,-4,-6
日本人,4,13421,小笠原村,-2,-1,-51,43,0,3,-1,3,2,2,0,-4,-6
外国人,0,13000,総数,-57,-285,-291,308,106,-56,-16,-26,4,144,29,54,-86
外国人,1,13100,区部,-22,-227,-391,-2,63,-134,-1,-1,18,169,-3,28,-503
外国人,1,13200,市部,-36,-58,100,304,42,80,-11,-13,-12,-22,27,25,426
外国人,2,13300,郡部,1,1,3,4,-1,-3,-2,-11,1,-3,5,1,-4
外国人,2,13350,島部,0,-1,-3,2,2,1,-2,-1,-3,0,0,0,-5
外国人,1,13100,区部,-22,-227,-391,-2,63,-134,-1,-1,18,169,-3,28,-503
外国人,4,13101,千代田区,-7,-2,-23,-10,-18,6,-5,10,-20,-11,-30,-10,-120
外国人,4,13102,中央区,-4,-43,-44,-37,-10,-10,0,-38,-21,-9,-19,4,-231
外国人,4,13103,港区,-11,-21,45,62,6,11,-7,-39,-18,-70,-8,9,-41
外国人,4,13104,新宿区,-125,-202,-510,-348,-129,-152,-117,-191,-195,-172,-89,-26,-2256
外国人,4,13105,文京区,-35,1,10,-16,-17,35,2,62,-2,35,-4,4,75
外国人,4,13106,台東区,-9,-9,-4,-4,24,1,-15,52,1,55,5,-22,75
外国人,4,13107,墨田区,21,50,31,40,5,9,5,-19,-3,39,-1,-16,161
外国人,4,13108,江東区,70,89,93,61,89,28,-7,48,-20,28,87,43,609
外国人,4,13109,品川区,-23,13,31,14,11,20,2,51,42,40,30,12,243
外国人,4,13110,目黒区,29,-5,30,32,-15,2,17,18,-25,20,-6,12,109
外国人,4,13111,大田区,6,4,117,49,54,78,37,36,37,60,8,-54,432
外国人,4,13112,世田谷区,12,41,105,54,52,23,68,11,34,77,26,71,574
外国人,4,13113,渋谷区,31,-3,42,63,8,39,-16,14,18,30,15,21,262
外国人,4,13114,中野区,1,-30,-70,-71,-38,-37,25,21,211,24,-1,1,36
外国人,4,13115,杉並区,1,-25,0,78,-30,-24,-12,-2,49,16,30,31,112
外国人,4,13116,豊島区,-57,-57,-59,53,-58,-104,-70,-43,-66,-47,-48,-64,-620
外国人,4,13117,北区,-18,15,7,1,30,0,8,-23,13,-13,-25,37,32
外国人,4,13118,荒川区,-13,3,-121,-76,28,51,24,26,-36,41,-1,-26,-100
外国人,4,13119,板橋区,17,6,80,30,3,36,33,29,10,-27,-42,27,202
外国人,4,13120,練馬区,38,-23,-13,-44,8,-38,-10,-12,9,62,53,4,34
外国人,4,13121,足立区,21,-16,-28,42,6,-56,-37,-2,-10,42,22,-34,-50
外国人,4,13122,葛飾区,28,-2,-18,19,9,-72,-40,-26,14,-48,-15,-41,-192
外国人,4,13123,江戸川区,5,-11,-92,6,45,20,114,16,-4,-3,10,45,151
外国人,1,13200,市部,-36,-58,100,304,42,80,-11,-13,-12,-22,27,25,426
外国人,4,13201,八王子市,-7,-33,64,29,-8,8,-29,-15,3,1,-4,-14,-5
外国人,4,13202,立川市,-5,3,44,11,1,-4,-9,-7,-3,8,-11,26,54
外国人,4,13203,武蔵野市,5,13,17,23,24,-10,16,13,-2,19,11,10,139
外国人,4,13204,三鷹市,7,1,-10,13,12,34,5,0,-7,4,-4,-14,41
外国人,4,13205,青梅市,-1,-2,19,-5,11,6,-6,-14,-1,9,-4,3,15
外国人,4,13206,府中市,9,-8,-16,28,-2,-11,8,-3,-17,-6,-8,-25,-51
外国人,4,13207,昭島市,-5,2,-3,-10,8,-3,-7,6,7,-6,9,-1,-3
外国人,4,13208,調布市,-15,-7,15,19,5,-2,1,-7,-10,-10,-4,9,-6
外国人,4,13209,町田市,-1,7,69,63,0,14,-8,16,1,-5,24,-1,179
外国人,4,13210,小金井市,-6,16,-8,16,-3,32,7,7,0,-4,7,14,78
外国人,4,13211,小平市,-19,-37,-84,57,20,-16,1,-1,3,-20,15,9,-72
外国人,4,13212,日野市,12,-6,12,4,-16,-10,-9,-7,-16,-2,-6,-4,-48
外国人,4,13213,東村山市,3,5,22,-5,4,-7,-6,6,13,4,-9,-1,29
外国人,4,13214,国分寺市,-13,-23,9,16,1,6,-2,1,0,0,13,6,14
外国人,4,13215,国立市,-9,-8,-7,13,-1,0,0,-12,9,-10,-2,2,-25
外国人,4,13218,福生市,14,15,-26,-1,2,-5,6,-1,9,-3,2,2,14
外国人,4,13219,狛江市,-1,6,-7,2,-1,0,8,-1,7,6,0,-3,16
外国人,4,13220,東大和市,-1,6,13,13,3,2,3,1,-5,-7,-12,-3,13
外国人,4,13221,清瀬市,-4,1,4,5,-5,4,5,1,5,3,-9,1,11
外国人,4,13222,東久留米市,5,7,0,4,13,-2,11,5,4,4,5,6,62
外国人,4,13223,武蔵村山市,5,-2,4,4,3,-1,-1,-4,1,-2,9,-6,10
外国人,4,13224,多摩市,-1,-5,7,-3,2,13,-5,2,-13,-11,1,1,-12
外国人,4,13225,稲城市,12,1,-3,6,3,17,12,-2,3,10,-15,7,51
外国人,4,13227,羽村市,-7,-3,-31,-10,-9,8,-5,-3,-5,-10,-4,-5,-84
外国人,4,13228,あきる野市,-13,5,-2,-3,-12,3,4,0,2,5,8,6,3
外国人,4,13229,西東京市,0,-12,-2,15,-13,4,-11,6,0,1,15,0,3
外国人,1,13550,町村部,1,0,0,6,1,-2,-4,-12,-2,-3,5,1,-9
外国人,2,13300,郡部,1,1,3,4,-1,-3,-2,-11,1,-3,5,1,-4
外国人,4,13303,瑞穂町,1,2,0,1,-2,-5,-1,-5,1,2,7,0,1
外国人,4,13305,日の出町,0,0,3,0,1,1,-1,-5,-1,-5,-2,1,-8
外国人,4,13307,檜原村,0,0,0,0,0,1,0,0,0,0,0,0,1
外国人,4,13308,奥多摩町,0,-1,0,3,0,0,0,-1,1,0,0,0,2
外国人,2,13350,島部,0,-1,-3,2,2,1,-2,-1,-3,0,0,0,-5
外国人,3,13360,大島支庁,0,0,-1,0,0,0,0,-1,-2,0,0,0,-4
外国人,4,13361,大島町,0,0,0,0,0,0,0,-1,-2,0,0,0,-3
外国人,4,13362,利島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,4,13363,新島村,0,0,-1,0,0,0,0,0,0,0,0,0,-1
外国人,4,13364,神津島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13380,三宅支庁,0,0,-1,0,0,0,-1,0,0,0,0,0,-2
外国人,4,13381,三宅村,0,0,-1,0,0,0,-1,0,0,0,0,0,-2
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13400,八丈支庁,0,-1,0,2,1,0,0,0,-1,0,0,0,1
外国人,4,13401,八丈町,0,-1,0,2,1,0,0,0,-1,0,0,0,1
外国人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,0,0
外国人,3,13420,小笠原支庁,0,0,-1,0,1,1,-1,0,0,0,0,0,0
外国人,4,13421,小笠原村,0,0,-1,0,1,1,-1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,
人口の動き（令和5年中）,,,,,,,,,,,,,,,,
第11－１・２・３表　区市町村、月別都内間移動増減（総数、日本人、外国人）,,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,,
