階層コード,地域コード,地域,人口総数／平成29年5月１日,人口総数／平成29年4月１日,人口総数／平成28年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13600263,13569660,13489049,30603,0.23,111214,0.82
1,13100,区部,9360818,9338582,9267359,22236,0.24,93459,1.01
1,13200,市部,4155182,4147238,4136690,7944,0.19,18492,0.45
1,13300,郡部,58150,58162,58495,-12,-0.02,-345,-0.59
1,13350,島部,26113,25678,26505,435,1.69,-392,-1.48
,,,,,,,,,
住民基本台帳による世帯と人口_平成29年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
