地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13382,御蔵島村,306,3,305,167,138,1,0,1,169,168,0,1
3,13400,八丈支庁,7851,-15,7747,3895,3852,104,9,95,4492,4394,21,77
4,13401,八丈町,7692,-14,7588,3805,3783,104,9,95,4385,4287,21,77
4,13402,青ヶ島村,159,-1,159,90,69,0,0,0,107,107,0,0
3,13420,小笠原支庁,2599,5,2572,1441,1131,27,12,15,1492,1466,16,10
4,13421,小笠原村,2599,5,2572,1441,1131,27,12,15,1492,1466,16,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口 _平成29年2月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成29年2月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
