階層コード,地域コード,地域,人口総数／平成29年6月１日,人口総数／平成29年5月１日,人口総数／平成28年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13609067,13600263,13498486,8804,0.06,110581,0.82
1,13100,区部,9368711,9360818,9274893,7893,0.08,93818,1.01
1,13200,市部,4156090,4155182,4138618,908,0.02,17472,0.42
1,13300,郡部,58129,58150,58497,-21,-0.04,-368,-0.63
1,13350,島部,26137,26113,26478,24,0.09,-341,-1.29
,,,,,,,,,
住民基本台帳による世帯と人口_平成29年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
