地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13307,檜原村,2253,-3,2242,1126,1116,11,3,8,1189,1180,6,3
4,13308,奥多摩町,5230,-11,5205,2610,2595,25,12,13,2659,2636,6,17
2,13350,島部,26089,-27,25831,13298,12533,258,93,165,14996,14747,122,127
3,13360,大島支庁,12861,-7,12771,6461,6310,90,66,24,7156,7070,61,25
4,13361,大島町,7911,-7,7834,3996,3838,77,60,17,4712,4639,57,16
4,13362,利島村,318,0,317,173,144,1,0,1,172,171,1,0
4,13363,新島村,2736,-3,2726,1323,1403,10,5,5,1369,1359,2,8
4,13364,神津島村,1896,3,1894,969,925,2,1,1,903,901,1,1
3,13380,三宅支庁,2871,4,2831,1540,1291,40,8,32,1842,1804,17,21
4,13381,三宅村,2551,5,2512,1368,1144,39,8,31,1667,1630,17,20
4,13382,御蔵島村,320,-1,319,172,147,1,0,1,175,174,0,1
3,13400,八丈支庁,7734,-19,7631,3852,3779,103,7,96,4497,4396,30,71
4,13401,八丈町,7567,-18,7464,3762,3702,103,7,96,4387,4286,30,71
4,13402,青ヶ島村,167,-1,167,90,77,0,0,0,110,110,0,0
3,13420,小笠原支庁,2623,-5,2598,1445,1153,25,12,13,1501,1477,14,10
4,13421,小笠原村,2623,-5,2598,1445,1153,25,12,13,1501,1477,14,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成29年10月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成29年10月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
