階層コード,地域コード,地域,人口総数／平成29年7月１日,人口総数／平成29年6月１日,人口総数／平成28年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13613147,13609067,13502271,4080,0.03,110876,0.82
1,13100,区部,9372119,9368711,9278062,3408,0.04,94057,1.01
1,13200,市部,4156800,4156090,4139260,710,0.02,17540,0.42
1,13300,郡部,58108,58129,58470,-21,-0.04,-362,-0.62
1,13350,島部,26120,26137,26479,-17,-0.07,-359,-1.36
,,,,,,,,,
住民基本台帳による世帯と人口_平成29年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
