階層コード,地域コード,地域,人口総数／平成14年7月１日,人口総数／平成14年6月１日,人口総数／平成13年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12314093,12310519,12203643,3574,0.03,110450,0.91
1,13100,区部,8352821,8350829,8278175,1992,0.02,74646,0.9
1,13200,市部,3869002,3867414,3832793,1588,0.04,36209,0.94
1,13300,郡部,61337,61336,61311,1,0,26,0.04
1,13350,島部,30933,30940,31364,-7,-0.02,-431,-1.37
,,,,,,,,,
住民基本台帳による世帯と人口＿平成14年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数1:区部・市部・郡部・島部）,,,,,,,,,
