階層コード,地域コード,地域,人口総数／平成14年8月１日,人口総数／平成14年7月１日,人口総数／平成13年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,12320680,12314093,12210097,6587,0.05,110583,0.91
1,13100,区部,8357877,8352821,8282673,5056,0.06,75204,0.91
1,13200,市部,3870490,3869002,3834703,1488,0.04,35787,0.93
1,13300,郡部,61364,61337,61370,27,0.04,-6,-0.01
1,13350,島部,30949,30933,31351,16,0.05,-402,-1.28
,,,,,,,,,
住民基本台帳による世帯と人口_平成14年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数1:区部・市部・郡部・島部）,,,,,,,,,
