"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2002120101,"麻布",3,33,38,71,9999,9999,,,29,,9,"ENE",116,87,
2002120102,"麻布",3,20,37,57,2,7,,,29,,11,"E",114,82,
2002120103,"麻布",3,22,35,57,3,7,,,38,,7,"NNE",112,79,
2002120104,"麻布",3,23,36,59,1,7,,,31,,7,"NE",108,79,
2002120105,"麻布",3,16,34,50,3,6,,,36,,11,"NE",110,78,
2002120106,"麻布",3,14,33,47,3,6,,,38,,9,"NE",106,76,
2002120107,"麻布",3,13,32,45,4,6,,,31,,7,"NE",106,76,
2002120108,"麻布",3,9,30,39,7,5,,,25,,15,"E",106,75,
2002120109,"麻布",3,16,32,48,6,7,,,28,,12,"NNE",102,78,
2002120110,"麻布",3,22,32,54,5,7,,,36,,13,"NW",101,83,
2002120111,"麻布",3,32,33,65,3,9,,,37,,11,"N",102,84,
2002120112,"麻布",3,36,33,69,3,9,,,46,,18,"NW",100,84,
2002120113,"麻布",3,33,34,67,4,9,,,53,,14,"NE",98,87,
2002120114,"麻布",2,16,31,47,9,7,,,48,,15,"NE",97,89,
2002120115,"麻布",2,17,32,49,7,7,,,59,,15,"NE",96,99,
2002120116,"麻布",2,19,32,51,6,7,,,53,,13,"NE",96,98,
2002120117,"麻布",2,19,33,52,5,8,,,42,,13,"NNE",97,97,
2002120118,"麻布",2,14,32,46,5,7,,,45,,13,"ENE",95,95,
2002120119,"麻布",2,16,31,47,6,7,,,40,,13,"NE",95,94,
2002120120,"麻布",2,15,30,45,7,6,,,42,,11,"NNE",96,93,
2002120121,"麻布",2,18,30,48,6,7,,,40,,12,"N",96,90,
2002120122,"麻布",2,23,32,55,4,7,,,29,,14,"N",96,88,
2002120123,"麻布",2,18,31,49,5,6,,,32,,14,"N",94,85,
2002120124,"麻布",2,13,27,40,6,6,,,36,,12,"NNE",94,85,
2002120201,"麻布",2,13,26,39,7,5,,,43,,12,"N",94,84,
2002120202,"麻布",2,6,22,28,11,4,,,29,,14,"ENE",94,83,
2002120203,"麻布",2,8,23,31,8,4,,,35,,12,"NE",95,80,
