規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,411187,397167,369181,27986,14020,105475,104643,100835,3808,832
５人以上,"鉱業,採石業,砂利採取業",503906,498375,477485,20890,5531,196736,194789,188421,6368,1947
５人以上,建設業,471933,428921,394566,34355,43012,130844,130464,128778,1686,380
５人以上,製造業,433445,414244,387521,26723,19201,137825,136864,125889,10975,961
５人以上,電気・ガス・熱供給・水道業,508990,496758,435111,61647,12232,203545,193393,191196,2197,10152
５人以上,情報通信業,464550,455858,414414,41444,8692,133166,132656,124104,8552,510
５人以上,"運輸業,郵便業",394410,381152,341284,39868,13258,139341,137622,125343,12279,1719
５人以上,"卸売業,小売業",392658,380355,362916,17439,12303,101191,100567,98322,2245,624
５人以上,"金融業,保険業",485616,476616,438539,38077,9000,162446,155941,149319,6622,6505
５人以上,"不動産業,物品賃貸業",383403,374030,354580,19450,9373,95961,95657,92744,2913,304
５人以上,"学術研究,専門・技術サービス業",445936,436028,401252,34776,9908,134666,131842,125642,6200,2824
５人以上,"宿泊業,飲食サービス業",288538,286283,264834,21449,2255,85521,85444,82791,2653,77
５人以上,"生活関連サービス業,娯楽業",326253,320352,306529,13823,5901,105259,104916,100980,3936,343
５人以上,"教育,学習支援業",462678,432458,422557,9901,30220,92336,90503,89449,1054,1833
５人以上,"医療,福祉",377037,367994,344698,23296,9043,118177,117689,114008,3681,488
５人以上,複合サービス事業,415324,374968,354503,20465,40356,107553,107008,105510,1498,545
５人以上,サービス業（他に分類されないもの）,324962,315723,287499,28224,9239,117650,116359,110416,5943,1291
30人以上,調査産業計,434116,417157,385127,32030,16959,116839,115530,110436,5094,1309
30人以上,"鉱業,採石業,砂利採取業",503906,498375,477485,20890,5531,196736,194789,188421,6368,1947
30人以上,建設業,529210,463761,420097,43664,65449,123784,122671,118366,4305,1113
30人以上,製造業,457651,434485,404454,30031,23166,155722,154218,136905,17313,1504
30人以上,電気・ガス・熱供給・水道業,523769,510648,447931,62717,13121,208276,197035,194710,2325,11241
30人以上,情報通信業,477345,467955,422873,45082,9390,141594,140962,128862,12100,632
30人以上,"運輸業,郵便業",404449,389226,348039,41187,15223,147010,144760,130775,13985,2250
30人以上,"卸売業,小売業",418660,404041,384250,19791,14619,106656,105762,103164,2598,894
30人以上,"金融業,保険業",504700,495095,456132,38963,9605,164997,159215,152200,7015,5782
30人以上,"不動産業,物品賃貸業",405176,392612,365076,27536,12564,100550,100123,97315,2808,427
30人以上,"学術研究,専門・技術サービス業",479876,466211,425364,40847,13665,156064,147942,143970,3972,8122
30人以上,"宿泊業,飲食サービス業",314265,310878,282988,27890,3387,99261,99046,96436,2610,215
30人以上,"生活関連サービス業,娯楽業",361388,352261,333888,18373,9127,114871,114559,108771,5788,312
30人以上,"教育,学習支援業",492540,458373,447815,10558,34167,101209,98733,97448,1285,2476
30人以上,"医療,福祉",388758,378033,351085,26948,10725,130829,130069,124439,5630,760
30人以上,複合サービス事業,436587,397528,363610,33918,39059,86851,85819,85108,711,1032
30人以上,サービス業（他に分類されないもの）,317500,307551,277312,30239,9949,116429,115090,108845,6245,1339
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１０月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
