事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",平成19,2007,年平均,279976,5483,5480,279902,124655,5281,4961,125052
５人以上,"P 医療,福祉",平成20,2008,年平均,289693,5601,5041,290284,124035,4687,4496,124195
５人以上,"P 医療,福祉",平成21,2009,年平均,351233,5875,5530,351643,152947,7155,6455,153582
５人以上,"P 医療,福祉",平成22,2010,年平均,363717,5603,5403,363950,146612,4963,4619,146922
５人以上,"P 医療,福祉",平成23,2011,年平均,354930,6161,5564,355526,160479,5136,5027,160589
５人以上,"P 医療,福祉",平成24,2012,年平均,367566,5847,5496,368059,172525,5998,5417,172964
５人以上,"P 医療,福祉",平成24,2012,1月,366759,2095,4352,364426,167695,3710,2050,169431
５人以上,"P 医療,福祉",平成24,2012,2月,367953,3249,3935,367719,165905,5773,4152,167074
５人以上,"P 医療,福祉",平成24,2012,3月,365804,4397,8513,362238,168989,6604,6800,168243
５人以上,"P 医療,福祉",平成24,2012,4月,357017,26556,16581,367503,173464,12036,11876,173113
５人以上,"P 医療,福祉",平成24,2012,5月,369333,6671,3937,372325,171283,6563,6314,171274
５人以上,"P 医療,福祉",平成24,2012,6月,371956,4052,5741,370378,171643,5942,4803,172671
５人以上,"P 医療,福祉",平成24,2012,7月,368806,3726,3326,368807,174243,4518,5133,174027
５人以上,"P 医療,福祉",平成24,2012,8月,368609,4454,4093,369030,174225,7295,4401,177059
５人以上,"P 医療,福祉",平成24,2012,9月,370214,3707,4759,369171,175875,4891,6285,174472
５人以上,"P 医療,福祉",平成24,2012,10月,369032,4697,4901,368785,174611,4639,4910,174383
５人以上,"P 医療,福祉",平成24,2012,11月,366099,3725,2775,367014,177069,5115,4718,177501
５人以上,"P 医療,福祉",平成24,2012,12月,369212,2829,3035,369309,175303,4885,3560,176325
５人以上,Q 複合サービス事業,平成18,2006,年平均,36824,670,538,36954,18738,683,654,18769
５人以上,Q 複合サービス事業,平成19,2007,年平均,42323,531,740,42112,15056,482,488,15050
５人以上,Q 複合サービス事業,平成20,2008,年平均,44764,510,473,44801,10383,188,274,10296
５人以上,Q 複合サービス事業,平成21,2009,年平均,46469,565,499,46527,11932,247,374,11814
５人以上,Q 複合サービス事業,平成22,2010,年平均,46039,954,825,46163,9961,247,332,9880
５人以上,Q 複合サービス事業,平成23,2011,年平均,46972,716,850,46837,9627,133,142,9617
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成24,2012,1月,15165,4,133,15035,6064,0,26,6039
５人以上,Q 複合サービス事業,平成24,2012,2月,15035,283,230,15089,6039,131,80,6089
５人以上,Q 複合サービス事業,平成24,2012,3月,15088,68,272,14889,6090,182,85,6182
５人以上,Q 複合サービス事業,平成24,2012,4月,14889,2519,1357,16050,6182,244,341,6086
５人以上,Q 複合サービス事業,平成24,2012,5月,16047,198,314,15930,6089,232,180,6142
５人以上,Q 複合サービス事業,平成24,2012,6月,15931,66,66,15934,6141,33,52,6119
５人以上,Q 複合サービス事業,平成24,2012,7月,15984,73,397,15609,6069,112,196,6036
５人以上,Q 複合サービス事業,平成24,2012,8月,15704,5,227,15484,5941,89,26,6002
５人以上,Q 複合サービス事業,平成24,2012,9月,15470,183,91,15565,6016,109,138,5984
５人以上,Q 複合サービス事業,平成24,2012,10月,15612,60,212,15461,5938,247,142,6042
５人以上,Q 複合サービス事業,平成24,2012,11月,15408,56,56,15409,6095,68,134,6028
５人以上,Q 複合サービス事業,平成24,2012,12月,15429,4,31,15402,6008,93,112,5989
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,490411,11548,11341,490656,153569,5023,6006,152548
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,476339,12363,12721,476014,168831,7319,7431,168686
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,552880,10905,11110,552753,187637,6750,6967,187343
５人以上,R サービス業（他に分類されないもの）,平成24,2012,1月,555982,6790,8618,554040,188693,3852,5666,186993
５人以上,R サービス業（他に分類されないもの）,平成24,2012,2月,550912,12996,8927,554967,190121,5903,6945,189093
５人以上,R サービス業（他に分類されないもの）,平成24,2012,3月,551764,8441,13385,546825,192296,6500,7802,190989
５人以上,R サービス業（他に分類されないもの）,平成24,2012,4月,554956,35743,26078,563684,182858,11413,10439,184769
５人以上,R サービス業（他に分類されないもの）,平成24,2012,5月,562551,10737,15372,557952,185902,5675,10451,181090
５人以上,R サービス業（他に分類されないもの）,平成24,2012,6月,548429,8564,9134,547980,190613,5566,5974,190084
５人以上,R サービス業（他に分類されないもの）,平成24,2012,7月,549696,8704,9829,548872,188368,4551,5812,186806
５人以上,R サービス業（他に分類されないもの）,平成24,2012,8月,553153,6234,6991,553097,182525,5201,5526,181499
５人以上,R サービス業（他に分類されないもの）,平成24,2012,9月,555448,7033,6825,556349,179148,5462,5645,178272
５人以上,R サービス業（他に分類されないもの）,平成24,2012,10月,554868,11391,8991,557353,179753,12087,4643,187112
５人以上,R サービス業（他に分類されないもの）,平成24,2012,11月,550460,6799,10640,546619,194005,9395,6315,197085
５人以上,R サービス業（他に分類されないもの）,平成24,2012,12月,546341,7431,8526,545295,197363,5400,8388,194326
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成24年年報,,,,,,,,,,,,
第１１－１表　産業、就業形態別労働者数　（事業所規模５人以上）,,,,,,,,,,,,
