規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,420225,398538,371889,26649,21687,102890,102357,98449,3908,533
５人以上,"鉱業,採石業,砂利採取業",484657,480794,460005,20789,3863,279400,278000,278000,0,1400
５人以上,建設業,421970,405275,374783,30492,16695,136971,129614,127944,1670,7357
５人以上,製造業,434668,419312,396039,23273,15356,119297,116315,107949,8366,2982
５人以上,電気・ガス・熱供給・水道業,494528,494449,414998,79451,79,197525,197525,196474,1051,0
５人以上,情報通信業,488759,428801,385298,43503,59958,114777,113360,109888,3472,1417
５人以上,"運輸業,郵便業",414323,382056,339077,42979,32267,126310,124030,112591,11439,2280
５人以上,"卸売業,小売業",398551,380511,364748,15763,18040,99039,98612,95822,2790,427
５人以上,"金融業,保険業",546544,512082,482267,29815,34462,156982,154843,149190,5653,2139
５人以上,"不動産業,物品賃貸業",387000,379541,359198,20343,7459,92090,91612,88890,2722,478
５人以上,"学術研究,専門・技術サービス業",468324,458918,424523,34395,9406,187055,185946,180984,4962,1109
５人以上,"宿泊業,飲食サービス業",325841,300466,284493,15973,25375,82419,82216,79326,2890,203
５人以上,"生活関連サービス業,娯楽業",309079,304176,290502,13674,4903,100806,100305,96646,3659,501
５人以上,"教育,学習支援業",434435,432473,424942,7531,1962,96125,95984,95076,908,141
５人以上,"医療,福祉",345247,343216,316159,27057,2031,136236,135985,129335,6650,251
５人以上,複合サービス事業,441839,441588,411779,29809,251,103693,103416,101340,2076,277
５人以上,サービス業（他に分類されないもの）,345220,332633,307917,24716,12587,109216,108987,103284,5703,229
30人以上,調査産業計,444469,420923,390096,30827,23546,114011,113547,107862,5685,464
30人以上,"鉱業,採石業,砂利採取業",484657,480794,460005,20789,3863,279400,278000,278000,0,1400
30人以上,建設業,434873,431782,393936,37846,3091,150396,150396,145151,5245,0
30人以上,製造業,454410,441615,414763,26852,12795,130677,128199,115633,12566,2478
30人以上,電気・ガス・熱供給・水道業,506776,506776,423971,82805,0,216140,216140,215807,333,0
30人以上,情報通信業,498279,433731,387422,46309,64548,111495,110981,108102,2879,514
30人以上,"運輸業,郵便業",433529,395694,348656,47038,37835,135185,134041,120832,13209,1144
30人以上,"卸売業,小売業",430599,410059,391594,18465,20540,107773,107495,103428,4067,278
30人以上,"金融業,保険業",568314,528704,498186,30518,39610,160539,158115,151882,6233,2424
30人以上,"不動産業,物品賃貸業",411847,405878,379400,26478,5969,100800,99790,96848,2942,1010
30人以上,"学術研究,専門・技術サービス業",496682,488772,447859,40913,7910,157249,153964,145120,8844,3285
30人以上,"宿泊業,飲食サービス業",373870,333642,314048,19594,40228,87325,86914,82557,4357,411
30人以上,"生活関連サービス業,娯楽業",336684,331886,310609,21277,4798,101584,101291,97551,3740,293
30人以上,"教育,学習支援業",466880,464532,456000,8532,2348,104426,104248,103604,644,178
30人以上,"医療,福祉",355947,354723,322432,32291,1224,163300,163278,152237,11041,22
30人以上,複合サービス事業,464158,464141,431785,32356,17,97384,97384,95518,1866,0
30人以上,サービス業（他に分類されないもの）,341968,333794,308977,24817,8174,107614,107359,101100,6259,255
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２４年１月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
