年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,9,10,8,6,11,11,3,10,10,10,8,5,7,12,7,3,8,7,6,3,7,6,7,7,4,8,4,4,4,5,6,3,4,2,4,6,7,9,5,5,3,9,4,7,6,5,8,10,9,11,11,22,16,13,16,19,14,22,14,23,13,20,24,10,22,19,14,21,18,10,15,10,17,21,13,20,12,13,16,16,12,19,16,17,20,19,13,11,17,25,18,13,10,13,17,15,14,10,11,13,9,13,8,9,7,11,13,14,5,12,14,17,12,12,7,5,9,9,9,10,11,10,5,7,7,11,10,13,12,11,8,6,11,14,14,15,10,14,11,21,10,15,10,15,12,14,7,6,9,8,10,13,12,9,5,5,5,4,9,12,6,8,6,13,5,7,3,6,7,9,2,5,6,6,1,7,3,8,2,6,1,2,0,1,1,1,1,3,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
亀沢三丁目,11,11,16,17,16,18,14,18,8,9,16,9,12,14,9,10,11,7,11,8,3,9,11,11,12,6,7,4,8,9,11,6,8,4,10,9,9,7,14,8,8,8,6,10,9,8,10,8,11,9,11,14,11,10,17,20,21,13,28,24,22,21,17,20,15,18,15,18,25,16,20,15,28,22,19,28,22,21,29,24,26,18,30,23,21,27,19,13,18,22,26,25,21,15,20,23,21,18,19,20,18,17,21,15,14,13,19,10,14,16,18,8,13,14,7,7,8,10,10,5,9,6,6,6,8,11,5,10,5,3,4,7,7,7,8,6,11,5,4,3,10,11,11,5,2,2,4,6,3,8,3,9,12,7,2,5,9,9,5,9,3,8,10,2,6,4,2,6,5,9,1,3,2,4,0,2,3,1,0,1,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
亀沢四丁目,7,24,21,12,18,15,15,15,10,13,9,11,14,8,8,7,16,10,14,5,7,11,6,8,10,9,2,7,11,11,6,2,9,6,5,7,13,7,7,11,5,5,10,9,5,9,18,15,19,19,15,19,27,18,30,31,35,27,26,32,33,29,36,27,24,36,30,27,38,24,31,29,33,29,27,33,28,23,22,28,25,22,32,27,29,42,38,26,22,26,19,27,22,26,31,31,32,24,15,23,15,11,19,14,17,12,22,21,20,12,18,16,14,6,12,9,12,13,4,14,8,13,8,15,7,13,11,7,9,5,12,6,17,11,13,9,10,8,9,9,10,9,14,11,6,8,3,3,3,11,5,7,8,8,4,7,8,3,4,10,3,3,3,6,3,4,4,3,1,8,3,5,3,3,2,5,1,5,2,3,2,4,0,3,1,4,2,1,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
石原一丁目,8,8,10,3,9,7,8,6,4,2,11,8,8,4,2,6,9,5,5,4,7,6,7,7,4,5,10,7,8,5,5,8,12,4,4,7,4,10,9,6,10,10,11,16,8,21,22,23,27,28,25,45,33,31,34,31,23,31,25,28,27,20,30,28,29,28,23,28,31,18,18,20,25,26,24,14,31,19,34,16,26,16,18,28,18,19,19,11,18,33,20,19,21,17,17,22,18,18,18,19,18,15,13,24,14,7,13,16,12,11,15,10,12,16,16,17,13,11,11,14,16,17,21,8,13,8,11,15,13,10,10,14,14,16,10,10,11,7,19,13,12,16,13,17,9,13,12,12,8,14,11,11,3,6,17,11,4,16,6,8,6,10,7,2,2,7,13,13,5,6,4,6,2,6,4,9,0,6,3,8,3,7,5,3,1,2,1,4,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
石原二丁目,11,12,8,14,6,8,12,12,12,12,7,9,17,15,6,13,13,8,11,10,14,7,11,4,8,11,5,13,8,8,13,14,6,9,10,10,7,6,14,11,14,6,11,8,17,8,18,13,26,30,32,28,34,31,31,24,32,28,31,20,33,35,25,23,19,19,24,28,25,27,25,28,20,28,26,23,15,27,16,27,29,19,31,16,24,19,21,25,32,20,22,22,22,18,35,18,25,16,17,23,13,10,15,18,11,15,17,13,10,22,22,17,8,9,12,8,12,13,15,8,12,6,8,8,11,7,11,9,14,10,8,12,12,9,4,14,9,16,12,16,9,8,14,8,3,9,6,8,4,4,11,6,5,7,6,13,5,12,7,11,4,4,5,6,5,8,7,11,4,8,6,7,5,3,1,7,2,5,2,6,0,7,2,4,0,2,1,4,0,1,0,1,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
石原三丁目,11,25,11,22,13,19,10,12,7,15,12,11,12,9,14,9,10,9,9,13,6,4,13,11,7,8,8,11,7,4,4,5,5,10,3,8,9,5,9,7,11,11,11,9,12,14,26,15,26,28,30,26,29,19,27,27,32,34,39,30,29,35,36,33,29,18,36,30,42,21,34,32,29,22,30,23,26,27,21,16,28,23,36,22,21,11,26,16,42,27,37,17,29,24,23,31,28,21,23,22,31,24,36,18,21,13,19,22,17,15,19,14,19,14,12,16,11,9,13,10,11,7,17,14,16,11,14,16,13,12,15,11,12,9,11,4,12,9,14,16,25,14,13,17,8,16,5,8,17,20,16,13,12,14,15,11,10,12,7,11,11,9,8,10,8,5,5,7,5,4,4,5,3,8,2,4,2,7,2,3,1,4,3,4,3,3,2,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石原四丁目,13,11,11,18,8,17,6,13,15,21,8,13,11,9,11,8,10,11,11,3,14,9,8,6,6,6,12,5,8,10,8,6,5,9,9,10,6,8,10,10,11,9,16,15,12,16,19,10,22,17,22,23,27,25,24,30,29,28,28,28,27,22,31,34,31,26,29,21,25,23,49,26,25,24,31,24,20,22,20,23,23,18,27,16,25,25,20,14,29,26,30,19,26,26,24,21,17,26,27,28,23,16,15,23,10,14,26,17,15,14,14,10,8,9,18,12,15,16,10,11,14,11,9,14,11,12,17,8,7,11,10,9,15,12,11,3,15,15,13,9,11,17,13,14,7,11,11,7,8,7,8,10,6,7,10,13,10,12,5,8,6,10,8,6,5,3,6,12,4,9,4,9,1,8,4,6,4,4,1,4,1,3,2,3,2,5,1,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
本所一丁目,25,22,9,16,17,18,15,12,13,8,15,11,8,5,7,18,13,11,10,8,13,8,16,7,13,5,11,4,12,10,8,4,8,6,4,8,6,7,6,3,11,10,12,9,12,9,15,13,24,23,23,28,28,38,26,38,25,34,37,22,37,28,26,30,28,24,36,28,33,33,30,23,28,21,28,28,30,32,26,29,34,27,25,27,34,26,32,23,21,27,27,23,36,17,24,34,18,24,29,18,24,20,27,29,19,29,23,14,12,18,15,15,14,7,20,12,16,16,13,12,20,11,12,15,20,17,8,15,14,9,20,7,9,14,12,18,16,14,11,10,18,11,15,15,10,12,8,8,9,10,13,16,8,11,8,17,11,17,6,10,7,8,5,9,8,13,3,10,9,8,3,11,4,5,5,8,2,3,4,7,1,8,2,5,0,5,0,2,2,2,0,3,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
本所二丁目,8,11,7,10,5,5,6,3,4,4,2,7,2,5,3,3,2,5,5,2,4,4,2,3,6,2,9,3,3,0,0,4,2,5,7,5,4,5,5,5,2,4,8,8,7,11,8,12,14,14,18,13,18,13,16,22,16,17,18,16,11,15,19,17,15,13,20,11,19,13,13,12,14,13,11,16,13,14,8,14,14,9,7,18,11,11,8,13,12,13,11,11,9,10,17,13,14,14,15,7,7,10,14,12,5,6,9,9,10,13,12,11,11,13,7,13,13,9,12,13,10,8,12,8,9,14,9,4,7,10,7,12,10,13,10,8,8,14,18,11,15,8,11,11,6,13,3,4,6,12,14,9,10,7,9,10,3,6,3,6,5,6,7,4,5,9,4,4,4,10,3,5,2,4,4,8,4,4,3,5,1,3,2,4,1,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
本所三丁目,9,2,5,4,8,8,4,6,7,7,7,6,1,4,5,4,8,5,7,8,3,9,2,4,3,5,7,11,3,4,5,7,4,3,8,4,7,4,8,18,9,8,6,9,5,13,12,16,14,16,16,20,12,17,12,14,15,20,20,17,8,14,19,16,20,11,19,14,17,13,23,17,11,11,18,16,18,9,11,9,17,9,14,17,13,10,19,12,11,22,15,16,15,13,19,15,14,14,18,14,19,13,10,11,14,12,20,10,10,13,9,17,10,10,15,9,9,10,12,9,11,11,14,10,7,12,11,10,10,11,17,13,10,7,12,9,8,9,17,9,9,10,12,8,8,7,8,13,10,13,10,6,9,8,8,8,3,10,6,9,3,7,8,5,5,4,7,6,3,7,2,7,2,3,3,6,2,4,1,4,0,4,1,4,0,2,2,2,0,2,1,3,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
本所四丁目,14,12,13,9,8,4,7,14,8,12,7,11,8,8,12,2,11,8,16,10,8,3,12,6,8,7,4,5,7,4,3,6,8,5,3,13,5,8,6,3,8,17,9,6,10,14,10,8,24,12,16,28,23,27,13,17,21,24,18,20,27,20,25,21,29,20,30,25,15,18,20,21,26,20,26,18,29,23,15,11,20,18,21,19,23,22,19,19,21,13,26,16,19,20,12,16,17,20,16,18,17,15,29,22,16,14,28,17,13,13,18,14,11,6,11,11,15,16,17,12,15,10,13,15,14,8,11,8,11,10,11,7,11,12,18,16,13,13,19,12,17,14,16,7,7,7,7,8,8,12,7,10,8,12,17,17,12,8,6,7,7,9,4,5,6,10,5,4,4,8,3,13,6,3,3,8,5,6,5,6,0,1,5,5,1,6,1,2,0,1,1,0,0,1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
東駒形一丁目,6,3,4,3,5,3,1,7,4,2,1,3,2,1,5,2,3,3,2,3,2,4,3,2,2,3,7,1,7,2,4,3,2,1,1,6,2,4,3,9,9,6,8,3,11,4,14,10,16,13,11,13,16,18,18,11,9,15,18,10,17,9,7,8,11,15,14,9,18,12,8,11,10,11,8,10,8,14,10,9,10,14,16,7,8,3,13,20,7,9,13,17,9,10,5,10,13,9,15,10,9,7,8,5,8,7,7,6,4,3,4,11,9,8,6,6,8,4,12,4,5,5,5,11,4,4,10,8,7,9,8,6,10,7,6,6,6,6,7,6,9,7,6,10,6,6,5,4,5,6,7,8,8,6,5,3,1,4,5,4,4,2,3,4,3,9,3,6,1,4,3,1,3,3,1,2,1,3,1,2,0,6,1,2,0,2,0,4,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
東駒形二丁目,5,5,6,5,6,8,3,3,3,6,2,8,8,3,4,6,5,8,5,2,7,6,3,4,4,6,3,4,2,8,4,4,5,6,4,3,4,6,3,6,5,5,3,4,9,2,11,9,10,7,13,9,21,10,12,15,12,14,12,14,14,6,15,18,15,12,16,16,16,14,11,9,11,8,13,12,13,12,12,17,13,9,6,10,11,17,10,9,20,6,16,15,14,7,13,9,11,9,8,5,15,14,12,11,8,6,10,13,12,10,9,6,11,5,13,8,8,5,6,6,8,7,5,8,9,9,8,7,4,11,10,6,6,14,9,4,15,9,10,12,10,14,5,11,5,5,6,9,9,6,9,4,6,9,7,7,8,7,4,10,2,15,7,7,5,11,4,5,6,7,6,15,5,7,3,7,5,1,2,1,0,2,1,6,2,7,0,1,0,3,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,5,4,7,5,4,3,5,6,7,3,5,4,4,4,5,2,4,5,3,4,5,3,3,5,6,2,3,2,4,5,8,6,3,2,3,2,6,4,2,5,3,4,8,2,4,5,9,10,15,18,14,10,18,17,11,15,15,13,15,15,11,13,15,12,13,19,22,10,13,17,14,18,14,17,7,13,12,11,16,16,16,14,11,14,12,11,13,12,20,7,17,6,11,14,15,15,13,13,8,8,9,12,11,12,5,5,15,10,10,15,8,6,11,7,6,6,5,8,12,8,8,3,7,4,8,6,8,12,6,6,11,6,7,7,5,9,9,9,9,10,8,9,10,8,8,7,9,4,7,10,5,6,11,10,4,9,1,2,3,7,6,2,6,11,5,9,5,9,4,7,3,5,5,9,1,5,0,4,4,5,0,1,0,1,2,5,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
東駒形四丁目,7,12,9,6,6,6,3,14,1,11,11,8,9,10,10,5,9,6,3,6,13,5,5,14,5,13,13,4,7,6,7,10,9,2,10,4,4,8,9,8,8,11,6,13,15,14,15,18,16,20,19,13,25,21,30,22,18,25,24,28,25,23,29,21,21,18,11,22,20,23,18,28,18,21,21,21,21,17,17,18,25,17,11,13,21,15,17,18,23,28,23,28,18,25,27,27,25,17,28,21,18,23,22,23,15,11,25,14,14,16,19,18,18,11,10,16,10,6,18,8,10,14,6,12,7,14,11,14,14,6,12,13,11,15,15,14,11,9,12,14,15,18,18,19,18,16,9,8,19,18,15,6,11,12,14,12,5,9,7,11,10,7,10,10,7,7,2,4,7,8,1,4,0,9,4,1,2,9,0,7,1,3,1,4,2,0,1,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
吾妻橋一丁目,7,7,8,9,5,7,7,9,6,5,1,8,7,5,5,2,5,5,4,4,2,6,4,5,4,4,1,3,9,5,5,1,4,2,7,7,4,4,2,7,4,1,6,7,7,4,10,8,6,14,15,12,15,27,16,21,14,19,21,8,17,24,20,16,15,20,22,15,19,27,24,24,17,23,17,24,26,24,18,10,23,15,10,13,10,21,15,13,23,19,18,24,17,20,20,26,19,16,13,15,17,23,25,19,11,16,21,13,16,17,27,13,20,7,14,18,10,13,16,13,9,14,14,13,6,13,18,8,11,9,10,14,9,12,8,19,9,19,18,14,9,14,16,17,6,10,9,8,13,11,11,14,15,16,13,11,7,9,7,6,5,6,7,9,5,7,7,13,1,7,5,5,3,6,4,5,1,6,3,7,1,4,1,6,1,2,0,2,0,2,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
吾妻橋二丁目,3,6,6,6,5,5,2,4,3,4,4,1,2,2,4,3,1,1,2,4,0,3,5,3,0,6,4,6,5,3,7,1,4,5,1,1,6,5,3,2,4,4,7,6,10,9,11,13,8,18,24,20,20,21,14,23,20,17,16,19,11,14,18,20,11,15,7,10,17,11,17,21,12,15,12,11,10,6,10,11,9,11,11,12,16,12,15,14,16,11,16,16,11,14,14,12,10,13,7,16,9,4,8,10,11,12,10,10,13,10,12,12,8,10,6,5,8,9,2,10,9,8,7,2,5,4,7,9,9,8,12,6,4,3,5,4,3,6,8,7,7,10,7,8,5,8,3,5,8,5,5,5,3,8,2,6,3,2,3,3,3,4,4,6,0,5,2,11,5,2,2,2,3,5,2,7,2,3,0,0,1,4,3,6,3,4,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,8,13,7,5,7,4,6,9,11,5,6,7,5,8,4,2,5,7,7,7,5,8,4,3,6,6,5,7,3,2,3,4,9,4,8,2,8,7,3,7,11,10,5,7,7,10,6,9,11,9,9,6,9,16,9,11,11,6,11,13,19,10,8,15,16,10,13,12,13,8,13,15,20,13,11,8,6,12,12,13,16,18,12,5,15,14,12,9,12,18,11,20,16,15,10,18,23,13,17,16,11,24,18,17,11,5,11,8,11,8,17,9,15,13,6,15,5,12,5,5,12,13,8,7,10,14,6,9,7,10,17,10,9,8,12,8,8,5,14,14,13,10,9,18,5,6,4,4,12,11,4,14,5,8,7,8,5,12,7,6,4,12,9,9,4,4,2,8,5,7,1,5,2,7,3,3,0,3,2,5,0,3,2,4,1,2,2,2,1,1,0,1,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
錦糸一丁目,13,13,13,10,5,2,10,6,3,4,8,8,3,1,7,2,1,3,6,4,2,3,9,6,4,4,2,3,4,5,2,6,3,2,7,7,5,6,7,2,4,5,4,3,16,14,17,23,23,18,30,26,33,18,29,20,26,16,30,32,26,22,31,22,30,31,29,24,34,24,17,23,25,17,22,19,24,16,28,13,22,9,16,14,19,23,14,22,20,22,14,22,18,27,17,14,19,22,12,20,11,16,21,18,10,17,13,17,11,21,9,12,12,7,9,10,11,13,8,10,13,9,7,10,8,8,5,9,9,6,9,9,5,5,4,10,16,15,5,12,12,11,9,7,6,10,2,7,7,9,10,9,6,5,5,3,6,4,1,8,0,10,6,3,2,4,1,9,1,3,3,4,4,4,2,2,3,7,0,4,0,4,4,0,0,3,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸二丁目,1,1,3,1,1,0,1,4,0,0,3,0,3,0,1,2,0,0,4,1,1,2,2,2,2,0,0,0,1,1,1,0,0,1,0,2,2,1,4,2,6,5,5,6,6,2,5,9,12,8,7,5,11,4,8,10,7,9,9,5,5,5,8,3,9,8,8,8,8,3,7,8,7,8,6,8,5,2,9,4,5,2,3,8,8,5,5,4,8,4,5,5,7,3,7,4,4,4,3,5,8,3,4,7,2,7,6,5,2,6,7,5,8,5,10,5,8,3,4,0,2,1,3,1,3,6,6,3,2,4,3,2,5,4,5,0,5,5,5,3,5,7,4,3,3,3,4,1,1,2,2,2,1,4,2,3,1,4,2,2,3,3,3,2,1,3,2,2,2,5,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,2,4,3,1,2,3,6,2,1,4,1,1,3,3,2,1,2,0,6,1,0,1,1,1,1,2,2,1,2,2,0,3,1,1,3,1,0,2,6,2,5,5,3,2,6,3,4,3,6,6,10,11,5,7,8,7,7,11,5,4,4,3,8,7,9,7,7,4,6,7,10,7,10,6,8,4,6,10,3,11,6,9,7,2,4,6,6,5,9,14,17,5,5,1,7,7,8,9,10,4,7,6,5,9,3,1,8,6,4,4,6,4,0,1,4,3,6,8,3,6,7,5,6,5,5,2,2,4,4,3,3,2,3,2,8,2,7,1,1,4,0,1,2,3,0,2,2,0,3,2,1,2,1,6,1,1,2,0,2,2,0,1,1,0,1,4,2,3,0,2,1,3,1,3,1,1,2,2,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,11,11,10,10,7,13,7,5,6,12,5,11,6,5,5,9,10,6,6,6,5,7,12,1,7,5,6,3,7,9,12,8,5,4,4,7,5,8,1,9,6,8,8,10,8,6,3,12,8,7,9,16,17,10,22,14,14,15,8,12,8,12,8,13,11,16,19,20,14,19,18,15,21,15,20,14,21,19,28,20,23,17,18,20,22,10,17,20,20,21,21,20,13,21,18,21,21,20,16,8,16,15,26,17,10,13,15,8,18,12,10,14,10,8,8,9,12,11,5,8,9,5,3,5,10,3,4,8,6,7,7,7,5,9,6,13,6,8,14,11,11,17,5,11,6,7,6,4,3,11,5,10,6,10,6,4,5,8,3,4,7,5,1,3,5,3,1,9,1,5,1,5,0,9,2,6,1,4,1,3,2,5,0,0,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
太平一丁目,18,13,16,22,23,16,16,21,21,15,22,23,20,13,19,17,26,16,16,13,12,8,24,11,13,14,10,10,8,8,8,11,15,9,8,11,12,11,10,11,9,7,14,14,9,10,13,18,11,24,26,25,27,29,24,22,24,25,22,33,27,34,26,32,30,17,25,43,37,30,34,28,31,39,38,25,34,31,35,36,29,34,39,34,45,38,42,38,42,35,29,34,32,34,35,41,27,24,27,27,29,22,27,15,17,17,28,29,29,19,21,22,18,21,23,22,15,18,21,19,19,15,13,17,16,19,12,22,14,17,19,11,22,25,18,17,22,15,24,14,20,11,19,18,10,17,7,11,9,9,15,15,12,21,8,12,12,7,4,14,7,8,7,14,11,8,4,14,5,9,3,10,3,6,1,5,1,5,3,5,3,5,0,4,5,3,0,5,1,0,1,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
太平二丁目,6,2,6,1,3,0,1,4,3,2,2,3,4,0,3,1,1,2,4,2,5,5,4,4,7,4,5,4,3,1,5,1,4,5,4,7,6,4,2,7,10,2,10,2,8,13,10,9,8,6,12,9,11,21,13,12,18,20,15,18,25,12,17,8,20,17,11,8,18,12,17,14,19,15,10,8,15,11,16,7,14,13,12,13,10,13,12,9,14,7,12,12,13,15,10,12,10,15,12,12,15,15,15,8,10,9,13,5,13,8,7,8,3,9,10,10,7,8,10,7,10,6,9,5,8,6,5,11,7,6,6,8,8,7,9,4,9,7,9,10,10,4,10,7,7,3,6,7,2,2,6,13,6,6,5,9,3,10,6,4,9,3,3,3,6,2,4,3,3,1,1,2,1,2,2,1,2,3,2,3,0,2,0,3,3,3,0,3,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,9,5,12,7,5,3,3,7,4,7,3,1,5,6,6,3,0,3,3,1,3,5,3,2,5,5,2,4,3,5,2,6,8,3,3,6,3,3,3,2,9,2,2,6,9,4,7,7,6,13,13,14,6,16,16,20,15,13,18,10,23,15,14,16,19,16,12,14,14,17,16,17,18,19,12,17,14,15,12,13,15,12,20,11,8,12,13,14,13,15,12,15,13,9,8,7,13,8,14,10,13,5,9,11,3,4,9,2,12,9,7,7,6,2,6,4,3,9,6,5,7,4,7,8,3,6,5,6,9,2,4,5,7,6,2,3,3,7,6,7,12,7,10,3,7,11,4,1,5,5,5,3,4,3,4,9,4,7,1,5,2,4,1,8,5,9,2,5,3,2,2,4,2,1,0,7,1,2,0,4,5,4,2,2,1,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
太平四丁目,24,19,21,14,18,23,22,15,11,23,12,22,11,14,8,19,14,12,12,16,10,17,16,12,11,13,21,10,15,20,12,14,13,17,16,16,13,17,17,19,16,19,20,19,24,22,23,29,25,34,34,34,37,32,36,40,34,48,45,32,48,43,53,40,49,31,42,36,39,39,44,36,42,30,47,32,30,33,41,34,35,39,31,27,37,36,51,37,36,45,47,48,47,41,40,53,49,51,42,42,51,49,58,57,28,44,38,37,36,30,38,39,38,30,32,26,27,22,26,28,22,31,27,30,20,29,19,22,29,23,21,26,22,25,28,29,32,28,29,34,31,23,24,30,19,29,9,23,21,20,16,35,21,23,22,21,19,20,22,29,19,22,23,15,6,14,9,21,8,16,10,13,8,8,0,12,7,9,4,5,3,3,0,4,3,4,0,5,0,3,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
横川一丁目,13,7,12,11,7,5,6,8,9,5,10,9,4,8,8,3,4,4,10,9,2,4,3,5,5,6,8,4,3,5,6,4,15,4,5,4,9,7,10,5,5,5,7,8,8,4,16,14,10,5,9,8,17,12,9,15,18,6,19,14,19,10,19,11,10,16,22,18,16,18,24,15,12,15,12,7,13,14,14,12,20,10,15,12,14,8,12,11,9,17,19,17,21,9,15,13,8,11,13,15,21,17,8,9,9,9,15,15,11,6,8,8,10,15,10,7,6,5,4,10,9,8,9,3,8,7,10,6,13,3,6,11,11,9,10,10,4,7,6,10,16,5,12,9,9,8,3,11,4,10,7,3,7,7,4,3,4,6,1,5,3,4,6,6,7,5,3,5,3,2,0,4,1,4,0,0,3,2,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,5,12,15,8,4,7,4,5,3,0,3,2,4,4,4,3,2,3,2,6,4,3,2,1,2,2,4,4,1,5,3,5,3,2,7,4,7,5,11,6,12,1,12,10,13,11,9,11,15,11,16,12,22,21,23,19,9,20,7,15,22,17,19,13,22,16,24,16,12,20,18,17,16,8,16,17,19,10,15,12,14,10,14,10,16,18,18,11,16,14,10,9,8,8,11,12,11,10,12,8,13,4,6,8,11,6,11,10,11,9,10,5,6,11,5,5,9,3,6,2,2,7,7,4,6,4,7,6,5,5,2,9,14,3,9,7,10,2,10,5,9,5,4,6,4,3,6,3,9,4,1,2,4,5,4,8,9,8,5,7,1,4,2,5,3,5,3,7,2,7,4,1,6,5,1,3,1,2,1,1,1,2,0,2,2,3,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
横川三丁目,5,9,3,2,3,4,5,6,3,2,3,4,2,7,3,4,4,3,4,2,2,5,1,0,6,4,3,2,1,6,1,3,2,2,7,6,0,4,5,4,5,7,3,3,6,6,9,7,11,4,10,7,15,5,8,8,10,20,14,9,15,17,17,9,7,13,13,11,12,11,13,9,11,15,11,9,9,9,6,7,8,11,13,6,8,5,9,9,8,9,11,11,16,10,7,11,9,9,14,10,8,11,11,9,8,6,18,3,10,9,6,3,4,5,2,5,5,8,6,3,5,6,3,5,4,3,6,6,5,8,7,5,7,4,5,9,7,2,6,5,6,6,5,5,4,5,2,5,7,4,1,7,8,5,7,10,3,4,5,7,4,5,3,3,1,5,5,6,2,3,2,3,2,3,3,5,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
横川四丁目,4,2,4,5,2,2,3,5,2,2,4,3,4,2,5,4,7,4,6,6,6,3,5,5,7,6,5,6,4,4,5,4,6,0,2,5,6,8,8,7,4,5,8,7,13,7,14,12,31,15,11,8,19,10,10,10,10,8,12,10,6,8,8,3,8,8,9,11,15,6,12,5,9,8,14,10,9,12,11,11,9,8,10,7,7,13,17,12,13,14,15,7,13,11,9,9,14,15,14,13,8,9,13,13,5,7,9,9,9,13,9,9,7,6,6,5,9,7,7,8,5,6,2,6,6,4,6,7,12,5,4,6,8,5,8,4,7,3,8,4,8,4,9,6,3,6,8,3,4,6,5,4,4,7,3,15,5,6,2,6,5,9,4,5,5,6,2,6,1,2,3,6,2,2,0,3,0,2,1,4,2,5,1,1,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
