年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
亀沢二丁目,2,10,12,11,7,6,9,8,8,5,7,6,8,4,8,6,6,5,1,9,5,5,6,5,4,2,5,2,12,4,4,6,6,4,1,3,1,2,3,4,6,6,7,5,6,4,7,9,9,11,10,12,6,19,11,15,16,15,10,21,18,7,8,8,16,13,17,13,11,13,14,12,6,15,14,16,20,13,19,14,18,10,14,15,9,12,12,22,20,11,9,7,9,14,11,13,10,10,5,8,12,13,7,13,14,14,11,7,8,6,9,9,12,11,7,9,4,8,7,15,12,11,10,9,11,7,13,17,11,14,10,14,16,18,8,20,13,15,10,10,8,10,12,10,8,17,13,8,6,3,10,9,8,9,5,10,10,14,2,8,4,6,8,11,6,6,5,9,4,7,4,8,2,5,2,3,1,1,1,1,0,3,0,1,0,2,0,2,0,0,2,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
亀沢三丁目,10,17,12,9,8,15,8,11,6,7,13,8,10,7,4,11,13,7,8,6,9,6,10,6,9,6,8,6,9,7,13,7,8,9,8,6,3,9,7,5,6,7,11,4,5,5,11,8,13,12,23,10,18,8,16,16,12,20,12,20,14,22,18,17,19,19,27,19,24,12,24,14,25,22,21,20,23,21,14,20,23,15,19,22,23,19,21,16,19,22,22,21,22,21,16,12,26,21,17,12,13,10,12,17,15,7,14,17,8,8,6,11,15,6,5,11,12,7,7,10,5,10,6,5,5,9,8,4,8,4,9,6,10,9,13,9,7,4,3,2,4,9,4,6,6,8,9,9,3,5,8,11,5,6,5,10,11,0,3,4,5,5,4,8,4,4,1,4,0,3,3,1,0,1,1,2,0,3,1,1,0,3,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
亀沢四丁目,20,26,16,16,15,20,11,13,8,8,18,10,14,3,9,12,7,9,8,9,9,4,10,12,4,4,7,4,9,8,11,8,4,10,6,5,8,5,9,5,4,4,8,5,12,7,12,11,21,13,19,23,21,17,23,17,21,28,28,33,35,32,40,36,36,28,29,29,24,34,31,24,26,32,28,30,35,23,23,36,40,26,20,22,27,19,18,24,32,35,24,32,17,16,16,13,19,12,21,23,21,18,18,15,17,11,10,10,18,9,10,15,8,11,7,13,11,14,12,12,8,5,11,7,19,2,15,14,11,11,11,11,11,9,14,12,11,12,8,9,4,4,3,9,9,9,9,11,5,6,8,2,1,9,5,3,4,6,5,3,5,5,4,10,2,3,5,6,2,5,1,4,5,6,2,7,4,6,2,3,2,1,3,6,0,6,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
石原一丁目,8,8,8,3,11,7,7,6,4,3,3,8,6,8,9,7,7,5,5,5,9,8,8,8,5,7,11,7,6,5,4,10,8,7,6,6,10,7,9,12,13,11,13,11,16,22,20,23,29,22,26,34,23,31,35,31,21,29,23,27,27,28,26,23,25,32,25,18,31,15,27,23,31,23,27,21,16,19,25,28,27,15,21,28,23,22,20,18,20,21,20,13,16,21,13,22,16,16,14,8,11,20,17,11,17,9,15,19,17,12,12,14,11,16,22,15,16,5,15,12,10,11,15,15,12,9,17,18,9,11,11,11,23,16,15,19,12,18,9,11,15,13,9,14,12,12,7,5,19,16,3,18,9,9,6,13,8,5,8,11,10,11,4,7,5,8,3,2,6,14,2,4,2,7,3,8,7,4,0,4,2,5,3,3,0,2,0,1,0,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
石原二丁目,10,15,12,10,13,12,12,14,9,8,6,10,10,11,11,9,11,9,6,9,4,9,7,5,12,10,9,10,7,10,7,6,14,9,12,7,8,5,9,4,9,11,12,8,11,16,16,23,24,12,19,18,21,13,22,32,13,23,16,19,24,22,26,19,27,22,19,25,20,19,23,22,20,25,24,22,27,16,21,15,23,21,29,26,34,17,20,15,26,21,29,14,21,25,14,21,15,13,11,16,17,16,10,19,21,15,8,8,15,11,13,12,15,7,11,8,8,6,12,10,11,10,10,8,9,12,14,14,7,13,8,16,12,15,16,6,13,9,4,13,8,12,8,3,11,5,7,11,2,15,7,14,8,10,6,4,4,6,6,7,8,8,5,7,6,8,4,6,1,7,3,9,4,8,1,8,2,7,3,5,1,2,1,4,1,2,1,3,1,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
石原三丁目,13,18,12,10,12,11,13,7,14,9,15,16,7,9,8,10,15,11,7,9,11,13,8,4,3,5,4,6,8,8,4,7,7,5,9,8,9,10,11,15,19,15,14,17,18,20,19,17,24,19,18,20,30,16,26,28,24,19,34,20,31,19,29,22,39,29,20,19,36,21,22,26,26,19,32,29,27,19,21,19,33,18,37,20,38,19,37,26,25,27,30,17,25,23,35,21,31,24,18,8,20,21,22,15,19,21,19,14,17,16,10,9,14,10,11,11,24,15,17,15,22,13,11,14,13,8,16,8,18,7,16,12,20,16,20,13,17,23,6,6,12,11,18,24,19,7,13,14,16,13,7,11,8,11,14,8,7,7,7,8,9,6,5,10,5,7,2,10,3,4,0,12,6,6,1,4,8,4,4,4,0,6,1,3,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
石原四丁目,12,22,16,20,16,8,13,14,13,9,11,11,15,6,14,7,7,10,16,6,8,6,7,10,11,6,6,6,1,13,9,6,10,8,11,7,8,11,11,4,13,13,13,4,11,13,13,19,25,18,19,24,24,29,34,20,25,24,27,29,27,22,32,26,44,25,28,31,29,28,25,29,23,14,25,23,31,23,29,24,25,26,35,21,31,24,22,24,24,28,20,26,28,27,21,16,13,22,18,13,18,16,19,12,16,13,10,11,18,19,15,10,9,16,16,8,12,14,13,10,13,13,9,11,12,10,13,8,16,7,16,16,15,12,14,17,15,14,11,10,8,5,11,13,9,7,9,13,12,10,8,9,4,9,9,11,10,6,6,4,5,15,7,7,6,9,3,6,2,4,7,5,0,5,3,5,1,4,2,4,2,0,3,4,2,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
本所一丁目,12,13,20,14,14,11,10,9,12,13,12,8,13,9,10,11,20,7,14,7,13,7,8,7,8,10,9,5,5,10,9,5,4,6,12,11,6,7,10,8,12,8,14,9,14,16,11,20,18,22,25,22,21,19,25,22,23,38,22,22,37,20,33,37,28,28,33,23,39,35,23,27,17,31,32,29,28,31,41,20,28,32,23,27,33,19,31,25,33,36,18,26,28,16,25,25,30,24,20,26,28,19,10,12,16,19,14,15,19,10,16,14,13,13,20,13,12,12,19,16,13,13,12,11,19,6,9,13,12,19,11,19,13,10,19,8,19,22,5,9,10,4,9,14,12,14,12,15,12,10,11,18,7,9,6,11,5,9,8,12,4,13,9,9,5,11,3,11,7,10,6,2,2,12,2,9,3,5,0,6,3,3,2,3,0,5,2,1,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
本所二丁目,5,5,7,2,2,8,2,2,4,7,3,5,8,1,3,4,2,3,8,2,8,5,2,1,1,4,3,6,5,3,5,6,5,5,2,6,9,9,6,10,5,10,8,8,10,9,8,9,14,15,17,15,14,15,7,13,14,18,11,13,17,18,13,18,15,10,15,18,11,13,14,13,12,13,12,11,13,15,11,13,11,12,10,15,13,10,8,12,22,13,13,8,14,8,7,13,13,12,5,5,10,10,13,13,12,11,10,15,13,12,12,13,12,10,10,15,15,8,12,10,7,3,8,14,10,10,10,13,10,9,13,18,17,12,12,8,11,14,5,6,6,5,8,13,12,10,12,6,7,9,3,7,4,6,7,7,10,4,5,9,7,6,3,11,5,7,4,7,5,5,8,5,3,3,4,5,2,4,2,1,0,3,1,2,1,0,1,3,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
本所三丁目,5,7,6,5,4,5,4,3,5,5,5,4,5,7,3,8,2,4,5,5,4,13,5,4,4,8,8,4,5,4,7,9,12,9,4,4,6,11,7,8,4,4,3,11,13,14,8,10,17,11,16,14,18,10,9,17,12,14,14,8,18,15,16,9,21,16,17,13,17,7,13,12,14,11,8,14,15,13,11,10,15,11,15,18,15,16,15,17,16,17,18,20,19,12,17,13,10,10,16,17,19,8,10,12,10,15,14,9,11,15,9,13,12,7,12,11,15,10,9,13,9,10,16,9,15,10,12,10,10,10,14,10,15,12,12,7,15,9,8,12,6,12,13,11,9,7,10,6,7,11,4,12,4,8,7,9,7,3,8,4,6,10,5,8,3,4,4,6,5,6,3,5,1,7,2,9,1,4,1,2,2,3,1,7,0,1,2,1,0,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
本所四丁目,6,11,9,9,6,10,7,11,19,7,11,5,13,8,8,7,13,9,7,10,5,8,4,3,6,6,6,7,5,9,6,7,4,9,6,9,5,6,5,12,9,4,9,8,13,10,18,13,15,14,11,13,19,19,16,17,21,14,26,26,27,21,13,26,23,17,28,21,21,24,19,14,24,17,18,23,18,18,22,20,21,19,27,16,22,18,22,17,12,18,15,22,17,17,23,17,27,22,12,11,21,16,11,15,21,10,12,9,16,16,13,15,16,13,18,12,13,14,14,9,13,12,9,8,12,5,12,12,16,20,15,11,13,13,14,16,17,6,9,6,7,9,9,12,6,16,11,12,19,10,13,12,7,10,4,5,9,11,10,7,7,3,3,13,4,10,5,8,7,7,6,7,5,5,1,4,4,3,1,7,1,6,0,4,1,2,1,2,0,5,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
東駒形一丁目,4,5,3,4,2,4,3,3,4,5,2,2,2,3,1,5,4,3,5,2,5,1,6,2,3,3,3,3,1,4,3,5,4,7,6,5,5,2,5,3,6,6,6,4,6,9,12,8,17,11,19,11,6,10,15,10,12,13,8,7,15,16,20,18,16,13,9,8,9,11,7,10,11,9,12,9,14,7,12,10,11,14,7,14,15,12,4,10,7,11,13,13,14,10,7,5,11,9,6,4,9,6,6,6,6,13,5,8,10,5,9,5,11,7,5,5,5,9,3,5,11,8,8,9,8,9,7,6,8,7,4,4,8,7,12,10,6,7,6,8,3,5,8,7,7,7,8,6,4,5,4,4,3,5,4,2,5,6,5,9,4,7,2,3,5,1,1,6,3,2,2,4,1,6,0,5,1,3,2,5,0,3,0,1,2,2,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東駒形二丁目,5,5,5,9,3,5,6,3,5,6,4,5,8,4,5,5,2,6,4,3,3,4,4,8,7,4,2,6,4,2,4,6,5,8,3,4,6,1,7,3,9,5,4,3,3,8,10,8,10,6,13,14,11,12,20,13,15,15,22,10,22,11,15,20,16,8,17,10,9,16,9,14,14,18,18,8,8,10,16,19,13,9,16,11,16,14,15,8,13,8,10,11,8,7,18,14,11,8,10,11,9,10,16,6,10,6,7,5,14,7,5,5,10,8,4,8,7,7,11,10,5,10,10,9,6,13,11,12,10,6,12,8,11,12,10,14,6,12,8,5,5,10,14,4,9,6,6,8,9,10,7,10,4,12,2,12,8,6,4,12,11,8,6,8,8,13,7,7,4,10,7,3,2,1,2,6,4,6,1,6,2,3,0,6,0,2,1,4,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東駒形三丁目,5,5,9,5,5,7,3,5,3,1,8,4,1,7,5,2,5,5,5,1,1,3,9,6,9,4,3,2,4,3,4,5,3,4,2,3,4,4,5,4,4,3,7,6,7,4,6,6,8,9,8,8,8,10,7,10,16,13,12,20,26,17,13,19,13,18,13,11,11,10,19,14,20,14,16,12,11,15,13,7,12,13,15,7,17,12,10,19,20,12,8,13,13,10,10,15,11,10,8,5,11,9,9,14,11,9,11,5,5,8,6,8,12,8,7,5,8,3,9,8,7,10,6,7,8,6,9,9,8,9,8,8,10,11,8,5,9,9,9,8,7,4,10,10,5,10,11,6,2,9,4,3,5,6,6,5,7,15,4,5,5,11,6,7,5,5,3,9,2,4,5,4,2,6,1,2,0,1,3,5,1,1,3,1,0,4,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東駒形四丁目,6,15,3,10,13,6,10,7,10,6,10,6,6,4,14,8,4,15,7,11,11,3,6,3,8,11,9,3,12,4,4,6,7,8,7,10,9,11,10,11,12,6,13,10,11,9,27,17,14,16,21,15,28,20,17,18,20,21,30,28,16,22,19,20,22,22,21,23,21,19,18,23,18,15,28,20,20,17,14,14,18,22,26,28,22,28,25,22,22,32,27,17,27,24,16,20,21,16,24,10,26,17,13,17,21,18,11,14,10,15,14,5,15,12,10,12,5,13,11,15,12,13,14,6,10,15,14,15,21,14,10,7,15,18,19,14,25,22,12,13,9,7,19,17,15,9,13,14,10,11,5,12,8,11,12,8,8,8,5,8,3,11,6,9,3,4,1,8,5,5,2,10,0,4,4,3,2,9,3,1,3,3,3,3,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
吾妻橋一丁目,8,10,6,7,3,16,5,4,7,4,2,6,3,5,4,5,4,5,2,2,3,4,6,2,4,0,7,4,5,4,2,3,1,5,6,3,4,5,6,4,6,4,7,7,9,8,8,5,6,26,10,13,15,10,16,17,15,14,18,17,21,16,24,25,18,15,18,29,18,22,14,20,18,11,24,14,11,14,17,23,17,14,20,16,22,21,17,26,26,14,13,18,9,15,9,26,20,17,15,14,20,12,25,18,18,14,21,9,14,15,16,16,13,18,13,13,13,13,10,12,17,8,13,12,12,15,10,14,8,19,13,20,20,13,11,16,15,14,6,6,12,12,19,15,7,11,15,16,13,11,7,8,8,8,5,8,9,7,6,12,8,8,5,6,6,7,5,4,7,8,3,8,1,6,0,1,4,7,0,5,1,3,1,5,2,2,0,2,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋二丁目,5,5,2,2,2,1,6,1,3,1,2,1,1,5,2,4,5,1,1,8,3,4,7,4,3,1,5,6,4,2,1,5,4,3,6,4,5,3,5,4,6,1,3,4,5,6,8,14,10,10,7,7,15,17,17,16,17,14,7,14,15,7,13,18,23,18,16,15,12,8,12,9,13,14,14,8,11,14,21,13,16,11,22,12,16,18,13,11,9,15,14,11,5,13,7,4,12,10,10,12,10,8,13,11,14,7,9,14,9,6,6,8,7,7,9,7,6,3,7,6,7,8,4,6,14,6,5,3,3,5,6,5,8,8,6,8,6,11,4,7,3,5,9,6,5,7,2,7,4,5,5,2,3,4,5,5,2,6,0,8,6,9,2,2,4,5,4,5,4,6,6,5,0,1,1,7,5,7,4,3,2,3,1,0,1,2,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吾妻橋三丁目,9,10,8,6,8,9,6,6,1,5,13,7,3,7,4,7,4,6,5,4,5,5,0,5,6,1,7,5,7,2,8,9,4,6,10,8,7,6,7,4,5,4,9,6,8,9,7,12,10,5,8,12,4,7,7,12,11,11,13,9,10,15,13,9,11,7,12,8,6,12,7,7,11,15,10,15,14,10,13,13,15,11,16,20,14,21,13,17,12,14,21,14,18,21,16,19,21,18,11,5,8,12,12,10,19,9,13,13,7,15,7,14,9,5,8,12,9,11,10,12,8,8,12,12,15,6,12,8,11,10,9,5,12,13,14,13,12,17,5,5,9,3,10,13,2,11,4,8,9,10,6,13,9,6,4,12,10,7,4,7,4,7,2,9,4,4,3,8,3,5,0,4,3,6,1,7,4,2,0,2,1,2,0,4,0,1,0,3,1,1,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
錦糸一丁目,10,6,3,4,6,6,7,4,3,2,5,6,1,7,3,0,7,4,1,1,2,4,2,2,3,5,3,5,7,4,4,4,7,2,1,4,3,4,10,9,11,15,8,9,19,10,14,17,18,17,24,18,28,18,29,16,29,15,38,23,32,21,28,30,26,21,27,13,31,18,20,17,26,16,22,16,25,15,18,25,12,18,18,18,23,27,11,16,17,15,19,20,17,20,13,18,16,19,12,17,11,21,13,19,14,12,11,10,10,11,13,16,12,12,10,8,9,12,8,8,8,9,10,5,9,13,4,5,9,14,12,14,6,8,12,13,12,7,4,9,4,9,13,10,10,9,5,6,4,4,7,5,1,6,2,11,8,5,2,6,2,7,3,6,5,2,2,4,2,3,4,8,0,5,1,3,3,2,1,2,2,0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
錦糸二丁目,1,2,1,1,4,0,2,1,0,1,1,0,2,1,3,3,3,2,2,0,0,1,2,0,1,2,0,2,0,2,2,1,3,2,3,1,2,3,5,3,6,3,5,3,6,4,4,2,7,3,10,11,7,15,9,3,7,6,6,10,10,5,9,12,6,3,6,5,5,9,8,2,6,5,4,2,8,7,7,4,7,5,9,5,6,6,7,7,5,4,1,6,7,5,6,5,4,4,6,5,2,7,1,8,7,4,9,6,9,4,8,4,4,2,1,2,3,3,4,5,2,4,3,3,6,2,3,5,9,2,3,4,7,3,4,8,4,1,4,3,3,1,3,3,3,5,2,4,1,4,2,4,4,2,3,3,4,2,1,3,4,6,1,2,1,0,0,3,0,1,2,1,1,1,0,1,0,0,1,1,2,1,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸三丁目,6,5,4,8,1,2,4,4,2,1,3,0,4,1,2,1,1,2,1,2,2,0,1,2,0,2,1,1,2,4,0,3,3,0,0,1,4,3,2,2,4,3,4,8,3,3,7,6,3,4,4,10,4,7,9,6,6,10,12,9,9,9,11,6,6,9,12,16,12,10,7,7,6,6,6,9,5,5,7,10,6,7,13,8,8,3,5,2,9,7,5,10,8,2,5,8,4,6,8,4,6,4,8,4,3,3,0,1,7,4,4,10,3,6,9,3,5,9,6,4,9,6,0,3,4,1,6,3,6,1,7,3,2,4,0,0,2,5,2,0,1,0,4,2,1,3,3,5,1,1,3,2,2,3,0,2,2,1,2,4,2,3,0,2,1,4,1,2,2,2,2,3,0,1,1,1,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
錦糸四丁目,11,6,9,9,8,10,7,8,7,6,9,7,5,8,7,7,8,6,6,2,6,6,9,4,8,8,4,2,2,7,2,8,2,4,3,3,8,3,4,6,6,11,4,4,3,15,8,5,11,11,10,10,11,13,17,15,16,15,23,18,20,22,16,16,14,18,18,11,27,25,19,9,24,28,17,12,23,18,22,20,21,16,23,21,24,20,14,18,20,24,19,17,10,11,21,15,24,17,15,12,10,7,16,14,10,16,9,8,9,11,12,11,5,5,7,7,9,5,8,8,3,5,6,7,10,10,5,7,8,13,12,7,14,15,11,12,10,13,3,3,4,10,7,8,2,10,8,12,8,5,4,6,2,3,6,5,4,3,3,4,1,8,2,5,1,9,2,7,2,6,1,7,2,2,3,6,1,1,4,2,1,3,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
太平一丁目,18,18,35,20,23,28,22,16,23,18,26,18,13,14,17,9,19,10,13,9,10,10,11,7,7,9,11,11,10,7,6,12,10,8,12,8,7,7,11,8,16,22,13,18,15,13,18,18,17,16,18,22,25,33,27,30,26,30,32,24,25,32,35,21,32,34,31,37,37,31,37,40,37,33,31,38,35,37,49,48,37,34,34,30,36,33,37,35,36,34,30,25,38,24,30,19,25,14,17,20,33,35,24,18,21,21,15,21,23,13,17,22,17,24,21,10,15,22,18,16,18,25,17,12,24,16,25,20,20,20,29,12,23,18,21,16,21,21,5,13,11,13,11,11,13,15,16,17,12,14,11,8,7,15,8,10,9,13,11,11,4,11,7,13,4,10,1,6,4,6,3,7,1,5,3,6,3,2,3,7,0,4,1,1,1,4,2,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
太平二丁目,4,4,3,5,4,7,7,6,5,0,3,3,6,2,5,6,5,3,7,5,6,5,3,1,5,2,4,3,5,6,3,2,3,8,6,2,6,3,7,7,7,2,2,5,8,4,8,9,15,10,20,13,10,23,21,14,24,20,26,17,13,18,28,13,25,25,21,15,17,11,13,19,16,11,16,16,18,14,8,17,15,12,16,11,17,17,13,10,12,11,10,17,20,17,14,12,17,7,8,7,15,6,10,13,5,6,7,6,7,12,9,8,10,7,11,6,7,5,6,10,7,8,3,7,11,7,8,6,11,3,11,9,10,11,10,5,10,5,7,8,7,3,2,5,10,12,4,8,5,11,6,9,8,1,6,3,4,5,7,3,4,4,4,2,4,2,6,3,0,1,5,5,1,4,0,3,0,1,3,5,0,3,0,2,1,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平三丁目,5,4,5,4,2,2,4,6,3,4,2,1,3,2,2,4,4,2,5,6,5,6,1,6,3,5,6,7,2,3,2,3,4,1,2,2,1,2,3,4,2,3,2,4,5,1,3,7,6,11,5,10,8,12,17,10,9,12,8,12,11,11,16,11,15,12,17,16,14,14,11,2,15,9,13,8,13,7,6,17,14,9,12,9,9,10,13,7,10,6,12,10,10,7,9,6,7,11,4,7,10,9,9,6,5,5,8,2,3,8,5,7,8,3,6,5,5,9,6,4,3,6,8,6,3,5,6,6,3,3,5,8,10,5,14,10,9,4,9,6,3,3,7,5,5,3,4,4,6,8,4,6,4,5,1,8,3,6,3,8,1,5,4,4,1,3,3,2,2,6,2,4,0,2,6,3,2,3,2,0,1,0,1,1,0,2,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
太平四丁目,27,27,19,32,13,21,18,24,14,20,14,13,16,21,11,15,23,15,15,17,20,14,15,16,12,16,13,16,14,19,15,15,14,17,11,16,15,14,20,16,14,25,18,19,17,23,30,17,29,32,20,22,34,27,41,36,47,33,32,42,37,47,42,43,45,50,36,36,41,36,35,33,43,40,37,39,36,33,40,37,51,45,42,52,49,49,45,41,35,55,57,49,51,40,47,51,57,58,25,49,40,37,37,32,41,38,40,31,24,23,30,17,24,30,29,40,23,33,22,25,26,23,31,26,21,26,21,32,35,29,39,31,24,28,33,23,26,27,16,28,9,22,24,28,24,33,20,28,21,14,24,28,24,25,21,27,21,15,10,16,10,15,15,14,8,17,8,10,4,13,10,10,3,5,3,4,2,4,2,7,1,6,2,5,0,4,2,3,0,2,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
横川一丁目,4,5,8,6,8,8,6,6,8,2,6,5,6,7,1,5,4,3,2,4,9,3,1,6,10,5,13,3,7,5,8,4,8,3,4,6,6,4,7,8,7,7,6,0,15,5,9,8,8,12,18,4,13,8,13,9,13,8,9,8,14,9,20,8,15,10,8,17,18,12,16,11,9,9,13,9,16,10,12,12,9,7,9,20,17,19,16,9,11,16,10,11,19,16,20,13,7,9,11,9,13,13,9,6,10,16,12,15,8,6,8,4,4,11,11,7,8,6,7,11,13,3,13,7,5,9,15,12,11,10,7,7,12,12,16,6,11,10,12,11,2,10,5,10,12,5,7,7,5,5,5,6,2,9,6,3,6,7,8,6,3,5,4,4,1,6,2,3,3,2,1,1,3,1,0,0,3,0,0,2,0,0,0,2,1,0,0,2,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
横川二丁目,8,4,5,1,6,4,4,3,4,4,1,2,3,5,6,2,2,1,3,4,4,4,2,6,3,3,3,3,4,2,12,4,7,4,5,4,8,6,4,5,6,6,3,4,9,8,12,12,5,7,12,16,17,22,25,19,21,16,21,11,15,22,14,11,21,15,13,13,9,12,15,10,22,9,11,14,15,6,25,20,20,8,10,19,11,8,7,10,12,7,13,12,11,8,8,10,9,8,7,7,13,9,11,10,9,4,7,12,7,4,8,2,8,5,5,3,7,4,7,3,5,5,4,9,5,8,13,6,11,6,16,3,7,6,8,6,3,4,4,3,8,3,9,6,0,1,8,11,6,6,6,7,6,7,2,7,3,3,8,6,2,7,5,6,4,3,5,4,2,4,1,3,2,2,2,3,0,2,4,4,0,4,1,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
横川三丁目,7,3,4,2,5,8,1,3,5,7,7,3,5,3,2,3,3,1,5,4,4,3,1,4,1,4,5,4,4,3,1,3,5,3,0,3,3,2,4,3,2,2,2,4,8,3,7,2,10,8,12,18,12,6,23,8,11,11,8,14,18,8,11,11,10,8,6,13,14,9,8,6,11,9,10,12,15,6,11,5,7,11,7,14,14,13,12,9,15,10,8,10,14,11,6,11,12,10,10,5,18,4,11,8,5,4,7,6,3,6,5,5,10,4,1,8,3,5,6,2,5,5,8,12,5,5,4,5,6,8,9,3,8,7,10,5,5,8,3,4,4,3,4,6,3,6,10,7,5,13,4,5,3,6,5,4,3,2,2,7,5,3,1,3,5,3,0,4,4,7,2,2,3,2,1,1,0,1,1,2,1,0,2,1,0,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
横川四丁目,7,5,4,2,5,5,7,2,4,3,6,4,4,5,4,4,7,2,7,6,2,7,4,5,6,2,4,3,4,3,4,8,2,5,2,4,6,4,4,4,6,5,9,7,7,6,10,8,16,10,11,7,14,6,12,7,17,6,16,7,15,16,16,9,13,7,8,8,12,9,8,18,13,7,7,10,10,11,11,8,16,12,15,14,12,11,12,8,14,12,11,12,13,12,11,13,14,11,5,7,5,12,19,13,7,8,5,7,9,4,8,5,4,7,3,7,4,7,5,4,11,5,11,2,6,6,6,5,5,6,8,5,9,4,7,4,10,10,6,4,8,5,4,5,7,8,6,8,2,10,6,7,3,7,5,10,2,4,6,7,6,5,1,2,3,7,2,5,1,3,1,2,3,4,3,6,1,3,2,4,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
