規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,480035,424367,391920,32447,55668,121532,119749,115655,4094,1783
５人以上,"鉱業,採石業,砂利採取業",638494,635343,589954,45389,3151,－,－,－,－,－
５人以上,建設業,558164,463890,427253,36637,94274,133261,127744,125730,2014,5517
５人以上,製造業,509035,424377,397357,27020,84658,133282,129304,123399,5905,3978
５人以上,電気・ガス・熱供給・水道業,574122,523443,445031,78412,50679,186044,184525,179613,4912,1519
５人以上,情報通信業,500180,440769,397827,42942,59411,145736,142689,136840,5849,3047
５人以上,"運輸業,郵便業",459105,426288,371785,54503,32817,163177,163117,150695,12422,60
５人以上,"卸売業,小売業",488608,429890,406425,23465,58718,111002,108348,105481,2867,2654
５人以上,"金融業,保険業",580714,489466,451998,37468,91248,187922,185371,178575,6796,2551
５人以上,"不動産業,物品賃貸業",466755,443004,409405,33599,23751,114853,112841,110704,2137,2012
５人以上,"学術研究,専門・技術サービス業",593331,492236,459959,32277,101095,163101,161182,153406,7776,1919
５人以上,"宿泊業,飲食サービス業",460535,362314,332246,30068,98221,92191,91953,88853,3100,238
５人以上,"生活関連サービス業,娯楽業",405180,382894,362236,20658,22286,96188,91695,89237,2458,4493
５人以上,"教育,学習支援業",505678,452946,438071,14875,52732,94851,92860,92060,800,1991
５人以上,"医療,福祉",391368,374260,346176,28084,17108,142030,140020,136216,3804,2010
５人以上,複合サービス事業,425357,396027,363103,32924,29330,155459,152980,142261,10719,2479
５人以上,サービス業（他に分類されないもの）,360991,346387,315821,30566,14604,157207,156078,148436,7642,1129
30人以上,調査産業計,507239,442273,406469,35804,64966,139415,137200,131759,5441,2215
30人以上,"鉱業,採石業,砂利採取業",638494,635343,589954,45389,3151,－,－,－,－,－
30人以上,建設業,612496,490312,449094,41218,122184,136855,134785,132529,2256,2070
30人以上,製造業,562481,454056,422473,31583,108425,151937,149633,139367,10266,2304
30人以上,電気・ガス・熱供給・水道業,587396,529957,450317,79640,57439,172657,170728,164491,6237,1929
30人以上,情報通信業,509243,447266,402510,44756,61977,151277,147785,141341,6444,3492
30人以上,"運輸業,郵便業",473905,436328,378077,58251,37577,184484,184392,167286,17106,92
30人以上,"卸売業,小売業",533567,456604,430245,26359,76963,123436,120073,116897,3176,3363
30人以上,"金融業,保険業",611355,513395,472026,41369,97960,181916,178617,170337,8280,3299
30人以上,"不動産業,物品賃貸業",490155,471454,435854,35600,18701,112617,110753,107817,2936,1864
30人以上,"学術研究,専門・技術サービス業",629935,511587,477713,33874,118348,184332,180178,173059,7119,4154
30人以上,"宿泊業,飲食サービス業",536906,385307,358406,26901,151599,100283,99880,96624,3256,403
30人以上,"生活関連サービス業,娯楽業",421954,402243,373474,28769,19711,87087,78106,74704,3402,8981
30人以上,"教育,学習支援業",529561,475669,459141,16528,53892,112438,109822,108614,1208,2616
30人以上,"医療,福祉",412860,398261,362724,35537,14599,162331,160547,155081,5466,1784
30人以上,複合サービス事業,448098,425590,376740,48850,22508,162219,160947,143225,17722,1272
30人以上,サービス業（他に分類されないもの）,360741,344682,313549,31133,16059,161311,160212,152064,8148,1099
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年３月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
