規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,394532,480848,289358,351716,423880,263785,326032,25684,42816,56968,25573
５人以上,"鉱業,採石業,砂利採取業",638494,684954,495082,635343,681347,493339,589954,45389,3151,3607,1743
５人以上,建設業,540958,591805,351646,450278,488398,308352,415043,35235,90680,103407,43294
５人以上,製造業,470629,532808,336856,394217,442779,289740,369355,24862,76412,90029,47116
５人以上,電気・ガス・熱供給・水道業,567176,576981,529921,517377,534914,450749,440281,77096,49799,42067,79172
５人以上,情報通信業,481254,528534,380044,424853,465128,338637,383891,40962,56401,63406,41407
５人以上,"運輸業,郵便業",427271,461187,319094,397978,427781,302921,348002,49976,29293,33406,16173
５人以上,"卸売業,小売業",390896,490389,275657,346686,432042,247820,328551,18135,44210,58347,27837
５人以上,"金融業,保険業",551052,721231,400906,466502,605906,343509,431350,35152,84550,115325,57397
５人以上,"不動産業,物品賃貸業",418872,481229,309833,398079,456583,295777,368761,29318,20793,24646,14056
５人以上,"学術研究,専門・技術サービス業",553938,654942,404513,461924,533536,355981,431890,30034,92014,121406,48532
５人以上,"宿泊業,飲食サービス業",208698,270201,155307,177468,228656,133031,165838,11630,31230,41545,22276
５人以上,"生活関連サービス業,娯楽業",292373,372645,228803,276583,347767,220210,262569,14014,15790,24878,8593
５人以上,"教育,学習支援業",340331,421478,266809,308021,377150,245387,298811,9210,32310,44328,21422
５人以上,"医療,福祉",301757,370179,276437,290075,357903,264975,270717,19358,11682,12276,11462
５人以上,複合サービス事業,372490,433630,278998,348419,412287,250756,319845,28574,24071,21343,28242
５人以上,サービス業（他に分類されないもの）,307723,354048,256335,296641,342029,246292,272068,24573,11082,12019,10043
30人以上,調査産業計,443121,527162,330055,389094,457872,296561,358582,30512,54027,69290,33494
30人以上,"鉱業,採石業,砂利採取業",638494,684954,495082,635343,681347,493339,589954,45389,3151,3607,1743
30人以上,建設業,598552,659726,383937,479889,523872,325585,439813,40076,118663,135854,58352
30人以上,製造業,532867,597631,386354,432097,481036,321386,402052,30045,100770,116595,64968
30人以上,電気・ガス・熱供給・水道業,580737,586040,558689,524189,539200,461782,445728,78461,56548,46840,96907
30人以上,情報通信業,490688,537346,388978,431742,472370,343177,388972,42770,58946,64976,45801
30人以上,"運輸業,郵便業",449673,485205,337456,415234,445652,319169,360428,54806,34439,39553,18287
30人以上,"卸売業,小売業",463657,562007,333571,399240,481482,290459,376833,22407,64417,80525,43112
30人以上,"金融業,保険業",583028,748673,422501,491312,626206,360586,452126,39186,91716,122467,61915
30人以上,"不動産業,物品賃貸業",452282,520969,335405,435270,502087,321574,402947,32323,17012,18882,13831
30人以上,"学術研究,専門・技術サービス業",605715,706322,442604,493574,561744,383052,461154,32420,112141,144578,59552
30人以上,"宿泊業,飲食サービス業",320007,397597,242912,243517,304040,183380,228362,15155,76490,93557,59532
30人以上,"生活関連サービス業,娯楽業",315187,404688,244729,298897,385298,230880,278216,20681,16290,19390,13849
30人以上,"教育,学習支援業",388016,467750,308289,351524,419642,283412,340195,11329,36492,48108,24877
30人以上,"医療,福祉",333999,391172,308029,323434,378853,298260,297362,26072,10565,12319,9769
30人以上,複合サービス事業,394337,442687,282983,375823,425903,260483,332827,42996,18514,16784,22500
30人以上,サービス業（他に分類されないもの）,307677,355320,257647,295599,342115,246752,270582,25017,12078,13205,10895
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年３月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
