規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,384871,466189,288104,353652,424719,269082,328722,24930,31219,41470,19022
５人以上,"鉱業,採石業,砂利採取業",670337,717067,530006,667500,714153,527398,622905,44595,2837,2914,2608
５人以上,建設業,507231,554417,342473,456596,496793,316241,425699,30897,50635,57624,26232
５人以上,製造業,429858,485339,314186,396956,446563,293530,372239,24717,32902,38776,20656
５人以上,電気・ガス・熱供給・水道業,569636,584581,514506,535084,549548,481730,462835,72249,34552,35033,32776
５人以上,情報通信業,458157,502607,367138,427244,467679,344446,390208,37036,30913,34928,22692
５人以上,"運輸業,郵便業",466113,501211,365405,397493,426081,315465,351776,45717,68620,75130,49940
５人以上,"卸売業,小売業",369350,457004,273204,349142,435825,254060,330133,19009,20208,21179,19144
５人以上,"金融業,保険業",689182,923405,475488,469322,597193,352659,428837,40485,219860,326212,122829
５人以上,"不動産業,物品賃貸業",406059,460095,309990,388394,438110,300006,358147,30247,17665,21985,9984
５人以上,"学術研究,専門・技術サービス業",493880,567859,382759,462484,528589,363189,434255,28229,31396,39270,19570
５人以上,"宿泊業,飲食サービス業",182292,236114,134709,176676,227006,132181,165512,11164,5616,9108,2528
５人以上,"生活関連サービス業,娯楽業",276063,357163,216100,271863,350776,213517,258446,13417,4200,6387,2583
５人以上,"教育,学習支援業",305971,368768,247400,298315,358333,242336,288254,10061,7656,10435,5064
５人以上,"医療,福祉",297823,369008,272254,294817,366628,269023,274952,19865,3006,2380,3231
５人以上,複合サービス事業,365069,428893,271425,351976,414395,260395,325877,26099,13093,14498,11030
５人以上,サービス業（他に分類されないもの）,316050,364251,263767,301196,344651,254061,278543,22653,14854,19600,9706
30人以上,調査産業計,428405,505808,327024,391487,458921,303164,361729,29758,36918,46887,23860
30人以上,"鉱業,採石業,砂利採取業",670337,717067,530006,667500,714153,527398,622905,44595,2837,2914,2608
30人以上,建設業,524787,573838,360432,492395,537776,340337,454545,37850,32392,36062,20095
30人以上,製造業,474313,530009,350999,434883,483588,327048,404944,29939,39430,46421,23951
30人以上,電気・ガス・熱供給・水道業,544830,559006,487782,542921,556880,486744,468049,74872,1909,2126,1038
30人以上,情報通信業,465519,510891,372038,434056,475263,349156,395330,38726,31463,35628,22882
30人以上,"運輸業,郵便業",468799,505791,362286,409114,438660,324040,359418,49696,59685,67131,38246
30人以上,"卸売業,小売業",428611,509475,326365,402621,484355,299274,379262,23359,25990,25120,27091
30人以上,"金融業,保険業",752154,983480,521924,493055,615519,371171,448170,44885,259099,367961,150753
30人以上,"不動産業,物品賃貸業",437464,494851,335411,419456,472983,324269,386201,33255,18008,21868,11142
30人以上,"学術研究,専門・技術サービス業",534171,607568,415867,494598,559299,390309,463176,31422,39573,48269,25558
30人以上,"宿泊業,飲食サービス業",254545,319573,188469,244715,305057,183400,230463,14252,9830,14516,5069
30人以上,"生活関連サービス業,娯楽業",302721,404145,228967,296365,394393,225080,276769,19596,6356,9752,3887
30人以上,"教育,学習支援業",346477,409671,283359,337169,397288,277122,324740,12429,9308,12383,6237
30人以上,"医療,福祉",333035,392996,306737,331644,391868,305231,304317,27327,1391,1128,1506
30人以上,複合サービス事業,386254,433342,277013,374283,419667,268995,335763,38520,11971,13675,8018
30人以上,サービス業（他に分類されないもの）,316295,367758,264186,301273,346696,255279,278329,22944,15022,21062,8907
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和６年５月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
