内航    ,"3,482","1,731,989",257,"125,933",291,"138,032",318,"157,474",309,"158,229",263,"134,546",312,"153,051",304,"152,091",242,"121,375",292,"148,713",271,"132,840",307,"150,594",316,"159,111",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
セメント船,434,"2,897,720",24,"157,777",34,"231,040",36,"231,006",29,"199,779",29,"185,760",42,"279,214",44,"293,283",38,"247,525",37,"244,679",40,"278,596",39,"266,995",42,"282,066",,,,,,,
内航    ,434,"2,897,720",24,"157,777",34,"231,040",36,"231,006",29,"199,779",29,"185,760",42,"279,214",44,"293,283",38,"247,525",37,"244,679",40,"278,596",39,"266,995",42,"282,066",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
石炭船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
鉱石船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
油送船,"1,743","2,287,633",154,"197,827",138,"179,022",143,"179,164",150,"184,126",132,"184,995",144,"179,610",141,"199,454",126,"180,540",142,"184,590",135,"185,365",170,"222,233",168,"210,707",,,,,,,
内航    ,"1,743","2,287,633",154,"197,827",138,"179,022",143,"179,164",150,"184,126",132,"184,995",144,"179,610",141,"199,454",126,"180,540",142,"184,590",135,"185,365",170,"222,233",168,"210,707",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
ＬＰＧ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
ＬＮＧ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
プロダクトオイルタンカー,502,"1,007,179",40,"86,714",43,"80,181",45,"87,471",37,"75,650",41,"84,686",38,"80,922",31,"62,517",36,"76,715",42,"82,256",39,"80,117",43,"90,081",67,"119,869",,,,,,,
内航    ,502,"1,007,179",40,"86,714",43,"80,181",45,"87,471",37,"75,650",41,"84,686",38,"80,922",31,"62,517",36,"76,715",42,"82,256",39,"80,117",43,"90,081",67,"119,869",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航ケミカル船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航ケミカル船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
その他タンカー・タンク船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
穀物船,2,"41,247",-,-,-,-,-,-,-,-,1,"17,979",-,-,-,-,-,-,-,-,-,-,1,"23,268",-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,2,"41,247",-,-,-,-,-,-,-,-,1,"17,979",-,-,-,-,-,-,-,-,-,-,1,"23,268",-,-,,,,,,,
一般貨物船,"5,017","5,673,049",389,"551,009",402,"385,820",463,"427,713",451,"583,308",447,"522,864",450,"516,096",432,"482,221",372,"470,825",394,"496,839",357,"374,730",439,"439,536",421,"422,088",,,,,,,
内航    ,"4,726","2,452,391",364,"190,340",385,"193,149",438,"231,553",424,"235,844",422,"229,050",422,"216,918",407,"206,331",350,"172,311",367,"205,130",338,"168,459",411,"211,998",398,"191,308",,,,,,,
外航    ,291,"3,220,658",25,"360,669",17,"192,671",25,"196,160",27,"347,464",25,"293,814",28,"299,178",25,"275,890",22,"298,514",27,"291,709",19,"206,271",28,"227,538",23,"230,780",,,,,,,
自動車専用船,26,"1,046,857",6,"219,066",2,"73,022",-,-,-,-,1,"34,960",2,"69,920",3,"136,278",2,"69,920",3,"121,837",2,"103,834",3,"128,041",2,"89,979",,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,26,"1,046,857",6,"219,066",2,"73,022",-,-,-,-,1,"34,960",2,"69,920",3,"136,278",2,"69,920",3,"121,837",2,"103,834",3,"128,041",2,"89,979",,,,,,,
その他専用船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
フルコンテナ船,"5,513","123,835,896",432,"9,460,959",392,"8,881,991",476,"10,562,580",430,"10,005,058",474,"10,832,367",466,"10,713,683",480,"10,670,579",478,"10,474,560",470,"10,366,414",431,"10,144,442",497,"11,008,432",487,"10,714,831",,,,,,,
内航    ,684,"583,370",54,"39,696",53,"38,697",56,"41,444",45,"38,479",54,"50,744",52,"49,496",64,"54,468",63,"54,727",62,"52,470",52,"47,488",67,"58,223",62,"57,438",,,,,,,
外航    ,"4,829","123,252,526",378,"9,421,263",339,"8,843,294",420,"10,521,136",385,"9,966,579",420,"10,781,623",414,"10,664,187",416,"10,616,111",415,"10,419,833",408,"10,313,944",379,"10,096,954",430,"10,950,209",425,"10,657,393",,,,,,,
セミコンテナ船,285,"2,238,618",15,"98,274",21,"171,549",21,"180,140",25,"236,191",26,"187,256",26,"205,513",22,"147,102",26,"226,949",21,"186,698",24,"158,412",26,"232,275",32,"208,259",,,,,,,
内航    ,179,"472,762",10,"27,413",14,"37,050",13,"36,301",15,"37,799",18,"53,328",15,"37,799",15,"37,799",16,"45,189",12,"35,552",16,"38,548",13,"42,942",22,"43,042",,,,,,,
外航    ,106,"1,765,856",5,"70,861",7,"134,499",8,"143,839",10,"198,392",8,"133,928",11,"167,714",7,"109,303",10,"181,760",9,"151,146",8,"119,864",13,"189,333",10,"165,217",,,,,,,
ＲＯＲＯ船,"2,047","22,081,307",165,"1,749,759",159,"1,683,798",182,"1,923,522",169,"1,791,111",166,"1,766,798",176,"1,862,816",186,"2,009,442",168,"1,807,312",169,"1,865,153",166,"1,832,536",175,"1,944,238",166,"1,844,822",,,,,,,
内航    ,"1,967","21,448,446",158,"1,696,483",152,"1,622,295",174,"1,860,722",162,"1,730,756",159,"1,706,443",167,"1,795,275",177,"1,934,822",163,"1,782,956",163,"1,806,095",162,"1,791,187",169,"1,894,555",161,"1,826,857",,,,,,,
外航    ,80,"632,861",7,"53,276",7,"61,503",8,"62,800",7,"60,355",7,"60,355",9,"67,541",9,"74,620",5,"24,356",6,"59,058",4,"41,349",6,"49,683",5,"17,965",,,,,,,
貨客船,411,"2,240,559",41,"192,581",37,"196,791",42,"212,687",23,"117,839",34,"193,901",26,"144,900",40,"213,278",40,"243,492",32,"170,320",28,"169,991",32,"179,384",36,"205,395",,,,,,,
内航    ,411,"2,240,559",41,"192,581",37,"196,791",42,"212,687",23,"117,839",34,"193,901",26,"144,900",40,"213,278",40,"243,492",32,"170,320",28,"169,991",32,"179,384",36,"205,395",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
客船,"1,714","3,472,770",129,"174,750",123,"168,356",156,"286,702",134,"320,025",149,"350,762",133,"110,712",193,"266,781",208,"417,540",133,"243,630",108,"273,938",127,"429,812",121,"429,762",,,,,,,
内航    ,"1,698","2,672,594",129,"174,750",123,"168,356",156,"286,702",132,"225,793",148,"322,504",133,"110,712",193,"266,781",206,"267,208",132,"215,372",106,"160,400",122,"180,264",118,"293,752",,,,,,,
外航    ,16,"800,176",-,-,-,-,-,-,2,"94,232",1,"28,258",-,-,-,-,2,"150,332",1,"28,258",2,"113,538",5,"249,548",3,"136,010",,,,,,,
カーフェリー,352,"4,447,872",28,"353,808",29,"366,444",31,"391,716",31,"391,716",25,"315,900",28,"353,808",31,"391,716",30,"379,080",30,"379,080",30,"379,080",29,"366,444",30,"379,080",,,,,,,
内航    ,352,"4,447,872",28,"353,808",29,"366,444",31,"391,716",31,"391,716",25,"315,900",28,"353,808",31,"391,716",30,"379,080",30,"379,080",30,"379,080",29,"366,444",30,"379,080",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
漁船,5,"2,342",1,387,-,-,1,379,-,-,1,698,-,-,1,499,-,-,1,379,-,-,-,-,-,-,,,,,,,
内航    ,5,"2,342",1,387,-,-,1,379,-,-,1,698,-,-,1,499,-,-,1,379,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
その他船舶計,"1,987","1,707,098",131,"128,505",126,"102,415",184,"131,928",186,"174,582",172,"142,263",168,"142,687",177,"168,483",139,"122,200",176,"132,534",169,"163,794",178,"147,473",181,"150,234",,,,,,,
内航    ,"1,982","1,690,617",131,"128,505",126,"102,415",184,"131,928",186,"174,582",172,"142,263",167,"139,087",174,"157,402",139,"122,200",175,"130,734",169,"163,794",178,"147,473",181,"150,234",,,,,,,
外航    ,5,"16,481",-,-,-,-,-,-,-,-,-,-,1,"3,600",3,"11,081",-,-,1,"1,800",-,-,-,-,-,-,,,,,,,
軍艦,4,"15,270",-,-,-,-,-,-,-,-,-,-,1,"3,600",2,"9,870",-,-,1,"1,800",-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,4,"15,270",-,-,-,-,-,-,-,-,-,-,1,"3,600",2,"9,870",-,-,1,"1,800",-,-,-,-,-,-,,,,,,,
パトロール船,18,"27,930",3,"4,168",-,-,-,-,3,"5,852",3,"2,273",1,"2,183",2,"3,434",2,"3,669",2,"2,682",2,"3,669",-,-,-,-,,,,,,,
内航    ,18,"27,930",3,"4,168",-,-,-,-,3,"5,852",3,"2,273",1,"2,183",2,"3,434",2,"3,669",2,"2,682",2,"3,669",-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
曳船・押船,36,"5,673",3,57,-,-,2,133,2,280,2,345,10,"1,522",11,"2,329",-,-,3,440,1,272,1,142,1,153,,,,,,,
内航    ,36,"5,673",3,57,-,-,2,133,2,280,2,345,10,"1,522",11,"2,329",-,-,3,440,1,272,1,142,1,153,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
訓練船,67,"115,963",4,"15,617",1,935,1,"2,570",12,"26,430",7,"7,253",5,"4,062",9,"17,191",1,986,4,"4,536",10,"23,450",7,"5,799",6,"7,134",,,,,,,
内航    ,66,"114,752",4,"15,617",1,935,1,"2,570",12,"26,430",7,"7,253",5,"4,062",8,"15,980",1,986,4,"4,536",10,"23,450",7,"5,799",6,"7,134",,,,,,,
外航    ,1,"1,211",-,-,-,-,-,-,-,-,-,-,-,-,1,"1,211",-,-,-,-,-,-,-,-,-,-,,,,,,,
作業船,97,"201,012",8,"13,508",3,"4,988",8,"17,502",15,"35,819",8,"18,932",8,"12,627",7,"12,713",6,"13,297",7,"7,778",11,"26,373",11,"28,146",5,"9,329",,,,,,,
内航    ,97,"201,012",8,"13,508",3,"4,988",8,"17,502",15,"35,819",8,"18,932",8,"12,627",7,"12,713",6,"13,297",7,"7,778",11,"26,373",11,"28,146",5,"9,329",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
その他船舶,"1,765","1,341,250",113,"95,155",122,"96,492",173,"111,723",154,"106,201",152,"113,460",143,"118,693",146,"122,946",130,"104,248",159,"115,298",145,"110,030",159,"113,386",169,"133,618",,,,,,,
内航    ,"1,765","1,341,250",113,"95,155",122,"96,492",173,"111,723",154,"106,201",152,"113,460",143,"118,693",146,"122,946",130,"104,248",159,"115,298",145,"110,030",159,"113,386",169,"133,618",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
