,,,,,,,,,,,,,,,,,,,,,,,,,(単位：隻、総トン）
船種別,合計,,ブイ・ドルフィン,,芝浦,,,,,,日の出,,,,竹芝,,,,品川,,,,,,船種別
,,,ドルフィン,,合計,,芝浦ふ頭,,芝浦物揚場,,合計,,日の出ふ頭,,合計,,竹芝ふ頭,,合計,,品川岸壁,,品川コンテナ,,
,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,
合計,"26,255","177,799,810",40,"26,007","1,784","2,103,803",570,"1,762,586","1,214","341,217",103,"67,346",103,"67,346","2,927","5,642,247","2,927","5,642,247","1,714","18,156,725","1,714","18,156,725",940,"8,572,325",合計
内航    ,"20,880","46,782,641",40,"26,007","1,784","2,103,803",570,"1,762,586","1,214","341,217",103,"67,346",103,"67,346","2,927","5,642,247","2,927","5,642,247",806,"9,388,709",806,"9,388,709",55,"56,169",内航    
外航    ,"5,375","131,017,169",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,908,"8,768,016",908,"8,768,016",885,"8,516,156",外航    
貨物船計,"19,624","163,419,668",40,"26,007",748,"1,181,572",495,"1,064,985",253,"116,587",72,"21,736",72,"21,736",-,-,-,-,"1,668","18,105,297","1,668","18,105,297",894,"8,520,897",貨物船計
内航    ,"14,272","33,264,100",40,"26,007",748,"1,181,572",495,"1,064,985",253,"116,587",72,"21,736",72,"21,736",-,-,-,-,760,"9,337,281",760,"9,337,281",9,"4,741",内航    
外航    ,"5,352","130,155,568",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,908,"8,768,016",908,"8,768,016",885,"8,516,156",外航    
鋼材船,86,"34,562",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,鋼材船
内航    ,86,"34,562",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
材木船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,材木船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
チップ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,チップ船
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航    
砂利･砂・石材船,"3,577","1,793,986",8,"4,228",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,砂利･砂・石材船
内航    ,"3,577","1,793,986",8,"4,228",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航    
