内 航 船　　,299,"108,680",19,"6,748",25,"9,286",28,"10,273",27,"9,830",21,"7,244",25,"9,092",27,"9,915",21,"7,648",27,"10,031",24,"8,736",27,"9,746",28,"10,131",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
４００トン以上　　,"5,888","2,865,322",467,"227,681",487,"237,043",522,"254,220",503,"244,325",463,"225,429",502,"244,698",486,"236,856",435,"211,726",499,"242,233",449,"217,772",537,"260,865",538,"262,474",４００トン以上　　,
内 航 船　　,"5,888","2,865,322",467,"227,681",487,"237,043",522,"254,220",503,"244,325",463,"225,429",502,"244,698",486,"236,856",435,"211,726",499,"242,233",449,"217,772",537,"260,865",538,"262,474",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
５００トン以上　　,"1,017","645,621",64,"40,355",84,"53,583",106,"66,958",99,"62,919",99,"63,075",84,"53,786",91,"58,527",63,"39,929",70,"44,357",77,"48,579",81,"51,056",99,"62,497",５００トン以上　　,
内 航 船　　,"1,017","645,621",64,"40,355",84,"53,583",106,"66,958",99,"62,919",99,"63,075",84,"53,786",91,"58,527",63,"39,929",70,"44,357",77,"48,579",81,"51,056",99,"62,497",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
７００トン以上　　,"1,907","1,432,327",153,"115,287",153,"114,173",171,"127,591",154,"115,762",162,"122,035",155,"115,883",175,"130,763",145,"108,361",151,"113,133",141,"105,900",171,"129,786",176,"133,653",７００トン以上　　,
内 航 船　　,"1,907","1,432,327",153,"115,287",153,"114,173",171,"127,591",154,"115,762",162,"122,035",155,"115,883",175,"130,763",145,"108,361",151,"113,133",141,"105,900",171,"129,786",176,"133,653",内 航 船　　,
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外 航 船　　,
１，０００トン以上　　,861,"1,194,729",53,"75,051",61,"84,213",68,"95,633",93,"133,277",80,"110,598",77,"109,615",77,"107,811",76,"103,329",73,"102,436",63,"86,255",71,"95,675",69,"90,836",１，０００トン以上　　,
内 航 船　　,828,"1,137,893",50,"69,851",60,"82,230",64,"88,787",90,"128,505",80,"110,598",74,"104,623",76,"106,600",76,"103,329",69,"95,211",61,"82,740",64,"83,120",64,"82,299",内 航 船　　,
外 航 船　　,33,"56,836",3,"5,200",1,"1,983",4,"6,846",3,"4,772",-,-,3,"4,992",1,"1,211",-,-,4,"7,225",2,"3,515",7,"12,555",5,"8,537",外 航 船　　,
２，０００トン以上　　,813,"2,107,441",67,"171,208",52,"133,101",64,"167,583",63,"163,765",67,"175,076",64,"168,102",74,"189,725",68,"178,158",65,"169,618",67,"170,746",77,"200,614",85,"219,745",２，０００トン以上　　,
内 航 船　　,795,"2,061,915",64,"163,435",52,"133,101",61,"158,966",62,"161,093",65,"170,648",63,"166,016",73,"186,810",68,"178,158",63,"165,185",66,"167,748",75,"195,652",83,"215,103",内 航 船　　,
外 航 船　　,18,"45,526",3,"7,773",-,-,3,"8,617",1,"2,672",2,"4,428",1,"2,086",1,"2,915",-,-,2,"4,433",1,"2,998",2,"4,962",2,"4,642",外 航 船　　,
３，０００トン以上　　,295,"1,062,202",29,"104,817",22,"78,188",23,"82,651",17,"61,434",24,"84,829",26,"93,471",22,"80,023",20,"72,287",21,"75,659",28,"102,170",30,"108,011",33,"118,662",３，０００トン以上　　,
内 航 船　　,251,"904,103",25,"90,445",19,"67,409",19,"68,279",13,"47,338",21,"74,050",20,"71,906",18,"65,651",16,"57,915",19,"68,473",26,"94,708",27,"97,232",28,"100,697",内 航 船　　,
外 航 船　　,44,"158,099",4,"14,372",3,"10,779",4,"14,372",4,"14,096",3,"10,779",6,"21,565",4,"14,372",4,"14,372",2,"7,186",2,"7,462",3,"10,779",5,"17,965",外 航 船　　,
４，０００トン以上　　,517,"2,510,168",37,"182,099",42,"205,182",54,"262,215",27,"125,051",40,"193,755",46,"221,193",52,"250,343",45,"221,680",47,"226,137",36,"177,824",43,"209,675",48,"235,014",４，０００トン以上　　,
内 航 船　　,463,"2,256,347",37,"182,099",40,"196,650",51,"248,574",27,"125,051",32,"155,716",40,"193,027",43,"208,173",38,"188,292",42,"202,440",33,"163,244",35,"172,470",45,"220,611",内 航 船　　,
外 航 船　　,54,"253,821",-,-,2,"8,532",3,"13,641",-,-,8,"38,039",6,"28,166",9,"42,170",7,"33,388",5,"23,697",3,"14,580",8,"37,205",3,"14,403",外 航 船　　,
５，０００トン以上　　,556,"3,123,545",48,"269,414",48,"268,014",49,"272,750",49,"274,082",49,"276,139",37,"206,571",50,"282,317",52,"292,886",50,"283,380",41,"231,097",43,"241,885",40,"225,010",５，０００トン以上　　,
内 航 船　　,528,"2,971,493",46,"258,864",45,"252,320",46,"256,729",45,"252,278",46,"259,749",33,"184,465",48,"271,746",51,"287,261",47,"266,541",39,"220,165",43,"241,885",39,"219,490",内 航 船　　,
外 航 船　　,28,"152,052",2,"10,550",3,"15,694",3,"16,021",4,"21,804",3,"16,390",4,"22,106",2,"10,571",1,"5,625",3,"16,839",2,"10,932",-,-,1,"5,520",外 航 船　　,
６，０００トン以上　　,128,"833,065",10,"65,681",7,"45,826",10,"65,670",15,"96,909",11,"71,225",13,"84,022",15,"97,066",10,"65,274",11,"71,831",10,"65,576",6,"39,468",10,"64,517",６，０００トン以上　　,
内 航 船　　,36,"237,640",4,"26,399",1,"6,544",4,"26,176",5,"32,943",1,"6,835",3,"19,632",4,"26,399",2,"13,670",2,"13,379",6,"39,196",2,"13,088",2,"13,379",内 航 船　　,
外 航 船　　,92,"595,425",6,"39,282",6,"39,282",6,"39,494",10,"63,966",10,"64,390",10,"64,390",11,"70,667",8,"51,604",9,"58,452",4,"26,380",4,"26,380",8,"51,138",外 航 船　　,
７，０００トン以上　　,509,"3,780,040",35,"260,121",34,"253,871",39,"288,820",37,"273,470",46,"340,973",52,"386,285",50,"371,130",52,"385,025",42,"310,276",37,"275,356",50,"374,225",35,"260,488",７，０００トン以上　　,
内 航 船　　,253,"1,880,622",19,"139,338",25,"185,882",22,"161,860",22,"161,969",25,"185,153",24,"178,777",28,"208,664",27,"200,813",16,"119,112",16,"119,221",20,"151,010",9,"68,823",内 航 船　　,
外 航 船　　,256,"1,899,418",16,"120,783",9,"67,989",17,"126,960",15,"111,501",21,"155,820",28,"207,508",22,"162,466",25,"184,212",26,"191,164",21,"156,135",30,"223,215",26,"191,665",外 航 船　　,
８，０００トン以上　　,249,"2,083,520",20,"168,035",18,"149,798",19,"158,491",22,"184,065",23,"192,947",22,"184,697",22,"183,424",20,"167,512",22,"184,030",19,"159,313",22,"184,234",20,"166,974",８，０００トン以上　　,
内 航 船　　,98,"786,053",7,"56,105",8,"64,120",9,"72,135",9,"72,135",9,"72,718",8,"64,120",9,"72,135",7,"56,105",9,"72,135",7,"56,105",8,"64,120",8,"64,120",内 航 船　　,
外 航 船　　,151,"1,297,467",13,"111,930",10,"85,678",10,"86,356",13,"111,930",14,"120,229",14,"120,577",13,"111,289",13,"111,407",13,"111,895",12,"103,208",14,"120,114",12,"102,854",外 航 船　　,
９，０００トン以上　　,"2,221","21,733,801",178,"1,744,264",165,"1,612,555",204,"1,995,143",174,"1,702,598",187,"1,831,062",181,"1,770,971",191,"1,869,459",193,"1,889,986",181,"1,769,930",167,"1,632,210",203,"1,987,743",197,"1,927,880",９，０００トン以上　　,
内 航 船　　,382,"3,770,781",32,"315,833",32,"315,944",36,"355,627",33,"325,776",34,"335,701",33,"325,802",34,"335,580",32,"315,948",28,"276,191",28,"276,297",29,"286,170",31,"305,912",内 航 船　　,
外 航 船　　,"1,839","17,963,020",146,"1,428,431",133,"1,296,611",168,"1,639,516",141,"1,376,822",153,"1,495,361",148,"1,445,169",157,"1,533,879",161,"1,574,038",153,"1,493,739",139,"1,355,913",174,"1,701,573",166,"1,621,968",外 航 船　　,
１０，０００トン以上　　,"2,639","36,280,959",206,"2,848,199",187,"2,565,811",226,"3,147,807",219,"3,050,167",210,"2,941,951",220,"3,041,665",232,"3,167,235",217,"2,994,614",225,"3,067,168",227,"3,070,765",232,"3,143,678",238,"3,241,899",１０，０００トン以上　　,
内 航 船　　,"1,777","21,603,843",133,"1,625,623",129,"1,582,997",147,"1,792,977",141,"1,717,999",132,"1,603,926",143,"1,741,416",158,"1,928,186",148,"1,805,267",156,"1,886,247",161,"1,943,303",165,"1,994,194",164,"1,981,708",内 航 船　　,
外 航 船　　,862,"14,677,116",73,"1,222,576",58,"982,814",79,"1,354,830",78,"1,332,168",78,"1,338,025",77,"1,300,249",74,"1,239,049",69,"1,189,347",69,"1,180,921",66,"1,127,462",67,"1,149,484",74,"1,260,191",外 航 船　　,
２０，０００トン以上　　,699,"18,668,977",52,"1,390,839",54,"1,454,203",68,"1,814,868",60,"1,607,498",63,"1,685,904",61,"1,631,663",60,"1,602,631",61,"1,633,218",59,"1,572,614",51,"1,361,767",55,"1,461,447",55,"1,452,325",２０，０００トン以上　　,
内 航 船　　,12,"286,152",-,-,-,-,4,"89,888",-,-,-,-,-,-,-,-,2,"53,188",1,"22,472",-,-,-,-,5,"120,604",内 航 船　　,
外 航 船　　,687,"18,382,825",52,"1,390,839",54,"1,454,203",64,"1,724,980",60,"1,607,498",63,"1,685,904",61,"1,631,663",60,"1,602,631",59,"1,580,030",58,"1,550,142",51,"1,361,767",55,"1,461,447",50,"1,331,721",外 航 船　　,
３０，０００トン以上　　,197,"6,764,691",21,"751,126",15,"525,967",14,"476,585",15,"504,914",14,"481,501",15,"508,013",12,"415,452",18,"618,728",18,"611,971",16,"541,636",20,"680,458",19,"648,340",３０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,197,"6,764,691",21,"751,126",15,"525,967",14,"476,585",15,"504,914",14,"481,501",15,"508,013",12,"415,452",18,"618,728",18,"611,971",16,"541,636",20,"680,458",19,"648,340",外 航 船　　,
４０，０００トン以上　　,361,"15,423,916",25,"1,071,575",25,"1,059,796",26,"1,107,061",29,"1,247,576",34,"1,457,205",33,"1,409,795",35,"1,505,105",30,"1,278,821",32,"1,358,523",29,"1,243,431",32,"1,362,995",31,"1,322,033",４０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,361,"15,423,916",25,"1,071,575",25,"1,059,796",26,"1,107,061",29,"1,247,576",34,"1,457,205",33,"1,409,795",35,"1,505,105",30,"1,278,821",32,"1,358,523",29,"1,243,431",32,"1,362,995",31,"1,322,033",外 航 船　　,
５０，０００トン以上　　,243,"13,641,246",24,"1,370,768",21,"1,206,202",22,"1,251,686",21,"1,172,890",18,"1,000,316",14,"785,878",19,"1,058,656",16,"899,546",19,"1,053,533",23,"1,277,614",22,"1,231,053",24,"1,333,104",５０，０００トン以上　　,
内 航 船　　,5,"250,710",-,-,-,-,-,-,1,"50,142",3,"150,426",-,-,1,"50,142",-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,238,"13,390,536",24,"1,370,768",21,"1,206,202",22,"1,251,686",20,"1,122,748",15,"849,890",14,"785,878",18,"1,008,514",16,"899,546",19,"1,053,533",23,"1,277,614",22,"1,231,053",24,"1,333,104",外 航 船　　,
６０，０００トン以上　　,495,"39,715,914",33,"2,579,930",32,"2,549,459",38,"3,056,970",38,"3,144,555",45,"3,632,956",45,"3,719,983",44,"3,502,992",45,"3,603,597",42,"3,298,032",43,"3,448,777",48,"3,795,400",42,"3,383,263",６０，０００トン以上　　,
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内 航 船　　,
外 航 船　　,495,"39,715,914",33,"2,579,930",32,"2,549,459",38,"3,056,970",38,"3,144,555",45,"3,632,956",45,"3,719,983",44,"3,502,992",45,"3,603,597",42,"3,298,032",43,"3,448,777",48,"3,795,400",42,"3,383,263",外 航 船　　,
