"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20050201,"芝地区総合支所管内","三田一丁目",1227,1052,1225,2277
20050201,"芝地区総合支所管内","三田二丁目",1721,1512,1842,3354
20050201,"芝地区総合支所管内","三田三丁目",750,567,652,1219
20050201,"芝地区総合支所管内","浜松町一丁目",425,354,313,667
20050201,"芝地区総合支所管内","浜松町二丁目",149,153,140,293
20050201,"芝地区総合支所管内","芝大門一丁目",311,265,307,572
20050201,"芝地区総合支所管内","芝大門二丁目",425,347,404,751
20050201,"芝地区総合支所管内","芝公園一丁目",74,66,66,132
20050201,"芝地区総合支所管内","芝公園二丁目",288,214,222,436
20050201,"芝地区総合支所管内","芝公園三丁目",90,68,75,143
20050201,"芝地区総合支所管内","芝公園四丁目",62,48,31,79
20050201,"芝地区総合支所管内","虎ノ門一丁目",147,118,165,283
20050201,"芝地区総合支所管内","虎ノ門二丁目",93,80,67,147
20050201,"芝地区総合支所管内","虎ノ門三丁目",571,438,503,941
20050201,"芝地区総合支所管内","虎ノ門四丁目",176,55,171,226
20050201,"芝地区総合支所管内","虎ノ門五丁目",240,262,276,538
20050201,"芝地区総合支所管内","愛宕一丁目",58,50,68,118
20050201,"芝地区総合支所管内","愛宕二丁目",93,80,77,157
20050301,"芝地区総合支所管内","芝一丁目",433,423,387,810
20050301,"芝地区総合支所管内","芝二丁目",1306,1090,1175,2265
20050301,"芝地区総合支所管内","芝三丁目",1557,1216,1348,2564
20050301,"芝地区総合支所管内","芝四丁目",379,316,286,602
20050301,"芝地区総合支所管内","芝五丁目",1866,1390,1677,3067
20050301,"芝地区総合支所管内","海岸一丁目",968,836,828,1664
20050301,"芝地区総合支所管内","東新橋一丁目",686,611,691,1302
20050301,"芝地区総合支所管内","東新橋二丁目",73,68,59,127
20050301,"芝地区総合支所管内","新橋一丁目",35,28,25,53
20050301,"芝地区総合支所管内","新橋二丁目",134,120,98,218
20050301,"芝地区総合支所管内","新橋三丁目",184,166,158,324
20050301,"芝地区総合支所管内","新橋四丁目",252,225,250,475
20050301,"芝地区総合支所管内","新橋五丁目",264,243,227,470
20050301,"芝地区総合支所管内","新橋六丁目",374,352,226,578
20050301,"芝地区総合支所管内","西新橋一丁目",155,140,152,292
20050301,"芝地区総合支所管内","西新橋二丁目",213,184,203,387
20050301,"芝地区総合支所管内","西新橋三丁目",266,132,249,381
20050301,"芝地区総合支所管内","三田一丁目",1233,1056,1227,2283
20050301,"芝地区総合支所管内","三田二丁目",1719,1506,1836,3342
20050301,"芝地区総合支所管内","三田三丁目",749,569,651,1220
20050301,"芝地区総合支所管内","浜松町一丁目",422,348,317,665
20050301,"芝地区総合支所管内","浜松町二丁目",152,154,141,295
20050301,"芝地区総合支所管内","芝大門一丁目",305,264,299,563
20050301,"芝地区総合支所管内","芝大門二丁目",425,345,405,750
20050301,"芝地区総合支所管内","芝公園一丁目",74,66,66,132
20050301,"芝地区総合支所管内","芝公園二丁目",290,217,221,438
20050301,"芝地区総合支所管内","芝公園三丁目",92,70,77,147
20050301,"芝地区総合支所管内","芝公園四丁目",62,48,31,79
20050301,"芝地区総合支所管内","虎ノ門一丁目",146,118,164,282
20050301,"芝地区総合支所管内","虎ノ門二丁目",94,81,67,148
20050301,"芝地区総合支所管内","虎ノ門三丁目",577,442,506,948
20050301,"芝地区総合支所管内","虎ノ門四丁目",174,55,169,224
20050301,"芝地区総合支所管内","虎ノ門五丁目",240,263,272,535
20050301,"芝地区総合支所管内","愛宕一丁目",58,50,68,118
20050301,"芝地区総合支所管内","愛宕二丁目",95,80,78,158
20050401,"芝地区総合支所管内","芝一丁目",448,438,386,824
20050401,"芝地区総合支所管内","芝二丁目",1322,1094,1181,2275
20050401,"芝地区総合支所管内","芝三丁目",1567,1219,1352,2571
20050401,"芝地区総合支所管内","芝四丁目",392,326,294,620
20050401,"芝地区総合支所管内","芝五丁目",1883,1393,1696,3089
20050401,"芝地区総合支所管内","海岸一丁目",978,845,824,1669
20050401,"芝地区総合支所管内","東新橋一丁目",691,618,695,1313
20050401,"芝地区総合支所管内","東新橋二丁目",73,67,60,127
20050401,"芝地区総合支所管内","新橋一丁目",34,28,24,52
20050401,"芝地区総合支所管内","新橋二丁目",133,117,99,216
20050401,"芝地区総合支所管内","新橋三丁目",184,166,157,323
20050401,"芝地区総合支所管内","新橋四丁目",249,224,248,472
20050401,"芝地区総合支所管内","新橋五丁目",268,244,231,475
20050401,"芝地区総合支所管内","新橋六丁目",371,347,230,577
20050401,"芝地区総合支所管内","西新橋一丁目",159,144,153,297
20050401,"芝地区総合支所管内","西新橋二丁目",214,184,206,390
20050401,"芝地区総合支所管内","西新橋三丁目",292,132,276,408
20050401,"芝地区総合支所管内","三田一丁目",1253,1060,1235,2295
20050401,"芝地区総合支所管内","三田二丁目",1717,1502,1823,3325
20050401,"芝地区総合支所管内","三田三丁目",748,564,652,1216
20050401,"芝地区総合支所管内","浜松町一丁目",428,353,316,669
20050401,"芝地区総合支所管内","浜松町二丁目",154,150,144,294
20050401,"芝地区総合支所管内","芝大門一丁目",304,263,300,563
20050401,"芝地区総合支所管内","芝大門二丁目",433,358,407,765
20050401,"芝地区総合支所管内","芝公園一丁目",74,66,66,132
20050401,"芝地区総合支所管内","芝公園二丁目",300,224,225,449
20050401,"芝地区総合支所管内","芝公園三丁目",126,97,111,208
20050401,"芝地区総合支所管内","芝公園四丁目",63,46,34,80
20050401,"芝地区総合支所管内","虎ノ門一丁目",139,111,158,269
20050401,"芝地区総合支所管内","虎ノ門二丁目",83,72,64,136
20050401,"芝地区総合支所管内","虎ノ門三丁目",576,440,506,946
20050401,"芝地区総合支所管内","虎ノ門四丁目",214,53,211,264
20050401,"芝地区総合支所管内","虎ノ門五丁目",246,262,272,534
20050401,"芝地区総合支所管内","愛宕一丁目",57,49,67,116
20050401,"芝地区総合支所管内","愛宕二丁目",96,79,79,158
20050501,"芝地区総合支所管内","芝一丁目",468,451,394,845
20050501,"芝地区総合支所管内","芝二丁目",1331,1098,1184,2282
20050501,"芝地区総合支所管内","芝三丁目",1572,1230,1350,2580
20050501,"芝地区総合支所管内","芝四丁目",396,327,298,625
20050501,"芝地区総合支所管内","芝五丁目",1889,1393,1701,3094
20050501,"芝地区総合支所管内","海岸一丁目",984,849,825,1674
20050501,"芝地区総合支所管内","東新橋一丁目",700,622,707,1329
20050501,"芝地区総合支所管内","東新橋二丁目",76,69,61,130
20050501,"芝地区総合支所管内","新橋一丁目",34,28,24,52
20050501,"芝地区総合支所管内","新橋二丁目",132,114,99,213
20050501,"芝地区総合支所管内","新橋三丁目",184,166,156,322
20050501,"芝地区総合支所管内","新橋四丁目",247,223,247,470
20050501,"芝地区総合支所管内","新橋五丁目",269,239,233,472
20050501,"芝地区総合支所管内","新橋六丁目",376,351,236,587
20050501,"芝地区総合支所管内","西新橋一丁目",160,145,155,300
20050501,"芝地区総合支所管内","西新橋二丁目",211,181,202,383
20050501,"芝地区総合支所管内","西新橋三丁目",293,130,278,408
20050501,"芝地区総合支所管内","三田一丁目",1283,1072,1257,2329
20050501,"芝地区総合支所管内","三田二丁目",1740,1520,1837,3357
20050501,"芝地区総合支所管内","三田三丁目",787,588,667,1255
20050501,"芝地区総合支所管内","浜松町一丁目",429,351,316,667
20050501,"芝地区総合支所管内","浜松町二丁目",154,150,144,294
20050501,"芝地区総合支所管内","芝大門一丁目",302,259,298,557
20050501,"芝地区総合支所管内","芝大門二丁目",431,354,407,761
20050501,"芝地区総合支所管内","芝公園一丁目",74,66,66,132
20050501,"芝地区総合支所管内","芝公園二丁目",311,228,233,461
20050501,"芝地区総合支所管内","芝公園三丁目",141,107,122,229
20050501,"芝地区総合支所管内","芝公園四丁目",59,42,34,76
20050501,"芝地区総合支所管内","虎ノ門一丁目",142,111,164,275
20050501,"芝地区総合支所管内","虎ノ門二丁目",102,84,73,157
20050501,"芝地区総合支所管内","虎ノ門三丁目",577,443,505,948
20050501,"芝地区総合支所管内","虎ノ門四丁目",202,55,197,252
20050501,"芝地区総合支所管内","虎ノ門五丁目",251,258,273,531
20050501,"芝地区総合支所管内","愛宕一丁目",57,49,67,116
20050501,"芝地区総合支所管内","愛宕二丁目",100,81,82,163
20050601,"芝地区総合支所管内","芝一丁目",476,457,398,855
20050601,"芝地区総合支所管内","芝二丁目",1339,1108,1185,2293
20050601,"芝地区総合支所管内","芝三丁目",1574,1225,1352,2577
20050601,"芝地区総合支所管内","芝四丁目",402,333,298,631
20050601,"芝地区総合支所管内","芝五丁目",1889,1382,1700,3082
20050601,"芝地区総合支所管内","海岸一丁目",989,853,823,1676
20050601,"芝地区総合支所管内","東新橋一丁目",702,623,710,1333
20050601,"芝地区総合支所管内","東新橋二丁目",77,71,58,129
20050601,"芝地区総合支所管内","新橋一丁目",34,28,24,52
20050601,"芝地区総合支所管内","新橋二丁目",134,116,99,215
20050601,"芝地区総合支所管内","新橋三丁目",182,162,152,314
20050601,"芝地区総合支所管内","新橋四丁目",248,222,248,470
20050601,"芝地区総合支所管内","新橋五丁目",270,241,231,472
20050601,"芝地区総合支所管内","新橋六丁目",377,350,237,587
20050601,"芝地区総合支所管内","西新橋一丁目",164,147,157,304
20050601,"芝地区総合支所管内","西新橋二丁目",214,186,201,387
20050601,"芝地区総合支所管内","西新橋三丁目",295,129,280,409
20050601,"芝地区総合支所管内","三田一丁目",1298,1080,1265,2345
20050601,"芝地区総合支所管内","三田二丁目",1742,1521,1842,3363
20050601,"芝地区総合支所管内","三田三丁目",782,585,666,1251
20050601,"芝地区総合支所管内","浜松町一丁目",425,346,313,659
20050601,"芝地区総合支所管内","浜松町二丁目",155,152,143,295
20050601,"芝地区総合支所管内","芝大門一丁目",304,258,302,560
20050601,"芝地区総合支所管内","芝大門二丁目",428,353,405,758
20050601,"芝地区総合支所管内","芝公園一丁目",73,65,66,131
20050601,"芝地区総合支所管内","芝公園二丁目",314,229,234,463
20050601,"芝地区総合支所管内","芝公園三丁目",144,108,123,231
20050601,"芝地区総合支所管内","芝公園四丁目",60,42,35,77
20050601,"芝地区総合支所管内","虎ノ門一丁目",138,110,160,270
20050601,"芝地区総合支所管内","虎ノ門二丁目",101,83,72,155
20050601,"芝地区総合支所管内","虎ノ門三丁目",575,440,507,947
20050601,"芝地区総合支所管内","虎ノ門四丁目",200,56,195,251
20050601,"芝地区総合支所管内","虎ノ門五丁目",251,260,273,533
20050601,"芝地区総合支所管内","愛宕一丁目",56,49,66,115
20050601,"芝地区総合支所管内","愛宕二丁目",102,82,87,169
20050701,"芝地区総合支所管内","芝一丁目",479,457,402,859
20050701,"芝地区総合支所管内","芝二丁目",1348,1115,1193,2308
20050701,"芝地区総合支所管内","芝三丁目",1564,1222,1355,2577
20050701,"芝地区総合支所管内","芝四丁目",407,334,302,636
20050701,"芝地区総合支所管内","芝五丁目",1903,1381,1703,3084
20050701,"芝地区総合支所管内","海岸一丁目",995,856,829,1685
20050701,"芝地区総合支所管内","東新橋一丁目",699,623,711,1334
20050701,"芝地区総合支所管内","東新橋二丁目",79,72,59,131
20050701,"芝地区総合支所管内","新橋一丁目",36,29,25,54
20050701,"芝地区総合支所管内","新橋二丁目",133,115,96,211
20050701,"芝地区総合支所管内","新橋三丁目",184,165,151,316
20050701,"芝地区総合支所管内","新橋四丁目",247,220,250,470
20050701,"芝地区総合支所管内","新橋五丁目",270,243,228,471
20050701,"芝地区総合支所管内","新橋六丁目",381,352,241,593
20050701,"芝地区総合支所管内","西新橋一丁目",159,143,153,296
20050701,"芝地区総合支所管内","西新橋二丁目",214,188,198,386
20050701,"芝地区総合支所管内","西新橋三丁目",291,127,278,405
20050701,"芝地区総合支所管内","三田一丁目",1311,1092,1271,2363
20050701,"芝地区総合支所管内","三田二丁目",1757,1530,1846,3376
20050701,"芝地区総合支所管内","三田三丁目",777,584,662,1246
20050701,"芝地区総合支所管内","浜松町一丁目",425,346,313,659
20050701,"芝地区総合支所管内","浜松町二丁目",150,147,140,287
20050701,"芝地区総合支所管内","芝大門一丁目",304,259,302,561
20050701,"芝地区総合支所管内","芝大門二丁目",431,355,405,760
20050701,"芝地区総合支所管内","芝公園一丁目",73,65,66,131
20050701,"芝地区総合支所管内","芝公園二丁目",314,227,235,462
20050701,"芝地区総合支所管内","芝公園三丁目",152,113,132,245
20050701,"芝地区総合支所管内","芝公園四丁目",60,42,35,77
20050701,"芝地区総合支所管内","虎ノ門一丁目",138,110,160,270
20050701,"芝地区総合支所管内","虎ノ門二丁目",101,83,72,155
20050701,"芝地区総合支所管内","虎ノ門三丁目",582,446,510,956
20050701,"芝地区総合支所管内","虎ノ門四丁目",200,57,194,251
20050701,"芝地区総合支所管内","虎ノ門五丁目",252,259,278,537
20050701,"芝地区総合支所管内","愛宕一丁目",55,49,66,115
20050701,"芝地区総合支所管内","愛宕二丁目",103,85,90,175
20050801,"芝地区総合支所管内","芝一丁目",483,459,402,861
20050801,"芝地区総合支所管内","芝二丁目",1341,1106,1184,2290
20050801,"芝地区総合支所管内","芝三丁目",1561,1220,1354,2574
20050801,"芝地区総合支所管内","芝四丁目",414,342,301,643
20050801,"芝地区総合支所管内","芝五丁目",1898,1377,1696,3073
20050801,"芝地区総合支所管内","海岸一丁目",1001,857,829,1686
20050801,"芝地区総合支所管内","東新橋一丁目",698,628,710,1338
20050801,"芝地区総合支所管内","東新橋二丁目",79,72,59,131
20050801,"芝地区総合支所管内","新橋一丁目",35,29,24,53
20050801,"芝地区総合支所管内","新橋二丁目",128,109,97,206
20050801,"芝地区総合支所管内","新橋三丁目",183,164,151,315
20050801,"芝地区総合支所管内","新橋四丁目",248,222,249,471
20050801,"芝地区総合支所管内","新橋五丁目",269,244,228,472
20050801,"芝地区総合支所管内","新橋六丁目",376,348,238,586
20050801,"芝地区総合支所管内","西新橋一丁目",156,140,153,293
20050801,"芝地区総合支所管内","西新橋二丁目",212,185,196,381
20050801,"芝地区総合支所管内","西新橋三丁目",289,125,275,400
20050801,"芝地区総合支所管内","三田一丁目",1313,1097,1271,2368
20050801,"芝地区総合支所管内","三田二丁目",1759,1531,1850,3381
20050801,"芝地区総合支所管内","三田三丁目",775,582,660,1242
20050801,"芝地区総合支所管内","浜松町一丁目",429,349,315,664
20050801,"芝地区総合支所管内","浜松町二丁目",153,150,139,289
20050801,"芝地区総合支所管内","芝大門一丁目",303,259,300,559
20050801,"芝地区総合支所管内","芝大門二丁目",426,350,403,753
20050801,"芝地区総合支所管内","芝公園一丁目",73,65,66,131
20050801,"芝地区総合支所管内","芝公園二丁目",316,227,238,465
20050801,"芝地区総合支所管内","芝公園三丁目",155,115,136,251
20050801,"芝地区総合支所管内","芝公園四丁目",58,40,35,75
20050801,"芝地区総合支所管内","虎ノ門一丁目",141,112,163,275
20050801,"芝地区総合支所管内","虎ノ門二丁目",101,83,72,155
20050801,"芝地区総合支所管内","虎ノ門三丁目",589,451,511,962
20050801,"芝地区総合支所管内","虎ノ門四丁目",196,55,189,244
20050801,"芝地区総合支所管内","虎ノ門五丁目",250,258,273,531
20050801,"芝地区総合支所管内","愛宕一丁目",55,49,66,115
20050801,"芝地区総合支所管内","愛宕二丁目",106,87,94,181
20050901,"芝地区総合支所管内","芝一丁目",492,463,414,877
20050901,"芝地区総合支所管内","芝二丁目",1338,1101,1181,2282
20050901,"芝地区総合支所管内","芝三丁目",1565,1230,1349,2579
20050901,"芝地区総合支所管内","芝四丁目",422,345,307,652
20050901,"芝地区総合支所管内","芝五丁目",1909,1381,1690,3071
20050901,"芝地区総合支所管内","海岸一丁目",999,849,824,1673
20050901,"芝地区総合支所管内","東新橋一丁目",701,629,713,1342
20050901,"芝地区総合支所管内","東新橋二丁目",81,73,60,133
20050901,"芝地区総合支所管内","新橋一丁目",35,29,24,53
20050901,"芝地区総合支所管内","新橋二丁目",126,107,96,203
20050901,"芝地区総合支所管内","新橋三丁目",181,162,151,313
20050901,"芝地区総合支所管内","新橋四丁目",247,223,246,469
20050901,"芝地区総合支所管内","新橋五丁目",272,246,229,475
20050901,"芝地区総合支所管内","新橋六丁目",373,344,241,585
20050901,"芝地区総合支所管内","西新橋一丁目",158,142,154,296
20050901,"芝地区総合支所管内","西新橋二丁目",213,184,195,379
20050901,"芝地区総合支所管内","西新橋三丁目",285,123,274,397
20050901,"芝地区総合支所管内","三田一丁目",1324,1104,1278,2382
20050901,"芝地区総合支所管内","三田二丁目",1782,1547,1859,3406
20050901,"芝地区総合支所管内","三田三丁目",775,581,664,1245
20050901,"芝地区総合支所管内","浜松町一丁目",427,349,316,665
20050901,"芝地区総合支所管内","浜松町二丁目",153,150,136,286
20050901,"芝地区総合支所管内","芝大門一丁目",305,263,300,563
20050901,"芝地区総合支所管内","芝大門二丁目",426,348,403,751
20050901,"芝地区総合支所管内","芝公園一丁目",74,65,67,132
20050901,"芝地区総合支所管内","芝公園二丁目",320,234,240,474
20050901,"芝地区総合支所管内","芝公園三丁目",158,119,136,255
20050901,"芝地区総合支所管内","芝公園四丁目",58,40,35,75
20050901,"芝地区総合支所管内","虎ノ門一丁目",141,111,160,271
20050901,"芝地区総合支所管内","虎ノ門二丁目",99,83,70,153
20050901,"芝地区総合支所管内","虎ノ門三丁目",584,450,508,958
20050901,"芝地区総合支所管内","虎ノ門四丁目",194,56,187,243
20050901,"芝地区総合支所管内","虎ノ門五丁目",251,258,269,527
20050901,"芝地区総合支所管内","愛宕一丁目",55,49,66,115
20050901,"芝地区総合支所管内","愛宕二丁目",103,84,88,172
20051001,"芝地区総合支所管内","芝一丁目",496,460,419,879
20051001,"芝地区総合支所管内","芝二丁目",1333,1103,1173,2276
20051001,"芝地区総合支所管内","芝三丁目",1562,1229,1341,2570
20051001,"芝地区総合支所管内","芝四丁目",424,347,308,655
20051001,"芝地区総合支所管内","芝五丁目",1915,1384,1693,3077
20051001,"芝地区総合支所管内","海岸一丁目",1026,872,848,1720
20051001,"芝地区総合支所管内","東新橋一丁目",707,633,721,1354
20051001,"芝地区総合支所管内","東新橋二丁目",84,76,60,136
20051001,"芝地区総合支所管内","新橋一丁目",35,29,24,53
20051001,"芝地区総合支所管内","新橋二丁目",126,107,96,203
20051001,"芝地区総合支所管内","新橋三丁目",179,160,151,311
20051001,"芝地区総合支所管内","新橋四丁目",246,222,248,470
20051001,"芝地区総合支所管内","新橋五丁目",277,246,230,476
20051001,"芝地区総合支所管内","新橋六丁目",385,355,243,598
20051001,"芝地区総合支所管内","西新橋一丁目",161,142,157,299
20051001,"芝地区総合支所管内","西新橋二丁目",211,183,194,377
20051001,"芝地区総合支所管内","西新橋三丁目",286,125,274,399
20051001,"芝地区総合支所管内","三田一丁目",1331,1108,1275,2383
20051001,"芝地区総合支所管内","三田二丁目",1777,1554,1848,3402
20051001,"芝地区総合支所管内","三田三丁目",771,574,664,1238
20051001,"芝地区総合支所管内","浜松町一丁目",434,351,320,671
20051001,"芝地区総合支所管内","浜松町二丁目",147,144,134,278
20051001,"芝地区総合支所管内","芝大門一丁目",306,263,301,564
20051001,"芝地区総合支所管内","芝大門二丁目",427,348,404,752
20051001,"芝地区総合支所管内","芝公園一丁目",74,65,67,132
20051001,"芝地区総合支所管内","芝公園二丁目",324,234,244,478
20051001,"芝地区総合支所管内","芝公園三丁目",160,122,138,260
20051001,"芝地区総合支所管内","芝公園四丁目",58,40,35,75
20051001,"芝地区総合支所管内","虎ノ門一丁目",138,109,158,267
20051001,"芝地区総合支所管内","虎ノ門二丁目",99,83,70,153
20051001,"芝地区総合支所管内","虎ノ門三丁目",583,448,502,950
20051001,"芝地区総合支所管内","虎ノ門四丁目",191,57,184,241
20051001,"芝地区総合支所管内","虎ノ門五丁目",254,261,270,531
20051001,"芝地区総合支所管内","愛宕一丁目",54,49,64,113
20051001,"芝地区総合支所管内","愛宕二丁目",106,83,91,174
20051101,"芝地区総合支所管内","芝一丁目",497,460,414,874
20051101,"芝地区総合支所管内","芝二丁目",1326,1099,1168,2267
20051101,"芝地区総合支所管内","芝三丁目",1568,1228,1350,2578
20051101,"芝地区総合支所管内","芝四丁目",419,341,307,648
20051101,"芝地区総合支所管内","芝五丁目",1917,1382,1691,3073
20051101,"芝地区総合支所管内","海岸一丁目",1053,888,865,1753
20051101,"芝地区総合支所管内","東新橋一丁目",705,632,721,1353
20051101,"芝地区総合支所管内","東新橋二丁目",86,74,63,137
20051101,"芝地区総合支所管内","新橋一丁目",33,27,24,51
20051101,"芝地区総合支所管内","新橋二丁目",127,107,97,204
20051101,"芝地区総合支所管内","新橋三丁目",180,161,151,312
20051101,"芝地区総合支所管内","新橋四丁目",247,225,246,471
20051101,"芝地区総合支所管内","新橋五丁目",279,247,233,480
20051101,"芝地区総合支所管内","新橋六丁目",386,354,242,596
20051101,"芝地区総合支所管内","西新橋一丁目",163,145,155,300
20051101,"芝地区総合支所管内","西新橋二丁目",212,186,194,380
20051101,"芝地区総合支所管内","西新橋三丁目",284,122,271,393
20051101,"芝地区総合支所管内","三田一丁目",1325,1103,1267,2370
20051101,"芝地区総合支所管内","三田二丁目",1773,1548,1847,3395
20051101,"芝地区総合支所管内","三田三丁目",768,575,664,1239
20051101,"芝地区総合支所管内","浜松町一丁目",437,354,319,673
20051101,"芝地区総合支所管内","浜松町二丁目",148,146,135,281
20051101,"芝地区総合支所管内","芝大門一丁目",303,264,299,563
20051101,"芝地区総合支所管内","芝大門二丁目",429,348,404,752
20051101,"芝地区総合支所管内","芝公園一丁目",74,65,66,131
20051101,"芝地区総合支所管内","芝公園二丁目",322,235,242,477
20051101,"芝地区総合支所管内","芝公園三丁目",162,121,139,260
20051101,"芝地区総合支所管内","芝公園四丁目",58,40,35,75
20051101,"芝地区総合支所管内","虎ノ門一丁目",136,108,155,263
20051101,"芝地区総合支所管内","虎ノ門二丁目",98,82,70,152
20051101,"芝地区総合支所管内","虎ノ門三丁目",582,443,499,942
20051101,"芝地区総合支所管内","虎ノ門四丁目",189,57,180,237
20051101,"芝地区総合支所管内","虎ノ門五丁目",252,260,269,529
20051101,"芝地区総合支所管内","愛宕一丁目",55,49,65,114
20051101,"芝地区総合支所管内","愛宕二丁目",106,81,92,173
20051201,"芝地区総合支所管内","芝一丁目",497,461,415,876
20051201,"芝地区総合支所管内","芝二丁目",1337,1101,1179,2280
20051201,"芝地区総合支所管内","芝三丁目",1575,1233,1358,2591
20051201,"芝地区総合支所管内","芝四丁目",420,340,308,648
20051201,"芝地区総合支所管内","芝五丁目",1927,1393,1699,3092
20051201,"芝地区総合支所管内","海岸一丁目",1050,879,857,1736
20051201,"芝地区総合支所管内","東新橋一丁目",709,630,725,1355
20051201,"芝地区総合支所管内","東新橋二丁目",88,75,64,139
20051201,"芝地区総合支所管内","新橋一丁目",32,26,24,50
20051201,"芝地区総合支所管内","新橋二丁目",125,103,101,204
20051201,"芝地区総合支所管内","新橋三丁目",178,160,154,314
20051201,"芝地区総合支所管内","新橋四丁目",247,224,249,473
20051201,"芝地区総合支所管内","新橋五丁目",278,244,232,476
20051201,"芝地区総合支所管内","新橋六丁目",382,348,245,593
20051201,"芝地区総合支所管内","西新橋一丁目",161,142,153,295
20051201,"芝地区総合支所管内","西新橋二丁目",211,186,193,379
20051201,"芝地区総合支所管内","西新橋三丁目",287,126,269,395
20051201,"芝地区総合支所管内","三田一丁目",1328,1104,1268,2372
20051201,"芝地区総合支所管内","三田二丁目",1781,1553,1856,3409
20051201,"芝地区総合支所管内","三田三丁目",759,572,661,1233
20051201,"芝地区総合支所管内","浜松町一丁目",442,362,317,679
20051201,"芝地区総合支所管内","浜松町二丁目",149,146,134,280
20051201,"芝地区総合支所管内","芝大門一丁目",301,266,295,561
20051201,"芝地区総合支所管内","芝大門二丁目",435,356,410,766
20051201,"芝地区総合支所管内","芝公園一丁目",76,66,67,133
20051201,"芝地区総合支所管内","芝公園二丁目",320,232,240,472
20051201,"芝地区総合支所管内","芝公園三丁目",163,122,138,260
20051201,"芝地区総合支所管内","芝公園四丁目",57,40,34,74
20051201,"芝地区総合支所管内","虎ノ門一丁目",134,108,154,262
20051201,"芝地区総合支所管内","虎ノ門二丁目",96,79,70,149
20051201,"芝地区総合支所管内","虎ノ門三丁目",581,445,498,943
20051201,"芝地区総合支所管内","虎ノ門四丁目",191,57,182,239
