町丁目別人口・世帯数　平成３０年１２月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,428,531,959,486
関戸２丁目,"1,288","1,342","2,630","1,409"
関戸３丁目,692,728,"1,420",706
関戸４丁目,"1,009","1,126","2,135","1,189"
関戸５丁目,731,738,"1,469",732
関戸６丁目,454,435,889,402
,"4,602","4,900","9,502","4,924"
,,,,
連光寺１丁目,"1,856","1,890","3,746","1,606"
連光寺２丁目,"1,229","1,228","2,457","1,006"
連光寺３丁目,863,850,"1,713",797
連光寺４丁目,289,267,556,265
連光寺５丁目,144,139,283,153
連光寺６丁目,428,351,779,374
,"4,809","4,725","9,534","4,201"
,,,,
貝取,627,562,"1,189",622
,627,562,"1,189",622
,,,,
乞田,"1,360","1,212","2,572","1,269"
,"1,360","1,212","2,572","1,269"
,,,,
和田,"4,665","4,467","9,132","4,044"
,"4,665","4,467","9,132","4,044"
,,,,
百草,434,427,861,420
,434,427,861,420
,,,,
落川,652,618,"1,270",570
,652,618,"1,270",570
,,,,
東寺方,880,797,"1,677",819
東寺方１丁目,524,548,"1,072",523
,"1,404","1,345","2,749","1,342"
,,,,
一ノ宮１丁目,"1,136",922,"2,058","1,334"
一ノ宮２丁目,753,742,"1,495",899
一ノ宮３丁目,429,459,888,503
一ノ宮４丁目,934,976,"1,910","1,012"
,"3,252","3,099","6,351","3,748"
,,,,
桜ヶ丘１丁目,950,"1,036","1,986",943
桜ヶ丘２丁目,622,718,"1,340",605
桜ヶ丘３丁目,600,644,"1,244",545
桜ヶ丘４丁目,736,824,"1,560",824
,"2,908","3,222","6,130","2,917"
,,,,
和田（百草団地）,641,713,"1,354",888
,641,713,"1,354",888
,,,,
聖ヶ丘１丁目,884,"1,015","1,899",864
聖ヶ丘２丁目,852,"1,007","1,859",850
聖ヶ丘３丁目,"1,080","1,078","2,158",935
聖ヶ丘４丁目,362,384,746,299
聖ヶ丘５丁目,57,46,103,33
,"3,235","3,530","6,765","2,981"
,,,,
馬引沢１丁目,899,838,"1,737",903
馬引沢２丁目,"1,254","1,130","2,384","1,224"
,"2,153","1,968","4,121","2,127"
,,,,
山王下１丁目,305,376,681,529
,305,376,681,529
,,,,
中沢１丁目,598,536,"1,134",619
中沢２丁目,909,"1,016","1,925",840
,"1,507","1,552","3,059","1,459"
,,,,
唐木田１丁目,"1,144","1,192","2,336","1,111"
唐木田２丁目,0,0,0,0
,"1,144","1,192","2,336","1,111"
,,,,
諏訪１丁目,"2,090","2,127","4,217","2,005"
諏訪２丁目,"1,782","1,983","3,765","1,655"
諏訪３丁目,558,547,"1,105",523
諏訪４丁目,866,"1,155","2,021","1,090"
諏訪５丁目,294,379,673,392
,"5,590","6,191","11,781","5,665"
,,,,
永山１丁目,950,986,"1,936","1,104"
永山２丁目,"1,598","1,587","3,185","1,553"
永山３丁目,"1,684","1,879","3,563","1,780"
永山４丁目,"1,453","1,593","3,046","1,863"
永山５丁目,974,"1,112","2,086",883
永山６丁目,587,598,"1,185",580
,"7,246","7,755","15,001","7,763"
,,,,
貝取１丁目,"1,018",955,"1,973",940
貝取２丁目,"1,651","1,801","3,452","1,486"
貝取３丁目,450,577,"1,027",461
貝取４丁目,538,562,"1,100",531
貝取５丁目,271,323,594,334
,"3,928","4,218","8,146","3,752"
,,,,
豊ヶ丘１丁目,"1,545","1,509","3,054","1,500"
豊ヶ丘２丁目,"1,457","1,489","2,946","1,317"
豊ヶ丘３丁目,768,891,"1,659",701
豊ヶ丘４丁目,328,363,691,396
豊ヶ丘５丁目,625,710,"1,335",650
豊ヶ丘６丁目,436,501,937,484
,"5,159","5,463","10,622","5,048"
,,,,
落合１丁目,"1,422","1,517","2,939","1,453"
落合２丁目,"1,158","1,103","2,261",889
落合３丁目,"1,480","1,556","3,036","1,480"
落合４丁目,"1,048","1,191","2,239","1,130"
落合５丁目,"1,090","1,119","2,209",919
落合６丁目,908,854,"1,762",802
,"7,106","7,340","14,446","6,673"
,,,,
鶴牧１丁目,"1,280","1,285","2,565","1,177"
鶴牧２丁目,868,796,"1,664",818
鶴牧３丁目,"2,065","2,196","4,261","1,552"
鶴牧４丁目,358,397,755,324
鶴牧５丁目,942,"1,050","1,992",855
鶴牧６丁目,852,914,"1,766",760
,"6,365","6,638","13,003","5,486"
,,,,
南野１丁目,2,0,2,1
南野２丁目,463,419,882,448
南野３丁目,467,457,924,395
,932,876,"1,808",844
,,,,
東寺方３丁目,145,228,373,204
,145,228,373,204
,,,,
和田３丁目,469,557,"1,026",590
,469,557,"1,026",590
,,,,
愛宕１丁目,303,332,635,365
愛宕２丁目,450,456,906,483
愛宕３丁目,336,479,815,490
愛宕４丁目,"1,264","1,406","2,670","1,369"
,"2,353","2,673","5,026","2,707"
,,,,
,"72,991","75,847","148,838","71,884"
