年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,3,9,16,12,10,7,9,16,12,10,7,6,26,21,4,5,16,11,4,4,2,2,8,3,12,10,18,15,48,52,5,3,9,5,14,10,10,9,18,19,14,16,4,9,7,7,14,12,14,5,8,2,12,7,5,10,8,19,13,12,14,17,5,5,0,0,16,14,31,33,2,1,6,6,8,12,11,22,22,23,36,39,5,6,10,10,1,0,19,16,31,26,26,18,13,14,3,8,6,9,0,0,12,10,14,18,4,2,2,4,3,5,20,18,19,20,4,11,1,3,3,7,4,4,33,38,10,19,16,7,8,12,11,10,7,7,26,17,19,8,26,31,3,4,8,9,13,10,9,4,5,8,1,2,4,6,1,1,9,3,1,2,10,17,921,924,"1,845"
36,5,8,17,14,12,9,15,21,12,12,5,7,10,19,15,13,14,14,4,3,1,0,9,5,8,13,19,12,48,63,4,7,7,4,8,12,10,9,18,9,21,10,9,10,15,9,11,9,7,4,3,5,7,9,5,4,21,13,7,9,13,10,5,6,0,2,18,18,30,28,6,3,8,5,8,12,20,14,28,25,38,46,5,3,7,10,2,3,17,9,19,27,21,19,27,9,9,9,7,7,0,0,12,15,27,17,3,0,8,3,1,2,29,29,9,15,6,7,1,2,4,4,3,7,25,30,18,27,14,21,9,10,10,4,8,14,27,19,7,12,31,21,2,2,10,12,4,10,13,5,6,5,0,1,5,3,5,5,3,3,0,3,14,14,949,923,"1,872"
37,8,5,21,19,12,6,15,10,11,13,15,5,28,32,9,12,11,4,5,0,3,1,8,3,10,6,20,15,73,58,9,9,12,2,13,14,15,9,14,17,11,9,10,12,16,9,10,11,3,11,4,6,12,10,6,4,14,9,6,10,13,17,3,6,2,3,15,15,37,21,4,2,9,6,15,20,12,22,28,21,46,50,4,6,4,5,3,2,15,22,25,25,16,21,14,14,9,11,5,2,0,0,14,15,17,17,5,5,5,5,5,3,22,21,15,6,7,9,5,4,5,8,2,6,32,21,26,25,28,14,10,12,8,10,13,12,26,24,9,7,21,21,5,3,11,14,7,9,9,9,5,5,0,3,2,3,4,1,4,6,4,2,14,10,"1,023",932,"1,955"
38,3,0,24,15,10,10,15,10,14,7,4,4,26,27,19,13,12,11,3,3,3,1,5,2,14,10,17,19,77,59,5,8,13,11,13,12,8,14,27,9,12,10,14,11,20,17,6,9,6,6,9,6,6,11,5,3,12,12,6,12,14,11,5,4,0,1,22,21,39,19,5,4,10,7,21,15,14,15,26,22,44,38,6,7,10,8,3,2,16,18,26,26,19,17,14,17,6,9,9,10,0,0,9,10,22,13,4,7,2,7,3,5,23,20,19,7,5,6,4,1,6,5,1,2,29,26,25,22,23,16,16,21,11,10,9,9,12,21,8,11,26,36,6,6,7,9,10,14,8,3,8,4,1,2,2,4,2,4,4,3,4,2,12,14,"1,038",933,"1,971"
39,8,4,26,23,7,14,22,10,17,18,3,9,35,32,18,13,10,9,5,3,2,2,8,6,9,9,17,19,70,61,9,7,7,7,9,15,8,7,18,16,12,8,3,8,17,9,19,7,8,8,9,7,8,2,10,10,15,10,11,14,12,8,7,6,1,0,20,12,29,25,6,4,11,5,13,24,12,16,24,28,43,38,3,3,11,8,2,4,11,10,28,28,29,24,19,11,12,6,10,10,0,0,12,13,19,16,8,5,5,5,1,2,27,24,18,14,10,6,3,1,9,6,5,4,29,21,31,28,25,26,13,7,9,14,13,25,21,19,12,15,37,40,6,7,11,8,14,10,8,7,10,4,1,2,0,3,1,1,2,2,1,1,16,15,"1,100",988,"2,088"
40,5,4,28,13,9,8,16,7,16,11,5,6,30,47,9,14,17,10,1,7,4,2,10,8,15,14,18,16,97,76,7,3,13,11,15,12,13,7,22,13,10,7,4,6,11,13,10,9,10,9,4,5,7,5,4,8,10,12,10,13,7,11,10,11,2,0,16,15,27,29,4,3,9,6,18,17,17,8,32,21,32,36,5,5,5,14,2,3,10,5,25,18,21,27,12,27,14,16,6,10,0,0,17,14,24,25,0,10,6,4,5,3,30,13,20,21,12,7,2,3,6,10,3,3,31,33,27,29,24,17,17,15,13,14,25,17,25,17,16,14,30,44,6,3,12,15,17,12,4,4,10,10,2,1,3,3,4,6,8,4,3,7,26,18,"1,132","1,054","2,186"
41,6,8,28,18,9,6,19,12,18,9,6,3,37,45,18,15,14,8,4,2,4,3,9,2,8,15,25,21,88,68,10,3,12,10,18,11,5,8,23,20,10,19,10,4,8,13,13,11,7,10,15,9,9,11,11,6,12,17,12,10,15,14,7,8,0,1,11,20,22,21,1,1,8,6,21,12,14,14,24,29,35,41,10,4,10,9,1,1,13,13,19,17,18,25,12,13,12,16,9,7,0,0,19,13,24,22,4,3,10,5,2,3,27,15,14,17,7,5,3,2,7,5,8,1,30,29,38,17,27,21,12,20,21,15,21,17,22,25,28,15,47,58,3,6,15,12,11,10,9,9,3,7,2,3,6,6,3,5,8,5,3,6,21,14,"1,185","1,060","2,245"
42,5,8,12,16,9,13,16,13,11,12,5,9,36,50,19,18,13,11,7,6,2,1,5,1,21,13,29,21,71,88,8,6,14,13,23,13,15,10,29,15,11,9,6,7,11,15,11,10,4,5,4,10,9,10,7,5,10,8,10,9,11,19,7,7,1,0,18,14,20,15,5,4,10,6,19,15,16,21,34,37,36,34,8,5,9,9,2,3,16,14,16,15,24,21,17,22,11,10,9,12,0,0,14,10,24,19,10,11,7,7,7,4,28,27,16,22,9,16,4,7,5,7,3,3,28,33,25,23,23,17,14,12,14,15,13,15,26,33,11,19,48,41,2,6,10,9,13,7,10,8,20,12,1,1,3,6,6,5,4,2,8,2,15,10,"1,143","1,117","2,260"
43,5,4,23,25,7,9,12,26,15,15,10,8,45,46,18,23,16,13,3,4,0,1,11,9,10,12,24,22,94,84,4,11,12,6,6,17,8,13,25,11,14,12,8,3,24,10,10,11,5,6,9,9,11,4,16,9,13,14,13,14,21,12,11,8,0,0,12,6,18,19,4,4,7,11,24,21,6,7,30,36,39,32,8,10,9,12,2,3,17,16,33,21,27,35,20,18,15,14,5,10,0,0,30,14,28,33,3,10,6,7,4,2,25,18,21,22,12,12,9,6,10,10,5,7,31,27,26,23,29,20,26,17,15,12,16,18,25,33,20,17,53,75,4,7,13,13,7,15,7,6,6,6,1,1,5,9,6,4,5,6,3,5,19,19,"1,249","1,220","2,469"
44,10,8,23,23,16,8,14,20,11,18,10,4,51,48,24,23,12,16,7,4,3,2,8,5,7,12,34,30,103,105,10,7,5,11,16,7,13,11,13,14,10,10,7,8,18,12,17,17,8,14,5,5,13,8,12,10,10,8,8,12,15,9,9,5,0,2,17,14,17,20,3,3,8,4,24,18,12,22,36,27,39,36,12,5,7,9,1,3,13,17,36,22,26,24,22,23,16,14,10,6,0,0,17,13,28,31,8,8,5,10,4,4,20,23,31,27,13,14,3,5,7,7,1,4,26,26,25,21,25,16,21,25,14,11,25,18,18,21,8,18,50,61,7,7,15,19,8,13,9,8,8,7,1,5,6,7,7,7,7,8,4,2,10,20,"1,252","1,229","2,481"
45,6,5,24,17,8,18,16,14,12,8,1,9,37,41,16,33,10,23,6,1,4,1,5,4,19,15,28,18,93,63,10,12,12,12,17,11,8,10,15,12,16,10,10,11,15,14,13,11,6,8,5,9,12,11,11,8,7,13,12,10,13,14,7,7,2,1,11,20,26,27,3,6,9,12,15,18,17,14,30,42,28,24,9,14,11,18,1,8,16,19,30,32,31,32,32,18,13,20,11,9,0,0,19,13,28,25,14,7,10,10,9,5,33,20,24,31,4,6,8,3,10,10,3,4,28,32,28,30,15,18,22,20,17,24,22,18,42,29,15,20,55,45,10,6,13,10,16,17,6,6,7,10,1,3,5,10,5,5,10,4,3,3,12,18,"1,263","1,249","2,512"
46,5,12,23,20,7,22,23,19,16,14,9,5,56,49,29,26,21,6,6,9,5,1,11,5,16,8,24,21,98,74,9,8,12,9,15,15,12,13,21,11,14,14,9,5,21,16,14,18,14,4,11,5,10,11,14,6,12,11,10,6,17,19,1,8,0,1,21,15,26,25,4,2,6,8,15,15,17,14,50,44,27,35,10,9,5,16,2,6,24,35,30,33,36,33,40,29,23,16,13,7,0,0,21,18,18,33,11,3,10,11,2,7,26,29,25,29,9,10,5,3,11,9,4,11,29,29,16,18,24,30,16,19,9,10,11,14,29,17,19,14,51,50,2,5,16,11,12,11,10,7,7,5,1,7,8,6,9,6,11,8,6,6,22,17,"1,364","1,266","2,630"
47,2,5,16,27,11,15,15,28,14,9,7,11,40,36,23,25,12,11,9,4,2,3,13,8,10,11,28,17,93,96,5,9,11,11,19,12,8,8,17,11,20,11,8,8,18,11,8,17,8,9,10,14,15,10,10,6,9,18,8,9,10,18,2,3,3,2,19,10,28,24,10,4,7,7,8,19,10,11,48,41,27,33,6,6,18,18,6,10,13,15,26,21,22,33,35,16,18,9,10,9,0,0,14,7,19,19,8,7,8,4,2,4,23,24,28,24,8,17,8,4,11,11,4,5,22,25,16,13,23,32,14,12,17,13,10,19,34,24,20,15,33,31,8,7,13,8,7,13,9,7,8,10,4,1,8,6,2,7,8,6,7,2,18,21,"1,209","1,177","2,386"
48,6,9,22,20,22,20,24,23,6,10,2,8,45,30,27,34,12,16,7,4,2,4,9,6,8,13,16,21,100,69,15,4,11,10,10,13,9,13,17,10,15,10,5,5,15,15,12,14,5,4,6,12,8,11,14,12,10,17,5,12,14,14,4,5,1,0,9,13,17,17,1,3,17,9,15,11,14,12,46,40,37,24,8,12,13,17,8,4,20,12,31,27,33,24,23,29,8,13,9,11,0,0,18,19,17,25,4,9,10,9,8,3,24,27,19,19,4,11,4,4,6,10,3,4,28,24,21,24,24,17,25,17,10,22,15,14,30,24,15,11,41,25,5,4,6,14,12,11,9,11,13,9,3,3,7,11,4,3,6,4,3,2,11,17,"1,198","1,153","2,351"
49,6,6,19,36,25,8,30,23,14,10,14,11,44,39,30,31,15,20,7,2,3,3,7,6,1,5,19,17,82,82,8,1,12,11,19,10,5,8,17,16,10,9,6,7,9,12,23,13,1,7,7,6,11,15,19,9,12,16,8,12,14,15,4,3,1,1,18,12,22,21,4,1,6,8,13,10,17,12,40,36,15,20,8,8,16,24,6,7,33,22,27,28,34,34,27,22,12,19,13,7,0,0,16,16,17,17,7,12,7,4,3,2,26,25,24,25,12,12,4,5,5,8,10,7,29,23,15,21,18,24,20,21,17,8,20,14,22,25,17,23,35,35,3,7,9,15,12,11,11,7,9,9,4,2,5,11,6,8,8,5,6,5,13,12,"1,223","1,180","2,403"
50,3,13,27,28,13,1,25,13,10,11,10,8,33,32,35,27,18,14,6,4,3,0,4,7,14,9,24,26,83,73,9,9,16,15,18,9,7,10,11,12,15,13,7,7,18,17,11,18,12,11,12,8,12,8,5,5,11,17,9,14,18,14,2,4,3,2,13,8,29,19,0,2,5,6,9,11,13,12,49,49,28,13,7,10,8,17,5,9,21,7,28,26,31,25,23,17,9,19,14,7,0,0,16,12,17,13,5,18,6,9,2,7,33,33,20,19,11,17,5,7,15,9,5,8,29,25,17,17,15,18,15,14,16,19,13,9,23,28,20,9,42,16,3,4,14,9,10,13,7,4,5,6,1,3,7,4,4,3,6,8,3,8,19,20,"1,200","1,105","2,305"
51,3,5,21,18,14,10,13,22,10,9,10,5,31,31,30,31,19,18,4,1,3,1,9,3,9,9,23,23,92,59,8,5,9,4,9,10,10,7,16,11,19,8,4,7,16,11,9,16,3,11,11,8,12,13,13,8,10,11,6,4,10,7,5,5,3,1,16,15,24,18,7,6,12,6,11,11,15,12,41,38,18,23,9,10,7,14,7,6,20,19,29,21,26,19,24,14,16,8,4,12,0,0,20,10,17,16,2,8,10,6,2,1,24,23,18,22,10,9,3,4,10,9,3,3,22,12,21,12,29,19,9,11,11,8,17,6,23,20,7,12,23,27,4,1,8,11,12,15,6,8,5,4,1,4,6,6,2,5,10,4,1,0,19,24,"1,105",964,"2,069"
52,2,8,21,17,13,7,15,17,12,12,12,3,33,23,29,22,16,16,5,2,4,0,7,7,9,8,24,19,63,72,5,3,12,4,10,6,8,3,13,9,13,7,3,7,11,18,7,14,5,8,15,2,12,14,7,7,9,18,9,11,6,22,3,2,0,0,8,12,21,12,7,2,11,12,15,9,11,17,35,43,10,16,7,4,12,10,5,11,24,14,16,20,23,19,15,19,15,10,9,1,0,0,14,17,15,20,2,5,2,11,1,2,26,26,13,12,7,8,2,2,6,8,5,4,15,15,13,10,21,19,15,18,9,9,9,9,19,17,20,14,26,22,2,5,11,11,17,13,4,1,4,4,0,3,5,7,7,5,6,8,2,4,15,23,970,951,"1,921"
53,10,5,23,25,6,12,25,21,8,10,7,14,26,24,25,33,12,12,7,8,4,2,4,2,10,7,21,22,70,60,6,3,11,12,8,11,7,6,15,10,7,16,6,3,18,13,12,16,5,3,7,11,13,7,7,4,16,16,7,7,9,11,3,3,0,0,14,13,17,18,4,5,19,14,15,14,14,19,52,35,14,14,11,13,8,21,3,3,20,17,29,28,25,24,20,13,17,14,8,5,0,0,14,7,17,30,5,6,4,4,3,1,24,21,23,21,8,7,4,2,10,6,7,7,25,21,15,16,17,14,11,11,11,17,14,4,18,16,15,13,21,22,3,5,3,11,14,18,4,6,11,8,4,5,9,7,6,2,5,2,4,11,16,19,"1,050","1,019","2,069"
54,8,9,20,25,9,8,21,13,6,9,12,7,23,18,18,18,16,12,3,1,1,1,3,4,6,7,28,27,100,50,7,7,7,10,5,8,6,12,13,18,11,6,2,1,9,15,13,15,10,9,7,8,13,10,5,11,13,17,10,10,10,8,3,2,0,0,13,16,18,10,3,3,13,12,14,16,15,21,43,38,18,19,10,13,11,9,3,2,22,17,31,23,17,16,14,19,13,12,8,5,0,0,24,18,15,13,4,7,5,2,2,2,27,20,17,10,5,8,3,3,6,5,5,8,22,24,15,6,12,15,12,12,9,11,17,8,16,15,15,16,15,24,2,3,7,11,11,13,4,8,3,6,1,1,5,3,5,1,4,5,2,7,15,18,989,930,"1,919"
55,7,7,20,15,12,11,15,14,12,9,4,7,34,24,21,23,16,9,7,8,1,1,4,3,13,14,25,24,61,58,5,4,7,10,9,10,8,7,21,11,4,9,0,4,16,20,12,14,13,3,4,12,9,9,4,7,8,13,11,12,14,7,2,3,0,1,12,12,22,9,4,6,14,13,13,15,17,12,30,39,22,20,9,5,9,10,3,6,19,12,22,11,13,19,20,12,12,14,5,8,0,0,12,16,16,28,4,9,6,8,6,1,16,17,15,20,7,7,4,4,4,5,7,1,24,22,14,14,14,7,12,7,15,12,8,9,14,10,14,14,18,14,3,2,6,7,12,15,10,6,6,4,0,3,2,5,2,4,5,4,2,3,21,18,944,902,"1,846"
56,6,10,25,20,6,9,13,10,8,8,6,5,14,17,24,11,18,15,1,2,1,3,4,2,10,5,22,18,59,46,3,3,6,2,10,3,7,5,12,12,8,11,8,2,11,10,11,8,12,7,3,11,11,9,6,4,15,18,6,15,13,11,2,3,0,0,11,10,18,10,2,3,7,10,11,17,15,19,31,34,18,18,9,6,9,4,3,3,16,19,15,12,22,18,19,25,14,11,3,8,0,0,13,11,18,19,1,3,9,7,2,3,24,19,16,9,9,9,5,4,4,8,4,7,19,16,15,11,15,15,11,14,11,15,6,5,9,19,16,13,17,23,3,4,7,11,16,18,2,5,2,5,1,4,3,7,2,1,5,4,1,3,21,25,871,859,"1,730"
57,11,6,18,18,11,5,15,11,7,8,6,5,19,15,16,17,11,9,0,2,1,1,3,4,7,6,16,18,59,54,4,8,6,6,10,5,8,4,14,13,11,8,7,7,10,12,11,11,6,10,8,3,9,9,6,7,16,17,10,9,14,10,1,3,0,0,15,9,9,9,3,3,7,12,12,6,15,16,34,24,15,15,3,5,7,8,3,7,20,15,17,21,17,16,11,18,3,7,8,9,0,0,14,10,17,15,3,4,8,8,3,2,19,20,14,19,9,12,1,1,5,5,4,7,15,24,9,11,14,19,10,4,8,8,9,8,14,18,12,6,16,17,2,3,7,15,11,13,3,3,5,0,0,2,6,3,4,5,6,7,3,5,21,28,822,823,"1,645"
58,10,4,14,11,10,7,7,12,4,4,5,5,14,16,18,14,11,14,5,2,3,0,0,2,7,12,27,18,45,40,2,5,7,9,7,5,5,4,12,11,3,4,4,2,13,10,14,10,9,10,5,6,9,6,7,6,12,19,8,7,10,16,1,0,1,0,7,8,13,12,2,2,8,6,9,16,21,11,27,24,12,23,7,10,2,8,2,4,13,11,21,28,18,16,18,21,5,8,7,8,0,0,12,13,20,21,4,5,6,4,6,2,20,13,17,9,6,12,2,0,5,6,5,3,18,14,12,7,14,16,3,9,14,16,4,12,12,19,14,8,24,20,4,0,5,7,12,15,2,7,5,6,2,3,3,4,1,2,5,4,1,3,9,20,768,787,"1,555"
59,4,8,12,14,10,8,12,20,2,10,6,10,13,17,15,14,10,10,4,5,1,3,4,2,5,11,19,8,32,35,0,2,7,5,8,6,6,4,11,6,10,3,1,3,10,13,13,14,13,10,11,10,7,7,7,7,16,13,9,14,19,18,0,2,1,1,13,11,10,9,4,1,6,6,12,19,12,14,30,22,14,12,7,12,8,6,5,6,16,18,13,13,13,19,11,13,8,13,8,7,0,0,11,9,26,29,3,1,8,3,1,2,18,20,21,18,11,15,7,3,9,2,5,7,14,18,12,13,14,18,12,15,15,20,9,9,11,21,8,9,22,18,3,4,10,10,12,14,7,5,3,5,1,1,2,10,4,6,9,3,1,4,17,22,794,848,"1,642"
60,4,9,16,14,11,6,13,17,10,3,4,4,14,16,13,15,5,14,5,5,1,3,5,3,8,3,20,14,46,40,6,4,4,3,8,4,6,5,9,7,4,8,4,5,10,9,13,13,9,17,8,6,8,12,6,9,15,13,5,10,8,16,1,4,1,1,7,6,7,9,1,2,5,7,14,14,13,14,23,19,20,15,2,4,10,14,4,3,13,10,9,15,18,21,19,26,9,11,5,5,0,0,11,12,17,21,6,3,6,9,0,1,15,17,15,30,8,18,3,6,5,6,3,3,17,17,15,10,15,16,4,10,16,24,6,5,18,13,11,4,16,19,0,4,13,10,14,17,2,7,6,4,1,4,2,7,0,6,3,12,1,4,19,29,747,855,"1,602"
61,2,7,14,16,5,4,10,14,12,11,6,4,18,18,7,4,9,6,1,5,1,1,4,5,9,6,17,7,42,35,4,4,3,10,6,6,4,4,10,4,3,4,3,3,9,12,14,17,17,11,5,4,5,9,5,3,9,21,7,7,7,13,3,7,0,1,10,3,9,12,1,2,8,8,9,11,13,20,21,10,20,16,7,7,8,11,1,4,16,10,16,9,17,21,25,30,13,13,11,8,0,0,10,14,16,41,0,11,2,8,3,6,13,17,12,27,16,22,5,2,5,8,2,7,14,13,12,12,19,13,7,12,17,16,7,9,9,10,9,3,17,16,3,4,9,12,18,14,5,4,3,3,1,1,6,5,4,6,6,6,4,8,19,17,749,825,"1,574"
62,5,12,12,11,12,9,13,12,9,8,7,5,8,16,11,15,8,11,2,1,3,1,3,3,6,5,11,8,46,39,4,1,5,5,2,9,5,5,4,11,7,7,3,0,12,12,4,9,4,8,10,3,9,11,9,10,8,9,4,23,24,15,4,2,0,0,7,8,11,7,2,1,11,5,16,15,22,23,18,17,21,16,1,4,11,9,5,2,12,13,13,15,17,26,11,13,10,11,4,8,0,0,11,13,25,33,3,13,6,6,3,5,16,11,18,20,10,14,3,4,3,12,2,7,14,14,10,9,21,19,7,11,12,26,8,7,15,16,6,8,8,26,6,10,9,21,16,9,6,6,6,7,1,2,6,7,7,3,5,7,6,6,23,26,758,867,"1,625"
63,4,5,9,10,6,7,8,11,6,3,4,7,13,13,14,11,5,12,5,3,0,0,4,3,1,6,12,16,45,35,5,4,7,3,8,8,6,4,10,11,7,6,7,2,8,5,14,12,9,11,3,8,8,8,5,5,18,19,9,19,12,16,1,9,1,0,8,6,11,10,4,3,7,7,12,8,9,19,15,24,11,30,7,4,2,15,2,6,14,7,21,23,12,26,23,15,19,12,8,6,0,0,14,18,29,44,4,9,5,8,1,4,15,16,21,21,17,31,5,2,8,7,8,10,16,10,9,17,17,25,12,24,12,21,7,14,12,12,9,5,18,25,3,8,12,21,16,19,6,6,4,5,5,4,6,6,4,7,3,5,3,5,22,24,782,946,"1,728"
64,7,7,10,10,4,9,14,15,6,7,8,6,21,17,11,22,9,7,3,6,1,1,5,5,5,2,14,14,35,41,5,4,6,3,5,19,11,8,12,13,2,3,1,4,10,6,17,12,5,10,7,9,7,12,8,16,11,15,17,15,14,25,4,12,1,1,10,7,2,4,1,1,5,3,11,14,21,20,24,20,20,22,5,4,11,12,8,4,12,15,18,11,19,24,19,23,16,15,6,8,0,0,15,9,31,53,3,7,6,8,2,3,14,10,18,23,15,21,4,5,7,12,4,2,11,21,13,15,14,25,17,14,18,15,5,12,11,7,4,9,13,18,5,3,9,14,9,14,8,4,3,7,2,6,4,5,5,5,7,6,4,11,19,18,804,945,"1,749"
65,9,5,15,15,4,13,20,17,9,10,5,4,22,22,15,9,11,11,4,1,6,3,5,7,4,6,18,10,38,41,4,8,8,8,14,9,3,3,13,9,3,6,3,8,11,8,7,10,9,14,8,9,4,9,12,14,12,11,10,27,16,25,3,3,0,1,5,9,10,11,3,2,6,8,9,6,22,28,21,21,20,25,6,9,14,16,3,2,10,9,17,19,27,25,20,27,10,11,15,4,0,0,12,14,29,47,9,8,4,10,4,8,21,13,25,25,18,20,5,8,4,11,5,11,15,17,10,15,15,31,11,25,18,38,7,11,13,7,9,7,13,17,4,5,15,26,17,20,4,6,7,7,2,3,4,2,5,3,8,7,4,6,17,28,877,"1,044","1,921"
66,5,11,18,12,4,5,13,6,10,10,7,4,13,13,11,12,13,16,4,4,2,1,6,4,6,6,9,11,26,43,3,8,7,7,14,21,6,2,8,10,10,5,2,4,9,12,16,16,10,11,5,10,9,8,13,13,11,23,20,24,21,23,6,3,0,0,10,4,9,4,3,1,5,8,10,17,15,23,22,15,25,21,4,7,12,13,3,6,14,11,21,21,29,22,20,29,10,17,12,12,0,0,15,17,38,36,10,13,8,8,3,4,17,24,34,36,30,27,5,6,12,6,6,13,18,20,9,8,18,30,23,29,20,28,10,11,13,14,8,14,19,29,6,7,19,20,15,16,2,2,10,8,3,1,6,12,7,6,11,8,2,5,27,28,965,"1,075","2,040"
67,11,14,5,24,12,6,7,12,3,8,5,5,23,21,19,11,5,6,2,6,1,1,5,3,7,9,8,10,44,46,5,3,10,7,15,21,1,3,9,7,8,6,2,5,11,13,14,13,13,14,6,11,5,12,20,12,21,26,22,36,21,18,6,11,0,0,4,9,11,11,1,2,9,5,18,16,17,22,23,27,30,31,5,8,10,16,5,4,12,11,17,33,23,29,26,21,15,25,2,9,0,0,14,14,40,36,5,13,11,10,3,6,23,21,27,31,18,29,7,6,17,12,11,5,23,21,14,15,25,41,29,32,24,22,11,22,12,10,4,4,18,26,3,9,15,28,15,21,3,7,5,4,3,4,9,12,1,7,10,13,2,13,20,24,996,"1,197","2,193"
68,8,9,14,16,6,8,16,25,11,12,7,9,21,20,14,12,20,11,2,4,1,4,5,10,2,3,12,14,33,43,4,8,6,6,16,18,5,3,12,10,5,6,7,9,5,9,18,10,9,14,6,8,10,7,14,19,8,23,23,22,29,26,10,12,0,0,6,7,5,4,0,6,7,12,15,13,36,18,21,22,23,33,10,6,18,28,2,16,14,16,19,27,31,37,32,40,9,23,5,11,0,0,8,19,41,59,14,20,13,15,4,12,24,30,25,29,30,24,6,3,9,11,9,18,16,18,9,8,33,49,24,32,25,27,17,24,8,14,7,4,25,33,6,13,25,21,11,20,5,4,10,9,4,3,11,18,6,4,15,14,7,10,27,24,"1,086","1,318","2,404"
69,10,7,17,18,7,3,12,31,16,14,3,8,23,26,17,25,6,11,7,2,3,3,8,5,8,5,16,11,47,45,8,5,6,6,10,12,2,4,13,18,10,9,8,2,8,7,15,22,17,19,20,17,11,24,12,20,21,23,30,35,27,27,17,16,2,0,4,6,8,9,5,2,10,10,12,12,24,26,19,37,28,32,8,15,26,20,5,8,19,19,28,26,23,36,35,41,21,26,13,15,0,0,20,17,42,47,8,14,15,16,7,3,21,25,29,41,23,23,9,8,8,10,16,14,13,22,14,11,40,45,33,41,36,38,11,14,7,16,9,9,35,33,10,12,30,44,24,15,5,2,6,9,6,4,15,8,9,9,10,12,8,7,39,29,"1,283","1,418","2,701"
70,5,9,20,15,7,12,13,14,10,8,6,2,26,20,17,21,12,14,5,6,6,6,6,3,4,4,12,12,41,43,6,2,3,11,21,19,6,9,12,13,5,15,7,5,9,12,19,20,18,19,10,11,12,17,15,17,17,27,41,50,32,38,13,13,0,1,9,4,3,9,2,3,7,7,8,13,29,18,21,27,34,29,8,10,21,40,10,15,14,11,22,24,37,43,35,49,24,46,10,13,0,0,21,19,54,64,14,19,12,17,10,11,21,24,45,48,31,32,4,10,15,23,17,8,14,18,7,15,50,51,33,45,32,34,11,18,13,10,9,5,30,36,13,11,28,49,25,17,5,7,10,7,6,5,6,22,5,5,7,20,13,14,25,22,"1,316","1,535","2,851"
71,8,7,14,18,4,13,19,20,5,6,2,10,19,21,16,9,10,12,2,2,0,2,8,11,3,4,4,10,42,47,4,4,10,13,11,14,8,2,19,6,5,8,3,2,11,6,7,18,12,13,12,12,15,17,17,26,16,24,32,24,18,23,12,7,1,0,3,8,5,7,2,9,8,5,12,12,24,10,25,22,15,29,3,4,13,27,7,6,5,10,22,17,23,51,34,29,23,37,13,9,0,0,18,14,47,38,14,9,10,16,5,7,15,15,32,40,12,17,8,7,9,15,15,9,15,15,8,7,38,36,31,44,31,35,19,10,4,6,4,6,37,30,16,12,21,33,15,8,4,4,7,10,6,9,20,11,8,10,12,11,11,18,18,28,"1,116","1,233","2,349"
72,5,0,3,9,6,6,4,17,6,9,3,6,8,15,5,12,6,9,3,3,1,0,3,4,1,1,6,11,23,29,1,4,4,6,10,7,4,4,6,8,7,6,3,4,5,13,6,12,8,6,8,4,7,6,10,6,7,5,24,25,14,24,6,3,0,0,6,2,3,5,0,3,4,2,8,7,17,8,17,23,17,23,5,4,11,22,8,4,8,5,16,10,16,21,26,32,17,25,0,1,0,0,8,18,32,30,12,9,8,8,5,4,18,16,19,22,12,16,2,7,8,14,4,12,3,6,3,2,15,18,13,19,23,21,9,9,1,6,3,2,23,18,9,10,17,25,10,7,2,6,3,3,1,2,10,7,2,5,5,9,7,15,21,13,700,830,"1,530"
