年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,7,10,12,16,11,11,10,17,16,15,7,6,27,14,8,7,15,10,4,3,1,2,8,4,10,8,20,16,56,38,6,3,10,5,12,9,12,10,13,18,11,13,3,9,10,11,11,14,8,5,11,2,11,5,4,9,9,15,14,9,10,13,5,7,0,0,19,10,27,34,2,3,7,10,6,16,16,22,24,28,30,40,7,3,11,10,1,0,15,18,33,27,21,16,16,8,6,6,7,10,0,0,8,12,14,15,2,4,3,3,2,2,17,23,11,18,5,10,1,3,2,7,6,6,30,33,11,21,17,14,10,13,11,8,9,7,27,22,18,12,25,30,2,2,10,12,11,12,8,4,6,9,2,1,5,6,2,2,7,4,1,3,12,14,915,927,"1,842"
36,6,7,15,11,10,9,15,19,9,8,5,7,13,18,11,12,16,15,4,3,2,0,5,7,11,13,19,13,52,71,3,6,6,7,10,12,8,9,21,11,21,11,6,9,11,10,14,11,10,4,2,5,11,11,6,4,17,12,9,10,15,12,4,3,0,2,18,18,31,26,5,2,5,4,9,10,17,16,26,23,46,45,7,6,10,9,2,2,20,9,22,26,25,18,21,12,7,8,8,8,0,0,15,12,23,19,7,1,4,5,2,4,25,23,14,18,4,10,1,3,6,5,2,5,29,29,17,29,11,19,8,11,11,3,7,12,27,17,9,11,28,23,2,2,8,9,8,9,10,4,4,3,0,2,5,1,4,4,3,3,0,2,15,13,955,915,"1,870"
37,6,5,21,21,12,6,14,13,13,12,11,8,21,29,13,10,12,8,7,0,1,2,11,2,10,8,16,12,69,54,10,8,14,2,14,12,11,10,10,14,16,10,10,11,19,10,9,10,6,11,3,5,10,10,6,4,15,13,7,13,12,14,4,7,2,2,15,16,33,22,3,3,10,6,11,15,15,19,31,23,39,48,3,7,3,7,2,2,17,17,17,23,15,14,17,11,12,13,4,4,0,0,14,15,17,16,5,4,6,5,3,3,25,26,16,7,6,10,3,4,2,7,4,7,32,26,22,22,26,12,11,9,9,10,12,9,22,23,7,7,25,25,4,2,7,17,6,10,10,9,8,5,0,2,3,6,3,2,5,7,1,3,11,11,987,927,"1,914"
38,4,1,22,12,10,9,14,10,11,12,8,4,29,27,12,13,12,10,2,2,3,1,4,2,14,10,27,19,70,65,6,7,13,8,13,15,11,14,31,10,10,9,14,10,18,15,9,12,5,5,11,9,8,9,4,4,15,13,5,8,15,10,5,6,0,2,26,20,41,23,5,2,11,7,19,20,15,13,24,18,48,41,9,6,10,10,3,2,16,22,32,28,16,21,15,19,5,7,5,7,0,0,9,10,25,16,2,6,4,6,4,3,22,22,16,7,7,5,6,1,8,3,1,4,27,24,22,19,21,15,9,21,11,9,9,12,21,21,12,10,23,36,7,5,7,12,6,14,7,4,6,4,1,3,1,1,4,3,3,3,4,2,16,13,"1,056",943,"1,999"
39,7,3,30,24,6,13,20,7,18,11,3,8,25,31,21,14,8,8,5,3,2,0,7,7,11,10,17,19,71,62,5,8,8,8,8,15,11,7,20,16,10,10,4,9,17,11,17,6,7,7,10,7,7,5,7,4,12,5,11,15,10,11,5,5,1,0,15,14,28,19,5,7,12,5,17,21,10,17,29,31,44,34,4,2,12,5,3,4,11,10,23,28,23,18,19,12,11,8,14,11,0,0,8,15,16,16,6,4,3,4,2,4,27,20,18,11,9,5,2,2,9,7,5,4,33,26,35,29,27,24,22,12,9,10,15,18,18,19,8,12,35,42,6,9,13,6,13,11,12,5,8,6,1,2,1,5,1,2,3,1,4,1,13,15,"1,083",962,"2,045"
40,5,5,27,16,10,12,17,7,17,18,5,6,37,40,9,15,18,8,2,5,4,3,10,7,13,14,17,15,95,71,5,4,8,8,14,11,13,9,22,12,11,3,4,8,13,15,8,7,10,9,3,4,7,2,7,13,13,15,10,13,9,10,10,5,2,0,18,15,24,29,6,3,11,7,15,20,15,10,27,22,35,34,5,4,5,14,1,3,7,6,29,23,27,32,8,26,16,12,8,10,0,0,18,16,27,26,2,9,4,5,5,1,30,19,22,21,9,8,1,2,5,9,1,3,24,30,23,26,23,17,11,12,8,16,20,23,24,20,13,14,33,42,6,5,11,10,15,11,3,2,11,8,1,1,3,4,3,3,7,4,3,6,22,15,"1,100","1,048","2,148"
41,5,9,26,16,11,5,13,11,17,10,5,3,34,50,17,16,14,7,3,3,3,3,10,4,9,17,25,20,95,67,13,5,12,13,18,9,7,8,18,17,13,17,9,5,10,10,16,11,7,11,9,12,7,11,8,6,9,13,12,7,11,14,8,15,0,1,14,20,25,19,1,1,8,6,21,12,18,15,24,26,26,43,10,7,6,11,1,2,14,15,19,14,22,29,15,12,9,15,4,8,0,0,18,15,21,17,4,7,9,6,2,5,23,12,13,20,8,4,5,1,7,6,7,1,35,29,34,26,24,24,15,18,20,14,18,15,24,22,25,16,40,47,4,5,12,16,15,13,7,11,5,7,3,2,5,6,3,7,4,5,3,3,27,17,"1,151","1,078","2,229"
42,4,6,17,18,7,11,17,16,11,11,6,5,34,44,19,13,14,12,6,6,4,2,3,0,16,10,28,24,71,83,10,6,17,13,21,14,11,8,28,17,9,11,6,6,9,15,11,11,6,6,10,9,11,10,13,5,10,14,10,11,12,14,9,7,1,0,17,13,21,21,5,3,11,4,19,14,12,20,29,29,38,35,6,5,10,11,2,2,17,9,16,19,23,17,18,21,13,12,9,10,0,0,15,8,24,26,8,11,9,6,6,3,32,25,17,20,11,14,3,8,6,6,5,3,27,33,30,23,27,18,13,12,21,17,21,17,25,34,18,16,54,49,1,3,15,10,13,5,12,6,17,13,0,2,2,6,6,6,7,3,4,6,14,11,"1,190","1,103","2,293"
43,6,6,24,21,6,10,14,19,17,12,9,10,41,46,19,25,17,12,2,5,0,0,11,8,13,13,25,17,97,85,3,10,10,6,10,18,10,13,31,12,10,13,9,3,19,12,10,10,3,5,7,7,10,6,10,6,16,11,14,12,22,13,4,8,0,0,8,8,15,20,3,4,5,9,28,18,11,8,31,39,37,35,10,9,7,9,1,4,18,19,31,17,25,34,15,20,13,15,6,9,0,0,26,15,30,26,5,5,8,8,2,4,28,22,18,20,10,13,4,7,11,8,4,4,30,22,25,17,31,9,22,20,10,14,12,16,24,27,19,19,48,72,4,6,11,12,9,9,6,9,6,6,2,1,5,7,7,3,5,5,6,4,16,16,"1,207","1,157","2,364"
44,11,6,21,25,14,8,13,22,13,19,10,5,56,50,18,24,8,13,7,4,2,1,10,5,10,12,31,27,92,102,10,5,8,7,13,7,14,8,13,15,13,10,7,7,20,9,18,17,8,13,6,5,11,8,14,10,9,10,9,15,12,9,13,3,0,2,18,15,21,21,5,2,8,8,15,22,8,16,35,29,42,35,11,5,11,10,2,3,13,15,31,22,27,21,27,19,12,15,8,7,0,0,18,11,22,30,9,12,6,7,7,1,22,23,25,28,12,14,7,5,7,12,2,5,31,30,25,24,21,23,26,21,16,8,23,16,22,24,8,17,50,60,7,9,13,21,6,15,10,7,8,6,1,4,5,6,5,7,7,7,3,2,14,16,"1,246","1,219","2,465"
45,7,6,24,16,10,18,16,12,13,10,3,8,42,43,19,28,12,25,6,1,3,3,6,5,16,12,29,24,101,72,6,11,10,14,19,11,9,13,12,11,16,11,9,7,17,16,14,14,7,7,7,11,14,10,14,10,5,10,8,10,13,14,9,9,2,1,11,17,23,28,3,7,8,10,22,16,15,18,30,33,32,25,7,15,9,16,1,6,18,18,35,32,26,31,24,23,19,18,11,7,0,0,16,12,32,30,9,5,5,13,9,7,29,18,30,23,5,8,7,2,6,8,3,5,25,29,26,27,19,17,20,22,14,23,22,14,38,31,16,19,66,43,9,7,14,9,14,17,8,5,9,11,0,3,7,12,6,3,12,4,5,4,12,21,"1,285","1,245","2,530"
46,6,13,23,19,8,19,20,19,15,10,4,6,41,51,29,26,21,9,7,8,5,1,9,6,15,12,23,23,92,66,13,11,13,11,12,13,9,9,20,11,14,11,6,9,21,13,14,14,13,5,9,3,8,8,10,6,13,15,10,7,19,16,2,8,0,1,21,14,24,22,4,1,8,8,15,16,21,15,48,46,28,37,13,10,8,17,1,6,17,34,29,32,37,34,45,29,20,14,11,9,0,0,27,15,18,32,13,3,13,10,3,5,28,29,24,36,11,9,7,4,15,11,3,8,35,28,18,20,21,22,17,18,11,12,13,20,30,18,16,17,48,55,3,5,17,10,15,15,9,8,7,6,2,6,6,6,3,6,8,6,3,4,19,17,"1,337","1,264","2,601"
47,2,4,18,27,11,17,19,28,10,14,9,7,50,38,21,29,10,12,9,2,4,3,13,5,15,10,33,16,99,92,5,7,13,9,21,14,12,12,20,10,18,14,12,9,20,13,8,20,8,9,8,14,15,14,13,6,9,12,9,6,10,21,2,4,2,2,19,13,28,27,9,3,5,4,10,20,11,13,44,43,28,32,9,7,15,15,5,10,15,15,27,25,25,37,30,21,18,15,10,7,0,0,9,8,22,20,9,7,7,3,2,6,25,26,27,23,7,16,7,3,7,11,3,8,27,31,17,17,25,33,12,16,15,12,9,17,36,25,18,12,39,38,7,6,15,10,6,11,10,6,8,9,3,3,6,4,7,7,10,9,11,3,19,21,"1,261","1,228","2,489"
48,6,7,24,19,17,17,20,26,12,10,5,11,48,34,29,39,13,14,4,7,1,3,11,9,7,11,16,24,93,78,12,7,6,9,13,15,7,11,15,12,17,9,5,4,13,16,11,14,5,5,10,12,12,7,8,10,9,21,6,12,11,13,5,5,2,0,9,12,18,14,2,5,16,14,12,12,14,13,50,33,30,27,7,11,13,20,7,4,18,14,32,23,30,23,27,25,9,12,8,12,0,0,17,20,18,29,4,7,11,8,3,4,22,25,23,20,7,13,3,5,11,7,4,4,29,26,23,19,20,23,29,16,12,21,17,16,32,20,18,15,31,22,4,4,7,10,12,11,10,8,13,9,4,3,9,13,4,5,8,2,3,2,13,17,"1,196","1,169","2,365"
49,5,7,16,41,27,15,29,19,7,7,13,9,41,31,26,28,14,17,8,2,4,3,8,3,3,7,18,16,89,78,5,1,15,12,19,8,6,11,19,13,11,11,7,8,10,7,24,15,4,6,6,9,9,15,21,11,12,16,8,15,16,16,3,2,0,1,13,10,18,21,2,0,9,8,17,8,13,12,40,43,23,19,7,9,14,18,7,7,30,17,22,34,29,26,28,22,11,16,12,7,0,0,21,13,14,11,9,11,9,7,7,1,25,27,21,20,11,11,5,3,2,10,10,7,23,22,16,24,22,18,18,17,15,7,18,11,24,28,17,21,46,36,5,6,7,14,13,12,6,11,10,6,4,1,6,10,5,5,8,3,6,5,13,11,"1,214","1,126","2,340"
50,1,12,20,25,17,1,22,19,16,13,12,12,35,39,33,24,15,18,7,4,3,1,3,8,13,9,23,24,89,82,10,8,12,17,16,11,4,9,11,14,17,10,5,6,14,19,14,13,7,9,13,5,10,10,10,4,10,17,10,13,16,13,3,4,3,1,17,11,33,16,1,2,6,6,8,12,18,9,48,49,25,17,8,8,14,21,6,8,27,14,30,22,35,33,26,19,11,19,15,6,0,0,16,19,18,20,2,18,5,9,0,6,35,28,22,22,12,17,4,9,14,8,6,5,31,25,16,17,15,19,18,19,18,16,10,8,21,29,17,11,34,21,4,4,13,10,10,12,13,4,5,9,1,4,5,5,5,6,7,11,1,7,20,20,"1,220","1,164","2,384"
51,5,7,25,20,12,8,22,18,9,7,8,5,35,30,36,28,22,19,4,1,2,0,8,5,10,13,28,24,91,65,10,4,10,4,13,8,10,7,15,10,18,12,7,7,17,12,7,19,7,10,7,11,15,15,10,9,11,13,5,5,13,10,5,5,4,2,14,10,26,21,6,3,9,6,8,10,12,19,46,37,17,21,10,13,8,15,6,8,20,20,28,23,30,21,22,14,16,10,6,11,0,0,20,8,18,16,5,10,7,6,4,3,24,27,15,23,11,10,3,4,11,10,3,6,22,19,19,15,25,23,8,10,11,11,20,7,24,17,12,8,32,26,4,3,9,11,12,16,4,6,5,6,0,4,7,5,2,5,10,5,3,2,11,23,"1,146","1,020","2,166"
52,3,5,20,13,12,9,13,17,12,13,8,3,22,24,27,26,16,12,6,1,4,1,8,7,8,5,17,20,71,66,6,4,14,3,7,7,11,4,14,6,16,5,3,6,12,17,6,15,4,10,15,2,9,12,10,6,9,15,9,10,8,19,3,2,0,0,16,12,20,12,7,6,11,9,13,7,13,14,29,37,13,15,6,5,8,9,2,10,21,10,22,21,18,19,17,18,15,12,8,4,0,0,14,11,16,15,1,6,6,8,1,2,22,21,14,12,5,11,3,1,8,8,6,3,20,12,14,11,23,18,11,15,9,8,11,7,15,17,13,18,21,18,0,4,11,14,10,11,4,4,4,3,1,3,6,7,5,4,6,6,1,2,21,19,944,884,"1,828"
53,9,9,20,26,10,12,25,20,9,10,11,9,36,26,25,30,15,16,5,5,5,2,4,2,8,7,24,21,71,60,5,3,12,12,8,10,8,7,10,13,5,16,4,5,20,12,10,16,7,3,9,8,14,8,4,7,18,18,6,5,7,12,2,3,0,0,9,15,20,21,1,4,17,13,18,17,15,15,45,43,17,13,10,12,12,18,6,4,24,18,23,28,28,23,20,13,15,10,10,5,0,0,12,14,18,27,5,5,3,5,1,0,26,27,25,18,8,7,4,3,8,8,6,8,22,21,15,13,15,16,16,15,11,12,14,8,21,21,20,12,25,23,5,6,3,7,15,18,6,4,7,6,3,3,9,7,6,3,6,3,2,11,14,26,"1,067","1,042","2,109"
54,5,6,22,23,6,4,13,13,6,7,10,12,24,22,21,20,14,12,5,5,1,1,1,4,9,7,32,21,95,57,7,7,6,10,4,7,5,8,15,15,9,8,4,2,10,19,15,15,7,8,8,9,12,8,7,11,12,19,11,11,9,9,3,3,0,0,15,15,18,12,6,1,16,15,15,13,13,23,52,37,14,21,12,14,12,12,3,2,21,18,36,21,17,17,17,21,17,14,9,5,0,0,22,15,12,19,3,7,2,4,3,3,25,18,16,12,5,9,3,2,7,4,4,6,24,22,16,9,21,13,9,9,11,16,11,9,18,14,18,15,15,26,2,4,5,14,15,12,3,8,8,8,1,3,6,3,7,1,2,3,3,4,16,18,"1,014",954,"1,968"
55,11,10,23,18,11,12,22,18,11,11,9,6,35,19,16,23,15,8,5,7,1,1,6,2,8,13,24,32,66,51,5,4,8,10,10,10,8,10,20,11,8,8,0,3,12,19,13,13,14,6,5,10,10,11,5,7,8,11,10,11,14,6,3,3,0,1,13,15,18,11,2,6,14,12,13,15,15,13,28,38,24,20,7,6,10,12,2,6,18,13,20,15,17,14,16,12,12,15,4,8,0,0,16,13,16,18,6,8,9,7,5,1,20,17,14,20,6,8,5,5,5,3,7,4,21,23,15,12,12,12,11,9,12,13,13,6,11,10,10,13,21,13,2,2,6,7,9,17,9,6,7,4,1,2,1,4,1,4,5,6,4,8,17,18,946,909,"1,855"
56,6,8,23,18,11,11,11,5,9,8,5,4,15,21,26,13,19,14,4,3,1,3,4,3,12,8,23,15,58,52,4,3,4,3,6,5,6,4,15,13,9,10,9,2,17,12,11,11,11,6,4,12,11,7,5,3,13,19,6,16,12,10,1,2,0,0,13,10,20,7,5,3,5,10,11,16,18,22,31,36,12,16,11,5,8,4,3,4,17,15,17,12,22,24,22,19,14,9,2,7,0,0,10,14,20,24,1,4,7,6,3,3,22,17,15,10,10,7,4,3,2,10,4,6,20,17,15,13,14,10,13,12,12,12,5,8,15,17,17,18,13,21,4,3,7,9,20,17,3,7,3,5,0,4,4,7,2,1,5,3,1,2,23,24,896,857,"1,753"
57,7,7,17,18,11,6,14,14,7,8,6,6,16,13,16,18,11,10,0,1,0,1,3,3,6,4,14,21,62,49,4,7,8,5,13,4,8,3,15,14,9,9,6,8,9,14,8,9,8,10,7,4,9,13,9,7,17,19,9,7,18,13,2,4,0,0,14,8,9,12,3,4,8,9,13,10,14,14,31,24,20,19,3,5,7,10,4,4,17,15,17,18,13,17,10,21,5,8,9,9,0,0,16,11,16,16,2,4,9,5,4,2,19,23,18,19,10,8,3,2,7,5,5,8,15,20,9,10,11,19,11,7,6,10,10,8,9,15,14,5,15,19,2,3,9,18,8,16,4,3,1,0,1,3,5,4,4,3,6,3,3,6,18,26,816,837,"1,653"
58,12,5,16,13,8,6,7,12,4,7,4,3,18,12,17,17,12,14,5,3,2,0,1,2,5,9,22,16,44,47,0,6,5,9,8,6,6,5,14,10,5,5,4,3,12,7,14,9,8,6,4,5,13,5,5,6,11,15,9,9,9,10,1,0,1,0,7,9,12,12,2,2,11,9,9,13,18,12,33,22,12,15,8,7,2,5,1,6,17,13,20,25,19,18,19,22,2,9,6,9,0,0,13,9,20,21,4,6,6,8,4,2,16,15,15,8,6,17,2,0,5,8,4,2,18,18,11,8,17,16,5,8,18,14,5,9,17,22,15,6,23,22,4,1,5,6,14,15,2,4,9,5,2,3,4,4,2,4,6,8,1,3,17,23,794,785,"1,579"
59,6,8,11,13,10,5,15,16,3,8,6,12,13,20,17,13,11,11,4,5,3,2,2,2,8,13,24,10,34,37,2,2,8,5,9,7,6,6,10,6,10,2,2,2,8,14,17,18,15,10,11,10,6,8,9,4,14,17,9,14,17,21,0,2,0,0,11,11,11,10,3,1,5,9,9,21,17,14,30,25,14,19,6,12,7,9,6,4,12,16,14,18,14,13,13,15,8,10,6,9,0,0,10,12,23,29,3,0,4,5,3,0,20,14,18,15,6,11,4,2,5,0,4,5,19,17,9,10,12,17,10,12,13,20,5,11,8,21,7,10,22,18,2,3,8,11,12,13,5,6,3,4,0,1,2,9,1,3,8,3,1,5,14,22,767,848,"1,615"
60,1,8,13,14,11,10,10,20,9,4,6,5,15,19,14,14,6,12,4,5,0,3,6,2,8,4,20,14,42,42,6,4,5,3,8,3,6,4,7,6,5,9,4,5,9,10,13,12,8,19,8,7,7,12,4,10,18,12,5,10,12,16,1,2,2,2,13,4,10,9,2,2,6,5,16,8,16,14,21,17,20,14,2,6,9,10,3,5,18,10,12,14,20,20,17,23,11,12,7,5,0,0,13,11,19,20,5,1,11,9,0,3,15,19,19,28,13,20,6,5,9,7,5,5,11,18,18,14,17,19,6,11,12,22,8,6,13,17,10,6,20,18,1,4,14,9,11,14,4,7,5,4,2,3,1,8,2,7,4,7,0,4,18,28,788,854,"1,642"
61,4,4,16,16,8,4,12,15,9,11,4,4,17,15,8,7,4,8,2,2,2,2,3,5,5,6,19,10,43,36,3,3,1,9,5,4,4,4,16,4,3,4,4,3,10,9,12,16,15,11,5,4,7,6,6,6,11,17,6,7,5,14,1,8,0,1,10,5,9,14,1,2,7,10,8,17,13,20,21,18,22,16,6,6,11,14,2,3,15,11,12,10,17,25,23,28,12,12,13,5,0,0,9,16,18,36,1,9,3,8,3,5,11,20,15,28,13,21,4,4,5,4,2,3,15,14,12,8,14,15,5,12,19,17,7,7,16,8,9,3,16,15,1,5,10,8,15,13,4,5,3,5,1,1,6,3,4,8,3,12,5,7,18,18,739,829,"1,568"
62,5,13,13,14,7,9,14,14,13,8,6,2,10,14,9,13,10,8,2,3,3,0,4,4,10,3,11,6,47,36,4,2,5,7,4,8,4,4,5,8,6,5,3,0,14,13,7,13,6,9,9,3,7,11,10,10,8,14,4,16,17,13,5,3,0,0,4,7,7,7,2,1,9,5,15,13,18,20,20,12,19,14,3,6,7,8,4,3,12,13,13,9,15,23,14,19,10,11,3,9,0,0,10,14,21,32,2,14,5,6,2,5,18,12,15,21,14,12,3,2,2,15,2,9,18,16,9,12,21,20,7,11,13,20,9,7,13,14,9,6,9,25,5,7,9,21,20,13,5,3,6,3,1,3,7,8,5,3,8,7,6,7,18,26,749,840,"1,589"
63,4,8,10,8,8,7,10,9,7,3,6,8,10,18,12,12,8,14,3,2,0,1,5,1,3,8,12,15,40,33,5,2,7,3,7,10,7,3,9,14,4,7,4,2,8,5,11,11,9,8,6,7,7,8,6,6,16,15,8,22,19,16,2,3,1,0,11,5,12,7,3,1,10,5,16,11,10,17,15,23,13,28,7,4,6,9,3,6,14,9,19,25,15,23,24,14,17,11,10,6,0,0,14,12,25,44,5,9,4,3,2,5,15,11,21,24,15,31,5,4,9,7,6,13,14,9,10,16,16,19,13,23,15,27,5,14,11,18,7,7,17,23,4,10,12,25,16,17,6,9,6,8,4,2,5,5,6,7,3,5,3,3,30,21,803,924,"1,727"
64,4,4,8,14,6,7,13,16,3,8,6,7,18,8,12,17,7,6,4,6,1,1,5,6,3,2,14,14,42,42,6,4,4,3,5,15,5,9,13,9,2,2,4,3,9,6,15,10,4,14,8,9,6,14,6,12,10,16,14,15,12,26,3,15,0,1,9,9,5,7,2,4,4,5,11,12,21,22,23,16,18,21,3,4,7,18,4,3,13,14,21,13,16,27,18,22,16,14,6,8,0,0,15,13,30,52,3,9,7,13,0,3,16,12,12,23,15,23,5,5,4,11,6,3,12,19,11,16,19,27,15,16,10,13,6,11,13,3,6,6,14,20,3,1,7,13,10,13,8,4,2,6,2,6,5,8,5,3,6,3,4,9,17,20,757,944,"1,701"
65,10,5,14,12,2,14,18,14,12,8,6,5,29,25,13,12,11,11,3,3,3,3,5,7,2,7,19,10,39,41,3,6,7,7,11,11,9,2,9,13,3,6,2,7,10,8,13,11,10,10,8,10,7,10,14,16,12,14,10,26,19,24,3,4,1,1,6,6,8,8,2,2,9,7,7,8,19,29,17,23,22,29,7,8,12,13,7,2,8,11,18,17,24,23,17,24,11,15,10,6,0,0,12,10,35,42,6,4,4,8,4,7,18,13,26,22,14,21,5,7,7,11,4,8,15,16,11,12,12,28,13,22,22,35,8,13,9,12,8,5,11,18,7,6,15,21,13,21,5,6,5,6,3,5,3,1,4,7,9,10,4,9,19,28,872,"1,028","1,900"
66,7,14,22,13,5,3,14,10,11,9,5,3,11,17,14,12,10,14,6,2,5,1,4,5,6,4,12,13,27,45,4,11,8,9,13,16,4,3,12,10,9,6,2,6,12,12,14,11,7,13,5,7,9,8,10,9,12,18,14,21,16,20,2,4,0,0,7,7,6,9,5,0,4,6,11,14,17,25,22,19,24,21,3,7,15,16,2,4,14,10,17,23,30,28,20,25,9,16,14,9,0,0,14,20,35,39,11,14,8,9,4,4,19,20,33,34,34,24,6,6,10,7,6,12,17,18,10,11,17,34,16,22,17,33,7,11,15,13,9,15,19,25,3,5,19,22,20,14,3,2,11,9,3,0,7,11,7,4,5,4,2,6,22,27,941,"1,063","2,004"
67,8,13,5,15,9,8,8,12,2,10,8,5,23,18,14,11,8,8,1,8,1,1,6,4,6,9,8,5,37,40,2,3,11,5,16,27,2,3,8,5,9,6,1,3,8,11,12,15,10,15,5,12,5,8,18,16,21,29,30,36,22,21,10,7,0,0,6,9,14,7,0,2,8,7,13,16,18,22,22,25,23,23,4,9,14,15,4,5,12,9,16,29,27,24,23,24,17,20,5,9,0,0,15,8,38,39,5,14,7,9,2,5,20,17,26,30,15,25,5,8,13,11,9,7,18,22,12,12,25,38,26,37,24,22,11,20,15,9,5,5,17,30,5,11,13,25,15,21,3,4,6,6,2,5,6,11,2,8,13,14,1,10,25,22,959,"1,149","2,108"
68,11,7,12,19,9,7,12,22,10,13,6,8,23,26,15,12,18,9,2,4,1,3,4,8,4,4,9,14,39,43,6,6,7,6,14,13,3,4,9,12,8,5,6,9,9,12,20,15,12,14,7,9,10,12,16,17,7,25,15,25,25,19,8,14,0,0,8,8,6,7,1,4,9,10,16,12,31,16,21,22,25,35,12,5,13,22,3,10,11,17,24,31,30,33,32,39,9,31,5,9,0,0,8,22,38,50,9,16,17,12,5,10,25,37,23,31,30,31,8,2,14,11,10,16,19,18,10,11,38,44,26,31,24,21,16,23,8,16,5,5,24,28,5,9,23,27,8,22,4,8,10,7,3,1,10,15,4,3,10,15,4,10,22,26,"1,073","1,305","2,378"
69,11,8,17,20,5,7,16,27,15,13,4,8,20,24,18,25,8,9,5,1,1,3,4,4,7,4,15,14,42,49,6,7,6,8,13,15,4,2,18,13,6,8,8,4,7,8,13,12,15,17,13,14,8,16,14,19,21,22,31,32,33,34,17,14,2,0,2,4,8,8,4,2,8,10,16,14,27,28,26,37,28,31,8,14,27,21,5,11,21,19,22,24,23,43,33,42,17,19,10,15,0,0,16,18,42,53,11,16,14,19,5,7,20,22,28,42,24,20,6,8,9,7,11,13,15,23,12,9,32,49,34,42,37,42,14,16,7,15,7,11,32,37,12,13,28,38,21,15,5,1,6,10,7,5,13,12,9,9,15,10,10,9,40,29,"1,250","1,423","2,673"
70,2,9,20,18,10,10,15,16,12,9,4,4,26,17,17,22,9,16,6,6,5,7,8,3,5,5,13,15,40,44,9,2,4,10,15,17,8,8,12,18,7,16,6,5,9,9,18,26,20,23,14,13,12,21,15,15,16,24,38,45,27,36,11,14,0,1,10,5,5,9,3,4,7,10,9,11,27,14,17,24,37,27,9,8,17,41,8,14,18,10,29,19,26,30,32,48,23,44,12,11,0,0,23,20,55,58,11,19,14,14,13,8,19,24,43,42,24,28,8,9,12,21,21,14,13,20,12,14,52,49,34,49,26,37,11,14,10,10,10,5,35,29,12,11,28,46,27,18,4,8,10,7,6,5,9,22,6,5,9,19,12,14,24,24,"1,315","1,496","2,811"
71,9,8,12,16,5,14,14,19,4,6,5,8,19,25,16,9,12,14,4,2,3,0,8,9,5,4,8,9,37,40,4,4,6,13,19,15,6,5,16,6,7,10,6,2,13,10,8,15,12,11,14,12,16,19,14,24,19,27,37,29,23,24,16,11,1,0,3,9,5,8,2,7,9,4,10,16,27,15,24,27,17,34,3,7,17,30,8,11,6,13,16,20,28,56,40,33,22,40,12,11,0,0,22,17,47,42,16,11,9,16,5,10,20,19,35,42,21,25,7,7,11,20,14,6,16,13,7,11,42,40,33,46,36,31,16,14,9,8,6,4,35,35,14,15,28,38,18,10,5,2,6,9,7,9,14,11,9,10,12,14,10,15,22,27,"1,199","1,338","2,537"
72,6,1,6,9,5,7,7,16,8,6,2,8,9,9,5,11,6,10,3,2,0,2,3,6,2,0,3,9,32,35,1,5,6,6,7,12,4,3,10,7,5,3,3,4,4,11,9,14,11,7,7,6,8,8,10,14,7,8,22,27,13,23,6,2,0,0,6,1,2,3,0,6,2,3,9,5,14,9,20,22,13,24,4,5,13,23,6,1,7,6,19,14,20,24,26,27,18,25,2,5,0,0,7,15,30,37,11,7,7,7,4,5,18,17,22,29,11,11,3,6,8,16,5,13,6,7,3,3,18,22,17,19,21,23,10,8,1,4,4,3,24,20,7,10,11,22,11,8,1,7,4,3,0,3,15,5,1,7,6,8,9,14,21,17,727,870,"1,597"
