町丁目別人口・世帯数　平成30年1月1日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,418,502,920,455
関戸２丁目,"1,284","1,330","2,614","1,391"
関戸３丁目,694,737,"1,431",702
関戸４丁目,"1,038","1,144","2,182","1,203"
関戸５丁目,727,725,"1,452",716
関戸６丁目,425,424,849,389
,"4,586","4,862","9,448","4,856"
,,,,
連光寺１丁目,"1,863","1,923","3,786","1,618"
連光寺２丁目,"1,238","1,245","2,483","1,009"
連光寺３丁目,876,854,"1,730",795
連光寺４丁目,290,275,565,267
連光寺５丁目,139,134,273,144
連光寺６丁目,418,347,765,366
,"4,824","4,778","9,602","4,199"
,,,,
貝取,626,564,"1,190",613
,626,564,"1,190",613
,,,,
乞田,"1,332","1,203","2,535","1,233"
,"1,332","1,203","2,535","1,233"
,,,,
和田,"4,628","4,436","9,064","3,985"
,"4,628","4,436","9,064","3,985"
,,,,
百草,434,408,842,414
,434,408,842,414
,,,,
落川,635,615,"1,250",558
,635,615,"1,250",558
,,,,
東寺方,865,801,"1,666",802
東寺方１丁目,515,550,"1,065",509
,"1,380","1,351","2,731","1,311"
,,,,
一ノ宮１丁目,"1,092",909,"2,001","1,283"
一ノ宮２丁目,728,720,"1,448",857
一ノ宮３丁目,425,449,874,486
一ノ宮４丁目,947,979,"1,926","1,007"
,"3,192","3,057","6,249","3,633"
,,,,
桜ヶ丘１丁目,936,"1,025","1,961",934
桜ヶ丘２丁目,608,719,"1,327",592
桜ヶ丘３丁目,579,647,"1,226",533
桜ヶ丘４丁目,715,792,"1,507",783
,"2,838","3,183","6,021","2,842"
,,,,
和田（百草団地）,646,734,"1,380",886
,646,734,"1,380",886
,,,,
聖ヶ丘１丁目,898,"1,014","1,912",855
聖ヶ丘２丁目,862,"1,014","1,876",845
聖ヶ丘３丁目,"1,104","1,086","2,190",949
聖ヶ丘４丁目,360,389,749,299
聖ヶ丘５丁目,58,45,103,33
,"3,282","3,548","6,830","2,981"
,,,,
馬引沢１丁目,873,826,"1,699",880
馬引沢２丁目,"1,250","1,117","2,367","1,206"
,"2,123","1,943","4,066","2,086"
,,,,
山王下１丁目,308,399,707,550
,308,399,707,550
,,,,
中沢１丁目,587,531,"1,118",605
中沢２丁目,917,"1,024","1,941",833
,"1,504","1,555","3,059","1,438"
,,,,
唐木田１丁目,"1,151","1,183","2,334","1,092"
唐木田２丁目,0,0,0,0
,"1,151","1,183","2,334","1,092"
,,,,
諏訪１丁目,"2,113","2,131","4,244","2,005"
諏訪２丁目,"1,765","1,949","3,714","1,635"
諏訪３丁目,529,548,"1,077",495
諏訪４丁目,880,"1,183","2,063","1,110"
諏訪５丁目,312,412,724,416
,"5,599","6,223","11,822","5,661"
,,,,
永山１丁目,969,"1,005","1,974","1,104"
永山２丁目,"1,609","1,609","3,218","1,561"
永山３丁目,"1,677","1,873","3,550","1,764"
永山４丁目,"1,513","1,648","3,161","1,900"
永山５丁目,978,"1,096","2,074",871
永山６丁目,605,602,"1,207",584
,"7,351","7,833","15,184","7,784"
,,,,
貝取１丁目,992,943,"1,935",909
貝取２丁目,"1,674","1,824","3,498","1,479"
貝取３丁目,464,604,"1,068",471
貝取４丁目,552,584,"1,136",542
貝取５丁目,270,323,593,327
,"3,952","4,278","8,230","3,728"
,,,,
豊ヶ丘１丁目,"1,506","1,470","2,976","1,470"
豊ヶ丘２丁目,"1,465","1,499","2,964","1,313"
豊ヶ丘３丁目,788,901,"1,689",705
豊ヶ丘４丁目,328,364,692,390
豊ヶ丘５丁目,627,712,"1,339",649
豊ヶ丘６丁目,436,500,936,489
,"5,150","5,446","10,596","5,016"
,,,,
落合１丁目,"1,364","1,499","2,863","1,398"
落合２丁目,"1,144","1,105","2,249",881
落合３丁目,"1,492","1,580","3,072","1,471"
落合４丁目,"1,070","1,209","2,279","1,128"
落合５丁目,"1,113","1,132","2,245",921
落合６丁目,891,847,"1,738",786
,"7,074","7,372","14,446","6,585"
,,,,
鶴牧１丁目,"1,272","1,274","2,546","1,153"
鶴牧２丁目,822,787,"1,609",761
鶴牧３丁目,"1,972","2,115","4,087","1,483"
鶴牧４丁目,366,402,768,325
鶴牧５丁目,953,"1,060","2,013",860
鶴牧６丁目,871,928,"1,799",771
,"6,256","6,566","12,822","5,353"
,,,,
南野１丁目,2,0,2,1
南野２丁目,466,429,895,445
南野３丁目,451,460,911,381
,919,889,"1,808",827
,,,,
東寺方３丁目,150,236,386,211
,150,236,386,211
,,,,
和田３丁目,483,580,"1,063",604
,483,580,"1,063",604
,,,,
愛宕１丁目,315,346,661,374
愛宕２丁目,457,468,925,480
愛宕３丁目,340,467,807,481
愛宕４丁目,"1,265","1,401","2,666","1,333"
,"2,377","2,682","5,059","2,668"
,,,,
,"72,800","75,924","148,724","71,114"
