年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,4,11,16,12,10,8,13,19,12,11,10,4,24,22,7,8,20,15,4,5,2,1,6,4,10,15,14,15,61,63,5,5,6,4,10,12,11,8,22,16,14,12,4,10,11,9,11,14,14,5,8,4,9,10,6,10,11,14,17,9,12,13,4,3,0,0,16,13,32,33,0,1,3,6,9,12,13,25,18,22,36,44,6,4,8,12,0,1,18,13,28,29,23,17,19,16,4,4,7,8,0,0,13,8,16,15,5,2,2,4,2,5,16,17,20,23,4,10,1,2,5,6,4,5,32,39,18,27,7,11,7,12,6,5,6,6,28,13,12,6,22,22,2,4,9,9,8,9,11,4,5,4,0,3,5,4,5,4,5,4,0,2,15,14,919,930,"1,849"
36,5,8,20,20,14,9,13,18,12,9,3,8,12,20,15,13,14,11,5,1,1,1,6,5,8,10,21,8,48,59,5,8,7,4,11,15,9,10,15,13,20,9,9,10,17,9,11,9,5,6,2,5,9,10,3,4,20,14,6,10,12,12,4,8,0,2,18,18,30,26,8,2,8,4,10,12,19,16,32,26,39,39,7,5,8,10,2,3,16,10,17,27,20,21,24,11,8,13,6,6,0,0,12,20,21,21,2,4,8,7,1,2,28,26,12,10,8,6,2,2,1,4,2,7,29,29,17,20,15,19,11,8,11,7,9,13,29,19,4,10,24,21,3,2,9,15,6,12,10,8,5,5,0,2,4,3,1,2,4,3,0,4,14,12,936,930,"1,866"
37,6,3,19,16,11,7,16,8,10,14,13,3,29,27,12,10,8,8,4,1,2,0,9,1,13,9,21,21,80,58,8,7,13,2,11,13,12,14,19,14,11,11,13,11,17,12,9,12,4,11,7,4,11,8,6,2,14,13,5,9,15,14,3,5,2,3,23,20,45,25,5,2,11,8,17,20,13,15,30,21,50,47,4,5,7,3,4,1,11,24,30,22,17,21,17,14,10,11,5,6,0,0,11,7,25,16,5,3,5,4,6,2,23,26,16,8,6,11,5,4,6,6,3,5,23,22,22,28,29,17,8,16,8,10,10,10,25,26,9,9,21,25,5,2,9,13,8,8,10,7,5,6,0,2,2,4,5,3,4,7,4,1,10,15,"1,060",939,"1,999"
38,4,1,31,17,8,8,16,10,14,13,4,5,29,31,21,13,13,9,2,4,4,1,5,4,12,8,16,17,66,54,6,8,15,15,14,15,9,10,27,11,8,8,10,12,19,11,6,8,7,5,6,6,6,8,4,4,14,8,7,14,12,11,6,6,1,1,19,16,38,18,4,5,14,5,19,17,13,21,31,25,44,44,6,7,10,10,3,3,17,15,25,27,23,11,17,15,6,5,12,10,0,0,8,17,13,13,6,5,3,4,2,5,25,19,17,7,6,5,3,1,8,6,3,1,31,29,27,20,28,16,16,20,11,10,10,9,10,19,8,9,27,36,6,10,12,8,15,11,9,4,9,4,1,1,1,4,2,2,3,1,5,3,16,14,"1,064",923,"1,987"
39,9,3,19,21,6,17,21,10,17,16,3,10,34,37,11,16,13,10,5,2,2,1,8,6,15,16,16,16,82,66,9,5,5,4,10,13,9,11,15,16,15,9,5,8,16,9,16,10,7,10,7,6,9,2,11,12,12,10,13,15,11,7,9,3,2,0,16,14,23,23,7,5,7,8,13,23,13,13,24,30,39,31,1,2,8,10,3,3,10,10,31,29,27,29,14,17,17,12,8,10,0,0,16,9,26,16,6,8,4,5,1,3,25,24,21,14,10,6,2,2,6,6,2,3,34,21,27,30,22,24,18,5,9,15,12,30,23,20,16,15,35,42,7,2,8,7,10,13,7,5,10,5,3,3,1,4,0,2,3,4,1,1,15,12,"1,083","1,022","2,105"
40,5,8,30,15,11,7,14,7,17,11,6,3,32,51,13,12,18,6,2,6,2,2,12,7,11,8,22,19,88,74,9,4,15,12,16,7,10,7,20,16,11,14,6,5,12,15,14,10,11,8,7,8,7,8,5,8,8,16,11,12,9,16,9,14,0,0,18,15,25,31,2,1,7,4,21,16,20,12,29,20,31,39,10,7,6,11,0,3,15,5,20,14,26,26,17,21,9,13,5,6,0,0,16,16,21,26,2,9,7,4,6,3,32,14,20,24,12,8,3,2,8,9,5,3,31,34,29,28,25,20,12,19,17,16,25,14,28,21,19,14,30,44,5,4,15,16,20,11,4,7,8,10,3,1,4,2,5,6,9,4,5,6,25,23,"1,175","1,078","2,253"
41,4,4,23,17,7,5,16,14,18,9,5,5,41,45,17,15,12,8,3,5,4,2,7,0,12,15,25,17,94,71,11,4,14,11,22,14,9,5,27,13,8,12,9,3,7,15,11,9,9,12,10,10,9,10,12,7,14,13,11,9,16,13,8,6,0,1,13,15,27,19,5,1,10,4,20,13,14,19,24,28,33,35,7,4,12,9,1,1,12,15,23,16,18,26,11,19,9,16,9,7,0,0,13,9,22,25,4,4,11,7,4,3,30,17,14,18,7,7,2,4,6,8,7,2,27,27,38,20,27,19,14,14,17,14,20,14,18,27,26,15,52,55,3,7,12,13,10,9,11,7,11,7,0,2,4,9,3,4,7,5,2,6,24,9,"1,189","1,033","2,222"
42,6,9,16,22,8,12,17,16,13,13,6,8,36,48,18,20,15,15,6,3,3,1,6,2,17,16,26,25,75,84,4,8,10,11,15,16,10,12,26,16,10,8,5,6,17,16,9,9,2,4,4,6,14,8,6,4,10,11,11,8,14,20,5,9,1,0,16,14,15,15,2,7,9,9,26,18,14,13,31,38,39,40,8,8,5,11,3,3,16,17,19,11,21,28,14,21,12,11,8,14,0,0,20,12,29,22,7,9,7,6,4,3,25,27,13,23,11,16,7,6,7,5,3,4,27,29,21,19,28,16,19,16,14,13,15,18,24,31,11,22,43,51,2,4,10,11,11,9,8,8,15,14,2,1,3,3,6,6,4,2,6,3,13,10,"1,114","1,163","2,277"
43,9,3,17,24,9,9,16,23,15,14,10,9,49,47,19,25,12,11,6,5,0,1,16,8,10,10,22,21,99,98,7,8,10,6,11,13,14,11,21,13,16,12,9,4,21,7,11,12,6,9,11,7,6,6,17,10,12,8,13,17,17,11,11,5,0,0,13,8,18,20,5,4,10,8,21,27,7,5,33,31,45,35,8,8,12,10,2,4,19,14,29,30,30,29,22,19,14,13,8,7,0,0,23,15,24,33,7,13,6,10,6,3,27,18,25,21,10,12,6,8,7,11,4,5,31,28,28,27,26,25,23,18,17,8,14,18,28,30,16,13,57,67,7,10,12,14,7,14,8,6,9,4,0,3,6,9,6,6,6,7,3,3,15,22,"1,282","1,220","2,502"
44,8,8,25,18,17,11,12,18,10,15,10,3,46,50,26,23,13,17,6,3,4,2,4,7,8,13,36,30,95,93,8,11,6,14,16,5,10,11,16,12,11,12,11,8,13,15,17,18,7,11,4,7,16,8,11,10,7,10,6,10,13,8,10,8,1,2,15,18,21,21,2,5,7,4,21,11,14,24,33,25,33,31,11,7,5,13,0,4,15,17,36,18,27,24,25,24,15,14,13,6,0,0,14,11,30,36,8,5,6,10,7,5,23,19,33,25,10,11,3,3,9,8,2,5,28,24,28,20,21,14,17,26,12,14,28,14,26,24,11,18,55,55,8,6,15,17,8,15,11,6,6,10,1,4,7,12,8,5,9,7,6,3,12,18,"1,258","1,207","2,465"
45,5,5,20,22,7,18,20,17,15,11,2,8,35,42,21,31,16,20,5,3,3,1,5,3,20,14,24,16,91,68,10,8,15,10,15,14,7,10,18,12,16,11,5,10,20,13,14,13,5,5,6,7,13,11,10,7,8,12,13,9,20,14,4,4,1,1,11,17,24,32,4,4,10,11,17,18,18,14,39,53,29,24,11,13,10,18,1,8,16,21,34,36,40,32,38,21,18,21,9,11,0,0,19,12,26,26,12,7,13,11,4,4,30,25,18,33,5,9,9,4,11,10,5,3,24,36,22,25,19,27,21,19,19,22,20,19,36,27,13,20,51,57,6,6,16,8,16,15,2,8,6,8,1,2,3,7,3,4,10,5,3,3,14,20,"1,275","1,286","2,561"
46,3,10,28,17,8,22,22,21,14,14,10,6,59,44,24,27,17,8,7,9,4,2,13,4,17,12,28,21,99,75,6,11,13,13,17,13,15,12,18,10,14,14,10,9,19,14,14,15,16,7,11,8,10,11,19,5,12,11,9,5,14,22,2,8,1,1,23,13,29,18,4,2,7,7,9,13,16,12,52,41,17,32,9,9,7,14,5,6,23,31,25,28,28,35,39,28,20,16,13,8,0,0,22,14,18,22,9,7,6,7,2,6,23,28,27,30,10,8,5,3,10,12,4,14,27,30,21,21,23,27,16,18,12,10,7,19,32,19,23,17,46,40,6,4,12,12,12,10,13,6,7,8,3,8,9,5,9,7,11,9,5,5,25,19,"1,354","1,239","2,593"
47,2,6,16,22,12,13,14,29,12,7,5,11,44,35,24,30,13,9,7,4,3,2,12,10,5,8,20,17,88,89,11,6,7,8,16,15,7,8,16,13,19,9,8,3,15,9,7,16,6,6,9,11,14,14,7,8,8,16,8,12,10,14,3,3,2,2,13,10,22,27,10,6,7,8,10,17,9,15,49,35,37,38,8,10,21,20,5,9,17,14,31,22,24,27,30,14,17,8,7,12,0,0,13,11,16,21,8,4,12,5,3,4,25,22,25,18,7,19,9,3,10,7,2,3,28,28,17,16,18,24,23,9,14,17,14,17,33,26,18,12,37,30,4,8,13,7,10,14,6,7,9,9,3,1,9,8,3,9,6,6,6,2,16,23,"1,184","1,147","2,331"
48,8,9,20,30,27,22,27,19,7,7,8,9,36,33,32,30,9,22,7,4,3,4,7,6,8,10,19,22,94,72,11,3,9,12,15,14,7,15,17,10,13,12,4,9,15,14,15,14,4,5,6,17,6,8,15,11,13,19,3,14,15,16,2,6,1,0,10,12,21,17,1,1,15,9,18,13,14,8,43,43,30,19,7,9,13,18,7,3,20,13,26,29,33,24,20,32,7,14,11,8,0,0,19,21,17,24,6,11,9,11,10,4,22,30,21,24,7,8,3,3,4,9,5,6,23,22,22,20,27,21,21,21,8,19,16,13,28,22,14,16,39,28,5,3,5,14,10,13,9,10,11,8,5,2,7,10,5,3,6,4,3,2,8,14,"1,174","1,186","2,360"
49,4,7,26,33,21,4,29,22,16,13,12,11,50,40,28,28,17,13,7,3,2,2,8,6,5,6,18,18,87,84,8,3,15,13,17,11,6,6,13,15,13,12,7,3,12,15,21,15,1,9,8,3,12,16,16,8,11,18,10,10,16,13,5,3,1,2,20,12,23,18,3,1,7,8,8,8,18,13,44,40,20,22,7,7,12,23,8,9,28,22,26,30,28,33,28,21,13,20,13,6,0,0,16,13,19,17,7,14,6,2,0,5,32,24,25,22,13,13,4,6,8,8,7,5,31,21,12,26,19,22,17,18,18,8,15,9,22,30,17,18,34,34,4,8,12,13,13,13,13,8,9,8,2,2,4,9,4,7,8,7,7,5,16,16,"1,242","1,169","2,411"
50,4,10,21,24,10,5,29,16,7,10,8,6,30,30,34,31,19,22,4,3,1,0,3,7,13,10,26,26,83,69,9,8,18,12,19,12,7,11,13,12,13,10,8,8,19,14,10,15,13,11,12,9,12,9,8,8,12,14,9,11,15,14,2,5,5,1,11,7,31,17,3,3,5,4,9,12,16,12,48,45,25,11,7,12,7,16,4,10,24,11,32,22,33,25,22,18,13,16,11,6,0,0,17,9,15,14,5,16,4,10,2,4,26,28,15,19,9,15,6,6,13,11,7,7,30,22,21,11,17,19,13,16,12,19,15,10,22,18,20,11,41,13,5,3,14,13,10,12,7,4,5,6,1,6,6,3,4,3,9,5,3,8,16,21,"1,187","1,062","2,249"
51,4,6,19,16,14,11,9,21,11,13,10,5,27,32,27,29,16,10,6,0,4,1,10,1,9,6,16,23,83,68,7,5,6,2,6,5,12,5,16,12,19,6,3,8,11,14,8,17,2,9,10,5,10,13,12,5,10,16,2,6,9,13,5,4,1,1,15,17,24,17,6,5,10,10,10,8,10,10,36,34,17,23,10,8,10,13,5,7,17,14,26,20,25,21,21,15,12,8,6,12,0,0,21,15,15,16,0,7,10,5,2,1,18,20,18,20,10,11,2,3,12,7,2,2,18,7,16,10,28,20,10,12,11,5,18,8,22,21,10,9,24,25,1,3,7,10,11,17,5,7,3,3,1,1,7,10,4,7,7,8,1,2,22,23,"1,010",945,"1,955"
52,7,9,23,22,12,6,19,16,12,8,11,5,35,23,30,20,20,19,6,4,3,1,7,7,8,9,26,24,66,61,8,1,12,4,12,8,10,5,9,7,8,11,6,6,15,16,11,14,7,8,14,3,13,12,5,8,13,14,9,8,7,15,2,2,0,0,9,11,17,15,5,2,15,9,18,14,14,17,37,45,13,14,5,9,10,12,7,8,26,16,19,25,24,18,17,15,18,11,6,2,0,0,14,14,17,23,3,5,3,10,2,1,32,29,16,13,6,5,3,3,6,9,6,7,18,19,15,13,21,18,16,16,12,11,11,9,17,24,17,17,25,21,3,4,9,8,16,15,6,1,5,5,2,4,7,6,6,3,7,6,1,5,14,20,"1,042",963,"2,005"
53,4,4,23,22,7,13,20,19,7,9,7,15,26,23,24,34,9,11,5,6,4,1,1,2,9,9,23,19,82,66,5,4,10,13,5,10,2,5,18,16,8,14,4,2,17,11,9,15,4,6,8,15,18,9,8,5,14,17,10,11,11,13,3,4,0,0,14,15,22,17,6,6,17,13,16,9,14,24,53,39,13,16,14,13,11,23,1,3,20,20,32,27,23,23,23,14,15,15,11,6,0,0,13,9,19,25,4,7,2,5,3,2,29,19,23,17,7,9,5,1,8,5,4,5,24,20,17,14,16,14,10,9,10,17,12,4,20,9,15,12,20,27,4,7,3,13,14,14,2,8,11,7,2,5,8,5,6,2,3,4,4,8,16,22,"1,044","1,031","2,075"
54,9,10,22,24,11,8,19,14,7,12,11,3,24,18,20,22,18,10,5,3,0,1,5,3,7,7,28,29,85,43,5,7,7,10,5,8,11,14,12,13,10,5,2,3,9,17,16,18,12,5,6,9,10,9,4,12,9,16,12,7,10,6,5,1,0,0,11,14,10,8,3,3,12,16,13,20,10,17,37,29,20,18,6,9,11,7,3,6,22,12,26,19,15,16,14,15,14,15,8,5,0,0,23,16,14,16,6,8,7,3,1,1,17,17,18,13,6,7,2,3,5,5,6,7,21,26,15,8,12,17,13,11,10,13,14,7,15,16,13,14,13,17,0,2,8,11,11,14,4,7,3,6,1,1,3,2,5,2,4,2,2,8,13,15,936,891,"1,827"
55,6,8,18,17,11,11,14,12,9,7,4,8,29,23,21,17,15,9,5,7,0,1,2,4,15,14,28,20,55,53,5,3,7,7,9,8,5,7,20,11,6,12,2,3,15,18,8,10,11,4,5,11,6,8,5,3,10,16,9,20,12,6,0,3,0,1,12,10,25,9,5,6,12,12,12,15,23,15,33,43,18,19,11,4,6,10,3,4,17,18,20,7,16,23,16,17,12,9,3,10,0,0,11,17,13,29,3,7,6,9,6,2,23,16,14,18,7,7,4,4,4,5,7,1,19,16,12,15,14,6,14,8,15,11,8,10,11,14,16,18,19,18,6,3,5,8,18,15,10,8,5,7,0,4,3,7,2,2,5,5,3,3,24,22,918,908,"1,826"
56,8,7,29,20,8,7,18,12,11,8,5,4,13,15,22,15,17,18,1,1,1,3,5,2,8,4,19,14,69,49,3,5,6,3,10,5,7,3,15,13,7,8,6,4,11,13,13,9,11,7,4,8,14,9,5,4,20,18,3,8,17,13,2,4,0,0,11,14,18,12,0,3,6,8,12,15,14,18,33,37,17,17,8,5,9,6,4,2,16,14,15,18,18,16,21,24,10,11,7,6,0,0,15,13,20,17,2,5,9,4,4,3,18,22,15,17,11,13,3,2,4,9,3,9,19,18,17,8,13,18,10,13,9,13,8,8,10,18,15,8,15,23,1,2,8,14,13,18,3,3,2,1,1,4,4,5,2,2,6,2,1,2,20,22,888,855,"1,743"
57,10,6,13,15,8,6,11,11,5,8,6,5,22,15,16,15,9,7,2,3,2,1,2,4,5,7,20,19,45,51,3,7,7,6,10,4,7,6,15,13,11,8,9,7,12,13,10,11,7,8,7,5,8,10,7,11,12,13,13,9,11,11,1,2,0,0,12,8,10,9,3,3,9,12,9,6,15,15,30,20,18,17,3,8,6,5,2,8,20,12,18,19,21,16,15,23,3,9,7,9,0,0,11,6,18,16,1,3,7,9,3,1,22,19,16,11,5,11,3,2,7,4,6,5,16,21,6,12,17,15,7,4,10,8,6,4,16,16,11,8,17,17,2,3,7,14,12,14,2,3,7,3,0,2,5,5,3,4,8,8,3,6,19,27,800,797,"1,597"
58,9,4,15,11,12,7,9,11,3,5,8,8,13,15,18,12,11,13,6,1,1,1,1,2,8,12,23,16,46,43,2,5,7,8,8,6,7,3,10,7,5,3,2,1,15,8,15,12,10,11,9,7,9,5,6,4,12,24,9,8,14,17,1,1,1,0,10,9,9,11,3,1,8,6,10,21,21,11,34,24,11,21,7,10,4,10,4,5,12,16,19,30,15,14,14,14,5,8,7,10,0,0,12,15,19,27,6,4,6,5,5,2,16,15,15,12,8,11,2,1,5,5,4,3,19,13,13,7,12,19,5,11,13,17,5,12,10,20,13,6,22,17,4,0,6,6,9,16,4,7,4,5,2,1,2,4,2,3,5,3,1,4,10,16,777,799,"1,576"
59,3,9,12,15,10,10,12,20,8,8,3,7,10,20,14,13,10,13,3,7,1,3,4,3,6,8,17,13,28,35,2,3,5,4,7,6,7,3,9,7,9,4,3,4,7,11,12,15,12,14,8,10,5,9,7,7,17,13,8,15,15,16,1,1,1,2,11,8,12,10,4,2,6,7,11,14,8,15,26,17,16,8,7,9,10,8,3,3,15,14,12,10,14,19,17,17,9,12,6,4,0,0,12,8,27,22,1,1,8,3,1,2,19,18,20,19,11,17,7,3,7,3,5,6,11,23,12,13,14,19,9,15,14,20,8,9,12,18,7,11,21,20,2,4,9,7,13,14,5,7,1,3,1,2,3,11,3,7,8,6,0,4,17,24,751,844,"1,595"
60,5,8,16,13,10,5,12,18,8,4,5,3,20,16,15,14,4,10,4,3,1,2,4,4,8,2,23,12,45,40,6,3,5,5,9,3,2,5,10,6,4,8,2,5,13,11,13,12,8,15,8,5,9,9,6,8,13,10,4,8,11,17,1,6,1,1,6,6,4,8,0,1,4,6,17,16,15,15,19,19,19,18,4,5,10,14,4,4,18,9,11,15,21,21,18,25,10,11,7,5,0,0,12,14,14,26,6,4,5,8,1,1,14,14,15,32,9,19,3,6,5,6,2,2,14,14,12,7,16,16,6,10,19,25,9,5,16,11,12,3,19,16,1,5,11,12,17,16,3,7,7,4,2,3,2,4,2,4,4,12,3,4,18,31,771,830,"1,601"
61,1,9,12,17,8,6,9,16,11,10,7,3,14,12,7,7,8,8,1,5,1,0,4,4,7,6,13,7,46,35,3,4,4,9,5,7,4,4,11,5,4,4,5,1,8,10,12,15,16,12,5,3,4,10,10,6,8,20,5,13,8,13,4,5,0,0,8,2,8,15,1,2,9,10,6,9,19,19,19,13,23,17,4,8,8,9,2,3,13,12,18,9,17,25,21,27,11,13,9,8,0,0,8,11,18,38,0,15,4,7,4,6,13,18,13,25,18,19,5,1,6,8,2,9,17,13,12,13,19,11,5,10,16,18,9,10,11,12,11,4,11,18,2,6,9,13,15,11,6,3,3,3,2,1,8,6,3,7,6,6,5,8,18,16,740,833,"1,573"
62,6,11,11,9,10,6,14,9,9,9,5,8,5,21,10,17,8,9,4,2,2,1,2,2,6,6,11,11,49,37,4,0,6,4,5,7,6,4,5,13,6,7,2,2,12,11,6,13,6,6,10,4,10,13,5,8,12,14,7,19,21,15,2,2,0,0,8,9,12,5,3,1,10,7,17,15,12,25,16,21,16,17,4,3,9,13,5,6,12,11,19,16,16,25,12,17,13,11,5,9,0,0,11,18,26,41,5,9,6,7,2,4,18,14,17,24,11,22,5,6,5,12,2,9,13,11,11,13,22,21,11,18,11,24,8,9,13,21,4,8,13,26,6,8,14,20,18,11,6,8,5,10,0,3,3,6,7,3,4,7,4,5,27,23,774,932,"1,706"
63,5,4,9,11,8,10,12,13,4,5,6,6,17,11,16,13,7,12,4,3,1,0,6,4,2,5,13,16,38,36,5,6,5,3,6,13,7,6,11,8,6,5,7,2,7,6,16,9,6,10,2,8,7,9,4,7,14,16,10,20,11,20,2,11,1,1,10,6,10,7,3,3,7,4,16,11,15,19,19,20,12,28,6,4,2,10,2,4,14,8,17,24,10,26,25,16,18,11,9,5,0,0,15,17,30,41,2,8,5,11,0,6,15,12,23,22,14,28,5,4,5,10,8,6,15,10,10,16,18,26,14,18,14,19,5,12,12,8,9,5,16,25,3,7,7,22,12,20,5,4,4,4,5,3,7,11,5,7,4,4,4,6,19,26,780,933,"1,713"
64,5,6,11,9,2,8,14,12,5,8,6,5,24,16,9,16,9,7,3,5,1,1,5,6,5,2,13,12,42,47,4,3,8,6,5,12,8,6,10,13,3,5,0,8,9,7,13,12,8,11,8,9,9,10,12,18,13,14,15,20,16,26,3,10,1,0,8,8,2,6,1,2,4,6,6,11,20,23,22,20,21,21,3,5,12,13,10,3,9,15,17,12,23,25,18,23,14,15,4,8,0,0,16,8,35,50,5,7,5,5,3,3,20,12,15,21,17,20,3,3,8,9,6,6,10,23,14,13,15,27,15,16,19,19,7,15,12,10,4,6,12,21,7,5,12,16,10,15,9,5,3,6,2,6,6,1,4,6,9,6,5,12,21,22,822,960,"1,782"
65,11,10,15,17,4,10,20,16,12,7,5,2,21,24,12,9,13,12,5,2,5,3,3,6,5,5,19,12,27,40,5,8,6,7,13,10,3,3,11,9,6,6,4,5,11,7,9,12,8,13,6,9,6,11,12,13,13,11,10,21,17,23,4,2,0,1,4,7,10,10,4,1,6,7,10,4,21,28,21,19,19,29,6,8,15,19,0,4,10,10,20,21,27,25,21,24,13,16,16,8,0,0,11,14,22,46,12,13,4,10,4,7,14,20,31,27,22,18,7,10,8,9,6,12,18,16,5,15,14,30,14,24,18,43,6,8,13,9,9,10,13,23,3,4,14,26,22,19,3,6,10,8,3,3,3,6,7,3,4,6,2,3,18,27,884,"1,061","1,945"
66,4,9,19,15,6,4,11,8,8,10,9,6,15,19,18,13,9,14,2,3,2,1,6,4,4,10,7,8,32,37,5,7,8,7,15,28,5,1,8,10,7,3,1,2,9,11,18,14,7,11,4,12,7,7,12,14,18,22,26,26,20,24,7,8,0,0,10,4,12,6,2,1,5,7,12,21,19,24,19,21,26,19,5,7,12,15,3,4,15,10,17,20,26,21,25,33,7,14,11,9,0,0,16,15,46,37,6,12,8,9,1,4,20,20,31,34,29,32,5,6,10,7,6,11,17,20,13,10,20,33,20,28,26,23,11,14,15,12,7,11,22,24,5,7,21,23,15,15,3,2,8,7,2,1,5,8,4,8,14,10,2,6,25,28,988,"1,081","2,069"
67,13,13,10,19,12,8,8,14,3,11,6,5,28,20,16,9,8,7,2,7,1,1,7,4,8,5,10,11,41,47,3,6,10,7,16,15,1,5,8,8,9,7,4,8,10,13,13,14,13,12,6,8,9,11,22,15,11,35,18,34,21,13,6,10,0,0,4,9,7,9,1,4,9,6,17,15,18,19,25,25,30,28,7,8,12,19,5,7,9,13,18,32,24,29,31,23,16,30,2,10,0,0,16,19,34,38,7,13,15,14,4,8,24,25,24,29,27,26,5,3,16,12,12,5,21,23,13,11,32,39,30,38,17,19,11,23,11,9,7,5,16,24,4,12,14,27,10,20,2,6,4,5,3,4,10,17,3,4,9,14,3,15,20,24,"1,012","1,219","2,231"
68,7,8,9,20,6,6,15,31,13,12,4,9,13,19,15,18,18,12,4,3,0,5,5,8,4,4,12,13,37,48,4,5,6,6,13,20,6,2,18,10,4,6,8,7,6,10,18,11,12,16,10,10,9,7,13,16,13,19,26,31,32,31,12,11,0,0,6,6,11,7,1,4,10,11,16,15,37,23,26,29,23,35,7,8,21,22,4,16,17,19,21,28,30,37,29,41,12,22,9,12,0,0,9,16,46,57,13,21,8,14,3,11,24,27,27,33,24,25,7,4,7,11,9,17,19,19,10,8,31,44,27,31,35,31,21,22,7,16,5,7,29,34,8,11,25,26,17,22,7,4,11,10,4,4,13,14,7,5,16,13,8,9,34,25,"1,163","1,360","2,523"
69,7,9,20,15,6,6,13,22,13,13,3,6,28,25,17,24,8,10,6,3,3,5,7,6,6,6,16,14,43,49,8,5,7,10,13,15,3,5,10,17,11,12,5,3,8,9,13,21,18,22,17,15,10,24,14,18,19,18,29,35,24,34,17,17,2,0,5,8,5,9,4,2,11,9,9,11,27,22,18,30,30,30,9,13,26,33,3,6,19,14,28,23,27,39,34,44,21,35,13,15,0,0,21,22,45,54,8,14,18,15,10,4,16,24,37,45,21,26,10,9,10,14,15,18,12,19,11,12,49,53,38,39,28,41,5,13,10,13,10,5,35,33,9,13,32,43,24,18,3,3,8,7,8,4,12,11,7,8,9,13,9,8,33,24,"1,276","1,461","2,737"
70,7,7,20,16,8,11,16,17,8,8,8,3,22,21,17,15,13,15,4,6,6,3,8,4,4,2,10,9,44,38,7,3,3,11,23,14,6,7,11,12,5,11,6,4,13,10,19,22,15,16,13,15,14,20,15,20,20,33,47,44,36,32,11,13,0,1,8,5,4,7,3,8,5,6,10,13,30,17,21,28,32,35,6,8,17,31,11,16,12,13,22,27,33,43,38,43,23,42,9,10,0,0,21,20,50,54,16,18,11,16,8,11,19,23,37,48,29,27,3,12,17,23,20,6,15,18,8,15,50,47,33,49,35,41,17,19,9,8,7,6,35,37,15,9,22,46,22,13,5,6,6,11,5,6,9,19,6,10,9,22,13,16,23,29,"1,318","1,500","2,818"
71,8,5,9,15,2,12,15,16,6,3,1,11,17,17,11,11,9,15,3,1,0,2,6,9,3,4,4,12,40,48,3,3,11,10,9,13,6,5,19,7,5,8,3,2,8,6,8,20,10,12,11,8,14,13,16,24,12,15,21,24,14,23,12,5,1,0,4,4,4,7,1,7,6,5,10,9,15,9,21,19,11,21,3,5,11,26,8,6,8,9,23,17,23,44,34,29,22,28,10,9,0,0,12,15,47,43,11,6,10,14,5,5,20,14,35,33,10,14,9,5,7,12,10,13,13,12,6,5,23,34,22,41,29,22,14,8,3,7,5,5,32,24,13,14,24,29,15,11,4,6,9,5,5,7,19,11,6,5,8,8,9,16,19,21,985,"1,098","2,083"
72,5,1,5,10,10,9,5,18,7,8,5,5,8,16,6,10,7,6,2,4,1,0,4,4,3,1,9,7,20,26,0,4,4,4,8,12,4,2,9,6,7,9,4,4,4,13,8,10,9,5,6,4,7,6,7,11,7,7,27,23,15,26,7,4,0,0,7,3,3,7,0,0,4,2,9,8,20,9,15,22,20,24,5,5,13,21,10,3,5,5,14,13,19,23,21,34,16,34,1,1,0,0,9,15,36,27,13,11,8,13,6,3,14,18,22,18,16,18,1,11,7,16,4,13,4,7,3,4,23,20,14,13,22,17,9,8,2,5,1,3,21,21,7,10,18,26,8,4,2,4,3,4,2,3,8,10,3,6,6,8,7,14,18,14,729,853,"1,582"
