市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2018-09-30,関戸１丁目,955,425,530,12,13,15,12,15,16,19,17,15,24,12,16,28,25,30,26,31,32,26,37,23,39,42,38,18,37,47,47,27,32,22,35,15,37,28,47,481,
132241,12,東京都,多摩市,2018-09-30,関戸２丁目,2629,1283,1346,53,37,41,43,38,48,44,53,103,117,86,87,96,88,100,84,115,96,105,122,107,107,90,80,60,66,70,79,62,67,42,68,40,46,31,58,1414,
132241,13,東京都,多摩市,2018-09-30,関戸３丁目,1436,698,738,24,16,24,23,42,30,39,47,48,57,38,38,39,42,49,48,48,46,73,86,57,34,51,40,40,37,30,39,34,51,30,33,17,31,15,40,714,
132241,14,東京都,多摩市,2018-09-30,関戸４丁目,2153,1016,1137,41,37,28,29,28,31,41,27,51,56,50,58,77,80,73,66,74,75,104,104,95,87,69,65,59,74,68,85,61,82,43,66,25,59,29,56,1195,
132241,15,東京都,多摩市,2018-09-30,関戸５丁目,1476,737,739,34,36,29,41,39,31,33,29,40,35,54,39,54,49,67,58,75,70,57,51,52,50,34,42,41,34,50,53,36,35,21,25,12,26,9,35,736,
132241,16,東京都,多摩市,2018-09-30,関戸６丁目,883,449,434,17,16,17,22,17,20,26,20,26,23,25,21,37,27,34,33,35,29,34,41,49,41,30,31,28,26,29,29,19,24,11,12,10,10,5,9,399,
132241,21,東京都,多摩市,2018-09-30,連光寺１丁目,3744,1853,1891,58,50,141,126,155,130,107,92,65,84,50,55,63,63,115,119,202,230,222,197,152,141,97,85,70,74,106,110,81,85,73,91,52,65,44,94,1601,
132241,22,東京都,多摩市,2018-09-30,連光寺２丁目,2468,1234,1234,47,35,62,54,66,73,91,86,89,66,55,49,63,55,65,56,82,93,124,150,142,128,92,84,55,63,74,72,63,58,35,56,18,30,11,26,1009,
132241,23,東京都,多摩市,2018-09-30,連光寺３丁目,1719,865,854,25,27,31,35,35,35,48,52,60,44,38,43,57,36,63,51,71,52,70,77,82,77,68,57,35,48,55,51,44,57,34,44,25,32,24,36,796,
132241,24,東京都,多摩市,2018-09-30,連光寺４丁目,558,290,268,11,4,6,10,17,10,18,9,7,8,8,10,13,14,22,11,20,23,34,20,27,16,18,19,15,18,17,18,18,17,15,25,16,17,8,19,267,
132241,25,東京都,多摩市,2018-09-30,連光寺５丁目,293,149,144,5,4,4,8,6,5,5,1,11,5,4,14,11,4,9,5,13,9,17,13,15,5,7,7,6,7,11,11,12,13,6,10,3,10,4,13,156,
132241,26,東京都,多摩市,2018-09-30,連光寺６丁目,779,427,352,9,16,21,15,16,11,25,22,24,17,25,17,25,23,35,22,44,24,47,28,24,26,16,12,23,18,23,28,38,28,18,15,7,13,7,17,375,
132241,30,東京都,多摩市,2018-09-30,貝取,1190,629,561,35,32,29,18,30,19,26,21,37,25,54,49,59,42,56,49,61,66,56,52,48,41,39,47,29,23,25,28,21,17,14,16,8,7,2,9,617,
132241,40,東京都,多摩市,2018-09-30,乞田,2566,1368,1198,56,48,62,40,62,49,63,52,111,101,110,83,84,72,99,79,126,103,119,103,124,110,107,94,76,59,63,56,40,51,26,38,27,32,13,28,1261,
132241,60,東京都,多摩市,2018-09-30,和田,9136,4663,4473,197,191,279,242,296,262,307,267,353,294,204,203,235,220,318,290,450,408,474,386,417,330,264,236,214,189,184,218,157,187,156,207,98,141,60,202,4046,
132241,70,東京都,多摩市,2018-09-30,百草,860,437,423,19,15,23,18,23,13,19,19,27,21,17,18,15,26,30,32,41,30,41,37,38,26,15,22,24,15,21,33,24,21,27,28,21,22,12,27,424,
132241,80,東京都,多摩市,2018-09-30,落川,1265,646,619,35,27,37,30,32,32,37,30,40,31,31,28,33,43,51,30,55,47,57,55,54,46,33,32,22,25,39,35,23,42,33,39,22,24,12,23,569,
132241,90,東京都,多摩市,2018-09-30,東寺方,1677,879,798,46,38,42,38,36,38,33,31,49,27,53,38,60,42,57,63,76,59,84,61,48,43,46,32,29,40,67,82,62,66,50,53,30,31,11,16,821,
