年月日［西暦］,地区,町丁目,世帯数,人口男［人］,人口女［人］,人口合計［人］
20190101,赤坂地区総合支所管内,赤坂三丁目,205,146,136,282
20190101,赤坂地区総合支所管内,赤坂四丁目,1341,1132,1124,2256
20190101,赤坂地区総合支所管内,赤坂五丁目,526,402,504,906
20190101,赤坂地区総合支所管内,赤坂六丁目,2387,1876,2023,3899
20190101,赤坂地区総合支所管内,赤坂七丁目,1548,1215,1319,2534
20190101,赤坂地区総合支所管内,赤坂八丁目,1717,1431,1825,3256
20190101,赤坂地区総合支所管内,赤坂九丁目,1402,1087,1014,2101
20190101,赤坂地区総合支所管内,南青山一丁目,1394,1137,1350,2487
20190101,赤坂地区総合支所管内,南青山二丁目,1217,1052,1173,2225
20190101,赤坂地区総合支所管内,南青山三丁目,681,536,664,1200
20190101,赤坂地区総合支所管内,南青山四丁目,1665,1543,1782,3325
20190101,赤坂地区総合支所管内,南青山五丁目,732,648,768,1416
20190101,赤坂地区総合支所管内,南青山六丁目,1038,850,1004,1854
20190101,赤坂地区総合支所管内,南青山七丁目,1191,1102,1343,2445
20190101,赤坂地区総合支所管内,北青山一丁目,769,615,915,1530
20190101,赤坂地区総合支所管内,北青山二丁目,300,244,293,537
20190101,赤坂地区総合支所管内,北青山三丁目,416,274,400,674
20190101,高輪地区総合支所管内,三田四丁目,2001,1615,1973,3588
20190101,高輪地区総合支所管内,三田五丁目,3282,2597,3287,5884
20190101,高輪地区総合支所管内,高輪一丁目,3894,3059,3940,6999
20190101,高輪地区総合支所管内,高輪二丁目,3718,2993,3619,6612
20190101,高輪地区総合支所管内,高輪三丁目,2537,2200,2548,4748
20190101,高輪地区総合支所管内,高輪四丁目,2335,2068,2230,4298
20190101,高輪地区総合支所管内,白金一丁目,2598,1927,2490,4417
20190101,高輪地区総合支所管内,白金二丁目,1282,1175,1456,2631
20190101,高輪地区総合支所管内,白金三丁目,2390,1832,2180,4012
20190101,高輪地区総合支所管内,白金四丁目,790,674,855,1529
20190101,高輪地区総合支所管内,白金五丁目,1063,757,930,1687
20190101,高輪地区総合支所管内,白金六丁目,1991,1690,2044,3734
20190101,高輪地区総合支所管内,白金台一丁目,486,459,572,1031
20190101,高輪地区総合支所管内,白金台二丁目,1518,1254,1548,2802
20190101,高輪地区総合支所管内,白金台三丁目,1932,1722,2184,3906
20190101,高輪地区総合支所管内,白金台四丁目,1193,947,1175,2122
20190101,高輪地区総合支所管内,白金台五丁目,1033,807,1043,1850
20190101,芝浦港南地区総合支所管内,芝浦一丁目,1841,1667,1593,3260
20190101,芝浦港南地区総合支所管内,芝浦二丁目,2203,1713,1885,3598
20190101,芝浦港南地区総合支所管内,芝浦三丁目,1230,973,1070,2043
20190101,芝浦港南地区総合支所管内,芝浦四丁目,7969,8074,8410,16484
20190101,芝浦港南地区総合支所管内,海岸二丁目,493,442,429,871
20190101,芝浦港南地区総合支所管内,海岸三丁目,2493,2031,1626,3657
20190101,芝浦港南地区総合支所管内,港南一丁目,115,105,95,200
20190101,芝浦港南地区総合支所管内,港南二丁目,1322,1238,1354,2592
20190101,芝浦港南地区総合支所管内,港南三丁目,3149,3196,3452,6648
20190101,芝浦港南地区総合支所管内,港南四丁目,4982,5112,5651,10763
20190101,芝浦港南地区総合支所管内,港南五丁目,323,307,223,530
20190101,芝浦港南地区総合支所管内,台場一丁目,2072,2228,2417,4645
20190101,芝浦港南地区総合支所管内,台場二丁目,458,483,482,965
20190201,芝地区総合支所管内,芝一丁目,1293,969,1034,2003
20190201,芝地区総合支所管内,芝二丁目,2226,1647,1885,3532
20190201,芝地区総合支所管内,芝三丁目,2229,1709,1903,3612
20190201,芝地区総合支所管内,芝四丁目,1408,1081,1213,2294
20190201,芝地区総合支所管内,芝五丁目,1952,1159,1645,2804
20190201,芝地区総合支所管内,海岸一丁目,1310,1053,991,2044
20190201,芝地区総合支所管内,東新橋一丁目,771,669,780,1449
20190201,芝地区総合支所管内,東新橋二丁目,385,323,223,546
20190201,芝地区総合支所管内,新橋一丁目,10,5,7,12
20190201,芝地区総合支所管内,新橋二丁目,83,56,57,113
20190201,芝地区総合支所管内,新橋三丁目,132,127,101,228
20190201,芝地区総合支所管内,新橋四丁目,350,245,219,464
20190201,芝地区総合支所管内,新橋五丁目,580,399,356,755
20190201,芝地区総合支所管内,新橋六丁目,787,557,420,977
20190201,芝地区総合支所管内,西新橋一丁目,184,149,126,275
20190201,芝地区総合支所管内,西新橋二丁目,276,213,192,405
20190201,芝地区総合支所管内,西新橋三丁目,562,370,357,727
20190201,芝地区総合支所管内,三田一丁目,2436,1971,2317,4288
20190201,芝地区総合支所管内,三田二丁目,2280,1944,2355,4299
20190201,芝地区総合支所管内,三田三丁目,1085,823,855,1678
20190201,芝地区総合支所管内,浜松町一丁目,959,799,761,1560
20190201,芝地区総合支所管内,浜松町二丁目,222,165,144,309
20190201,芝地区総合支所管内,芝大門一丁目,423,314,331,645
20190201,芝地区総合支所管内,芝大門二丁目,579,391,424,815
20190201,芝地区総合支所管内,芝公園一丁目,152,108,113,221
20190201,芝地区総合支所管内,芝公園二丁目,435,328,315,643
20190201,芝地区総合支所管内,芝公園三丁目,159,149,162,311
20190201,芝地区総合支所管内,芝公園四丁目,50,34,30,64
20190201,芝地区総合支所管内,虎ノ門一丁目,274,219,221,440
20190201,芝地区総合支所管内,虎ノ門二丁目,16,15,12,27
20190201,芝地区総合支所管内,虎ノ門三丁目,1131,893,918,1811
20190201,芝地区総合支所管内,虎ノ門四丁目,368,198,371,569
20190201,芝地区総合支所管内,虎ノ門五丁目,194,181,190,371
20190201,芝地区総合支所管内,愛宕一丁目,17,19,15,34
20190201,芝地区総合支所管内,愛宕二丁目,279,270,253,523
20190201,麻布地区総合支所管内,麻布狸穴町,347,346,366,712
20190201,麻布地区総合支所管内,麻布永坂町,109,110,127,237
20190201,麻布地区総合支所管内,南麻布一丁目,2552,1964,2297,4261
20190201,麻布地区総合支所管内,南麻布二丁目,2555,1901,2182,4083
20190201,麻布地区総合支所管内,南麻布三丁目,1729,1457,1699,3156
20190201,麻布地区総合支所管内,南麻布四丁目,1904,1622,1962,3584
20190201,麻布地区総合支所管内,南麻布五丁目,1089,985,1209,2194
20190201,麻布地区総合支所管内,元麻布一丁目,579,551,643,1194
20190201,麻布地区総合支所管内,元麻布二丁目,1017,1023,1191,2214
20190201,麻布地区総合支所管内,元麻布三丁目,1000,962,939,1901
20190201,麻布地区総合支所管内,西麻布一丁目,1170,867,832,1699
20190201,麻布地区総合支所管内,西麻布二丁目,1593,1287,1373,2660
20190201,麻布地区総合支所管内,西麻布三丁目,1800,1558,1785,3343
20190201,麻布地区総合支所管内,西麻布四丁目,1836,1543,1783,3326
20190201,麻布地区総合支所管内,六本木一丁目,1277,1143,1294,2437
20190201,麻布地区総合支所管内,六本木二丁目,590,363,337,700
20190201,麻布地区総合支所管内,六本木三丁目,1954,1487,1357,2844
20190201,麻布地区総合支所管内,六本木四丁目,660,639,621,1260
20190201,麻布地区総合支所管内,六本木五丁目,1164,981,1101,2082
20190201,麻布地区総合支所管内,六本木六丁目,976,898,912,1810
20190201,麻布地区総合支所管内,六本木七丁目,1455,1073,1098,2171
20190201,麻布地区総合支所管内,麻布台一丁目,186,147,141,288
20190201,麻布地区総合支所管内,麻布台二丁目,299,247,251,498
20190201,麻布地区総合支所管内,麻布台三丁目,621,476,549,1025
20190201,麻布地区総合支所管内,麻布十番一丁目,784,582,682,1264
20190201,麻布地区総合支所管内,麻布十番二丁目,1924,1322,1492,2814
20190201,麻布地区総合支所管内,麻布十番三丁目,1196,823,898,1721
20190201,麻布地区総合支所管内,麻布十番四丁目,352,185,298,483
20190201,麻布地区総合支所管内,東麻布一丁目,1582,1053,1255,2308
20190201,麻布地区総合支所管内,東麻布二丁目,1483,1102,1169,2271
20190201,麻布地区総合支所管内,東麻布三丁目,604,392,455,847
20190201,赤坂地区総合支所管内,元赤坂一丁目,207,142,164,306
20190201,赤坂地区総合支所管内,元赤坂二丁目,169,181,140,321
20190201,赤坂地区総合支所管内,赤坂一丁目,294,299,343,642
20190201,赤坂地区総合支所管内,赤坂二丁目,2067,1513,1554,3067
20190201,赤坂地区総合支所管内,赤坂三丁目,206,146,136,282
20190201,赤坂地区総合支所管内,赤坂四丁目,1348,1134,1132,2266
20190201,赤坂地区総合支所管内,赤坂五丁目,523,401,499,900
20190201,赤坂地区総合支所管内,赤坂六丁目,2379,1867,2022,3889
20190201,赤坂地区総合支所管内,赤坂七丁目,1541,1216,1316,2532
20190201,赤坂地区総合支所管内,赤坂八丁目,1717,1430,1820,3250
20190201,赤坂地区総合支所管内,赤坂九丁目,1405,1094,1005,2099
20190201,赤坂地区総合支所管内,南青山一丁目,1396,1146,1351,2497
20190201,赤坂地区総合支所管内,南青山二丁目,1225,1067,1174,2241
20190201,赤坂地区総合支所管内,南青山三丁目,676,535,662,1197
20190201,赤坂地区総合支所管内,南青山四丁目,1680,1557,1796,3353
20190201,赤坂地区総合支所管内,南青山五丁目,725,645,766,1411
20190201,赤坂地区総合支所管内,南青山六丁目,1046,860,1015,1875
20190201,赤坂地区総合支所管内,南青山七丁目,1195,1099,1345,2444
20190201,赤坂地区総合支所管内,北青山一丁目,766,614,907,1521
20190201,赤坂地区総合支所管内,北青山二丁目,299,242,292,534
20190201,赤坂地区総合支所管内,北青山三丁目,406,272,390,662
20190201,高輪地区総合支所管内,三田四丁目,1997,1613,1972,3585
20190201,高輪地区総合支所管内,三田五丁目,3280,2610,3286,5896
20190201,高輪地区総合支所管内,高輪一丁目,3898,3074,3932,7006
20190201,高輪地区総合支所管内,高輪二丁目,3720,3002,3623,6625
20190201,高輪地区総合支所管内,高輪三丁目,2541,2204,2555,4759
20190201,高輪地区総合支所管内,高輪四丁目,2317,2047,2255,4302
20190201,高輪地区総合支所管内,白金一丁目,2591,1921,2482,4403
20190201,高輪地区総合支所管内,白金二丁目,1296,1187,1454,2641
20190201,高輪地区総合支所管内,白金三丁目,2397,1838,2181,4019
20190201,高輪地区総合支所管内,白金四丁目,792,679,854,1533
20190201,高輪地区総合支所管内,白金五丁目,1065,759,927,1686
20190201,高輪地区総合支所管内,白金六丁目,1995,1687,2054,3741
20190201,高輪地区総合支所管内,白金台一丁目,483,455,571,1026
20190201,高輪地区総合支所管内,白金台二丁目,1511,1253,1534,2787
20190201,高輪地区総合支所管内,白金台三丁目,1940,1730,2189,3919
20190201,高輪地区総合支所管内,白金台四丁目,1188,943,1179,2122
20190201,高輪地区総合支所管内,白金台五丁目,1039,813,1046,1859
20190201,芝浦港南地区総合支所管内,芝浦一丁目,1849,1683,1593,3276
20190201,芝浦港南地区総合支所管内,芝浦二丁目,2187,1711,1867,3578
20190201,芝浦港南地区総合支所管内,芝浦三丁目,1231,982,1066,2048
20190201,芝浦港南地区総合支所管内,芝浦四丁目,8060,8122,8467,16589
20190201,芝浦港南地区総合支所管内,海岸二丁目,495,449,429,878
20190201,芝浦港南地区総合支所管内,海岸三丁目,2494,2036,1631,3667
20190201,芝浦港南地区総合支所管内,港南一丁目,115,104,98,202
20190201,芝浦港南地区総合支所管内,港南二丁目,1331,1246,1363,2609
20190201,芝浦港南地区総合支所管内,港南三丁目,3144,3190,3442,6632
20190201,芝浦港南地区総合支所管内,港南四丁目,5000,5133,5662,10795
20190201,芝浦港南地区総合支所管内,港南五丁目,325,309,224,533
20190201,芝浦港南地区総合支所管内,台場一丁目,2079,2237,2426,4663
20190201,芝浦港南地区総合支所管内,台場二丁目,458,483,482,965
20190301,芝地区総合支所管内,芝一丁目,1300,975,1043,2018
20190301,芝地区総合支所管内,芝二丁目,2217,1647,1886,3533
20190301,芝地区総合支所管内,芝三丁目,2232,1714,1905,3619
20190301,芝地区総合支所管内,芝四丁目,1408,1078,1216,2294
20190301,芝地区総合支所管内,芝五丁目,1946,1157,1641,2798
20190301,芝地区総合支所管内,海岸一丁目,1295,1038,979,2017
20190301,芝地区総合支所管内,東新橋一丁目,770,667,780,1447
20190301,芝地区総合支所管内,東新橋二丁目,385,323,224,547
20190301,芝地区総合支所管内,新橋一丁目,10,5,8,13
20190301,芝地区総合支所管内,新橋二丁目,83,56,57,113
20190301,芝地区総合支所管内,新橋三丁目,131,126,101,227
20190301,芝地区総合支所管内,新橋四丁目,349,245,216,461
20190301,芝地区総合支所管内,新橋五丁目,597,407,362,769
20190301,芝地区総合支所管内,新橋六丁目,782,552,419,971
20190301,芝地区総合支所管内,西新橋一丁目,182,148,124,272
20190301,芝地区総合支所管内,西新橋二丁目,278,212,195,407
20190301,芝地区総合支所管内,西新橋三丁目,555,367,352,719
20190301,芝地区総合支所管内,三田一丁目,2437,1968,2326,4294
20190301,芝地区総合支所管内,三田二丁目,2289,1948,2363,4311
20190301,芝地区総合支所管内,三田三丁目,1077,817,851,1668
20190301,芝地区総合支所管内,浜松町一丁目,969,798,766,1564
20190301,芝地区総合支所管内,浜松町二丁目,217,164,139,303
20190301,芝地区総合支所管内,芝大門一丁目,425,316,328,644
20190301,芝地区総合支所管内,芝大門二丁目,586,401,424,825
20190301,芝地区総合支所管内,芝公園一丁目,153,107,116,223
20190301,芝地区総合支所管内,芝公園二丁目,434,329,315,644
20190301,芝地区総合支所管内,芝公園三丁目,160,151,164,315
20190301,芝地区総合支所管内,芝公園四丁目,51,35,30,65
20190301,芝地区総合支所管内,虎ノ門一丁目,278,220,223,443
20190301,芝地区総合支所管内,虎ノ門二丁目,15,14,12,26
20190301,芝地区総合支所管内,虎ノ門三丁目,1137,902,923,1825
20190301,芝地区総合支所管内,虎ノ門四丁目,368,202,371,573
20190301,芝地区総合支所管内,虎ノ門五丁目,194,180,191,371
20190301,芝地区総合支所管内,愛宕一丁目,18,21,16,37
20190301,芝地区総合支所管内,愛宕二丁目,272,261,247,508
20190301,麻布地区総合支所管内,麻布狸穴町,347,344,364,708
20190301,麻布地区総合支所管内,麻布永坂町,109,110,128,238
20190301,麻布地区総合支所管内,南麻布一丁目,2555,1960,2297,4257
20190301,麻布地区総合支所管内,南麻布二丁目,2571,1910,2193,4103
20190301,麻布地区総合支所管内,南麻布三丁目,1720,1452,1694,3146
20190301,麻布地区総合支所管内,南麻布四丁目,1909,1631,1970,3601
20190301,麻布地区総合支所管内,南麻布五丁目,1094,989,1221,2210
20190301,麻布地区総合支所管内,元麻布一丁目,577,551,646,1197
20190301,麻布地区総合支所管内,元麻布二丁目,1019,1026,1199,2225
20190301,麻布地区総合支所管内,元麻布三丁目,1000,959,948,1907
20190301,麻布地区総合支所管内,西麻布一丁目,1172,866,833,1699
20190301,麻布地区総合支所管内,西麻布二丁目,1602,1293,1383,2676
20190301,麻布地区総合支所管内,西麻布三丁目,1805,1565,1785,3350
20190301,麻布地区総合支所管内,西麻布四丁目,1834,1541,1776,3317
20190301,麻布地区総合支所管内,六本木一丁目,1288,1158,1303,2461
20190301,麻布地区総合支所管内,六本木二丁目,591,369,333,702
20190301,麻布地区総合支所管内,六本木三丁目,1956,1492,1357,2849
20190301,麻布地区総合支所管内,六本木四丁目,694,663,625,1288
20190301,麻布地区総合支所管内,六本木五丁目,1166,983,1096,2079
20190301,麻布地区総合支所管内,六本木六丁目,949,873,912,1785
20190301,麻布地区総合支所管内,六本木七丁目,1444,1066,1094,2160
20190301,麻布地区総合支所管内,麻布台一丁目,174,140,132,272
20190301,麻布地区総合支所管内,麻布台二丁目,296,249,252,501
20190301,麻布地区総合支所管内,麻布台三丁目,624,482,551,1033
20190301,麻布地区総合支所管内,麻布十番一丁目,775,578,675,1253
20190301,麻布地区総合支所管内,麻布十番二丁目,1931,1332,1497,2829
20190301,麻布地区総合支所管内,麻布十番三丁目,1201,833,893,1726
20190301,麻布地区総合支所管内,麻布十番四丁目,350,184,299,483
20190301,麻布地区総合支所管内,東麻布一丁目,1585,1047,1261,2308
20190301,麻布地区総合支所管内,東麻布二丁目,1489,1105,1173,2278
20190301,麻布地区総合支所管内,東麻布三丁目,604,393,457,850
20190301,赤坂地区総合支所管内,元赤坂一丁目,208,142,163,305
20190301,赤坂地区総合支所管内,元赤坂二丁目,171,183,136,319
20190301,赤坂地区総合支所管内,赤坂一丁目,296,300,347,647
20190301,赤坂地区総合支所管内,赤坂二丁目,2075,1524,1556,3080
20190301,赤坂地区総合支所管内,赤坂三丁目,203,143,133,276
20190301,赤坂地区総合支所管内,赤坂四丁目,1342,1121,1131,2252
20190301,赤坂地区総合支所管内,赤坂五丁目,524,402,498,900
20190301,赤坂地区総合支所管内,赤坂六丁目,2380,1871,2020,3891
20190301,赤坂地区総合支所管内,赤坂七丁目,1551,1217,1331,2548
20190301,赤坂地区総合支所管内,赤坂八丁目,1721,1436,1825,3261
20190301,赤坂地区総合支所管内,赤坂九丁目,1395,1084,997,2081
20190301,赤坂地区総合支所管内,南青山一丁目,1391,1143,1349,2492
20190301,赤坂地区総合支所管内,南青山二丁目,1231,1071,1175,2246
20190301,赤坂地区総合支所管内,南青山三丁目,673,532,659,1191
20190301,赤坂地区総合支所管内,南青山四丁目,1684,1560,1802,3362
20190301,赤坂地区総合支所管内,南青山五丁目,720,645,762,1407
20190301,赤坂地区総合支所管内,南青山六丁目,1053,864,1018,1882
20190301,赤坂地区総合支所管内,南青山七丁目,1200,1100,1350,2450
20190301,赤坂地区総合支所管内,北青山一丁目,765,613,905,1518
20190301,赤坂地区総合支所管内,北青山二丁目,302,243,296,539
20190301,赤坂地区総合支所管内,北青山三丁目,397,273,380,653
20190301,高輪地区総合支所管内,三田四丁目,1994,1606,1964,3570
20190301,高輪地区総合支所管内,三田五丁目,3280,2604,3294,5898
20190301,高輪地区総合支所管内,高輪一丁目,3885,3072,3922,6994
20190301,高輪地区総合支所管内,高輪二丁目,3720,3000,3624,6624
20190301,高輪地区総合支所管内,高輪三丁目,2541,2209,2552,4761
20190301,高輪地区総合支所管内,高輪四丁目,2320,2044,2253,4297
20190301,高輪地区総合支所管内,白金一丁目,2597,1923,2483,4406
20190301,高輪地区総合支所管内,白金二丁目,1297,1190,1454,2644
20190301,高輪地区総合支所管内,白金三丁目,2395,1830,2192,4022
20190301,高輪地区総合支所管内,白金四丁目,792,682,854,1536
20190301,高輪地区総合支所管内,白金五丁目,1069,764,927,1691
20190301,高輪地区総合支所管内,白金六丁目,2001,1685,2062,3747
20190301,高輪地区総合支所管内,白金台一丁目,480,456,570,1026
20190301,高輪地区総合支所管内,白金台二丁目,1521,1265,1547,2812
20190301,高輪地区総合支所管内,白金台三丁目,1934,1730,2186,3916
20190301,高輪地区総合支所管内,白金台四丁目,1187,947,1181,2128
20190301,高輪地区総合支所管内,白金台五丁目,1040,813,1047,1860
20190301,芝浦港南地区総合支所管内,芝浦一丁目,1849,1685,1596,3281
20190301,芝浦港南地区総合支所管内,芝浦二丁目,2185,1700,1870,3570
20190301,芝浦港南地区総合支所管内,芝浦三丁目,1232,979,1067,2046
20190301,芝浦港南地区総合支所管内,芝浦四丁目,8136,8178,8517,16695
20190301,芝浦港南地区総合支所管内,海岸二丁目,499,451,434,885
20190301,芝浦港南地区総合支所管内,海岸三丁目,2489,2045,1630,3675
20190301,芝浦港南地区総合支所管内,港南一丁目,112,99,97,196
20190301,芝浦港南地区総合支所管内,港南二丁目,1334,1248,1355,2603
20190301,芝浦港南地区総合支所管内,港南三丁目,3149,3197,3444,6641
20190301,芝浦港南地区総合支所管内,港南四丁目,4985,5117,5646,10763
20190301,芝浦港南地区総合支所管内,港南五丁目,324,309,223,532
20190301,芝浦港南地区総合支所管内,台場一丁目,2069,2235,2421,4656
20190301,芝浦港南地区総合支所管内,台場二丁目,458,479,484,963
20190401,芝地区総合支所管内,芝一丁目,1315,994,1048,2042
20190401,芝地区総合支所管内,芝二丁目,2240,1661,1891,3552
20190401,芝地区総合支所管内,芝三丁目,2258,1735,1913,3648
20190401,芝地区総合支所管内,芝四丁目,1420,1086,1218,2304
20190401,芝地区総合支所管内,芝五丁目,1941,1148,1638,2786
20190401,芝地区総合支所管内,海岸一丁目,1282,1028,976,2004
20190401,芝地区総合支所管内,東新橋一丁目,770,667,773,1440
20190401,芝地区総合支所管内,東新橋二丁目,391,327,223,550
20190401,芝地区総合支所管内,新橋一丁目,10,5,8,13
20190401,芝地区総合支所管内,新橋二丁目,79,56,53,109
20190401,芝地区総合支所管内,新橋三丁目,126,122,100,222
20190401,芝地区総合支所管内,新橋四丁目,347,236,220,456
20190401,芝地区総合支所管内,新橋五丁目,620,418,380,798
20190401,芝地区総合支所管内,新橋六丁目,791,553,424,977
20190401,芝地区総合支所管内,西新橋一丁目,183,149,122,271
20190401,芝地区総合支所管内,西新橋二丁目,273,205,188,393
20190401,芝地区総合支所管内,西新橋三丁目,616,389,407,796
20190401,芝地区総合支所管内,三田一丁目,2441,1977,2340,4317
20190401,芝地区総合支所管内,三田二丁目,2325,1966,2396,4362
20190401,芝地区総合支所管内,三田三丁目,1068,811,851,1662
20190401,芝地区総合支所管内,浜松町一丁目,994,812,787,1599
20190401,芝地区総合支所管内,浜松町二丁目,215,162,135,297
20190401,芝地区総合支所管内,芝大門一丁目,419,312,328,640
20190401,芝地区総合支所管内,芝大門二丁目,584,398,424,822
20190401,芝地区総合支所管内,芝公園一丁目,158,110,120,230
20190401,芝地区総合支所管内,芝公園二丁目,445,332,323,655
20190401,芝地区総合支所管内,芝公園三丁目,163,152,164,316
20190401,芝地区総合支所管内,芝公園四丁目,51,35,30,65
20190401,芝地区総合支所管内,虎ノ門一丁目,280,221,223,444
20190401,芝地区総合支所管内,虎ノ門二丁目,15,14,12,26
20190401,芝地区総合支所管内,虎ノ門三丁目,1142,900,922,1822
20190401,芝地区総合支所管内,虎ノ門四丁目,396,201,400,601
20190401,芝地区総合支所管内,虎ノ門五丁目,186,173,185,358
20190401,芝地区総合支所管内,愛宕一丁目,19,23,17,40
20190401,芝地区総合支所管内,愛宕二丁目,275,258,247,505
20190401,麻布地区総合支所管内,麻布狸穴町,342,341,356,697
20190401,麻布地区総合支所管内,麻布永坂町,112,113,130,243
20190401,麻布地区総合支所管内,南麻布一丁目,2572,1979,2306,4285
20190401,麻布地区総合支所管内,南麻布二丁目,2573,1900,2185,4085
20190401,麻布地区総合支所管内,南麻布三丁目,1753,1466,1726,3192
20190401,麻布地区総合支所管内,南麻布四丁目,1910,1622,1970,3592
20190401,麻布地区総合支所管内,南麻布五丁目,1091,985,1218,2203
20190401,麻布地区総合支所管内,元麻布一丁目,579,552,647,1199
20190401,麻布地区総合支所管内,元麻布二丁目,1014,1025,1190,2215
20190401,麻布地区総合支所管内,元麻布三丁目,1000,950,949,1899
20190401,麻布地区総合支所管内,西麻布一丁目,1183,870,843,1713
20190401,麻布地区総合支所管内,西麻布二丁目,1607,1292,1386,2678
20190401,麻布地区総合支所管内,西麻布三丁目,1809,1570,1783,3353
20190401,麻布地区総合支所管内,西麻布四丁目,1849,1553,1787,3340
20190401,麻布地区総合支所管内,六本木一丁目,1287,1153,1305,2458
