都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2016-01-01,駒場一丁目,3979,2027,1952,75,61,73,65,61,49,54,48,143,92,251,167,220,182,226,173,164,175,149,129,111,127,74,115,99,95,104,127,74,98,59,79,49,72,41,98,0,0,2395,,13110001001
131105,112,東京都,目黒区,2016-01-01,駒場二丁目,578,278,300,4,9,9,6,13,11,14,9,18,21,36,23,23,19,22,16,20,26,21,21,20,16,13,17,12,11,12,27,17,16,10,15,7,18,7,19,0,0,348,,13110001002
131105,113,東京都,目黒区,2016-01-01,駒場三丁目,744,380,364,15,8,9,12,14,9,22,13,22,15,24,17,28,18,27,23,40,37,22,34,38,32,22,22,20,17,21,32,21,28,15,18,13,11,7,18,0,0,397,,13110001003
131105,114,東京都,目黒区,2016-01-01,駒場四丁目,1602,822,780,24,34,39,27,32,27,53,43,127,67,102,67,62,55,56,62,45,66,55,76,44,55,39,32,37,34,33,52,27,24,20,24,15,14,13,21,0,0,932,,13110001004
131105,121,東京都,目黒区,2016-01-01,青葉台一丁目,2548,1212,1336,56,43,33,38,36,37,44,30,59,38,93,90,128,131,120,122,127,144,123,112,82,107,73,69,61,72,51,75,42,67,36,56,33,43,15,62,0,0,1521,,13110002001
131105,122,東京都,目黒区,2016-01-01,青葉台二丁目,919,420,499,23,23,17,19,16,10,19,13,7,18,32,39,42,44,53,53,42,54,27,26,29,33,15,30,23,19,20,36,23,23,15,16,10,18,7,25,0,0,491,,13110002002
131105,123,東京都,目黒区,2016-01-01,青葉台三丁目,3008,1495,1513,72,59,49,47,42,34,33,34,64,65,166,144,239,210,213,177,137,159,123,141,102,98,59,79,59,58,54,53,30,32,25,42,18,25,10,56,0,0,1952,,13110002003
131105,124,東京都,目黒区,2016-01-01,青葉台四丁目,1688,791,897,29,35,19,19,17,14,29,23,25,33,73,54,92,88,94,98,67,98,76,84,68,71,47,57,39,51,44,56,30,40,12,34,17,18,13,24,0,0,1014,,13110002004
131105,131,東京都,目黒区,2016-01-01,東山一丁目,3444,1659,1785,49,61,58,52,54,41,55,55,72,77,169,148,159,178,178,166,151,161,128,142,129,138,98,83,78,76,105,104,74,103,39,61,41,67,22,73,0,0,2036,,13110003001
131105,132,東京都,目黒区,2016-01-01,東山二丁目,6539,3225,3314,251,226,270,245,250,241,225,223,138,217,125,139,179,213,304,348,391,420,398,407,318,238,152,103,61,62,54,67,36,50,39,40,17,35,17,40,0,0,2631,,13110003002
131105,133,東京都,目黒区,2016-01-01,東山三丁目,2976,1434,1542,67,73,67,66,70,58,55,54,86,94,177,129,175,138,126,146,123,144,105,127,89,103,70,66,41,52,42,58,47,62,41,50,28,46,25,77,0,0,1713,,13110003003
131105,141,東京都,目黒区,2016-01-01,大橋一丁目,2709,1313,1396,67,74,40,30,21,21,40,27,60,63,142,152,206,187,189,168,142,168,103,133,83,87,58,60,35,50,38,47,31,39,24,34,19,27,15,29,0,0,1760,,13110004001
131105,142,東京都,目黒区,2016-01-01,大橋二丁目,4446,2233,2213,81,112,80,90,79,69,89,90,141,102,258,148,215,189,242,178,211,229,174,201,171,164,119,101,85,69,82,98,74,86,54,86,44,78,34,123,0,0,2641,,13110004002
131105,151,東京都,目黒区,2016-01-01,上目黒一丁目,1839,847,992,59,56,33,26,10,23,15,19,25,27,49,74,107,108,130,120,100,109,79,80,52,68,33,34,28,43,31,49,35,39,25,38,18,44,18,35,0,0,1130,,13110005001
131105,152,東京都,目黒区,2016-01-01,上目黒二丁目,4332,2058,2274,78,88,60,60,37,53,47,45,91,78,206,210,253,281,258,266,208,226,161,190,118,116,87,82,104,102,109,113,81,102,74,98,44,80,42,84,0,0,2680,,13110005002
131105,153,東京都,目黒区,2016-01-01,上目黒三丁目,5261,2478,2783,115,115,84,93,80,75,79,65,96,109,195,195,271,300,252,283,249,268,211,230,176,187,152,141,112,124,133,152,95,110,64,108,59,104,55,126,0,0,2977,,13110005003
131105,154,東京都,目黒区,2016-01-01,上目黒四丁目,3784,1827,1957,54,53,53,39,49,43,55,49,98,101,183,150,200,172,156,178,164,178,135,121,123,138,89,86,83,104,120,137,100,116,73,97,50,103,42,92,0,0,2275,,13110005004
131105,155,東京都,目黒区,2016-01-01,上目黒五丁目,3815,1838,1977,79,69,88,68,68,78,75,62,84,96,143,139,176,169,149,180,191,201,136,171,128,117,94,92,102,94,120,111,74,88,49,86,38,68,44,88,0,0,2083,,13110005005
131105,161,東京都,目黒区,2016-01-01,中目黒一丁目,3038,1380,1658,64,60,36,39,16,28,32,24,59,70,123,136,175,217,183,169,159,202,121,129,80,105,65,66,57,59,68,102,50,60,36,69,28,51,28,72,0,0,1940,,13110006001
131105,162,東京都,目黒区,2016-01-01,中目黒二丁目,2293,1148,1145,42,54,58,53,44,56,46,42,79,76,145,136,136,132,116,110,110,120,123,100,102,85,51,52,28,35,26,30,25,14,7,21,5,15,5,14,0,0,1318,,13110006002
131105,163,東京都,目黒区,2016-01-01,中目黒三丁目,2644,1240,1404,53,45,50,50,39,31,31,44,71,75,102,100,127,137,115,137,120,131,88,124,86,84,68,77,61,66,73,82,59,57,35,53,32,47,30,64,0,0,1527,,13110006003
131105,164,東京都,目黒区,2016-01-01,中目黒四丁目,3007,1483,1524,102,103,29,46,42,49,40,40,66,78,220,166,213,175,139,120,108,110,90,98,92,76,70,72,57,62,71,73,51,78,40,55,34,52,19,71,0,0,1617,,13110006004
131105,165,東京都,目黒区,2016-01-01,中目黒五丁目,3315,1632,1683,64,55,70,57,63,54,52,47,90,88,148,121,151,146,151,155,144,143,133,126,115,93,77,90,85,69,102,109,69,77,51,76,39,59,28,118,0,0,1820,,13110006005
131105,171,東京都,目黒区,2016-01-01,三田一丁目,2210,995,1215,35,35,25,29,35,25,40,34,34,40,55,78,83,102,106,121,92,118,109,132,93,103,78,91,54,61,51,75,40,48,39,41,13,47,13,35,0,0,1307,,13110007001
131105,172,東京都,目黒区,2016-01-01,三田二丁目,3577,1663,1914,66,72,42,49,40,53,45,41,67,77,125,123,182,180,188,183,167,191,145,142,109,141,99,96,70,105,113,113,55,94,65,86,44,72,41,96,0,0,2077,,13110007002
131105,181,東京都,目黒区,2016-01-01,目黒一丁目,3799,1778,2021,74,71,43,57,38,46,42,44,101,84,158,138,215,214,192,165,166,176,144,158,110,122,86,112,85,96,101,139,76,114,71,93,46,85,30,107,0,0,2263,,13110008001
131105,182,東京都,目黒区,2016-01-01,目黒二丁目,2538,1171,1367,59,53,37,36,35,25,25,23,36,42,77,99,137,139,160,131,123,139,99,132,99,122,53,82,55,72,72,77,39,67,24,52,21,40,20,36,0,0,1501,,13110008002
131105,183,東京都,目黒区,2016-01-01,目黒三丁目,3062,1472,1590,83,80,58,62,47,34,58,48,61,56,94,92,150,162,163,174,144,138,105,120,102,111,73,54,59,93,96,94,53,82,62,69,39,60,25,61,0,0,1632,,13110008003
