"項目","階層","大分類","中分類","小分類","中間計","符号","項目名","都平均／実数（円）","都平均／対前年同月増加率（％）","35歳未満（円）","35～39歳（円）","40～44歳（円）","45～49歳（円）","50～54歳（円）","55～59歳（円）","60～64歳（円）","65歳以上（円）","（再掲）75歳以上（円）"
"2","7","1","2","1","170-189","183","たこ",104,19.5,36,44,127,136,140,144,44,102,128
"2","7","1","2","1","170-189","185","えび",257,10.3,27,150,309,363,393,241,113,264,275
"2","7","1","2","1","170-189","186","かに",20,122.2,-,-,-,-,16,45,63,14,24
"2","7","1","2","1","170-189","189","他の鮮魚",642,8.8,89,136,680,544,528,681,777,738,778
"2","7","1","2","1","170-189","187","さしみ盛合わせ",330,5.1,-,205,267,152,536,229,453,362,350
"2","7","1","2","1","190-194","0","貝類",251,8.2,11,104,171,198,227,299,215,313,305
"2","7","1","2","1","190-194","190","あさり",46,-31.3,11,41,16,12,48,95,18,54,67
"2","7","1","2","1","190-194","192","しじみ",39,62.5,-,60,10,3,17,38,8,65,70
"2","7","1","2","1","190-194","191","かき(貝)",25,-24.2,-,-,43,70,9,42,4,23,26
"2","7","1","2","1","190-194","194","ほたて貝",107,30.5,-,3,71,76,113,115,119,135,113
"2","7","1","2","1","190-194","193","他の貝",33,32.0,-,-,31,37,40,9,67,36,30
"2","6","1","2","2","0","0","塩干魚介",1104,-5.2,613,611,927,1002,1217,1207,838,1264,1414
"2","7","1","2","2","0","195","塩さけ",187,-17.3,126,77,212,199,201,216,217,179,229
"2","7","1","2","2","0","196","たらこ",183,-10.3,175,118,68,144,305,162,131,209,190
"2","7","1","2","2","0","197","しらす干し",190,25.0,164,170,109,208,268,273,61,195,198
"2","7","1","2","2","0","198","干しあじ",52,-8.8,-,22,49,15,41,36,31,80,81
"2","7","1","2","2","0","202","他の塩干魚介",493,-6.1,147,224,489,435,402,519,398,600,715
"2","6","1","2","3","0","0","魚肉練製品",615,-3.1,310,285,323,430,597,578,474,819,904
"2","7","1","2","3","0","203","揚げかまぼこ",169,-15.1,39,34,29,30,122,138,153,271,316
"2","7","1","2","3","0","204","ちくわ",141,11.0,124,55,89,122,157,117,107,178,196
"2","7","1","2","3","0","205","かまぼこ",185,-9.3,97,118,79,211,180,153,127,240,262
"2","7","1","2","3","0","209","他の魚肉練製品",121,16.3,50,78,126,68,137,170,86,130,131
"2","6","1","2","4","0","0","他の魚介加工品",957,11.4,445,453,652,513,973,880,764,1259,1335
"2","7","1","2","4","0","210","かつお節・削り節",59,-3.3,99,45,18,29,67,78,57,65,73
"2","7","1","2","4","0","213","魚介の漬物",244,3.4,29,79,187,163,249,356,112,305,331
"2","7","1","2","4","0","215","魚介のつくだ煮",81,84.1,23,-,-,7,52,48,69,145,175
"2","7","1","2","4","0","216","魚介の缶詰",287,16.7,135,202,125,143,333,185,286,384,406
"2","7","1","2","4","0","217","他の魚介加工品のその他",285,4.4,160,128,322,171,272,213,240,360,350
"2","5","1","3","0","0","0","肉類",8442,-6.2,7406,6479,7568,8860,11468,10332,6854,7991,7664
"2","6","1","3","1","0","0","生鮮肉",6901,-6.2,6121,5222,6171,7214,9833,8518,5734,6381,6135
"2","7","1","3","1","0","220","牛肉",1838,2.4,1110,760,1733,1754,2391,2118,1478,1938,1901
"2","7","1","3","1","0","221","豚肉",3042,-7.5,2651,2059,2306,3319,4284,3900,2495,2886,2785
"2","7","1","3","1","0","222","鶏肉",1538,-9.5,1635,1975,1558,1702,2464,1822,1363,1181,1112
"2","7","1","3","1","0","22X","合いびき肉",272,-20.0,621,323,435,277,394,428,175,158,167
"2","7","1","3","1","0","224","他の生鮮肉",211,-10.6,104,104,139,163,300,250,224,219,169
"2","6","1","3","2","0","0","加工肉",1541,-6.2,1284,1256,1397,1645,1635,1814,1120,1609,1530
"2","7","1","3","2","0","225","ハム",403,-0.2,247,282,255,327,356,355,345,510,526
"2","7","1","3","2","0","226","ソーセージ",627,-2.8,626,602,554,747,730,865,422,582,524
"2","7","1","3","2","0","227","ベーコン",253,-7.0,189,199,180,217,275,213,228,297,268
"2","7","1","3","2","0","229","他の加工肉",259,-19.3,223,174,407,354,275,381,125,220,212
"2","5","1","4","0","0","0","乳卵類",4697,-1.8,5001,4451,4674,4669,5127,4846,3648,4826,4556
"2","6","1","4","1","0","230","牛乳",1425,3.1,1167,1140,1186,1705,1453,1525,894,1573,1524
"2","6","1","4","2","0","0","乳製品",2361,2.9,3074,2400,2757,2198,2484,2439,1918,2313,2101
"2","7","1","4","2","0","231","粉ミルク",58,-1.7,707,101,221,48,-,-,10,19,-
"2","7","1","4","2","0","232","ヨーグルト",1263,-0.3,953,1052,1224,1160,1318,1258,1060,1374,1243
"2","7","1","4","2","0","233","バター",154,13.2,197,181,207,100,137,107,145,167,161
"2","7","1","4","2","0","234","チーズ",806,7.5,1110,1018,938,818,875,1016,644,694,633
"2","7","1","4","2","0","235","他の乳製品",80,-2.4,107,47,168,71,154,58,60,59,64
"2","6","1","4","3","0","238","卵",911,-17.6,761,912,730,767,1190,883,836,940,932
"2","5","1","5","0","0","0","野菜・海藻",10855,3.2,7467,6966,7780,8791,11652,11311,10658,12292,12495
"2","6","1","5","1","0","0","生鮮野菜",7601,2.6,5523,4852,5440,6200,8150,8307,7459,8479,8650
"2","7","1","5","1","240-249","0","葉茎菜",2412,6.6,1854,1504,1778,2000,2700,2722,2495,2590,2542
"2","7","1","5","1","240-249","240","キャベツ",357,10.9,240,177,247,298,394,410,483,367,357
"2","7","1","5","1","240-249","241","ほうれんそう",208,5.1,130,153,164,223,267,264,135,214,246
"2","7","1","5","1","240-249","242","はくさい",63,-11.3,36,76,63,83,61,58,54,64,60
"2","7","1","5","1","240-249","243","ねぎ",297,8.8,313,242,228,206,397,328,303,298,230
"2","7","1","5","1","240-249","244","レタス",303,7.8,193,213,206,236,384,320,325,325,294
"2","7","1","5","1","240-249","247","ブロッコリー",308,27.3,269,254,238,281,373,325,285,321,320
"2","7","1","5","1","240-249","245","もやし",79,-12.2,86,86,64,69,97,88,74,77,66
"2","7","1","5","1","240-249","249","他の葉茎菜",797,1.4,586,303,568,604,726,930,835,925,971
"2","7","1","5","1","250-259 25X","0","根菜",2206,11.3,1490,1349,1470,1748,2312,2357,2256,2514,2577
"2","7","1","5","1","250-259 25X","250","さつまいも",109,21.1,37,102,94,75,87,139,98,123,140
"2","7","1","5","1","250-259 25X","251","じゃがいも",332,4.7,289,211,170,336,356,386,393,347,351
"2","7","1","5","1","250-259 25X","252","さといも",41,-14.6,-,15,37,49,40,37,23,51,46
"2","7","1","5","1","250-259 25X","253","だいこん",164,10.1,83,130,112,116,132,173,185,192,206
"2","7","1","5","1","250-259 25X","254","にんじん",283,10.1,290,245,255,298,354,311,273,267,276
"2","7","1","5","1","250-259 25X","255","ごぼう",86,14.7,33,77,45,51,122,119,155,71,67
"2","7","1","5","1","250-259 25X","256","たまねぎ",474,12.6,395,372,366,468,569,512,509,473,477
"2","7","1","5","1","250-259 25X","258","れんこん",65,-12.2,152,16,55,97,65,52,74,63,51
"2","7","1","5","1","250-259 25X","25X","たけのこ",296,34.5,43,45,80,71,191,193,149,517,512
"2","7","1","5","1","250-259 25X","259","他の根菜",358,8.2,169,135,256,187,397,434,397,409,452
"2","7","1","5","1","260-269 26B 26X","0","他の野菜",2982,-5.8,2179,1999,2192,2452,3138,3229,2709,3375,3530
"2","7","1","5","1","260-269 26B 26X","260","さやまめ",160,-26.6,49,100,59,200,156,236,106,181,197
"2","7","1","5","1","260-269 26B 26X","261","かぼちゃ",137,9.6,159,55,111,102,86,169,127,164,199
"2","7","1","5","1","260-269 26B 26X","262","きゅうり",379,10.5,162,209,189,291,294,332,388,500,551
"2","7","1","5","1","260-269 26B 26X","263","なす",214,2.4,224,121,122,183,191,249,246,238,218
"2","7","1","5","1","260-269 26B 26X","264","トマト",905,2.0,475,560,720,644,1084,954,664,1062,1137
"2","7","1","5","1","260-269 26B 26X","265","ピーマン",252,-10.6,279,138,157,219,266,334,312,248,255
"2","7","1","5","1","260-269 26B 26X","266","生しいたけ",157,2.6,71,109,81,140,104,137,145,208,199
"2","7","1","5","1","260-269 26B 26X","26B","しめじ",135,0.7,99,132,129,148,165,167,120,124,130
"2","7","1","5","1","260-269 26B 26X","26X","えのきたけ",70,-24.7,36,100,64,75,127,64,81,54,42
"2","7","1","5","1","260-269 26B 26X","267","他のきのこ",230,-1.3,166,130,153,256,268,278,212,240,234
"2","7","1","5","1","260-269 26B 26X","269","他の野菜のその他",344,-29.4,461,345,406,193,397,308,308,355,368
"2","6","1","5","2","0","0","乾物・海藻",831,15.6,429,574,882,774,1047,638,616,946,978
"2","7","1","5","2","0","273","豆類",33,120.0,-,70,3,-,7,55,8,47,42
"2","7","1","5","2","0","274","干ししいたけ",22,0.0,101,-,11,-,9,3,-,39,45
"2","7","1","5","2","0","276","干しのり",302,41.8,185,259,518,403,462,145,196,285,286
"2","7","1","5","2","0","277","わかめ",145,-18.5,24,64,98,92,169,156,135,176,156
"2","7","1","5","2","0","278","こんぶ",56,21.7,-,4,27,14,56,20,25,97,116
"2","7","1","5","2","0","279","他の乾物・海藻",274,11.4,119,177,224,265,343,259,251,302,331
"2","6","1","5","3","0","0","大豆加工品",1192,2.1,829,809,1013,824,1348,1290,1202,1300,1259
"2","7","1","5","3","0","280","豆腐",439,4.0,283,287,433,291,557,479,407,465,460
"2","7","1","5","3","0","281","油揚げ・がんもどき",273,-3.9,119,72,175,123,272,284,247,358,369
"2","7","1","5","3","0","282","納豆",402,2.6,312,351,334,371,449,463,462,392,355
"2","7","1","5","3","0","289","他の大豆製品",78,13.0,115,98,71,39,70,64,85,85,75
"2","6","1","5","4","0","0","他の野菜・海藻加工品",1230,0.4,686,732,446,992,1106,1076,1381,1568,1609
"2","7","1","5","4","0","290","こんにゃく",103,-29.9,45,76,50,70,118,123,70,126,123
"2","7","1","5","4","0","291","梅干し",125,2.5,-,49,39,254,165,79,210,120,137
"2","7","1","5","4","0","292","だいこん漬",115,30.7,24,18,24,37,74,108,74,189,198
"2","7","1","5","4","0","293","はくさい漬",52,15.6,-,33,29,21,59,45,36,72,92
"2","7","1","5","4","0","294","他の野菜の漬物",509,8.3,308,218,170,421,368,403,642,675,642
"2","7","1","5","4","0","295","こんぶつくだ煮",88,11.4,50,44,35,49,59,67,67,131,149
"2","7","1","5","4","0","296","他の野菜・海藻のつくだ煮",41,24.2,8,29,7,22,9,4,-,82,105
"2","7","1","5","4","0","299","他の野菜・海藻加工品のその他",197,-17.6,250,264,91,118,254,246,282,173,163
"2","5","1","6","0","0","0","果物",3644,-0.2,2629,2461,2903,2539,3611,3828,3854,4113,4419
"2","6","1","6","1","0","0","生鮮果物",3197,-0.1,2548,2175,2426,2395,3196,3342,3380,3583,3897
"2","7","1","6","1","0","300","りんご",333,-14.0,52,129,129,85,294,413,336,449,613
"2","7","1","6","1","0","301","みかん",35,-47.0,47,-,40,27,43,13,21,46,54
"2","7","1","6","1","0","315","オレンジ",124,-2.4,71,54,74,137,91,108,128,156,185
"2","7","1","6","1","0","304","他の柑きつ類",394,-4.4,362,74,89,358,334,338,403,534,683
"2","7","1","6","1","0","305","梨",-,-,-,-,-,-,-,-,-,-,-
"2","7","1","6","1","0","306","ぶどう",87,-13.9,44,101,144,151,39,54,116,78,85
"2","7","1","6","1","0","307","柿",-,-,-,-,-,-,-,-,-,-,-
"2","7","1","6","1","0","308","桃",-,-,-,-,-,-,-,-,-,-,-
"2","7","1","6","1","0","309","すいか",52,79.3,95,5,6,13,16,11,105,79,78
"2","7","1","6","1","0","310","メロン",28,-3.4,-,-,31,51,-,69,-,31,41
"2","7","1","6","1","0","311","いちご",896,10.9,871,1162,685,832,1140,757,849,907,915
"2","7","1","6","1","0","312","バナナ",519,7.0,560,347,432,322,453,472,417,644,637
"2","7","1","6","1","0","316","キウイフルーツ",249,-6.4,162,189,302,160,359,297,305,215,187
"2","7","1","6","1","0","313","他の果物",481,-1.6,284,113,496,258,426,811,700,445,419
"2","6","1","6","2","0","319","果物加工品",447,-1.1,81,286,476,145,416,486,475,530,522
"2","5","1","7","0","0","0","油脂・調味料",4227,1.8,3278,3405,4158,3848,4958,4350,3762,4378,4004
"2","6","1","7","1","0","0","油脂",473,4.2,588,163,455,345,423,696,386,502,395
"2","7","1","7","1","0","320","食用油",425,5.5,588,150,423,318,381,638,334,441,344
"2","7","1","7","1","0","321","マーガリン",48,-5.9,-,13,32,26,43,58,53,61,51
"2","6","1","7","2","0","0","調味料",3754,1.5,2690,3242,3703,3504,4535,3654,3376,3876,3609
"2","7","1","7","2","0","322","食塩",41,32.3,21,25,24,77,25,85,23,38,34
"2","7","1","7","2","0","323","しょう油",128,11.3,99,90,107,132,146,122,106,141,149
"2","7","1","7","2","0","324","みそ",258,64.3,70,199,159,151,484,177,158,310,387
"2","7","1","7","2","0","325","砂糖",68,-18.1,34,56,53,109,69,42,43,81,93
"2","7","1","7","2","0","327","酢",64,23.1,46,70,18,27,13,41,117,85,72
"2","7","1","7","2","0","328","ソース",68,-6.8,25,29,67,74,105,40,51,79,67
"2","7","1","7","2","0","329","ケチャップ",81,14.1,96,97,105,91,118,114,75,54,52
"2","7","1","7","2","0","330","マヨネーズ・マヨネーズ風調味料",135,17.4,105,72,121,147,96,124,146,155,164
"2","7","1","7","2","0","332","ドレッシング",179,-20.8,113,59,80,157,235,128,181,222,206
"2","7","1","7","2","0","331","ジャム",152,7.8,73,170,251,125,113,90,191,158,150
"2","7","1","7","2","0","333","カレールウ",119,0.0,169,106,138,145,188,127,97,96,56
"2","7","1","7","2","0","334","乾燥スープ",387,10.9,259,428,376,393,443,284,333,420,364
"2","7","1","7","2","0","335","風味調味料",241,-13.0,133,175,207,218,261,278,207,261,233
"2","7","1","7","2","0","336","ふりかけ",150,12.8,187,111,152,193,181,186,147,128,119
"2","7","1","7","2","0","33X","つゆ・たれ",328,-6.6,220,339,310,303,412,315,256,342,302
"2","7","1","7","2","0","339","他の調味料",1354,-3.7,1039,1215,1536,1163,1646,1501,1245,1305,1162
"2","5","1","8","0","0","0","菓子類",8586,-3.2,7193,9635,9237,11253,9432,7399,9720,7803,7296
"2","7","1","8","0","0","340","ようかん",76,15.2,-,-,10,73,61,7,405,48,48
"2","7","1","8","0","0","341","まんじゅう",35,-18.6,-,-,4,8,14,35,29,59,82
"2","7","1","8","0","0","342","他の和生菓子",863,-5.6,379,343,699,510,729,566,996,1140,1185
"2","7","1","8","0","0","343","カステラ",66,-23.3,17,8,60,102,36,25,37,97,90
"2","7","1","8","0","0","344","ケーキ",592,-7.5,497,576,496,1248,505,730,733,454,370
"2","7","1","8","0","0","347","ゼリー",183,-5.2,282,266,133,160,180,301,96,169,173
"2","7","1","8","0","0","348","プリン",163,-12.4,56,109,71,163,328,238,133,142,145
"2","7","1","8","0","0","345","他の洋生菓子",1015,6.3,595,1182,1130,1290,1332,1045,1194,823,786
"2","7","1","8","0","0","350","せんべい",628,-10.4,513,264,353,551,578,455,588,821,811
"2","7","1","8","0","0","346","ビスケット",521,-1.3,268,1063,740,742,519,304,592,431,454
"2","7","1","8","0","0","357","スナック菓子",488,-6.3,525,904,856,959,643,414,332,297,225
"2","7","1","8","0","0","349","キャンデー",227,9.7,519,241,242,219,255,108,142,250,252
"2","7","1","8","0","0","352","チョコレート",559,0.9,873,456,723,606,726,275,916,461,443
"2","7","1","8","0","0","353","チョコレート菓子",171,-14.5,223,311,447,271,151,123,175,95,84
"2","7","1","8","0","0","356","アイスクリーム・シャーベット",1071,9.2,1202,1314,1372,1630,1226,1049,1182,815,764
"2","7","1","8","0","0","359","他の菓子",1928,-7.8,1246,2598,1901,2719,2149,1723,2172,1702,1382
"2","5","1","9","0","0","0","調理食品",14389,6.2,9491,14121,19070,13828,14289,14057,15295,13817,12987
"2","6","1","9","1","0","0","主食的調理食品",6360,1.0,3999,7150,6686,6986,5527,5702,6551,6585,5863
"2","7","1","9","1","0","360","弁当",1859,-5.7,1173,1610,1468,2488,1419,2002,2363,1852,1606
"2","7","1","9","1","0","36A","すし(弁当)",1269,7.2,373,1164,881,979,673,794,1424,1713,1740
"2","7","1","9","1","0","36B","おにぎり・その他",575,7.9,334,801,679,873,657,455,458,531,445
"2","7","1","9","1","0","361","調理パン",836,-0.6,417,1198,1396,748,763,1004,639,739,635
"2","7","1","9","1","0","363","他の主食的調理食品",1821,3.1,1702,2377,2262,1898,2016,1446,1668,1750,1437
"2","6","1","9","2","0","0","他の調理食品",8029,10.7,5491,6971,12384,6841,8762,8355,8743,7231,7124
"2","7","1","9","2","0","364","うなぎのかば焼き",204,14.6,-,-,51,193,225,92,205,304,437
"2","7","1","9","2","0","365","サラダ",604,-2.9,588,914,782,626,504,474,580,593,470
"2","7","1","9","2","0","366","コロッケ",197,2.6,176,206,104,79,178,205,244,227,233
"2","7","1","9","2","0","367","カツレツ",226,-2.2,71,142,172,132,257,260,214,261,241
"2","7","1","9","2","0","368","天ぷら・フライ",1116,2.6,642,1236,1619,959,1147,1091,1131,1056,914
"2","7","1","9","2","0","369","しゅうまい",145,13.3,47,19,135,101,128,137,193,173,151
"2","7","1","9","2","0","371","ぎょうざ",178,4.1,107,184,86,218,229,145,142,199,208
"2","7","1","9","2","0","372","やきとり",340,13.0,102,155,392,405,535,348,284,321,268
"2","7","1","9","2","0","373","ハンバーグ",165,26.9,68,84,56,144,315,167,170,170,147
"2","7","1","9","2","0","370","冷凍調理食品",962,-0.3,1551,1127,988,889,1238,1188,838,808,747
"2","7","1","9","2","0","375","そうざい材料セット",387,41.2,82,174,1945,64,98,1068,405,56,40
"2","7","1","9","2","0","376","他の調理食品のその他",3504,18.0,2058,2728,6053,3032,3910,3179,4338,3064,3268
"2","5","1","10","0","0","0","飲料",5846,-2.0,7069,7737,6541,6458,5618,5531,6104,5353,4609
"2","6","1","10","1","0","0","茶類",1292,-4.3,742,1745,1449,1233,1336,955,1348,1320,1329
"2","7","1","10","1","0","380","緑茶",245,-10.3,-,229,28,118,166,182,52,413,482
"2","7","1","10","1","0","381","紅茶",150,-18.9,63,56,196,62,45,118,261,183,198
"2","7","1","10","1","0","383","他の茶葉",197,62.8,127,245,116,106,274,134,197,227,234
"2","7","1","10","1","0","38X","茶飲料",700,-9.2,552,1215,1110,946,852,520,838,498,415
"2","6","1","10","2","0","0","コーヒー・ココア",1375,11.5,1642,1716,1122,1266,1218,1206,1687,1391,1180
"2","7","1","10","2","0","382","コーヒー",877,11.3,1179,820,621,709,625,745,1092,990,943
"2","7","1","10","2","0","384","コーヒー飲料",470,12.7,405,838,458,528,568,431,571,382,212
"2","7","1","10","2","0","386","ココア・ココア飲料",27,-3.6,59,58,43,28,24,30,24,19,25
"2","6","1","10","3","0","0","他の飲料",3180,-6.0,4685,4275,3970,3960,3064,3370,3070,2642,2101
"2","7","1","10","3","0","385","果実・野菜ジュース",673,2.3,728,392,896,816,653,646,619,662,648
"2","7","1","10","3","0","387","炭酸飲料",624,-14.4,1659,1059,575,846,636,822,517,436,355
"2","7","1","10","3","0","388","乳酸菌飲料",437,-14.8,112,712,513,617,528,382,483,359,350
"2","7","1","10","3","0","38A","乳飲料",235,0.4,342,427,425,480,136,179,163,180,121
"2","7","1","10","3","0","38B","ミネラルウォーター",482,9.3,601,638,803,505,528,397,741,334,183
"2","7","1","10","3","0","38Y","スポーツドリンク",83,20.3,164,47,112,108,59,190,66,52,40
"2","7","1","10","3","0","389","他の飲料のその他",645,-12.7,1080,1000,646,588,524,752,480,618,404
"2","5","1","11","0","0","0","酒類",3894,-5.5,2856,2995,3364,3549,5370,4124,2690,4117,3821
"2","7","1","11","0","0","3X1","清酒",426,26.8,236,393,580,155,595,437,348,433,540
"2","7","1","11","0","0","3X3","焼酎",489,6.8,51,184,267,154,767,253,334,697,742
"2","7","1","11","0","0","3X4","ビール",1260,6.8,1102,951,933,1133,1786,769,902,1494,1506
"2","7","1","11","0","0","3X5","ウイスキー",205,-43.8,320,438,223,38,193,248,144,197,71
"2","7","1","11","0","0","3X9","ワイン",400,-26.3,295,33,487,628,320,576,353,378,203
"2","7","1","11","0","0","3X7","発泡酒・ビール風アルコール飲料",605,-13.3,249,319,223,840,915,1450,85,517,433
"2","7","1","11","0","0","3X8","チューハイ・カクテル",383,-7.3,604,582,375,290,601,313,490,301,244
"2","7","1","11","0","0","3XX","他の酒",127,0.8,-,95,276,311,193,77,33,99,82
"2","5","1","12","0","0","0","外食",18263,-9.1,27339,27928,27799,21353,22675,22121,16989,12102,10646
"2","6","1","12","1","0","0","一般外食",18166,-8.0,27145,27611,27433,20871,22615,22116,16989,12102,10646
"2","7","1","12","1","390-396 399 39A 39B","0","食事代",15286,-3.6,22884,20335,23210,15426,18881,18959,15363,10582,9374
"2","7","1","12","1","390-396 399 39A 39B","390","日本そば・うどん",655,15.5,2285,946,530,452,606,367,705,645,551
"2","7","1","12","1","390-396 399 39A 39B","391","中華そば",705,57.7,439,1681,1324,602,892,627,967,403,410
"2","7","1","12","1","390-396 399 39A 39B","392","他の麺類外食",291,-10.5,558,657,283,430,400,459,108,175,182
"2","7","1","12","1","390-396 399 39A 39B","393","すし(外食)",1399,14.0,1051,1640,1733,1339,1385,2121,864,1266,929
"2","7","1","12","1","390-396 399 39A 39B","394","和食",1830,-2.7,843,3801,2485,1875,1388,1301,1133,1930,2248
"2","7","1","12","1","390-396 399 39A 39B","39A","中華食",582,-2.8,863,1251,286,319,642,540,460,608,578
"2","7","1","12","1","390-396 399 39A 39B","395","洋食",924,-29.8,732,2735,2116,1320,691,977,472,548,541
"2","7","1","12","1","390-396 399 39A 39B","399","焼肉",360,-52.2,-,144,634,138,304,952,362,244,60
"2","7","1","12","1","390-396 399 39A 39B","39B","ハンバーガー",536,-6.8,1332,1314,1090,595,498,629,175,329,188
"2","7","1","12","1","390-396 399 39A 39B","396","他の主食的外食",8005,-2.0,14782,6166,12729,8357,12076,10986,10118,4434,3688
"2","7","1","12","1","0","397","喫茶代",1140,1.6,818,1949,2335,1824,1111,971,770,844,733
"2","7","1","12","1","0","398","飲酒代",1739,-36.9,3442,5328,1888,3621,2624,2186,855,677,538
"2","6","1","12","2","0","39X","学校給食",97,-73.4,194,317,366,482,60,5,-,-,-
"2","4","2","0","0","0","0","住居",34957,41.4,26674,27294,37293,13369,47486,15073,19016,46190,68291
"2","5","2","1","0","0","0","家賃地代",11385,-21.6,26625,27021,18438,12306,23261,11462,8914,4440,4043
"2","7","2","1","0","0","400","民営家賃",8236,-26.8,26625,25864,12991,10360,14166,11187,1987,2627,2303
"2","7","2","1","0","0","403","公営家賃",605,-52.1,-,-,-,1270,-,-,197,1146,1170
"2","7","2","1","0","0","404","給与住宅家賃",1034,-25.7,-,1157,5447,676,2424,180,1725,-,-
"2","7","2","1","0","0","402","地代",1175,476.0,-,-,-,-,6671,95,1781,667,570
"2","7","2","1","0","0","409","他の家賃地代",335,-17.5,-,-,-,-,-,-,3223,-,-
"2","5","2","2","0","0","0","設備修繕・維持",23572,131.0,49,273,18855,1063,24225,3611,10103,41750,64248
"2","6","2","2","1","0","0","設備材料",4373,118.2,23,96,229,659,64,3017,681,9021,14557
"2","7","2","2","1","0","410","設備器具",4104,145.2,-,-,-,465,-,2775,289,8666,14404
"2","7","2","2","1","0","419","修繕材料",268,-18.8,23,96,229,194,64,242,392,356,153
"2","6","2","2","2","0","0","工事その他のサービス",19199,134.1,26,178,18626,404,24161,594,9421,32729,49691
"2","7","2","2","2","0","420","畳替え",-,-,-,-,-,-,-,-,-,-,-
