"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","35歳未満／実数（円）","35歳未満／構成比（％）","35～39歳／実数（円）","35～39歳／構成比（％）","40～44歳／実数（円）","40～44歳／構成比（％）","45～49歳／実数（円）","45～49歳／構成比（％）","50～54歳／実数（円）","50～54歳／構成比（％）","55～59歳／実数（円）","55～59歳／構成比（％）","60～64歳／実数（円）","60～64歳／構成比（％）","65歳以上／実数（円）","65歳以上／構成比（％）","（再掲）75歳以上／実数（円）","（再掲）75歳以上／構成比（％）"
"2","5","8","1","0","授業料等",18760,5.6,2731,0.9,1990,0.7,48359,11.9,50046,14.7,70715,17.1,18813,4.7,1694,0.5,-,-,-,-
"2","5","8","2","0","教科書・学習参考教材",179,0.1,211,0.1,78,0.0,173,0.0,33,0.0,1281,0.3,42,0.0,-,-,7,0.0,-,-
"2","5","8","3","0","補習教育",3782,1.1,213,0.1,2787,0.9,13432,3.3,10245,3.0,11263,2.7,3694,0.9,-,-,-,-,-,-
"2","4","9","0","0","教養娯楽",37817,11.4,34372,11.5,48399,16.0,41172,10.1,37852,11.1,38858,9.4,51919,12.9,47360,14.4,29487,10.3,24642,9.1
"2","5","9","1","0","教養娯楽用耐久財",3521,1.1,3917,1.3,6907,2.3,2361,0.6,1406,0.4,1750,0.4,4069,1.0,10467,3.2,2147,0.7,2630,1.0
"2","5","9","2","0","教養娯楽用品",7700,2.3,4312,1.4,8565,2.8,8717,2.1,6525,1.9,7757,1.9,21542,5.4,6269,1.9,4811,1.7,2978,1.1
"2","5","9","3","0","書籍・他の印刷物",3114,0.9,3574,1.2,2569,0.9,1834,0.5,2392,0.7,2589,0.6,3586,0.9,2597,0.8,3714,1.3,3946,1.5
"2","5","9","4","0","教養娯楽サービス",23482,7.1,22569,7.5,30357,10.0,28260,7.0,27529,8.1,26762,6.5,22722,5.7,28026,8.5,18815,6.6,15088,5.6
"2","6","9","4","1","宿泊料",3057,0.9,9013,3.0,9336,3.1,780,0.2,2141,0.6,4281,1.0,3387,0.8,2584,0.8,2039,0.7,685,0.3
"2","6","9","4","2","パック旅行費",4939,1.5,-,-,-,-,1363,0.3,2839,0.8,2622,0.6,5308,1.3,9456,2.9,6400,2.2,5551,2.1
"2","6","9","4","3","月謝類",5021,1.5,4180,1.4,7609,2.5,14246,3.5,9085,2.7,8390,2.0,3003,0.7,3493,1.1,2200,0.8,1327,0.5
"2","6","9","4","4","他の教養娯楽サービス",10466,3.1,9375,3.1,13411,4.4,11871,2.9,13464,4.0,11469,2.8,11024,2.7,12493,3.8,8176,2.9,7526,2.8
"2","4","10","0","0","その他の消費支出",64633,19.4,26011,8.7,32247,10.7,83491,20.5,47121,13.8,69408,16.8,62524,15.6,65268,19.9,72302,25.2,76521,28.4
"2","5","10","1","0","諸雑費",30250,9.1,14917,5.0,19916,6.6,54159,13.3,24457,7.2,31920,7.7,25139,6.3,27230,8.3,32015,11.2,29055,10.8
"2","6","10","1","1","理美容サービス",3921,1.2,5857,2.0,4494,1.5,2176,0.5,3897,1.1,4269,1.0,4514,1.1,2603,0.8,4108,1.4,3696,1.4
"2","6","10","1","2","理美容用品",5184,1.6,5807,1.9,4447,1.5,6538,1.6,7129,2.1,4868,1.2,4790,1.2,5745,1.7,4571,1.6,3135,1.2
"2","6","10","1","3","身の回り用品",3459,1.0,600,0.2,599,0.2,31455,7.7,2715,0.8,1193,0.3,1962,0.5,1428,0.4,1229,0.4,499,0.2
"2","6","10","1","4","たばこ",1083,0.3,75,0.0,370,0.1,616,0.2,845,0.2,2671,0.6,1979,0.5,1284,0.4,668,0.2,285,0.1
"2","6","10","1","5","他の諸雑費",16604,5.0,2578,0.9,10006,3.3,13373,3.3,9871,2.9,18918,4.6,11893,3.0,16169,4.9,21440,7.5,21441,7.9
"2","5","10","2","0","こづかい",6878,2.1,3019,1.0,2238,0.7,4687,1.2,5837,1.7,8683,2.1,9830,2.4,9053,2.8,6574,2.3,8239,3.1
"2","5","10","3","0","交際費",26443,8.0,8075,2.7,10093,3.3,19307,4.8,16827,4.9,25689,6.2,27299,6.8,28503,8.7,33070,11.5,38695,14.3
"2","6","10","3","1","食料",5323,1.6,2780,0.9,1881,0.6,3623,0.9,2436,0.7,5522,1.3,7771,1.9,6004,1.8,6120,2.1,6528,2.4
"2","6","10","3","2","家具・家事用品",193,0.1,-,-,56,0.0,83,0.0,1,0.0,281,0.1,658,0.2,23,0.0,195,0.1,274,0.1
"2","6","10","3","3","被服及び履物",255,0.1,389,0.1,255,0.1,141,0.0,-,-,585,0.1,342,0.1,115,0.0,251,0.1,92,0.0
"2","6","10","3","4","教養娯楽",3454,1.0,828,0.3,4409,1.5,8,0.0,737,0.2,73,0.0,2523,0.6,4454,1.4,5651,2.0,9808,3.6
"2","6","10","3","5","他の物品サービス",398,0.1,456,0.2,-,-,77,0.0,86,0.0,1870,0.5,423,0.1,229,0.1,210,0.1,303,0.1
"2","6","10","3","6","贈与金",11774,3.5,2004,0.7,1257,0.4,9109,2.2,9208,2.7,12397,3.0,6389,1.6,13351,4.1,15808,5.5,17675,6.6
"2","6","10","3","7","他の交際費",5047,1.5,1619,0.5,2235,0.7,6266,1.5,4360,1.3,4961,1.2,9193,2.3,4327,1.3,4834,1.7,4015,1.5
"2","5","10","4","0","仕送り金",1062,0.3,-,-,-,-,5338,1.3,-,-,3116,0.8,256,0.1,482,0.1,643,0.2,531,0.2
"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2","3","0","0","0","（再掲）教育関係費",24123,7.3,4170,1.4,6408,2.1,65785,16.2,64251,18.9,85884,20.8,23372,5.8,2654,0.8,325,0.1,404,0.1
"2","3","0","0","0","（再掲）教養娯楽関係費",45432,13.7,41774,14.0,58394,19.3,47646,11.7,44681,13.1,39075,9.5,61702,15.4,55982,17.0,38393,13.4,35940,13.3
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",12836,3.9,2004,0.7,1257,0.4,14447,3.6,9208,2.7,15513,3.8,6645,1.7,13833,4.2,16451,5.7,18207,6.7
"2","3","0","0","0","（再掲）経常消費支出",226146,68.0,242544,81.0,220489,73.0,259170,63.8,230148,67.5,246404,59.7,258403,64.4,229681,69.9,204464,71.3,188291,69.8
"2","3","0","0","0","（再掲）情報通信関係費",15593,4.7,11290,3.8,9012,3.0,17182,4.2,14790,4.3,18046,4.4,20527,5.1,17518,5.3,14300,5.0,12851,4.8
"2","3","0","0","0","（再掲）消費支出（除く住居等）1）",298500,89.7,236620,79.1,278310,92.1,369742,91.0,308208,90.5,374977,90.9,350446,87.3,298503,90.8,257303,89.8,237976,88.2
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 6年 1月","","","","","","","","","","","","","","","","","","","","","","","","",""
"第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―　","","","","","","","","","","","","","","","","","","","","","","","","",""
"注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","","","","","","","","","","",""
