７　外貿コンテナ貨物　‐取扱動向‐,,,
,,,
,外貿コンテナ個数（実入・空計）,,
,,個数,前年比
,合計,450万TEU,105.90%
,輸出,207万TEU,104.70%
,輸入,243万TEU,106.90%
