"全国地方公共団体コード","法人番号","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","設置者","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","SSID","提供エリア","URL","備考"
"130001","","130001600001","東京都","公衆電話（江東区亀戸3-36-1）","","","131083","","東京都江東区亀戸3-36-1","東京都","江東区","亀戸3","36-1","","35.707333","139.819723","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600002","東京都","公衆電話（江東区新木場1-5）","","","131083","","東京都江東区新木場1-5","東京都","江東区","新木場","1-5","","35.644713","139.826176","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600003","東京都","公衆電話（江東区青海1）No.1","","","131083","","東京都江東区青海1","東京都","江東区","青海","1","","35.622879","139.778093","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600004","東京都","公衆電話（江東区青海1）No.2","","","131083","","東京都江東区青海1","東京都","江東区","青海","1","","35.624931","139.782052","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600005","東京都","公衆電話（江東区青海1）No.3","","","131083","","東京都江東区青海1","東京都","江東区","青海","1","","35.620902","139.773679","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600006","東京都","公衆電話（江東区青海2）","","","131083","","東京都江東区青海2","東京都","江東区","青海","2","","35.617865","139.774520","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600007","東京都","公衆電話（江東区青海2-29）","","","131083","","東京都江東区青海2-29","東京都","江東区","青海","2-29","","35.617725","139.779374","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600008","東京都","公衆電話（江東区東雲2-11）","","","131083","","東京都江東区東雲2-11","東京都","江東区","東雲","2-11","","35.640807","139.804092","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600009","東京都","公衆電話（江東区東雲2-7）","","","131083","","東京都江東区東雲2-7","東京都","江東区","東雲","2-7","","35.642516","139.802552","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
"130001","","130001600010","東京都","公衆電話（江東区東雲2-8-10）","","","131083","","東京都江東区東雲2-8-10","東京都","江東区","東雲2","8-10","","35.640819","139.804101","東京都","","","","","","","FREE_Wi-Fi_and_TOKYO","","http://www.wifi-tokyo.jp/ja/","45017"
