"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2004120101,"麻布",,59,45,104,1,,,,21,,6,"ESE",100,66,
2004120102,"麻布",,73,44,117,2,,,,24,,13,"NW",101,51,
2004120103,"麻布",,35,37,72,4,,,,20,,9,"NNE",96,46,
2004120104,"麻布",,23,34,57,4,,,,15,,8,"NNE",95,48,
2004120105,"麻布",,19,33,52,5,,,,11,,10,"NW",92,49,
2004120106,"麻布",,28,36,64,2,,,,14,,7,"NE",87,51,
2004120107,"麻布",,62,40,102,2,,,,18,,10,"N",83,53,
2004120108,"麻布",,88,43,131,2,,,,28,,12,"N",86,54,
2004120109,"麻布",,93,41,134,2,,,,22,,10,"ENE",86,57,
2004120110,"麻布",,106,44,150,3,,,,37,,10,"NE",99,51,
2004120111,"麻布",,66,48,114,6,,,,34,,13,"NNE",117,37,
2004120112,"麻布",,38,41,79,12,,,,23,,17,"NW",130,32,
2004120113,"麻布",,21,37,58,14,,,,28,,8,"E",138,30,
2004120114,"麻布",,12,30,42,20,,,,10,,12,"NE",144,28,
2004120115,"麻布",,18,37,55,16,,,,22,,9,"E",139,30,
2004120116,"麻布",,19,46,65,10,,,,30,,4,"SSE",137,31,
2004120117,"麻布",,58,59,117,2,,,,35,,3,"SW",123,45,
2004120118,"麻布",,106,67,173,2,,,,48,,9,"SW",124,49,
2004120119,"麻布",,106,69,175,2,,,,48,,5,"SW",118,56,
2004120120,"麻布",,145,74,219,2,,,,51,,10,"WSW",116,56,
2004120121,"麻布",,138,72,210,1,,,,54,,10,"WNW",124,48,
2004120122,"麻布",,99,61,160,1,,,,43,,12,"WSW",116,50,
2004120123,"麻布",,110,58,168,1,,,,45,,17,"WNW",112,52,
2004120124,"麻布",,139,56,195,2,,,,42,,4,"E",101,59,
2004120201,"麻布",,138,51,189,2,,,,40,,9,"WNW",101,56,
2004120202,"麻布",,108,43,151,2,,,,38,,2,"SE",85,63,
2004120203,"麻布",,82,38,120,2,,,,33,,16,"WSW",93,57,
2004120204,"麻布",,82,39,121,2,,,,42,,10,"WNW",98,50,
2004120205,"麻布",,28,37,65,2,,,,21,,9,"NW",98,50,
2004120206,"麻布",,20,35,55,5,,,,22,,9,"WNW",102,51,
2004120207,"麻布",,24,37,61,6,,,,19,,10,"N",109,48,
2004120208,"麻布",,36,39,75,6,,,,16,,10,"N",111,49,
2004120209,"麻布",,32,34,66,10,,,,21,,15,"N",129,41,
2004120210,"麻布",,22,28,50,16,,,,15,,15,"NW",137,37,
2004120211,"麻布",,19,25,44,18,,,,16,,17,"NNE",141,33,
