施設名称,所在地,緯度,経度,電話番号,URL
墨田清掃工場,墨田区東墨田一丁目10番23号,35.717483,139.831816,03-3613-5311,http://www.union.tokyo23-seisou.lg.jp/kojo/sumida/index.html
すみだ清掃事業所,墨田区業平五丁目6番2号,35.707082,139.817985,03-5608-6922,https://www.city.sumida.lg.jp/sisetu_info/gomi_recycle/sesojimusyo.html
すみだ清掃事務所分室,墨田区東向島五丁目9番11号,35.726142,139.820711,03-3613-2228,https://www.city.sumida.lg.jp/sisetu_info/gomi_recycle/sesojimusyo.html
すみだリサイクルセンター,墨田区横川五丁目10番1号111号室,35.705993,139.816348,03-5611-7740,https://www.city.sumida.lg.jp/sisetu_info/gomi_recycle/recycle_center/index.html
