施設名称,所在地,緯度,経度,電話番号,URL
ひきふね図書館,墨田区京島一丁目36番5号,35.717058,139.819491,03-5655-2350,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/hikihune.html
緑図書館,墨田区緑二丁目24番5号,35.69574,139.800613,03-3631-4621,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/midori.html
立花図書館,墨田区立花六丁目8番1号101号室,35.710694,139.834842,03-3618-2620,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/tatibana.html
八広図書館,墨田区八広五丁目10番1号104号室,35.72481,139.825793,03-3616-0846,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/yahiro.html
東駒形コミュニティ会館図書室,墨田区東駒形四丁目14番1号,35.705517,139.807746,03-3623-1141,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/higasikomagata.html
梅若橋コミュニティ会館図書室,墨田区堤通二丁目9番1号,35.735335,139.816746,03-3616-1101,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/umewaka.html
横川コミュニティ会館図書室,墨田区横川五丁目9番1号,35.705116,139.81758,03-5608-4500,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/library/annai/yokokawa.html
