施設名称,所在地,緯度,経度,URL
吾妻橋会館,墨田区吾妻橋一丁目23番27号,35.709744,139.801425,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/syuukai.html
両国駅前会館,墨田区両国二丁目20番12号101号室,35.695345,139.79262,https://www.city.sumida.lg.jp/sisetu_info/tamokuteki/syuukai.html
