施設名称,所在地,緯度,経度,電話番号,URL
緑幼稚園,墨田区緑二丁目11番5号,35.69394,139.800797,03-3635-1395,https://www.sumida.ed.jp/midoriyo/
柳島幼稚園,墨田区横川五丁目2番30号,35.703311,139.817524,03-3625-1344,https://www.sumida.ed.jp/yanagishimayo/
菊川幼稚園,墨田区立川四丁目12番15号,35.691621,139.807607,03-3633-5300,https://www.sumida.ed.jp/kikukawayo/
第三寺島幼稚園,墨田区東向島六丁目8番1号,35.721427,139.820419,03-3614-6867,https://www.sumida.ed.jp/santerajimayo/
曳舟幼稚園,墨田区京島一丁目28番2号,35.716019,139.820805,03-3618-0636,https://www.sumida.ed.jp/hikifuneyo/
八広幼稚園,墨田区八広五丁目12番15号,35.72658,139.8256,03-3614-8440,https://www.sumida.ed.jp/yahiroyo/
立花幼稚園,墨田区立花一丁目25番9号,35.704833,139.831726,03-3618-4419,https://www.sumida.ed.jp/tachibanayo/
