"ＩＤ","Ｃｏｄｅ1","Ｃｏｄｅ2","Ｃｏｄｅ3","経度","緯度","分類"
"1","2017/03/08 0:00:00","中野区南台五丁目51番１","杉並区方南一丁目125番2、125番38","139.662915926549","35.67956060399","行政境界"
"2","2022/02/28 0:00:00","中野区中野四丁目2番181、5番13、5番22、5番25、5番30、5番34及び5番55","杉並区高円寺北一丁目634番19","139.658167279193","35.7060915542254","行政境界"
"3","2022/09/21 0:00:00","中野区中野四丁目5番22、79番1、及び105番","杉並区高円寺北一丁目634番19、高円寺南五丁目633番38","139.658191778431","35.7056290745794","行政境界"
"4","2023/01/18 0:00:00","中野区白鷺二丁目無番地（937番10先）","杉並区下井草一丁目912番2","139.631566687967","35.7177789319607","行政境界"
"5","2015/09/02 0:00:00","中野区上高田五丁目13番14","新宿区西落合二丁目537番11","139.67629703412","35.7195543214297","行政境界"
"6","2013/04/19 0:00:00","中野区野方一丁目1番30","杉並区高円寺北一丁目666番19","139.655245731997","35.7091440320211","行政境界"
"7","2020/07/27 0:00:00","中野区松が丘一丁目1番5、同2番、同21番4、同27番4及び同29番1先（無番地）","新宿区西落合二丁目664番1","139.675235803037","35.7213674959767","行政境界"
"8","2010/05/28 0:00:00","中野区本町五丁目41番1、41番2、42番、42番2","杉並区和田一丁目17番1、17番2、17番4","139.667279542925","35.6915304477907","行政境界"
"9","2018/06/25 0:00:00","中野区南台二丁目50番20","渋谷区幡ヶ谷三丁目61番4及び61番5","139.673259304881","35.6832053748268","行政境界"
"10","2017/07/12 0:00:00","中野区南台四丁目43番5及び43番9","渋谷区笹塚三丁目46番4、46番6及び46番14","139.668542197985","35.680348408888","行政境界"
"11","2013/10/18 0:00:00","中野区大和町一丁目47番2","杉並区高円寺北二丁目701番23","139.652064477649","35.7090547759934","行政境界"
"12","2019/08/20 0:00:00","中野区南台五丁目52番11","杉並区方南一丁目124番3","139.663873467695","35.6795813841383","行政境界"
"13","2016/07/07 0:00:00","中野区南台五丁目92番1、92番5","杉並区方南二丁目479番38、480番5","139.660057675767","35.6838467625135","行政境界"
"14","2022/06/08 0:00:00","中野区南台五丁目47番4","杉並区方南一丁目137番5","139.662327113702","35.6797684827467","行政境界"
"15","2014/03/31 0:00:00","中野区南台五丁目73番2、外16筆","杉並区方南二丁目460番3、459番6、459番4、459番1","139.659456154186","35.682938887657","行政境界"
"16","2019/11/19 0:00:00","中野区大和町一丁目５０番２、同番４","杉並区高円寺北二丁目705番26、同番35および同番24","139.650954855196","35.7091973178775","行政境界"
"17","2008/03/21 0:00:00","中野区中野区四丁目2番147、外2筆、野方一丁目1652番1、外1筆","杉並区高円寺北一丁目637番2、外5筆","139.657776001203","35.7084469382245","行政境界"
"18","2008/06/23 0:00:00","中野区南台五丁目82番5先","杉並区方南二丁目422番1先、422番11先","139.660334498876","35.6806906658182","行政境界"
"19","2011/02/18 0:00:00","中野区上高田五丁目13番48及び無番地","新宿区西落合二丁目537番36及び無番地","139.676371510891","35.7196214582832","行政境界"
"20","2011/02/18 0:00:00","中野区上高田五丁目8番9及び無番地","新宿区西落合二丁目550番3及び無番地","139.678350521718","35.7182871845849","行政境界"
"21","1979/10/27 0:00:00","中野区上鷺宮五丁目719-6、-21番地先","練馬区富士見台一丁目152-9、-65，-67番地先","139.62536907021","35.7317457512752","行政境界"
"22","2003/03/24 0:00:00","中野区南台五丁目48番1および51番1","杉並区方南一丁目125番2および137番5","139.662640972697","35.6795875272527","行政境界"
"23","2007/03/29 0:00:00","中野区江古田三丁目1101番地先","練馬区豊玉中一丁目1030番地先、1031番地先、1038番地先","139.664844514495","35.7311106798597","行政境界"
"24","2023/10/20 0:00:00","中野区上鷺宮一丁目248番7、248番8、248番10","練馬区中村三丁目38番8、38番17","139.636324071794","35.732378248907","行政境界"
