全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,町字ID,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,入園案内ホームページ,所在地
131181,131181KSLT000042,荒川区,大空と大地のなーさりぃ荒川西尾久園,オオゾラトダイチノナーサリィアラカワニシオグエン,,認可保育所,,東京都,荒川区,西尾久,1丁目28-10,,35.74631,139.76211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久1-28-10
131181,131181KSLT000034,荒川区,尾久隣保館保育園,オギュウリンポカンホイクエン,,認可保育所,,東京都,荒川区,町屋,6丁目28,,35.75223,139.7837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋6-28-11
131181,131181KSLT000047,荒川区,小台橋保育園,オダイキョウホイクエン,,認可保育所,,東京都,荒川区,西尾久,6丁目9-7,,35.75353,139.76048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久6-9-7
131181,131181KSLT000043,荒川区,小台ここわ保育園,オダイココワホイクエン,,認可保育所,,東京都,荒川区,西尾久,3丁目21-12,,35.75097,139.76178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久3-21-12水島ビル2F
131181,131181KSLT000016,荒川区,おはな保育室,オハナホイクシツ,,認可保育所,,東京都,荒川区,荒川,1丁目37-4,,35.73341,139.78762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川1-37-4
131181,131181KSLT000045,荒川区,オランジェナーサリー,オランジェナーサリー,,認可保育所,,東京都,荒川区,西尾久,4丁目27-1,,35.74556,139.75801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久4-27-1ヴェルデ西尾久1F
131181,131181KSLT000046,荒川区,オランジェナーサリー分園,オランジェナーサリーブンエン,,認可保育所,,東京都,荒川区,西尾久,6丁目30-16,,35.75094,139.75849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久6-30-16エスパシオルイヨム1F
131181,131181KSLT000008,荒川区,家庭的保育室スノードロップ,カテイテキホイクシツスノードロップ,,認可保育所,,東京都,荒川区,南千住,6丁目50-3,,35.73586,139.79393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住6-50-3
131181,131181KSLT000052,荒川区,かんかんもり保育園,カンカンモリホイクエン,,認可保育所,,東京都,荒川区,東日暮里,2丁目15-7,,35.72969,139.78588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里2-15-7 1F
131181,131181KSLT000017,荒川区,キッズあおぞら保育園,キッズアオゾラホイクエン,,認可保育所,,東京都,荒川区,荒川,2丁目1-5,,35.73506,139.78472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川2-1-5 2F
131181,131181KSLT000040,荒川区,熊野前保育園,クマノゼンホイクエン,,認可保育所,,東京都,荒川区,東尾久,8丁目23-9,,35.75177,139.76939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東尾久8-23-9
131181,131181KSLT000023,荒川区,黒川幼稚舎,クロカワヨウチシャ,,認可保育所,,東京都,荒川区,荒川,7丁目7-10,,35.74161,139.78402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川7-7-10
131181,131181KSLT000064,荒川区,グローバルキッズ日暮里駅前保育園,グローバルキッズニッポリエキゼンホイクエン,,認可保育所,,東京都,荒川区,西日暮里,2丁目22-1,,35.72973,139.77058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里2-22-1ステーションプラザタワー3F
131181,131181KSLT000057,荒川区,グローバルキッズ東日暮里園,グローバルキッズヒガシニッポリエン,,認可保育所,,東京都,荒川区,東日暮里,5丁目16-3,,35.72618,139.77642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里5-16-3リーデンスタワー1・2F
131181,131181KSLT000027,荒川区,グローバルキッズ町屋保育園,グローバルキッズマチヤホイクエン,,認可保育所,,東京都,荒川区,町屋,2丁目2-15,,35.74384,139.78105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋2-2-15
131181,131181KSLT000048,荒川区,子供の家愛育保育園,コドモノイエアイイクホイクエン,,認可保育所,,東京都,荒川区,西尾久,7丁目26-4,,35.74824,139.75529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久7-26-4
131181,131181KSLT000003,荒川区,コンビプラザ南千住保育園,コンビプラザミナミセンジュホイクエン,,認可保育所,,東京都,荒川区,南千住,4丁目9-1,,35.73566,139.80332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住4-9-1リバーハープタワー南千住1棟1F
131181,131181KSLT000066,荒川区,さくらさくみらい西日暮里,サクラサクミライニシニッポリ,,認可保育所,,東京都,荒川区,西日暮里,4丁目10-12,,35.73303,139.76232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里4-10-12
131181,131181KSLT000014,荒川区,汐入こども園,シオイリコドモエン,,認可保育所,,東京都,荒川区,南千住,8丁目9-3,,35.73892,139.8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住8-9-3
131181,131181KSLT000011,荒川区,汐入とちのき保育園,シオイリトチノキホイクエン,,認可保育所,,東京都,荒川区,南千住,8丁目3-3,,35.73603,139.80558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住8-3-3
131181,131181KSLT000068,荒川区,上智聖ローザ保育園,ジョウチキヨシローザホイクエン,,認可保育所,,東京都,荒川区,西日暮里,6丁目7-1,,35.73724,139.77246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里6-7-1
131181,131181KSLT000031,荒川区,上智厚生館保育園,ジョウチコウセイカンホイクエン,,認可保育所,,東京都,荒川区,町屋,4丁目9-10,,35.74696,139.77679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋4-9-10
131181,131181KSLT000032,荒川区,上智厚生館保育園分園,ジョウチコウセイカンホイクエンブンエン,,認可保育所,,東京都,荒川区,町屋,4丁目14-7,,35.74656,139.77763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋4-14-7
131181,131181KSLT000018,荒川区,仁風保育園,ジンフウホイクエン,,認可保育所,,東京都,荒川区,荒川,2丁目41-1,,35.73937,139.78324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川2-41-1
131181,131181KSLT000006,荒川区,太陽の子わかば保育園,タイヨウノコワカバホイクエン,,認可保育所,,東京都,荒川区,南千住,5丁目44-16,,35.736,139.79673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住5-44-16
131181,131181KSLT000021,荒川区,タムスわんぱく保育園荒川,タムスワンパクホイクエンアラカワ,,認可保育所,,東京都,荒川区,荒川,5丁目31-7,,35.73972,139.77374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川5-31-7 3?4F
131181,131181KSLT000053,荒川区,タムスわんぱく保育園東日暮里,タムスワンパクホイクエンヒガシニッポリ,,認可保育所,,東京都,荒川区,東日暮里,3丁目9-10,,35.72829,139.78273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里3-9-10
131181,131181KSLT000051,荒川区,第二東日暮里保育園,ダイニヒガシニッポリホイクエン,,認可保育所,,東京都,荒川区,東日暮里,1丁目17-21,,35.73011,139.78944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里1-17-21
131181,131181KSLT000001,荒川区,第二南千住保育園,ダイニミナミセンジュホイクエン,,認可保育所,,東京都,荒川区,南千住,2丁目21,,35.73037,139.79742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住2-21-6
131181,131181KSLT000019,荒川区,ドン・ボスコ保育園,ドン・ボスコホイクエン,,認可保育所,,東京都,荒川区,荒川,3丁目11-1,,35.73439,139.78375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川3-11-1
131181,131181KSLT000050,荒川区,なかよし保育園,ナカヨシホイクエン,,認可保育所,,東京都,荒川区,東日暮里,1丁目17-2,,35.73044,139.78952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里1-17-2
131181,131181KSLT000044,荒川区,西尾久みどり保育園,ニシオグミドリホイクエン,,認可保育所,,東京都,荒川区,西尾久,4丁目6,,35.74423,139.76106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西尾久4-6-19
131181,131181KSLT000070,荒川区,西日暮里保育園,ニシニッポリホイクエン,,認可保育所,,東京都,荒川区,西日暮里,6丁目25,,35.73668,139.77064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里6-25-3
131181,131181KSLT000012,荒川区,にじの樹保育園,ニジノキホイクエン,,認可保育所,,東京都,荒川区,南千住,8丁目5-2,,35.73905,139.80715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住8-5-2
131181,131181KSLT000015,荒川区,にじの森保育園,ニジノモリホイクエン,,認可保育所,,東京都,荒川区,南千住,8丁目13-1,,35.73624,139.80931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住8-13-1
131181,131181KSLT000065,荒川区,日暮里きらきら保育園,ニッポリキラキラホイクエン,,認可保育所,,東京都,荒川区,西日暮里,2丁目30-4,,35.73032,139.77221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里2-30-4 1?4F
131181,131181KSLT000063,荒川区,日暮里保育園,ニッポリホイクエン,,認可保育所,,東京都,荒川区,西日暮里,2丁目2-7,,35.73286,139.77415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里2-2-7
131181,131181KSLT000013,荒川区,はなみずき保育園,ハナミズキホイクエン,,認可保育所,,東京都,荒川区,南千住,8丁目5-5,,35.73839,139.80735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住8-5-5
131181,131181KSLT000033,荒川区,原保育園,ハラホイクエン,,認可保育所,,東京都,荒川区,町屋,5丁目11,,35.75111,139.77882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋5-11-16
131181,131181KSLT000062,荒川区,ハローフレンズ保育園,ハローフレンズホイクエン,,認可保育所,,東京都,荒川区,西日暮里,1丁目57-13,,35.73563,139.77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里1-57-13
131181,131181KSLT000036,荒川区,東尾久保育園,ヒガシオグホイクエン,,認可保育所,,東京都,荒川区,東尾久,2丁目28-3,,35.74192,139.77186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東尾久2-28-3
131181,131181KSLT000067,荒川区,ひぐらし保育園,ヒグラシホイクエン,,認可保育所,,東京都,荒川区,西日暮里,5丁目35-9,,35.73325,139.76739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里5-35-9
131181,131181KSLT000060,荒川区,聖華ひなた保育園,ヒジリハナヒナタホイクエン,,認可保育所,,東京都,荒川区,東日暮里,6丁目28-13,,35.73308,139.77577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里6-28-13
131181,131181KSLT000037,荒川区,ピノキオ幼児舎東尾久保育園,ピノキオヨウジシャヒガシオグホイクエン,,認可保育所,,東京都,荒川区,東尾久,3丁目27-7,,35.7458,139.76968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東尾久3-27-7 2F
131181,131181KSLT000055,荒川区,フレンズ保育園,フレンズホイクエン,,認可保育所,,東京都,荒川区,東日暮里,3丁目11-26,,35.73014,139.78195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里3-11-26
131181,131181KSLT000010,荒川区,ぽけっとランド南千住瑞光保育園,ポケットランドミナミセンジュズイコウホイクエン,,認可保育所,,東京都,荒川区,南千住,7丁目30-1,,35.73471,139.79963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住7-30-1
131181,131181KSLT000058,荒川区,ポポラー東京東日暮里園,ポポラートウキョウヒガシニッポリエン,,認可保育所,,東京都,荒川区,東日暮里,6丁目1-1,,35.73272,139.77825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里6-1-1アトラスブランズタワー三河島2F
131181,131181KSLT000026,荒川区,町屋保育園,マチヤホイクエン,,認可保育所,,東京都,荒川区,町屋,1丁目35-9,,35.74441,139.78585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋1-35-9
131181,131181KSLT000069,荒川区,まなびの森保育園西日暮里,マナビノモリホイクエンニシニッポリ,,認可保育所,,東京都,荒川区,西日暮里,6丁目21-2,,35.73533,139.77095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区西日暮里6-21-2
131181,131181KSLT000024,荒川区,まなびの森保育園町屋,マナビノモリホイクエンマチヤ,,認可保育所,,東京都,荒川区,荒川,7丁目41-8,,35.74126,139.78013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川7-41-8
131181,131181KSLT000059,荒川区,まなびの森保育園三河島,マナビノモリホイクエンミカワトウ,,認可保育所,,東京都,荒川区,東日暮里,6丁目2-14,,35.73234,139.77809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里6-2-14 5F
131181,131181KSLT000020,荒川区,三河島保育園,ミカワトウホイクエン,,認可保育所,,東京都,荒川区,荒川,3丁目54-1,,35.73556,139.78016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区荒川3-54-1
131181,131181KSLT000002,荒川区,南千住駅前保育所,ミナミセンジュエキゼンホイクショ,,認可保育所,,東京都,荒川区,南千住,4丁目3-2,,35.73279,139.79888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住4-3-2
131181,131181KSLT000004,荒川区,南千住さくら保育園,ミナミセンジュサクラホイクエン,,認可保育所,,東京都,荒川区,南千住,4丁目9-4,,35.73685,139.80456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住4-9-4
131181,131181KSLT000009,荒川区,南千住七丁目保育園,ミナミセンジュナナチョウメホイクエン,,認可保育所,,東京都,荒川区,南千住,7丁目20-13,,35.73823,139.79872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住7-20-13
131181,131181KSLT000007,荒川区,南千住保育園,ミナミセンジュホイクエン,,認可保育所,,東京都,荒川区,南千住,6丁目35-3,,35.73819,139.79155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区南千住6-35-3
131181,131181KSLT000041,荒川区,宮前　花と緑の保育園,ミヤマエハナトミドリノホイクエン,,認可保育所,,東京都,荒川区,東尾久,8丁目45-24,,35.75186,139.76637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東尾久8-45-24
131181,131181KSLT000054,荒川区,夕やけこやけ保育園,ユウヤケコヤケホイクエン,,認可保育所,,東京都,荒川区,東日暮里,3丁目11-19,,35.72993,139.78146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区東日暮里3-11-19
131181,131181KSLT000029,荒川区,ワタナベ学園,ワタナベガクエン,,認可保育所,,東京都,荒川区,町屋,2丁目15-5,,35.74371,139.77839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋2-15-5
131181,131181KSLT000030,荒川区,ワタナベ学園分園,ワタナベガクエンブンエン,,認可保育所,,東京都,荒川区,町屋,2丁目17-2,,35.74379,139.77725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京都荒川区町屋2-17-2 1F
