規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,413596,398959,369266,29693,14637,103025,102117,98234,3883,908
５人以上,"鉱業,採石業,砂利採取業",611882,530235,495611,34624,81647,191729,191612,181088,10524,117
５人以上,建設業,433419,420337,389832,30505,13082,146271,144989,144088,901,1282
５人以上,製造業,454365,422976,397247,25729,31389,142682,135272,124058,11214,7410
５人以上,電気・ガス・熱供給・水道業,537172,534784,463572,71212,2388,195366,195366,192265,3101,0
５人以上,情報通信業,453680,445588,398735,46853,8092,133128,131121,121130,9991,2007
５人以上,"運輸業,郵便業",421013,407468,359329,48139,13545,126007,124692,111067,13625,1315
５人以上,"卸売業,小売業",402494,383582,365460,18122,18912,101708,100805,98344,2461,903
５人以上,"金融業,保険業",489239,482735,445708,37027,6504,150656,147880,142024,5856,2776
５人以上,"不動産業,物品賃貸業",401377,388421,365738,22683,12956,100983,100787,97097,3690,196
５人以上,"学術研究,専門・技術サービス業",419397,412689,376742,35947,6708,128786,127277,123133,4144,1509
５人以上,"宿泊業,飲食サービス業",315189,309277,281765,27512,5912,84499,84245,80901,3344,254
５人以上,"生活関連サービス業,娯楽業",334566,333077,315808,17269,1489,107152,106961,103306,3655,191
５人以上,"教育,学習支援業",453688,429328,419695,9633,24360,81629,80052,78719,1333,1577
５人以上,"医療,福祉",364226,361357,337600,23757,2869,113674,113055,111445,1610,619
５人以上,複合サービス事業,386110,379827,360668,19159,6283,121025,120414,119054,1360,611
５人以上,サービス業（他に分類されないもの）,334535,315947,285978,29969,18588,112655,112278,106773,5505,377
30人以上,調査産業計,430491,417327,383394,33933,13164,114004,113056,107997,5059,948
30人以上,"鉱業,採石業,砂利採取業",611882,530235,495611,34624,81647,191729,191612,181088,10524,117
30人以上,建設業,457855,453188,416481,36707,4667,121504,120512,117580,2932,992
30人以上,製造業,479249,445476,417032,28444,33773,158201,154756,137984,16772,3445
30人以上,電気・ガス・熱供給・水道業,544387,541764,466976,74788,2623,202052,202052,200487,1565,0
30人以上,情報通信業,469160,462586,409272,53314,6574,149078,148545,131511,17034,533
30人以上,"運輸業,郵便業",418459,409575,359129,50446,8884,134171,134036,118338,15698,135
30人以上,"卸売業,小売業",430399,411345,389738,21607,19054,109634,108548,106227,2321,1086
30人以上,"金融業,保険業",507281,500991,461748,39243,6290,157276,154102,147888,6214,3174
30人以上,"不動産業,物品賃貸業",395248,390865,365647,25218,4383,96558,96263,94010,2253,295
30人以上,"学術研究,専門・技術サービス業",424663,422127,377201,44926,2536,162690,159434,153720,5714,3256
30人以上,"宿泊業,飲食サービス業",326664,324154,292266,31888,2510,93222,92665,88827,3838,557
30人以上,"生活関連サービス業,娯楽業",364424,362642,343852,18790,1782,114021,113641,108352,5289,380
30人以上,"教育,学習支援業",477565,449695,439204,10491,27870,89506,87107,85942,1165,2399
30人以上,"医療,福祉",374260,372316,344808,27508,1944,125372,125193,123031,2162,179
30人以上,複合サービス事業,404087,392480,364338,28142,11607,87356,85934,85003,931,1422
30人以上,サービス業（他に分類されないもの）,325426,310797,281892,28905,14629,115433,115014,108871,6143,419
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年８月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
