事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,"J 金融業,保険業",平成26,2014,8月,383471,203487,179984,3564,1932,1632,4856,2566,2290,382179,202853,179326,9.4,0.8,19.1
５人以上,"J 金融業,保険業",平成26,2014,9月,382179,203231,178948,4032,1525,2507,3597,1631,1966,382614,203125,179489,9,0.8,18.2
５人以上,"J 金融業,保険業",平成26,2014,10月,382614,202961,179653,8830,4561,4269,10011,5981,4030,381433,201541,179892,8.7,0.8,17.5
５人以上,"J 金融業,保険業",平成26,2014,11月,381433,200477,180956,3952,1933,2019,3539,2035,1504,381846,200375,181471,9,0.8,18.1
５人以上,"J 金融業,保険業",平成26,2014,12月,381846,201207,180639,2376,1260,1116,3157,1594,1563,381065,200873,180192,8.9,0.8,18
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,174554,120513,54041,3011,1840,1171,2885,1773,1112,174680,120580,54100,17.9,11.5,32.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,176187,119529,56658,3587,2234,1353,3319,2294,1025,176455,119469,56986,21.7,16.1,33.4
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,198273,126957,71316,3292,1912,1380,3331,1993,1338,198234,126876,71358,23.6,16.5,36
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,195635,129386,66249,2962,1830,1132,3248,1966,1283,195349,129250,66098,18.3,13.3,28.2
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,197193,132587,64606,3549,2288,1261,3371,2104,1268,197371,132771,64599,15.7,11.2,25
５人以上,"K 不動産業,物品賃貸業",平成26,2014,1月,193900,130200,63700,3537,2110,1427,2421,1209,1212,195016,131101,63915,17.9,13.7,26.6
５人以上,"K 不動産業,物品賃貸業",平成26,2014,2月,195016,131127,63889,2823,1782,1041,1919,1004,915,195920,131905,64015,17.1,12.8,25.8
５人以上,"K 不動産業,物品賃貸業",平成26,2014,3月,195920,131350,64570,1942,1313,629,2892,2032,860,194970,130631,64339,16.1,11.4,25.8
５人以上,"K 不動産業,物品賃貸業",平成26,2014,4月,194970,129191,65779,11017,6849,4168,7961,5487,2474,198026,130553,67473,16,11.2,25.3
５人以上,"K 不動産業,物品賃貸業",平成26,2014,5月,198026,131869,66157,3113,2016,1097,3842,2047,1795,197297,131838,65459,14.3,10.1,22.9
５人以上,"K 不動産業,物品賃貸業",平成26,2014,6月,197297,131794,65503,5065,3693,1372,2631,1705,926,199731,133782,65949,14.7,10.1,24.1
５人以上,"K 不動産業,物品賃貸業",平成26,2014,7月,199731,134613,65118,2871,2185,686,3524,2295,1229,199078,134503,64575,14.8,10.1,24.6
５人以上,"K 不動産業,物品賃貸業",平成26,2014,8月,199078,133948,65130,1862,943,919,2455,1161,1294,198485,133730,64755,14.8,9.9,25
５人以上,"K 不動産業,物品賃貸業",平成26,2014,9月,198485,134155,64330,2708,1690,1018,2478,1561,917,198715,134284,64431,15.8,11.4,25.2
５人以上,"K 不動産業,物品賃貸業",平成26,2014,10月,198715,133755,64960,2864,1806,1058,3644,2254,1390,197935,133307,64628,15.1,10.2,25.3
５人以上,"K 不動産業,物品賃貸業",平成26,2014,11月,197935,135118,62817,1882,973,909,2578,1652,926,197239,134439,62800,16.3,12,25.7
５人以上,"K 不動産業,物品賃貸業",平成26,2014,12月,197239,133922,63317,2899,2093,806,4112,2835,1277,196026,133180,62846,15,11.1,23.5
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,344665,231817,112847,4621,2525,2096,4460,2848,1611,344826,231494,113332,6.9,2.7,15.3
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,340923,227914,113009,4537,2544,1993,5400,3196,2204,340060,227262,112798,6.6,3.5,12.9
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,317881,222702,95179,7017,4852,2165,5590,3841,1748,319308,223713,95596,4.3,2.2,9.3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,342012,242220,99792,9092,6443,2649,6524,4555,1969,344580,244108,100472,4,1.5,10
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,371453,258317,113135,9147,6435,2712,7775,5578,2198,372825,259174,113649,4.5,1.3,11.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,1月,357376,249375,108001,10535,7280,3255,5639,3482,2157,362272,253173,109099,4.3,1.5,10.8
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,2月,362272,252496,109776,7156,5281,1875,4358,3203,1155,365070,254574,110496,4.5,1.4,11.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,3月,365070,254393,110677,8452,5458,2994,7253,5765,1488,366269,254086,112183,4.7,1.4,12.1
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,4月,366269,252654,113615,23324,15904,7420,12464,8102,4362,377129,260456,116673,4.6,1.5,11.3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,5月,377129,261201,115928,7539,5008,2531,5548,4021,1527,379120,262188,116932,4.5,1.5,11.3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,6月,379120,261883,117237,10112,7720,2392,12450,9094,3356,376782,260509,116273,4.6,1.4,11.6
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,7月,376782,261285,115497,9598,7526,2072,11660,8424,3236,374720,260387,114333,4.2,0.9,11.8
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,8月,374720,263568,111152,7788,5513,2275,5672,3931,1741,376836,265150,111686,3.8,0.8,10.9
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,9月,376836,260026,116810,3417,2251,1166,4191,3105,1086,376062,259172,116890,4.8,1.4,12.3
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,10月,376062,260851,115211,8853,6579,2274,12726,9552,3174,372189,257878,114311,4.3,1,11.9
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,11月,372189,260787,111402,6516,4718,1798,5098,3421,1677,373607,262084,111523,4.5,1.3,11.9
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,12月,373607,261288,112319,6478,3983,2495,6246,4833,1413,373839,260438,113401,4.8,1.5,12.2
５人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,631401,293844,337557,25092,11724,13368,26080,11903,14177,630413,293665,336748,69.6,56.6,81
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,621291,298437,322854,21785,10192,11593,22818,10886,11931,620258,297743,322516,69.4,55,82.7
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,607087,271048,336039,21471,9484,11987,20581,9043,11539,607977,271489,336487,67.8,53.8,79
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,613977,279677,334300,25375,11921,13455,24217,11538,12679,615135,280060,335076,69.2,56.4,80
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,635105,284964,350141,27123,12163,14960,25486,11382,14104,636742,285745,350997,69.2,55.6,80.3
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,1月,626933,277326,349607,17108,7698,9410,20548,9713,10835,623493,275311,348182,69.8,56.3,80.4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,2月,623493,279505,343988,22847,9578,13269,26518,12366,14152,619822,276717,343105,68.2,54.2,79.5
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,3月,619822,275661,344161,25408,9891,15517,28595,12667,15928,616635,272885,343750,68.8,54.4,80.3
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,4月,616635,272996,343639,41192,17756,23436,34607,15634,18973,623220,275118,348102,68.4,54.4,79.5
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,5月,623220,272625,350595,33216,15685,17531,19897,7709,12188,636539,280601,355938,69.7,56.4,80.2
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,6月,636539,280754,355785,29396,13329,16067,22335,10673,11662,643600,283410,360190,70.1,57,80.4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,7月,643600,292603,350997,29161,14321,14840,21768,10601,11167,650993,296323,354670,69.5,56.1,80.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,8月,650993,297000,353993,25712,12097,13615,29465,15026,14439,647240,294071,353169,69,55.6,80.2
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,9月,647240,294789,352451,23637,9541,14096,25423,10781,14642,645454,293549,351905,68.9,55.3,80.4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,10月,645454,292962,352492,26887,12372,14515,29741,11523,18218,642600,293811,348789,69.2,55.5,80.7
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,11月,642600,287940,354660,28337,13293,15044,26208,10794,15414,644729,290439,354290,69.9,56.8,80.7
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,12月,644729,295403,349326,22578,10400,12178,20722,9092,11630,646585,296711,349874,68.7,54.6,80.7
５人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,203906,98367,105539,4612,2090,2522,5547,2602,2945,202971,97855,105116,35,24.4,44.8
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,191982,92633,99348,4348,1791,2557,4987,2179,2808,191343,92245,99097,32.8,22.8,42
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,217339,111475,105865,4626,2038,2589,4978,2171,2807,216987,111342,105647,29.8,19.7,40.6
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,216562,103070,113492,6166,2523,3643,6022,2757,3265,216706,102836,113870,32.3,24.4,39.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,222510,105401,117109,5759,2385,3374,5207,2204,3003,223062,105582,117480,36.5,28.9,43.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,1月,216740,104678,112062,4368,1921,2447,4941,1929,3012,216167,104670,111497,35.8,29.4,41.9
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,2月,216167,103204,112963,5225,1485,3740,5821,1975,3846,215571,102714,112857,31.9,28,35.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,3月,215571,102262,113309,6901,3170,3731,4617,2802,1815,217855,102630,115225,34.2,28.4,39.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,4月,217855,102217,115638,15836,6003,9833,8365,4437,3928,225326,103783,121543,34.8,29.3,39.5
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,5月,225326,105652,119674,6489,1960,4529,6212,2397,3815,225603,105215,120388,32,27,36.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,6月,225603,105182,120421,6275,2927,3348,3972,1632,2340,227906,106477,121429,34.4,30,38.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,7月,227906,107377,120529,4614,2383,2231,3819,1915,1904,228701,107845,120856,38.9,29.3,47.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,8月,228701,107129,121572,2756,1272,1484,5476,2831,2645,225981,105570,120411,41.7,31.4,50.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,9月,225981,105941,120040,4815,2064,2751,5409,1912,3497,225387,106093,119294,40,29.8,49.1
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,10月,225387,106182,119205,3900,1860,2040,6456,2122,4334,222831,105920,116911,38.2,28,47.5
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,11月,222831,107113,115718,3164,1741,1423,3946,1356,2590,222049,107498,114551,35.2,25.4,44.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,12月,222049,107871,114178,4767,1836,2931,3446,1140,2306,223370,108567,114803,40.4,30.2,50
５人以上,"O 教育,学習支援業",平成18,2006,年平均,337284,167039,170245,7423,3508,3915,7535,3701,3835,337172,166846,170325,30.4,26,34.7
５人以上,"O 教育,学習支援業",平成19,2007,年平均,344233,179241,164992,7640,3273,4368,6825,3180,3646,345048,179334,165714,19.3,14.7,24.2
５人以上,"O 教育,学習支援業",平成20,2008,年平均,353480,193449,160031,8755,4271,4484,8319,3959,4360,353916,193761,160155,24.1,19.7,29.4
５人以上,"O 教育,学習支援業",平成21,2009,年平均,377525,197912,179613,8843,4448,4396,8660,4103,4557,377708,198257,179452,32.8,25.7,40.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,374096,194975,179120,8431,3809,4622,8071,3861,4209,374456,194923,179533,30.6,22.6,39.3
５人以上,"O 教育,学習支援業",平成23,2011,年平均,372117,192040,180077,6607,3112,3496,7068,3359,3709,371656,191793,179864,31.1,23.6,38.9
５人以上,"O 教育,学習支援業",平成24,2012,年平均,393732,202276,191456,13202,7337,5865,12932,7313,5619,394002,202300,191702,30.8,26.6,35.3
５人以上,"O 教育,学習支援業",平成25,2013,年平均,402435,213956,188479,15039,8161,6878,13886,7670,6216,403588,214447,189141,30.6,25.1,36.8
５人以上,"O 教育,学習支援業",平成26,2014,年平均,412261,216954,195307,13832,7495,6336,13405,7316,6089,412688,217133,195554,31.9,26.3,38.1
５人以上,"O 教育,学習支援業",平成26,2014,1月,413651,225941,187710,8384,4778,3606,8369,5024,3345,413666,225695,187971,31.3,25.5,38.4
５人以上,"O 教育,学習支援業",平成26,2014,2月,413666,227137,186529,3795,1951,1844,9459,5479,3980,408002,223609,184393,30.6,25.5,36.7
５人以上,"O 教育,学習支援業",平成26,2014,3月,408002,221141,186861,5799,3537,2262,16088,9406,6682,397713,215272,182441,29.3,23.3,36.3
５人以上,"O 教育,学習支援業",平成26,2014,4月,397713,215400,182313,54785,28004,26781,45065,24871,20194,407433,218533,188900,30.6,24.1,38.2
５人以上,"O 教育,学習支援業",平成26,2014,5月,407433,216097,191336,17742,9582,8160,9493,4617,4876,415682,221062,194620,31.8,25.6,38.9
５人以上,"O 教育,学習支援業",平成26,2014,6月,415682,221496,194186,11108,6562,4546,8258,4901,3357,418532,223157,195375,32,26.3,38.6
５人以上,"O 教育,学習支援業",平成26,2014,7月,418532,213191,205341,10662,6486,4176,10948,5504,5444,418246,214173,204073,33,27.8,38.5
５人以上,"O 教育,学習支援業",平成26,2014,8月,418246,213267,204979,5515,2643,2872,14648,7422,7226,409113,208488,200625,30.3,24.7,36.1
５人以上,"O 教育,学習支援業",平成26,2014,9月,409113,208999,200114,11373,4806,6567,12668,5705,6963,407818,208100,199718,31.6,26,37.5
５人以上,"O 教育,学習支援業",平成26,2014,10月,407818,209803,198015,16152,9457,6695,6435,3486,2949,417535,215774,201761,34,28.8,39.6
５人以上,"O 教育,学習支援業",平成26,2014,11月,417535,213446,204089,10789,6513,4276,8581,4865,3716,419743,215094,204649,33.4,28.2,38.8
５人以上,"O 教育,学習支援業",平成26,2014,12月,419743,217535,202208,9877,5626,4251,10845,6506,4339,418775,216655,202120,34.3,29.7,39.3
５人以上,"P 医療,福祉",平成18,2006,年平均,403283,106335,296948,8728,2311,6417,8719,2345,6374,403292,106301,296991,29.3,15.4,34.3
５人以上,"P 医療,福祉",平成19,2007,年平均,404631,93538,311093,10764,2460,8304,10441,2321,8120,404954,93677,311277,30.9,22.2,33.5
５人以上,"P 医療,福祉",平成20,2008,年平均,413728,91119,322609,10288,2315,7973,9537,2137,7400,414479,91297,323182,30,20.5,32.6
５人以上,"P 医療,福祉",平成21,2009,年平均,504180,124761,379419,13031,3657,9374,11986,3024,8962,505225,125394,379831,30.4,25.3,32.1
５人以上,"P 医療,福祉",平成22,2010,年平均,510329,128573,381755,10565,2858,7708,10022,2845,7176,510872,128586,382287,28.8,22.9,30.7
５人以上,"P 医療,福祉",平成23,2011,年平均,515409,127677,387732,11297,3107,8190,10591,2906,7685,516115,127878,388237,31.1,23.1,33.8
５人以上,"P 医療,福祉",平成24,2012,年平均,540092,147255,392836,11844,3273,8571,10913,2935,7977,541023,147593,393430,32,23.9,35
５人以上,"P 医療,福祉",平成25,2013,年平均,549973,153077,396896,11608,3247,8362,10969,3029,7940,550612,153295,397318,32.9,25,36
５人以上,"P 医療,福祉",平成26,2014,年平均,559292,159211,400082,11460,3273,8188,10530,3179,7351,560222,159305,400919,32.6,24.7,35.8
５人以上,"P 医療,福祉",平成26,2014,1月,553306,159795,393511,5691,2140,3551,8346,2132,6214,550651,159803,390848,34.1,26.6,37.2
５人以上,"P 医療,福祉",平成26,2014,2月,550651,157720,392931,9808,2089,7719,7059,2388,4671,553400,157421,395979,33.4,24.6,36.9
５人以上,"P 医療,福祉",平成26,2014,3月,553400,158228,395172,9729,1921,7808,16467,6335,10132,546662,153814,392848,32.7,24.8,35.8
５人以上,"P 医療,福祉",平成26,2014,4月,546662,152982,393680,36571,10997,25574,22185,6351,15834,561048,157628,403420,31.9,23.9,35.1
５人以上,"P 医療,福祉",平成26,2014,5月,561048,158491,402557,13364,3614,9750,12203,3103,9100,562209,159002,403207,32.9,24.8,36.1
５人以上,"P 医療,福祉",平成26,2014,6月,562209,158443,403766,8336,3391,4945,7237,2446,4791,563308,159388,403920,33.3,25.5,36.3
５人以上,"P 医療,福祉",平成26,2014,7月,563308,160964,402344,9430,2946,6484,7485,1441,6044,565253,162469,402784,32.5,24.1,36
５人以上,"P 医療,福祉",平成26,2014,8月,565253,162082,403171,9432,2482,6950,10198,3345,6853,564487,161219,403268,31.8,24.3,34.7
５人以上,"P 医療,福祉",平成26,2014,9月,564487,160782,403705,8782,2379,6403,10202,3182,7020,563067,159979,403088,31.5,23.6,34.7
５人以上,"P 医療,福祉",平成26,2014,10月,563067,161050,402017,10617,3353,7264,8649,2602,6047,565035,161801,403234,33.1,25.4,36.2
５人以上,"P 医療,福祉",平成26,2014,11月,565035,160507,404528,7696,1471,6225,9648,3195,6453,563083,158783,404300,32.1,24.3,35.1
５人以上,"P 医療,福祉",平成26,2014,12月,563083,159484,403599,8068,2488,5580,6679,1632,5047,564472,160340,404132,32.4,24.8,35.4
５人以上,Q 複合サービス事業,平成18,2006,年平均,55562,38616,16947,1352,833,519,1191,793,398,55723,38656,17068,33.7,21.2,62.1
５人以上,Q 複合サービス事業,平成19,2007,年平均,57378,41769,15610,1013,636,377,1229,793,435,57162,41612,15552,26.2,18.6,46.7
５人以上,Q 複合サービス事業,平成20,2008,年平均,55147,39450,15697,697,394,304,747,451,297,55097,39393,15704,18.7,10.2,40
５人以上,Q 複合サービス事業,平成21,2009,年平均,58402,38281,20121,812,526,285,873,521,352,58341,38286,20054,20.2,8.2,43.3
５人以上,Q 複合サービス事業,平成22,2010,年平均,56001,37813,18188,1200,727,474,1158,758,400,56043,37782,18262,17.6,6.9,39.9
５人以上,Q 複合サービス事業,平成23,2011,年平均,56598,38265,18333,848,578,270,992,680,312,56454,38163,18291,17.1,7.5,37
５人以上,Q 複合サービス事業,平成24,2012,年平均,21536,10978,10558,422,218,203,408,192,216,21550,11004,10545,28.1,11.2,45.8
５人以上,Q 複合サービス事業,平成25,2013,年平均,20632,10195,10437,354,171,183,440,192,248,20546,10174,10372,26.7,13.2,40
５人以上,Q 複合サービス事業,平成26,2014,年平均,20002,10503,9499,318,174,144,363,191,171,19957,10486,9472,23.7,10.3,38.6
５人以上,Q 複合サービス事業,平成26,2014,1月,20359,10123,10236,97,5,92,262,3,259,20194,10125,10069,23.8,10.1,37.5
５人以上,Q 複合サービス事業,平成26,2014,2月,20194,10288,9906,50,6,44,247,106,141,19997,10188,9809,22.8,9.4,36.7
５人以上,Q 複合サービス事業,平成26,2014,3月,19997,10187,9810,436,96,340,659,311,348,19774,9972,9802,24.3,10.2,38.6
５人以上,Q 複合サービス事業,平成26,2014,4月,19774,10027,9747,2204,1394,810,1839,1180,659,20139,10241,9898,23.8,9.3,38.8
５人以上,Q 複合サービス事業,平成26,2014,5月,20139,10241,9898,60,2,58,177,79,98,20022,10164,9858,23,8.6,37.9
５人以上,Q 複合サービス事業,平成26,2014,6月,20022,10164,9858,111,56,55,153,86,67,19980,10134,9846,23.2,8.9,37.9
５人以上,Q 複合サービス事業,平成26,2014,7月,19980,10783,9197,244,193,51,244,58,186,19980,10918,9062,24.1,11,39.8
５人以上,Q 複合サービス事業,平成26,2014,8月,19980,10917,9063,86,60,26,93,92,1,19973,10885,9088,24.2,11.1,40
５人以上,Q 複合サービス事業,平成26,2014,9月,19973,10886,9087,138,57,81,246,165,81,19865,10778,9087,24.2,11.2,39.7
５人以上,Q 複合サービス事業,平成26,2014,10月,19865,10778,9087,241,170,71,234,123,111,19872,10825,9047,23.9,11.2,39.1
５人以上,Q 複合サービス事業,平成26,2014,11月,19872,10825,9047,84,1,83,92,15,77,19864,10811,9053,23.6,11.1,38.5
５人以上,Q 複合サービス事業,平成26,2014,12月,19864,10811,9053,64,43,21,104,76,28,19824,10778,9046,23.9,11.5,38.8
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,643980,342116,301864,16571,6777,9794,17347,6609,10739,643204,342284,300919,23.7,15.5,33
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,645170,331981,313189,19682,7319,12364,20152,7747,12406,644700,331553,313147,26.2,15.5,37.4
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,740517,414762,325755,17656,7734,9922,18077,7928,10149,740096,414568,325528,25.3,12.3,41.9
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,747756,419845,327911,18179,8163,10016,16664,7642,9022,749271,420366,328905,26.1,13.7,41.9
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,762151,421813,340339,18798,8117,10681,17401,7835,9566,763548,422095,341454,25.7,13.5,40.8
５人以上,R サービス業（他に分類されないもの）,平成26,2014,1月,757801,411922,345879,14120,5615,8505,12720,5916,6804,759201,411621,347580,26,14.1,40
５人以上,R サービス業（他に分類されないもの）,平成26,2014,2月,759201,416832,342369,11727,4875,6852,13648,4915,8733,757280,416792,340488,26.3,14.1,41.3
５人以上,R サービス業（他に分類されないもの）,平成26,2014,3月,757280,425787,331493,17305,8315,8990,21963,8727,13236,752622,425375,327247,25.1,13.4,40.3
５人以上,R サービス業（他に分類されないもの）,平成26,2014,4月,752622,420739,331883,40930,19522,21408,32144,17946,14198,761408,422315,339093,25.6,13.7,40.4
５人以上,R サービス業（他に分類されないもの）,平成26,2014,5月,761408,415638,345770,19475,7565,11910,19731,9140,10591,761152,414063,347089,25.2,13.5,39.3
５人以上,R サービス業（他に分類されないもの）,平成26,2014,6月,761152,421156,339996,15870,7151,8719,17162,8121,9041,759860,420186,339674,25.2,12.9,40.4
５人以上,R サービス業（他に分類されないもの）,平成26,2014,7月,759860,433701,326159,18855,8736,10119,15006,7118,7888,763709,435319,328390,25.3,12.5,42.2
５人以上,R サービス業（他に分類されないもの）,平成26,2014,8月,763709,421922,341787,18803,7493,11310,13695,6258,7437,768817,423157,345660,25.9,13.8,40.5
５人以上,R サービス業（他に分類されないもの）,平成26,2014,9月,768817,421679,347138,13686,7096,6590,14013,6170,7843,768490,422605,345885,26.4,13.6,42.1
５人以上,R サービス業（他に分類されないもの）,平成26,2014,10月,768490,421654,346836,17486,8311,9175,17653,6756,10897,768323,423209,345114,24.9,13.3,39.1
５人以上,R サービス業（他に分類されないもの）,平成26,2014,11月,768323,423001,345322,16081,6039,10042,17252,6859,10393,767152,422181,344971,26.4,13.4,42.3
５人以上,R サービス業（他に分類されないもの）,平成26,2014,12月,767152,427720,339432,21237,6691,14546,13824,6095,7729,774565,428316,346249,26,13.4,41.6
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成18,2006,年平均,76214,47504,28711,1207,687,520,1392,705,687,76029,47486,28544,32.5,18.6,55.5
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成19,2007,年平均,74901,42582,32319,1765,811,954,1593,780,813,75073,42613,32460,30.3,9.7,57.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成20,2008,年平均,75764,40628,35136,1371,615,756,1521,637,884,75614,40606,35008,33.5,9.5,61.3
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成21,2009,年平均,79819,51211,28608,1558,880,679,1536,831,705,79841,51260,28582,25.9,12.3,50.2
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成22,2010,年平均,80064,52779,27285,1360,878,483,1175,783,392,80249,52874,27376,21.8,11.1,42.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成23,2011,年平均,81442,54260,27183,1298,768,529,1378,863,515,81362,54165,27197,20.4,11.7,37.9
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成24,2012,年平均,84044,54699,29345,1557,764,792,1523,790,732,84078,54673,29405,19,8,39.5
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成25,2013,年平均,83853,52318,31536,1478,836,643,1494,828,665,83837,52326,31514,22,9.2,43.1
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成26,2014,年平均,83664,52852,30812,1547,883,664,1456,880,576,83755,52855,30900,21.5,9.7,41.4
