規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,799079,400004,369784,30220,399075,110486,104089,100129,3960,6397
５人以上,"鉱業,採石業,砂利採取業",1629291,508004,483052,24952,1121287,181657,181369,172828,8541,288
５人以上,建設業,722907,421253,391274,29979,301654,154272,152343,151190,1153,1929
５人以上,製造業,837946,425157,399877,25280,412789,160212,143906,132745,11161,16306
５人以上,電気・ガス・熱供給・水道業,1313620,514618,471338,43280,799002,466067,189127,187168,1959,276940
５人以上,情報通信業,1044985,442500,396446,46054,602485,178196,130961,121026,9935,47235
５人以上,"運輸業,郵便業",724209,407988,360717,47271,316221,140497,126874,112489,14385,13623
５人以上,"卸売業,小売業",714221,381689,363868,17821,332532,107259,103218,101023,2195,4041
５人以上,"金融業,保険業",1286329,476910,440148,36762,809419,165764,150507,143775,6732,15257
５人以上,"不動産業,物品賃貸業",809815,398102,372426,25676,411713,107374,103613,100116,3497,3761
５人以上,"学術研究,専門・技術サービス業",760619,418854,373610,45244,341765,153735,149759,145979,3780,3976
５人以上,"宿泊業,飲食サービス業",425542,307650,278374,29276,117892,84197,83140,80183,2957,1057
５人以上,"生活関連サービス業,娯楽業",526912,324454,301854,22600,202458,108318,104847,99661,5186,3471
５人以上,"教育,学習支援業",1045098,439532,428371,11161,605566,102429,85951,84845,1106,16478
５人以上,"医療,福祉",653540,367837,342825,25012,285703,127251,121319,118351,2968,5932
５人以上,複合サービス事業,882125,388290,365404,22886,493835,158641,116501,113237,3264,42140
５人以上,サービス業（他に分類されないもの）,546683,320370,291119,29251,226313,114596,110558,104858,5700,4038
30人以上,調査産業計,904210,419180,384607,34573,485030,123740,113509,108238,5271,10231
30人以上,"鉱業,採石業,砂利採取業",1629291,508004,483052,24952,1121287,181657,181369,172828,8541,288
30人以上,建設業,878260,459119,423458,35661,419141,111990,106629,104443,2186,5361
30人以上,製造業,936974,443225,415162,28063,493749,180116,155454,139817,15637,24662
30人以上,電気・ガス・熱供給・水道業,1382427,531395,487341,44054,851032,558096,190042,188579,1463,368054
30人以上,情報通信業,1149951,460199,408396,51803,689752,216420,143068,127907,15161,73352
30人以上,"運輸業,郵便業",755642,413719,363454,50265,341923,151348,134852,118159,16693,16496
30人以上,"卸売業,小売業",867244,407764,386964,20800,459480,114281,107812,105442,2370,6469
30人以上,"金融業,保険業",1383170,497304,458139,39165,885866,170144,155081,147661,7420,15063
30人以上,"不動産業,物品賃貸業",936331,402589,375803,26786,533742,105050,101920,99377,2543,3130
30人以上,"学術研究,専門・技術サービス業",858473,433416,376670,56746,425057,177364,165636,157125,8511,11728
30人以上,"宿泊業,飲食サービス業",474065,320080,286997,33083,153985,93594,91772,87815,3957,1822
30人以上,"生活関連サービス業,娯楽業",656918,360979,335163,25816,295939,119997,115506,108437,7069,4491
30人以上,"教育,学習支援業",1137941,459232,448091,11141,678709,119407,96553,95332,1221,22854
30人以上,"医療,福祉",695038,379935,351020,28915,315103,135399,127840,125113,2727,7559
30人以上,複合サービス事業,885962,398505,359793,38712,487457,108989,80481,79730,751,28508
30人以上,サービス業（他に分類されないもの）,549142,318382,288516,29866,230760,115037,111709,105435,6274,3328
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年６月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
