規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,426221,400786,368997,31789,25435,102821,101273,97290,3983,1548
５人以上,"鉱業,採石業,砂利採取業",600953,532001,493292,38709,68952,196098,195981,184136,11845,117
５人以上,建設業,523245,430829,395448,35381,92416,132487,132007,131009,998,480
５人以上,製造業,451532,426295,397671,28624,25237,144830,142137,130036,12101,2693
５人以上,電気・ガス・熱供給・水道業,550266,547103,468669,78434,3163,194358,194358,193474,884,0
５人以上,情報通信業,462860,449058,402162,46896,13802,135867,135622,127966,7656,245
５人以上,"運輸業,郵便業",418812,415131,360499,54632,3681,124721,124542,108949,15593,179
５人以上,"卸売業,小売業",399699,380224,360887,19337,19475,102273,101395,99048,2347,878
５人以上,"金融業,保険業",494090,483196,445531,37665,10894,148278,145180,139515,5665,3098
５人以上,"不動産業,物品賃貸業",430794,392042,367245,24797,38752,107307,103680,99648,4032,3627
５人以上,"学術研究,専門・技術サービス業",433919,413821,374492,39329,20098,120335,119196,115483,3713,1139
５人以上,"宿泊業,飲食サービス業",349473,301382,274457,26925,48091,81358,79369,76281,3088,1989
５人以上,"生活関連サービス業,娯楽業",355896,336338,316916,19422,19558,102808,102392,99010,3382,416
５人以上,"教育,学習支援業",445729,432238,422022,10216,13491,82638,81140,80110,1030,1498
５人以上,"医療,福祉",417158,366373,340191,26182,50785,118526,115122,113093,2029,3404
５人以上,複合サービス事業,386693,384223,357652,26571,2470,114019,113321,110952,2369,698
５人以上,サービス業（他に分類されないもの）,334023,314949,282604,32345,19074,114123,113292,107312,5980,831
30人以上,調査産業計,445750,418350,382141,36209,27400,113240,110908,105648,5260,2332
30人以上,"鉱業,採石業,砂利採取業",600953,532001,493292,38709,68952,196098,195981,184136,11845,117
30人以上,建設業,603580,469066,425842,43224,134514,103404,101920,99288,2632,1484
30人以上,製造業,473415,447892,416418,31474,25523,163152,159561,142351,17210,3591
30人以上,電気・ガス・熱供給・水道業,557901,554425,472776,81649,3476,204628,204628,203119,1509,0
30人以上,情報通信業,480641,464517,411259,53258,16124,139631,139388,126741,12647,243
30人以上,"運輸業,郵便業",422431,418365,359928,58437,4066,133186,132955,114984,17971,231
30人以上,"卸売業,小売業",423449,404136,381154,22982,19313,107717,106936,104476,2460,781
30人以上,"金融業,保険業",510876,498759,459064,39695,12117,152798,149553,143629,5924,3245
30人以上,"不動産業,物品賃貸業",407868,397293,370254,27039,10575,104324,101291,98923,2368,3033
30人以上,"学術研究,専門・技術サービス業",449576,423495,374522,48973,26081,153272,150050,142982,7068,3222
30人以上,"宿泊業,飲食サービス業",380156,305602,275718,29884,74554,90491,83556,80651,2905,6935
30人以上,"生活関連サービス業,娯楽業",400603,379311,356343,22968,21292,99932,99105,94333,4772,827
30人以上,"教育,学習支援業",463469,450245,439429,10816,13224,93921,93134,91875,1259,787
30人以上,"医療,福祉",434594,376677,347279,29398,57917,129596,123616,121305,2311,5980
30人以上,複合サービス事業,407869,407052,365668,41384,817,85724,84124,82144,1980,1600
30人以上,サービス業（他に分類されないもの）,325624,308893,277422,31471,16731,115807,115211,108451,6760,596
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年１１月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
