規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,413870,400907,370500,30407,12963,102472,101601,97792,3809,871
５人以上,"鉱業,採石業,砂利採取業",512142,507187,480709,26478,4955,194757,194198,179892,14306,559
５人以上,建設業,427747,422203,392885,29318,5544,127907,127292,126525,767,615
５人以上,製造業,443462,423568,396068,27500,19894,139189,136709,126317,10392,2480
５人以上,電気・ガス・熱供給・水道業,579682,552890,477057,75833,26792,288403,234462,233666,796,53941
５人以上,情報通信業,461880,453198,408049,45149,8682,139683,139320,129975,9345,363
５人以上,"運輸業,郵便業",426187,411628,360266,51362,14559,121402,120192,105691,14501,1210
５人以上,"卸売業,小売業",390691,379352,360738,18614,11339,100989,100363,98102,2261,626
５人以上,"金融業,保険業",491057,481214,443145,38069,9843,147015,142268,136390,5878,4747
５人以上,"不動産業,物品賃貸業",400950,387295,363962,23333,13655,99624,99115,94875,4240,509
５人以上,"学術研究,専門・技術サービス業",423530,409255,371335,37920,14275,128456,124518,120986,3532,3938
５人以上,"宿泊業,飲食サービス業",309065,305609,277375,28234,3456,82118,81888,78732,3156,230
５人以上,"生活関連サービス業,娯楽業",341248,332214,313331,18883,9034,107759,107515,104205,3310,244
５人以上,"教育,学習支援業",479814,441120,431819,9301,38694,84302,82958,81878,1080,1344
５人以上,"医療,福祉",379880,371243,347307,23936,8637,117054,116062,114071,1991,992
５人以上,複合サービス事業,416528,382677,360501,22176,33851,125933,124674,122115,2559,1259
５人以上,サービス業（他に分類されないもの）,332871,321444,289765,31679,11427,112075,111507,106005,5502,568
30人以上,調査産業計,432723,419071,384591,34480,13652,113146,111933,106767,5166,1213
30人以上,"鉱業,採石業,砂利採取業",512142,507187,480709,26478,4955,194757,194198,179892,14306,559
30人以上,建設業,460288,457417,424036,33381,2871,85164,83234,81237,1997,1930
30人以上,製造業,468059,443968,413798,30170,24091,154453,151323,136414,14909,3130
30人以上,電気・ガス・熱供給・水道業,575063,553811,473778,80033,21252,218915,197849,196248,1601,21066
30人以上,情報通信業,477278,469243,418200,51043,8035,150351,149783,135347,14436,568
30人以上,"運輸業,郵便業",431647,416460,361127,55333,15187,126875,125375,108640,16735,1500
30人以上,"卸売業,小売業",420033,405610,383485,22125,14423,106821,105865,103495,2370,956
30人以上,"金融業,保険業",508772,498351,457938,40413,10421,152821,147321,141308,6013,5500
30人以上,"不動産業,物品賃貸業",407364,392008,366385,25623,15356,96847,96109,93458,2651,738
30人以上,"学術研究,専門・技術サービス業",423366,417353,371278,46075,6013,171160,164910,158713,6197,6250
30人以上,"宿泊業,飲食サービス業",324141,320035,287103,32932,4106,90155,89652,85769,3883,503
30人以上,"生活関連サービス業,娯楽業",371688,362642,339452,23190,9046,113841,113374,109001,4373,467
30人以上,"教育,学習支援業",501559,459673,449925,9748,41886,101752,99670,98353,1317,2082
30人以上,"医療,福祉",391819,382657,355438,27219,9162,127657,126621,123909,2712,1036
30人以上,複合サービス事業,443854,400048,359880,40168,43806,95730,93964,92177,1787,1766
30人以上,サービス業（他に分類されないもの）,325957,316356,285839,30517,9601,113223,112825,106519,6306,398
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２６年１０月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
