事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,7月,140294,1161,1738,139841,87612,3453,2081,88860
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,8月,132649,1448,2113,131785,96052,1308,3363,94196
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,9月,135451,1656,1945,135133,90530,3159,3464,90254
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,10月,138632,1602,2612,137620,86755,2298,3844,85211
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,11月,144120,1100,1464,143865,78711,2064,2482,78184
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,12月,132460,2047,1531,133119,89589,2720,1915,90251
５人以上,"O 教育,学習支援業",平成18,2006,年平均,234765,3291,3320,234727,102519,4131,4215,102445
５人以上,"O 教育,学習支援業",平成19,2007,年平均,278242,4062,3758,278561,65991,3578,3068,66487
５人以上,"O 教育,学習支援業",平成20,2008,年平均,268041,5063,4417,268790,85439,3693,3902,85126
５人以上,"O 教育,学習支援業",平成21,2009,年平均,254243,3740,4269,253706,123283,5104,4391,124002
５人以上,"O 教育,学習支援業",平成22,2010,年平均,259832,3772,3807,259790,114263,4659,4264,114666
５人以上,"O 教育,学習支援業",平成23,2011,年平均,256414,2742,2983,256238,115703,3866,4085,115418
５人以上,"O 教育,学習支援業",平成24,2012,年平均,272911,4448,4840,272550,120820,8753,8092,121452
５人以上,"O 教育,学習支援業",平成25,2013,年平均,279056,5485,4393,280165,123379,9555,9493,123423
５人以上,"O 教育,学習支援業",平成26,2014,年平均,281430,4137,4406,281170,130831,9694,8998,131518
５人以上,"O 教育,学習支援業",平成26,2014,1月,284411,1079,1504,283989,129240,7305,6865,129677
５人以上,"O 教育,学習支援業",平成26,2014,2月,284260,430,1403,283290,129406,3365,8056,124712
５人以上,"O 教育,学習支援業",平成26,2014,3月,284351,3363,6345,281368,123651,2436,9743,116345
５人以上,"O 教育,学習支援業",平成26,2014,4月,281749,28610,27864,282804,115964,26175,17201,124629
５人以上,"O 教育,学習支援業",平成26,2014,5月,281384,5028,2667,283554,126049,12714,6826,132128
５人以上,"O 教育,学習支援業",平成26,2014,6月,283957,1652,1156,284433,131725,9456,7102,134099
５人以上,"O 教育,学習支援業",平成26,2014,7月,281258,1200,2359,280099,137274,9462,8589,138147
５人以上,"O 教育,学習支援業",平成26,2014,8月,285287,1107,1246,285148,132959,4408,13402,123965
５人以上,"O 教育,学習支援業",平成26,2014,9月,282144,1053,4314,278883,126969,10320,8354,128935
５人以上,"O 教育,学習支援業",平成26,2014,10月,274054,3243,1630,275667,133764,12909,4805,141868
５人以上,"O 教育,学習支援業",平成26,2014,11月,279065,1709,1081,279693,138470,9080,7500,140050
５人以上,"O 教育,学習支援業",平成26,2014,12月,275243,1175,1308,275110,144500,8702,9537,143665
５人以上,"P 医療,福祉",平成18,2006,年平均,284919,4501,4412,285074,118364,4227,4307,118218
５人以上,"P 医療,福祉",平成19,2007,年平均,279976,5483,5480,279902,124655,5281,4961,125052
５人以上,"P 医療,福祉",平成20,2008,年平均,289693,5601,5041,290284,124035,4687,4496,124195
５人以上,"P 医療,福祉",平成21,2009,年平均,351233,5875,5530,351643,152947,7155,6455,153582
５人以上,"P 医療,福祉",平成22,2010,年平均,363717,5603,5403,363950,146612,4963,4619,146922
５人以上,"P 医療,福祉",平成23,2011,年平均,354930,6161,5564,355526,160479,5136,5027,160589
５人以上,"P 医療,福祉",平成24,2012,年平均,367566,5847,5496,368059,172525,5998,5417,172964
５人以上,"P 医療,福祉",平成25,2013,年平均,369242,5719,5570,369509,180731,5890,5399,181103
５人以上,"P 医療,福祉",平成26,2014,年平均,376944,5519,5164,377310,182348,5941,5366,182912
５人以上,"P 医療,福祉",平成26,2014,1月,364437,2604,3331,362834,188869,3087,5015,187817
５人以上,"P 医療,福祉",平成26,2014,2月,368322,2734,2999,368414,182329,7074,4060,184986
５人以上,"P 医療,福祉",平成26,2014,3月,372933,4455,9677,367711,180467,5274,6790,178951
５人以上,"P 医療,福祉",平成26,2014,4月,368388,26338,13284,381813,178274,10233,8901,179235
５人以上,"P 医療,福祉",平成26,2014,5月,375774,6277,4852,377121,185274,7087,7351,185088
５人以上,"P 医療,福祉",平成26,2014,6月,376553,2505,3266,375790,185656,5831,3971,187518
５人以上,"P 医療,福祉",平成26,2014,7月,380589,4265,3537,381264,182719,5165,3948,183989
５人以上,"P 医療,福祉",平成26,2014,8月,385700,3518,3940,385219,179553,5914,6258,179268
５人以上,"P 医療,福祉",平成26,2014,9月,387091,3639,5380,385567,177396,5143,4822,177500
５人以上,"P 医療,福祉",平成26,2014,10月,378562,3476,4263,377908,184505,7141,4386,187127
５人以上,"P 医療,福祉",平成26,2014,11月,383825,3015,4391,382472,181210,4681,5257,180611
５人以上,"P 医療,福祉",平成26,2014,12月,381157,3406,3042,381614,181926,4662,3637,182858
５人以上,Q 複合サービス事業,平成18,2006,年平均,36824,670,538,36954,18738,683,654,18769
５人以上,Q 複合サービス事業,平成19,2007,年平均,42323,531,740,42112,15056,482,488,15050
５人以上,Q 複合サービス事業,平成20,2008,年平均,44764,510,473,44801,10383,188,274,10296
５人以上,Q 複合サービス事業,平成21,2009,年平均,46469,565,499,46527,11932,247,374,11814
５人以上,Q 複合サービス事業,平成22,2010,年平均,46039,954,825,46163,9961,247,332,9880
５人以上,Q 複合サービス事業,平成23,2011,年平均,46972,716,850,46837,9627,133,142,9617
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成25,2013,年平均,15078,224,258,15054,5554,129,182,5492
５人以上,Q 複合サービス事業,平成26,2014,年平均,15250,226,256,15220,4752,92,107,4737
５人以上,Q 複合サービス事業,平成26,2014,1月,15383,8,3,15389,4976,89,259,4805
５人以上,Q 複合サービス事業,平成26,2014,2月,15594,9,169,15435,4600,41,78,4562
５人以上,Q 複合サービス事業,平成26,2014,3月,15431,107,564,14975,4566,329,95,4799
５人以上,Q 複合サービス事業,平成26,2014,4月,14997,1874,1518,15353,4777,330,321,4786
５人以上,Q 複合サービス事業,平成26,2014,5月,15353,60,4,15409,4786,0,173,4613
５人以上,Q 複合サービス事業,平成26,2014,6月,15409,33,89,15352,4613,78,64,4628
５人以上,Q 複合サービス事業,平成26,2014,7月,15179,188,201,15167,4801,56,43,4813
５人以上,Q 複合サービス事業,平成26,2014,8月,15166,60,93,15134,4814,26,0,4839
５人以上,Q 複合サービス事業,平成26,2014,9月,15133,85,167,15052,4840,53,79,4813
５人以上,Q 複合サービス事業,平成26,2014,10月,15051,206,133,15126,4814,35,101,4746
５人以上,Q 複合サービス事業,平成26,2014,11月,15125,84,29,15180,4747,0,63,4684
５人以上,Q 複合サービス事業,平成26,2014,12月,15179,1,102,15079,4685,63,2,4745
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,490411,11548,11341,490656,153569,5023,6006,152548
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,476339,12363,12721,476014,168831,7319,7431,168686
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,552880,10905,11110,552753,187637,6750,6967,187343
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,553560,10611,10018,554141,194197,7569,6647,195130
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,566456,11210,10370,567361,195696,7588,7031,196187
５人以上,R サービス業（他に分類されないもの）,平成26,2014,1月,563423,7126,8374,562066,194378,6994,4346,197135
５人以上,R サービス業（他に分類されないもの）,平成26,2014,2月,557723,6975,6938,557910,201478,4752,6710,199370
５人以上,R サービス業（他に分類されないもの）,平成26,2014,3月,563965,10727,11107,563760,193315,6578,10856,188862
５人以上,R サービス業（他に分類されないもの）,平成26,2014,4月,560651,27503,21902,566535,191971,13427,10242,194873
５人以上,R サービス業（他に分類されないもの）,平成26,2014,5月,570514,10447,11853,568989,190894,9028,7878,192163
５人以上,R サービス業（他に分類されないもの）,平成26,2014,6月,568486,9908,10939,568301,192666,5962,6223,191559
５人以上,R サービス業（他に分類されないもの）,平成26,2014,7月,569775,10842,10109,570445,190085,8013,4897,193264
５人以上,R サービス業（他に分類されないもの）,平成26,2014,8月,568266,11459,8516,570048,195443,7344,5179,198769
５人以上,R サービス業（他に分類されないもの）,平成26,2014,9月,564505,9389,8851,565647,204312,4297,5162,202843
５人以上,R サービス業（他に分類されないもの）,平成26,2014,10月,576054,11045,10017,577020,192436,6441,7636,191303
５人以上,R サービス業（他に分類されないもの）,平成26,2014,11月,564061,8229,7984,564564,204262,7852,9268,202588
５人以上,R サービス業（他に分類されないもの）,平成26,2014,12月,570044,10874,7845,573053,197108,10363,5979,201512
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成26年年報,,,,,,,,,,,,
第１１－１表　産業、就業形態別労働者数　（事業所規模５人以上）,,,,,,,,,,,,
