,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,平成26年(2014年),,,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"41,717,661","15,751,422","25,966,239","40,663,990","15,791,781","24,872,209","37,851,778","14,295,663","23,556,115","38,633,755","13,904,903","24,728,852","38,321,653","14,216,486","24,105,167",合計,,,,,,
農水産品,,"404,410","219,628","184,782","346,335","165,668","180,667","303,535","144,191","159,344","339,033","154,781","184,252","338,155","154,801","183,354",農水産品,,,,,,
1,麦,"87,227","14,397","72,830","92,057","10,336","81,721","44,743","10,510","34,233","100,980","12,065","88,915","103,234","12,670","90,564",1,麦,,,,,
2,米,"47,145","32,915","14,230","19,444","11,574","7,870","18,245","11,751","6,494","17,606","12,156","5,450","16,990","12,125","4,865",2,米,,,,,
3,とうもろこし,"1,734","1,734",-,830,815,15,"5,669","1,484","4,185","1,131","1,121",10,"1,471","1,461",10,3,とうもろこし,,,,,
4,豆類,"19,424","14,654","4,770","14,004","9,249","4,755","8,625","3,025","5,600","8,571","2,781","5,790","13,554","8,439","5,115",4,豆類,,,,,
5,その他雑穀,"1,315","1,050",265,"1,360",695,665,755,485,270,899,809,90,"1,883","1,618",265,5,その他雑穀,,,,,
6,野菜・果物,"138,803","85,112","53,691","123,392","72,622","50,770","131,068","62,986","68,082","111,165","69,880","41,285","100,421","59,202","41,219",6,野菜・果物,,,,,
7,綿花,95,85,10,150,150,-,90,90,-,-,-,-,-,-,-,7,綿花,,,,,
8,その他農産品,"12,921","9,950","2,971","17,734","12,767","4,967","13,393","3,828","9,565","20,195","11,865","8,330","26,092","17,817","8,275",8,その他農産品,,,,,
9,羊毛,126,126,-,22,22,-,73,58,15,208,208,-,280,280,-,9,羊毛,,,,,
10,その他畜産品,"35,043","24,263","10,780","26,412","21,167","5,245","24,631","17,801","6,830","23,196","15,559","7,637","20,157","15,220","4,937",10,その他畜産品,,,,,
11,水産品,"60,577","35,342","25,235","50,930","26,271","24,659","56,243","32,173","24,070","55,082","28,337","26,745","54,073","25,969","28,104",11,水産品,,,,,
林産品,,"117,774","88,608","29,166","78,493","49,783","28,710","74,359","46,497","27,862","82,655","61,974","20,681","104,262","82,466","21,796",林産品,,,,,,
12,原木,137,117,20,40,-,40,110,-,110,281,220,61,878,878,-,12,原木,,,,,
13,製材,"91,777","74,218","17,559","54,875","37,687","17,188","48,903","33,783","15,120","56,492","43,944","12,548","69,598","58,263","11,335",13,製材,,,,,
14,樹脂類,"19,517","10,850","8,667","17,196","8,080","9,116","20,073","10,160","9,913","20,710","14,755","5,955","28,470","19,735","8,735",14,樹脂類,,,,,
15,木材チップ,907,23,884,870,-,870,"1,430",-,"1,430","1,560",-,"1,560","1,013",-,"1,013",15,木材チップ,,,,,
16,その他林産品,"5,031","3,050","1,981","5,242","3,786","1,456","3,608","2,354","1,254","3,147","2,710",437,"3,893","3,480",413,16,その他林産品,,,,,
17,薪炭,405,350,55,270,230,40,235,200,35,465,345,120,410,110,300,17,薪炭,,,,,
鉱産品,,"5,916,806","71,630","5,845,176","5,591,528","58,550","5,532,978","5,068,393","100,809","4,967,584","6,355,255","82,288","6,272,967","5,761,153","39,627","5,721,526",鉱産品,,,,,,
18,石炭,"12,813",255,"12,558","30,833","13,627","17,206","21,535","5,438","16,097","27,250","1,610","25,640","28,409","10,474","17,935",18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,20,20,-,20,20,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,"4,084","4,084",-,725,705,20,"4,555","2,280","2,275","7,565","6,000","1,565",95,45,50,20,金属鉱,,,,,
