22,石材,207,"98,900","97,109",187,"96,922","73,451",195,"73,256","85,803",140,"85,663","86,791",368,"86,423","92,092",282,"91,810","88,450",195,"88,255",22,石材
23,原油,-,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,60,"32,619","31,439",55,"31,384","30,991",35,"30,956","25,988",95,"25,893","30,016",60,"29,956","32,543",20,"32,523","33,540",95,"33,445",25,石灰石
26,原塩,24,320,360,-,360,200,-,200,241,1,240,260,-,260,340,-,340,400,-,400,26,原塩
27,非金属鉱物,"1,297",80,242,172,70,"3,384",194,"3,190",275,175,100,"8,300","2,145","6,155","3,420",200,"3,220","7,370","5,730","1,640",27,非金属鉱物
金属機械工業品,,"743,974","664,527","1,361,958","699,194","662,764","1,262,723","650,529","612,194","1,292,981","700,311","592,670","1,455,570","783,826","671,744","1,348,186","707,090","641,096","1,316,467","682,551","633,916",金属機械工業品,
28,鉄鋼,30,"1,075","1,301",41,"1,260",805,150,655,895,25,870,925,25,900,"1,360",110,"1,250","1,260",130,"1,130",28,鉄鋼
29,鋼材,"1,235","99,298","100,631","1,288","99,343","85,812",970,"84,842","66,670",913,"65,757","105,281","1,177","104,104","111,688","1,820","109,868","97,977","1,102","96,875",29,鋼材
30,非鉄金属,740,"4,595","4,255","1,335","2,920","3,480",120,"3,360","4,650",455,"4,195","4,350",545,"3,805","4,100",405,"3,695","4,720",980,"3,740",30,非鉄金属
31,金属製品,"4,982","2,487","7,847","4,732","3,115","4,968","3,040","1,928","6,948","4,019","2,929","8,328","5,802","2,526","6,987","4,281","2,706","6,327","3,915","2,412",31,金属製品
32,鉄道車両,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"700,698","528,697","1,189,568","659,016","530,552","1,122,327","619,846","502,481","1,150,806","655,820","494,986","1,273,845","737,697","536,148","1,156,325","661,414","494,911","1,145,415","636,686","508,729",33,完成自動車
34,その他輸送用車両,759,"1,472","1,487",811,676,"1,488",777,711,"2,863","2,160",703,"1,467",645,822,"2,761","1,811",950,"1,342",570,772,34,その他輸送用車両
35,二輪自動車,7,9,67,37,30,81,37,44,119,20,99,37,17,20,31,16,15,26,14,12,35,二輪自動車
36,自動車部品,"3,135","4,858","6,951","2,545","4,406","4,520","1,615","2,905","5,140","1,515","3,625","7,381","2,750","4,631","7,438","2,677","4,761","5,311","2,001","3,310",36,自動車部品
37,その他輸送機械,"9,550","11,435","20,135","8,745","11,390","15,260","6,315","8,945","16,866","6,838","10,028","15,930","7,420","8,510","19,996","7,376","12,620","14,360","5,900","8,460",37,その他輸送機械
38,産業機械,"14,400","5,443","17,800","12,765","5,035","14,224","11,089","3,135","21,081","15,364","5,717","22,770","16,907","5,863","26,763","20,216","6,547","20,153","15,418","4,735",38,産業機械
39,電気機械,"4,704","2,549","5,760","4,260","1,500","3,927","2,689","1,238","5,361","3,661","1,700","5,119","4,067","1,052","3,724","2,695","1,029","4,344","2,969","1,375",39,電気機械
40,測量・光学・医療用機械,263,"1,594","2,560","1,108","1,452","3,066","1,884","1,182","1,003",77,926,"3,518","1,720","1,798","2,664","1,078","1,586","3,824","2,879",945,40,測量・光学・医療用機械
41,事務用機器,"2,846",90,"2,146","2,071",75,"1,482","1,402",80,"8,869","8,779",90,"4,184","4,104",80,"2,434","2,354",80,"8,422","8,307",115,41,事務用機器
42,その他機械,610,925,"1,450",440,"1,010","1,283",595,688,"1,710",665,"1,045","2,435",950,"1,485","1,915",837,"1,078","2,986","1,680","1,306",42,その他機械
化学工業品,,"43,567","626,705","711,748","44,357","667,391","657,614","37,556","620,058","665,978","43,587","622,391","717,408","47,467","669,941","702,492","49,584","652,908","765,404","44,521","720,883",化学工業品,
43,陶磁器,89,-,69,69,-,15,15,-,75,75,-,69,69,-,-,-,-,35,15,20,43,陶磁器
44,セメント,"1,273","247,169","249,782","1,932","247,850","231,188","1,101","230,087","232,685","2,667","230,018","264,666","3,967","260,699","253,317","2,826","250,491","271,139","2,744","268,395",44,セメント
45,ガラス類,"1,190",-,"1,937","1,832",105,"1,453","1,273",180,"1,536","1,486",50,"1,831","1,645",186,"1,334",893,441,"1,377","1,215",162,45,ガラス類
46,窯業品,"2,119","3,046","4,650","1,798","2,852","3,766","2,824",942,"4,504","2,749","1,755","5,117","2,198","2,919","6,141","3,322","2,819","6,499","3,549","2,950",46,窯業品
47,重油,"20,186","21,485","46,827","22,823","24,004","39,185","18,853","20,332","45,930","22,446","23,484","46,171","22,477","23,694","45,452","21,827","23,625","45,898","21,931","23,967",47,重油
48,揮発油,35,-,179,179,-,32,32,-,1,1,-,101,101,-,46,46,-,66,66,-,48,揮発油
49,その他の石油,"1,541","339,863","385,260","1,681","383,579","355,144","1,429","353,715","353,641","1,727","351,914","369,396","1,984","367,412","365,061","1,862","363,199","413,836","1,612","412,224",49,その他の石油
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス
51,LPG/液化石油ガス,537,-,489,489,-,382,382,-,394,394,-,516,516,-,524,477,47,745,745,-,51,LPG/液化石油ガス
52,その他石油製品,545,831,"1,138",363,775,"2,646","1,246","1,400","2,344",849,"1,495","1,697",672,"1,025","1,444",344,"1,100","3,477","1,068","2,409",52,その他石油製品
53,コークス,"1,978","3,403",-,-,-,"5,284",-,"5,284","4,405",-,"4,405",-,-,-,"4,541","4,541",-,-,-,-,53,コークス
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,15,20,-,-,-,54,石炭製品
55,化学薬品,"4,068","6,084","7,404","3,552","3,852","7,299","3,398","3,901","8,554","3,664","4,890","12,061","4,532","7,529","10,024","4,230","5,794","9,802","3,728","6,074",55,化学薬品
56,化学肥料,480,490,825,380,445,455,210,245,415,200,215,350,165,185,505,170,335,475,200,275,56,化学肥料
57,その他化学工業品,"9,526","4,334","13,188","9,259","3,929","10,765","6,793","3,972","11,494","7,329","4,165","15,433","9,141","6,292","14,068","9,031","5,037","12,055","7,648","4,407",57,その他化学工業品
軽工業品,,"74,674","168,682","226,916","71,649","155,267","210,968","54,850","156,118","221,393","67,048","154,345","255,140","78,417","176,723","244,108","76,499","167,609","243,892","76,245","167,647",軽工業品,
58,紙・パルプ,"19,083","122,599","123,986","16,400","107,586","131,729","11,535","120,194","138,164","23,373","114,791","161,307","29,246","132,061","151,161","27,229","123,932","146,950","28,928","118,022",58,紙・パルプ
59,糸及び紡績半製品,30,-,13,-,13,-,-,-,30,-,30,-,-,-,9,9,-,30,-,30,59,糸及び紡績半製品
60,その他繊維工業品,60,-,53,5,48,39,-,39,100,15,85,90,30,60,30,20,10,79,10,69,60,その他繊維工業品
61,砂糖,"1,846","5,750","7,000","1,730","5,270","7,119","1,915","5,204","6,960","1,760","5,200","7,975","1,960","6,015","6,144","1,565","4,579","7,091","1,366","5,725",61,砂糖
62,製造食品,"17,123","8,821","29,550","18,424","11,126","24,218","15,414","8,804","22,344","14,472","7,872","25,742","16,550","9,192","25,697","15,737","9,960","30,383","17,298","13,085",62,製造食品
63,飲料,"28,690","15,822","46,525","30,781","15,744","28,932","18,485","10,447","33,389","21,417","11,972","37,770","22,095","15,675","37,235","24,367","12,868","34,901","20,917","13,984",63,飲料
64,水,"5,497","1,970","5,219","2,844","2,375","6,031","4,406","1,625","5,931","4,271","1,660","7,579","6,119","1,460","6,307","4,562","1,745","6,641","5,056","1,585",64,水
65,たばこ,920,645,"1,240",845,395,620,480,140,"1,250",805,445,"1,230",465,765,"1,530",650,880,"1,485",600,885,65,たばこ
66,その他食料工業品,"1,425","13,075","13,330",620,"12,710","12,280","2,615","9,665","13,225",935,"12,290","13,447","1,952","11,495","15,995","2,360","13,635","16,332","2,070","14,262",66,その他食料工業品
雑工業品,,"30,134","6,283","37,920","31,560","6,360","32,807","26,865","5,942","32,592","26,561","6,031","38,434","30,886","7,548","38,559","31,693","6,866","40,268","30,480","9,788",雑工業品,
67,がん具,10,-,20,20,-,-,-,-,-,-,-,10,10,-,25,25,-,5,5,-,67,がん具
68,衣服・身廻品・はきもの,135,15,187,167,20,"1,229",789,440,135,75,60,530,515,15,627,292,335,"3,431","1,300","2,131",68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,670,129,503,408,95,660,345,315,211,176,35,293,293,-,847,565,282,"1,911",798,"1,113",69,文房具・運動娯楽用品・楽器
70,家具装備品,"1,367",915,"2,566","1,481","1,085","2,502","1,642",860,"2,325","1,435",890,"2,405","1,425",980,"2,806","1,891",915,"2,638","1,613","1,025",70,家具装備品
71,その他日用品,"18,877","2,269","22,340","20,050","2,290","18,363","16,471","1,892","17,542","15,671","1,871","21,880","18,917","2,963","22,059","19,815","2,244","21,498","18,676","2,822",71,その他日用品
72,ゴム製品,"2,386",825,"2,435","1,810",625,"1,485","1,110",375,"2,579","1,489","1,090","2,811","1,641","1,170","2,273","1,478",795,"1,982","1,325",657,72,ゴム製品
73,木製品,"1,989",25,"1,780","1,730",50,"2,246","2,181",65,"2,191","2,181",10,"1,837","1,787",50,"2,547","2,422",125,"2,298","2,222",76,73,木製品
74,その他製造工業品,"4,700","2,105","8,089","5,894","2,195","6,322","4,327","1,995","7,609","5,534","2,075","8,668","6,298","2,370","7,375","5,205","2,170","6,505","4,541","1,964",74,その他製造工業品
特殊品,,"449,125","229,161","666,170","437,975","228,195","582,446","393,147","189,299","583,382","377,164","206,218","656,228","425,180","231,048","668,096","436,727","231,369","601,774","371,831","229,943",特殊品,
75,金属くず,"1,878","1,711","2,518",655,"1,863","2,844","1,600","1,244","2,373",907,"1,466","4,476","2,612","1,864","2,268",884,"1,384","5,647","4,601","1,046",75,金属くず
76,再利用資材,"26,968","1,457","19,342","17,656","1,686","22,638","21,443","1,195","16,817","14,757","2,060","23,817","21,991","1,826","22,248","20,375","1,873","23,239","21,560","1,679",76,再利用資材
77,動植物性製造飼肥料,"4,019",270,"4,174","3,844",330,"4,546","4,096",450,"5,545","5,100",445,"3,764","3,409",355,"5,028","4,628",400,"6,632","6,197",435,77,動植物性製造飼肥料
78,廃棄物,255,665,773,225,548,580,240,340,799,245,554,659,295,364,732,240,492,"1,492",290,"1,202",78,廃棄物
79,廃土砂,"146,789",2,"147,163","147,161",2,"112,209","112,209",-,"114,158","114,154",4,"128,119","128,118",1,"145,364","145,273",91,"98,015","97,999",16,79,廃土砂
80,輸送用容器,"9,690","19,323","29,147","8,021","21,126","18,532","6,715","11,817","27,793","9,144","18,649","25,844","9,122","16,722","28,877","9,555","19,322","22,575","6,983","15,592",80,輸送用容器
81,取合せ品,"259,526","205,733","463,053","260,413","202,640","421,097","246,844","174,253","415,897","232,857","183,040","469,549","259,633","209,916","463,579","255,772","207,807","444,174","234,201","209,973",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
