"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2000120101,"芝浦",,37,42,79,9999,,9999,9999,14,,9,"NE",98,57,9999
2000120102,"芝浦",,59,47,106,11,,15,188,34,,8,"NNE",98,59,203
2000120103,"芝浦",,49,42,91,14,,14,188,19,,17,"N",96,62,202
2000120104,"芝浦",,46,40,86,14,,29,186,24,,12,"ENE",92,69,215
2000120105,"芝浦",,39,37,76,16,,14,185,21,,12,"NNE",86,71,199
2000120106,"芝浦",,51,40,91,14,,15,185,30,,15,"N",86,74,200
2000120107,"芝浦",,28,43,71,7,,14,186,17,,24,"N",83,75,200
2000120108,"芝浦",,42,46,88,8,,18,187,19,,17,"N",79,80,205
2000120109,"芝浦",,72,53,125,8,,29,190,31,,15,"N",75,85,219
2000120110,"芝浦",,85,54,139,8,,35,190,44,,17,"N",78,79,225
2000120111,"芝浦",,84,54,138,8,,37,192,44,,15,"N",86,73,229
2000120112,"芝浦",,99,57,156,9,,44,192,46,,8,"NNE",94,72,236
2000120113,"芝浦",,162,65,227,14,,56,191,64,,8,"ENE",109,71,247
2000120114,"芝浦",,151,66,217,14,,68,189,67,,11,"ENE",126,63,257
2000120115,"芝浦",,129,64,193,12,,48,188,61,,10,"ENE",123,61,236
2000120116,"芝浦",,126,64,190,11,,42,187,45,,10,"ENE",115,63,229
2000120117,"芝浦",,121,64,185,9,,93,188,71,,9,"NNE",107,65,281
2000120118,"芝浦",,148,66,214,10,,129,190,76,,12,"NE",104,65,319
2000120119,"芝浦",,161,65,226,11,,97,190,63,,12,"NE",96,69,287
2000120120,"芝浦",,133,61,194,10,,49,189,34,,9,"ENE",94,72,238
2000120121,"芝浦",,105,56,161,9,,35,190,48,,11,"NNE",92,76,225
2000120122,"芝浦",,76,53,129,7,,29,190,39,,9,"NE",90,77,219
2000120123,"芝浦",,69,52,121,6,,29,191,26,,15,"N",89,77,220
2000120124,"芝浦",,44,48,92,5,,26,191,23,,22,"N",85,79,217
2000120201,"芝浦",,55,48,103,9999,,9999,9999,22,,14,"N",81,75,9999
2000120202,"芝浦",,72,46,118,5,,35,193,30,,16,"N",74,78,228
2000120203,"芝浦",,52,44,96,5,,30,191,43,,18,"N",72,76,221
2000120204,"芝浦",,58,45,103,5,,34,192,42,,15,"N",68,75,226
2000120205,"芝浦",,54,44,98,5,,29,191,44,,20,"NNW",66,76,220
2000120206,"芝浦",,85,45,130,7,,60,197,64,,30,"N",57,86,257
2000120207,"芝浦",,72,41,113,6,,50,194,56,,26,"NNW",60,84,244
2000120208,"芝浦",,102,45,147,8,,52,195,50,,17,"N",66,81,247
2000120209,"芝浦",,127,54,181,9,,62,198,68,,15,"NNE",84,77,260
2000120210,"芝浦",,114,56,170,10,,55,196,61,,18,"NNE",104,63,251
2000120211,"芝浦",,112,60,172,11,,56,191,52,,13,"NE",119,57,247
2000120212,"芝浦",,125,62,187,13,,47,189,52,,10,"ESE",118,56,236
2000120213,"芝浦",,137,68,205,14,,46,189,71,,10,"SSW",113,57,235
2000120214,"芝浦",,104,64,168,13,,29,192,53,,11,"ESE",123,55,221
2000120215,"芝浦",,124,69,193,10,,67,201,53,,10,"ESE",123,57,268
2000120216,"芝浦",,98,61,159,9,,45,196,36,,8,"ENE",122,59,241
2000120217,"芝浦",,85,57,142,7,,29,186,37,,7,"NE",114,62,215
2000120218,"芝浦",,82,58,140,7,,121,187,27,,16,"ENE",111,64,308
2000120219,"芝浦",,120,62,182,8,,95,189,52,,10,"ENE",107,69,284
2000120220,"芝浦",,80,57,137,6,,45,190,44,,12,"NE",105,73,235
2000120221,"芝浦",,47,50,97,7,,24,204,27,,18,"SSE",108,71,228
2000120222,"芝浦",,73,52,125,8,,26,196,35,,6,"NE",101,76,222
2000120223,"芝浦",,112,58,170,7,,40,206,38,,4,"ENE",101,78,246
2000120224,"芝浦",,165,63,228,9,,64,223,52,,17,"WSW",93,77,287
2000120301,"芝浦",,203,69,272,9999,,9999,9999,68,,16,"WSW",90,77,9999
2000120302,"芝浦",,161,62,223,9,,97,210,73,,19,"N",75,79,307
2000120303,"芝浦",,109,54,163,7,,81,204,83,,19,"N",73,83,285
2000120304,"芝浦",,101,51,152,7,,75,201,84,,19,"N",69,83,276
2000120305,"芝浦",,70,46,116,6,,57,199,77,,16,"N",71,83,256
2000120306,"芝浦",,48,42,90,5,,52,198,70,,19,"N",73,83,250
2000120307,"芝浦",,39,40,79,5,,42,197,79,,16,"N",72,83,239
2000120308,"芝浦",,45,40,85,5,,40,197,62,,19,"N",76,81,237
2000120309,"芝浦",,54,42,96,6,,40,195,71,,22,"NNW",82,79,235
2000120310,"芝浦",,48,41,89,7,,40,194,87,,16,"N",92,76,234
2000120311,"芝浦",,50,46,96,7,,41,194,72,,15,"NNW",105,70,235
2000120312,"芝浦",,71,55,126,9,,53,195,80,,11,"SE",120,65,248
2000120313,"芝浦",,107,68,175,9,,61,196,105,,8,"SSE",119,67,257
2000120314,"芝浦",,88,71,159,8,,69,196,103,,8,"SSE",121,67,265
2000120315,"芝浦",,145,76,221,9,,89,216,123,,10,"ESE",122,72,305
2000120316,"芝浦",,131,77,208,7,,81,203,127,,9,"NNE",122,70,284
2000120317,"芝浦",,126,85,211,7,,88,202,213,,7,"NNE",121,71,290
2000120318,"芝浦",,123,86,209,7,,94,204,217,,21,"N",119,69,298
2000120319,"芝浦",,70,73,143,5,,86,199,180,,16,"N",113,71,285
2000120320,"芝浦",,31,59,90,4,,53,196,158,,19,"N",112,69,249
2000120321,"芝浦",,35,59,94,4,,45,195,150,,9,"NW",112,69,240
2000120322,"芝浦",,25,53,78,5,,40,194,126,,21,"N",113,67,234
2000120323,"芝浦",,23,52,75,5,,42,194,156,,21,"N",111,69,236
2000120324,"芝浦",,33,53,86,4,,42,194,120,,24,"NNE",110,70,236
2000120401,"芝浦",,24,41,65,9999,,9999,9999,69,,21,"NNE",111,66,9999
2000120402,"芝浦",,11,25,36,12,,15,191,22,,30,"N",104,68,206
2000120403,"芝浦",,11,26,37,11,,16,190,16,,20,"N",96,71,206
2000120404,"芝浦",,11,29,40,10,,13,190,15,,14,"NNE",92,70,203
2000120405,"芝浦",,15,29,44,12,,15,190,12,,30,"NNE",93,61,205
2000120406,"芝浦",,26,33,59,11,,11,187,10,,18,"NNE",83,66,198
2000120407,"芝浦",,35,44,79,6,,15,188,9,,21,"NNE",82,65,203
2000120408,"芝浦",,63,50,113,7,,18,188,9,,15,"NNE",87,62,206
2000120409,"芝浦",,56,47,103,10,,22,187,10,,28,"NNE",92,59,209
2000120410,"芝浦",,49,43,92,13,,19,185,10,,30,"N",102,55,204
2000120411,"芝浦",,59,46,105,12,,22,186,15,,21,"NNE",112,55,208
2000120412,"芝浦",,93,54,147,11,,41,187,17,,21,"NNE",115,52,228
2000120413,"芝浦",,71,50,121,11,,36,187,28,,15,"NE",118,52,223
2000120414,"芝浦",,87,54,141,12,,36,186,27,,17,"NNE",138,46,222
2000120415,"芝浦",,125,63,188,10,,35,186,21,,16,"NNE",129,47,221
2000120416,"芝浦",,138,68,206,9,,40,187,34,,11,"NE",122,49,227
2000120417,"芝浦",,154,69,223,8,,48,187,30,,12,"ENE",119,50,235
2000120418,"芝浦",,96,61,157,7,,98,187,28,,10,"NE",112,56,285
2000120419,"芝浦",,60,54,114,6,,42,187,29,,5,"NE",105,58,229
2000120420,"芝浦",,72,55,127,7,,25,186,31,,10,"ENE",103,61,211
2000120421,"芝浦",,63,55,118,5,,24,186,27,,10,"NE",99,62,210
2000120422,"芝浦",,77,58,135,6,,30,189,25,,10,"ENE",97,63,219
2000120423,"芝浦",,83,58,141,5,,28,190,25,,21,"N",88,60,218
2000120424,"芝浦",,68,52,120,4,,56,194,30,,16,"N",81,60,250
