区市,発売所,所在地,電話,営業時間,休業日,地図
墨田区,錦糸町駅前発売所,墨田区江東橋3-14-5 錦糸町駅南口ターミナル内,03-3632-3910,8:00～20:00,土・日・祝,http://www.kotsu.metro.tokyo.jp/bus/noriba/kinshi/map.html
墨田区,都営バス江東営業所,墨田区江東橋4-30-10 都営バス「江東車庫」すぐ,03-3632-5492,7:00～20:00,無休,http://www.kotsu.metro.tokyo.jp/bus/branch/map/eigyo_kouto.html
江東区,亀戸駅前発売所,江東区亀戸2-22 亀戸駅北口ターミナル内,03-3637-0518,8:00～20:00,土・日・祝,http://www.kotsu.metro.tokyo.jp/bus/noriba/kameido/map.html
江東区,都営地下鉄大島駅,都営新宿線大島駅構内 定期券発売所,03-3637-5872,8:00～20:00,無休,http://www.kotsu.metro.tokyo.jp/subway/stations/ojima.html
江東区,都営地下鉄門前仲町駅,都営大江戸線門前仲町駅構内 定期券発売所,03-5245-3726,8:00～20:00,土・日・祝,http://www.kotsu.metro.tokyo.jp/subway/stations/monzen-nakacho.html
江東区,都営バス深川営業所,江東区東雲2-7-41 都営バス「深川車庫」すぐ,03-3529-3322,7:00～20:00,無休,http://www.kotsu.metro.tokyo.jp/bus/branch/map/eigyo_fukagawa.html
江東区,都営バス有明営業所,江東区有明3-9-25 都営バス「有明小中学校前」「かえつ学園西」徒歩10分,03-6380-7745,7:00～20:00,無休,http://www.kotsu.metro.tokyo.jp/bus/branch/map/eigyo_ariake.html
江東区,都営バス東陽操車所,江東区東陽3-23-20 都営バス東陽操車所内,03-3644-1429,12:00～18:00,日・祝,http://www.kotsu.metro.tokyo.jp/bus/noriba/touyouchou/map.html
