地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成27年1月
0,13000,総数,6563360,6565124,6564326,6574840,6590638,6593728,6595475,6599181,6599390,6603310,6609041,6608906,6608117
1,13100,区部,4463991,4466110,4466333,4476716,4487922,4490850,4492716,4496379,4497344,4500754,4506211,4506476,4505915
1,13200,市部,2056507,2056167,2055139,2055625,2059967,2060161,2060065,2060119,2059411,2059913,2060193,2059791,2059601
2,13300,郡部,28872,28858,28867,28827,28819,28805,28794,28775,28731,28738,28759,28748,28728
2,13350,島部,13990,13989,13987,13672,13930,13912,13900,13908,13904,13905,13878,13891,13873
1,13100,区部,4463991,4466110,4466333,4476716,4487922,4490850,4492716,4496379,4497344,4500754,4506211,4506476,4505915
4,13101,千代田区,25240,25253,25342,25637,26031,26087,26142,26433,26454,26507,26633,26687,26669
4,13102,中央区,64253,64415,64544,65095,65637,65747,65933,66118,66245,66353,66492,66626,66788
4,13103,港区,99877,100182,100447,100750,101055,101208,101370,101369,101498,101791,102140,102365,102382
4,13104,新宿区,164731,165044,164785,165019,165918,166087,166167,166434,166464,166841,167489,167303,167009
4,13105,文京区,101433,101454,101510,101642,102027,102204,102260,102343,102405,102625,102864,102932,102957
4,13106,台東区,96126,96300,96263,96260,96615,96599,96691,96856,96929,96986,97210,97165,97170
4,13107,墨田区,125862,125966,126035,126533,126798,126885,126910,127102,127145,127378,127553,127583,127643
4,13108,江東区,235944,236143,236241,237115,237759,238028,238222,238464,238592,238745,238974,239088,239156
4,13109,品川区,182881,182955,183153,183619,183790,183895,184034,184053,184141,184330,184428,184455,184472
4,13110,目黒区,128167,128182,128168,128336,128699,128863,128907,129031,129057,129167,129392,129358,129394
4,13111,大田区,350561,350647,350816,351891,352625,352806,352919,353178,353143,353326,353610,353638,353402
4,13112,世田谷区,425405,425353,425243,426269,427072,427461,427567,427600,427770,428026,428274,428277,428280
4,13113,渋谷区,101773,101903,102038,102419,102496,102572,102567,102708,102819,102917,103036,103009,102946
4,13114,中野区,158504,158636,158586,159254,159920,160035,160061,160168,160143,160303,160504,160332,160256
4,13115,杉並区,265267,265443,265471,266367,266937,267023,267145,267170,267136,267322,267395,267329,267295
4,13116,豊島区,146662,146875,146948,147320,147972,148019,148102,148367,148329,148430,148913,149043,149025
4,13117,北区,165999,166096,166231,166542,166897,167072,167057,167367,167421,167527,167806,167844,167877
