平成25年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,女,36,22,22,93,60,31,32,31,33,58,382
下連雀　　　,女,37,27,24,103,57,37,31,47,39,57,422
下連雀　　　,女,38,24,27,93,47,43,40,28,33,51,386
下連雀　　　,女,39,23,31,89,65,40,32,48,40,51,419
下連雀　　　,女,40,34,23,79,59,43,35,64,45,55,437
下連雀　　　,女,41,19,26,104,63,47,42,53,32,64,450
下連雀　　　,女,42,21,27,106,61,45,42,41,40,52,435
下連雀　　　,女,43,23,22,90,60,54,35,49,45,57,435
下連雀　　　,女,44,21,31,97,53,45,25,44,33,60,409
下連雀　　　,女,45,27,37,85,51,35,29,52,41,36,393
下連雀　　　,女,46,21,20,83,52,42,41,50,33,53,395
下連雀　　　,女,47,18,19,56,43,37,28,37,27,30,295
下連雀　　　,女,48,24,23,88,43,27,31,62,35,20,353
下連雀　　　,女,49,26,29,89,49,30,35,37,27,31,353
下連雀　　　,女,50,21,22,75,45,23,31,35,16,26,294
下連雀　　　,女,51,24,20,66,39,39,31,42,32,32,325
下連雀　　　,女,52,19,25,58,51,28,28,37,15,23,284
下連雀　　　,女,53,20,20,69,44,28,25,26,16,36,284
下連雀　　　,女,54,22,22,51,41,21,21,35,18,34,265
下連雀　　　,女,55,14,19,46,32,21,22,26,11,28,219
下連雀　　　,女,56,19,21,50,34,19,21,25,14,21,224
下連雀　　　,女,57,16,19,49,33,23,24,33,17,26,240
下連雀　　　,女,58,19,24,46,30,12,24,32,8,14,209
下連雀　　　,女,59,18,21,45,32,24,22,28,15,25,230
下連雀　　　,女,60,10,15,47,43,22,22,26,20,18,223
下連雀　　　,女,61,15,17,42,32,14,24,25,24,30,223
下連雀　　　,女,62,21,33,43,33,20,25,45,15,11,246
下連雀　　　,女,63,19,23,50,31,29,35,44,20,35,286
下連雀　　　,女,64,20,31,55,35,26,27,40,18,38,290
下連雀　　　,女,65,27,37,61,43,20,32,49,13,40,322
下連雀　　　,女,66,22,31,48,50,25,25,42,20,27,290
下連雀　　　,女,67,16,27,36,20,11,13,26,9,17,175
下連雀　　　,女,68,16,18,33,38,13,19,34,11,15,197
下連雀　　　,女,69,16,27,34,27,18,32,34,10,23,221
下連雀　　　,女,70,20,22,50,34,13,28,33,8,19,227
下連雀　　　,女,71,15,19,42,28,16,22,41,13,30,226
下連雀　　　,女,72,19,14,47,31,20,30,25,10,24,220
下連雀　　　,女,73,15,14,41,31,19,28,23,7,15,193
下連雀　　　,女,74,7,21,33,28,21,22,22,4,16,174
下連雀　　　,女,75,18,19,31,26,25,19,27,12,16,193
下連雀　　　,女,76,21,18,32,27,17,21,28,10,15,189
下連雀　　　,女,77,14,17,36,16,22,19,35,14,23,196
下連雀　　　,女,78,10,12,28,19,21,21,21,6,21,159
下連雀　　　,女,79,6,15,23,25,18,21,26,10,12,156
下連雀　　　,女,80,14,12,21,25,14,10,18,11,21,146
下連雀　　　,女,81,14,15,18,25,32,17,20,14,14,169
下連雀　　　,女,82,18,15,29,22,30,18,25,12,11,180
下連雀　　　,女,83,9,13,19,21,24,9,17,11,12,135
下連雀　　　,女,84,11,10,20,16,17,12,15,12,7,120
下連雀　　　,女,85,6,10,26,20,18,18,21,18,12,149
下連雀　　　,女,86,10,11,19,17,20,6,11,7,4,105
下連雀　　　,女,87,10,16,18,13,13,11,17,9,5,112
下連雀　　　,女,88,8,15,16,13,19,9,13,6,2,101
下連雀　　　,女,89,6,9,16,8,9,7,8,5,6,74
下連雀　　　,女,90,6,7,7,9,18,8,5,4,1,65
下連雀　　　,女,91,9,8,8,6,8,8,5,3,3,58
下連雀　　　,女,92,7,11,7,6,8,11,3,8,2,63
下連雀　　　,女,93,3,2,6,2,4,5,4,3,4,33
下連雀　　　,女,94,1,3,10,4,6,2,2,3,1,32
下連雀　　　,女,95,2,3,5,4,4,0,3,1,2,24
下連雀　　　,女,96,1,3,2,2,6,3,3,2,3,25
下連雀　　　,女,97,0,3,4,4,3,0,1,0,0,15
下連雀　　　,女,98,2,1,2,1,5,2,2,3,0,18
下連雀　　　,女,99,1,0,2,1,2,0,1,0,0,7
下連雀　　　,女,100,0,0,1,2,2,0,0,0,0,5
下連雀　　　,女,101,0,1,2,1,0,0,1,0,1,6
下連雀　　　,女,102,1,0,1,0,2,0,0,0,0,4
下連雀　　　,女,103,0,1,0,0,0,0,0,0,0,1
下連雀　　　,女,104以上,0,0,1,0,0,1,0,0,1,3
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1560,1799,4963,3132,2188,2157,2596,1873,2553,22821
牟礼　　　　,男,0,14,26,5,10,15,14,8,0,0,92
牟礼　　　　,男,1,7,24,6,12,13,12,10,0,0,84
牟礼　　　　,男,2,6,31,10,11,18,27,9,0,0,112
牟礼　　　　,男,3,5,25,4,7,18,17,12,0,0,88
牟礼　　　　,男,4,6,20,4,13,11,16,6,0,0,76
牟礼　　　　,男,5,7,19,2,16,14,20,17,0,0,95
牟礼　　　　,男,6,2,11,9,13,15,19,9,0,0,78
牟礼　　　　,男,7,1,15,10,10,5,17,11,0,0,69
牟礼　　　　,男,8,6,12,6,14,7,19,8,0,0,72
牟礼　　　　,男,9,7,9,8,15,14,22,8,0,0,83
牟礼　　　　,男,10,8,7,9,14,9,17,7,0,0,71
牟礼　　　　,男,11,4,10,3,21,15,31,11,0,0,95
牟礼　　　　,男,12,9,10,7,16,13,18,7,0,0,80
牟礼　　　　,男,13,5,5,3,24,14,16,9,0,0,76
牟礼　　　　,男,14,8,11,3,15,7,15,12,0,0,71
牟礼　　　　,男,15,5,8,7,17,9,30,8,0,0,84
牟礼　　　　,男,16,8,6,6,16,5,21,8,0,0,70
牟礼　　　　,男,17,9,8,5,15,8,23,2,0,0,70
牟礼　　　　,男,18,8,13,8,17,11,22,8,0,0,87
牟礼　　　　,男,19,11,11,9,23,14,26,12,0,0,106
牟礼　　　　,男,20,9,10,9,14,8,29,9,0,0,88
牟礼　　　　,男,21,11,15,19,16,18,27,7,0,0,113
牟礼　　　　,男,22,4,15,9,22,15,18,5,0,0,88
牟礼　　　　,男,23,10,16,32,22,28,29,7,0,0,144
牟礼　　　　,男,24,12,26,16,18,19,30,7,0,0,128
牟礼　　　　,男,25,17,19,17,19,23,36,8,0,0,139
牟礼　　　　,男,26,18,23,28,27,19,31,22,0,0,168
牟礼　　　　,男,27,24,24,21,23,19,34,20,0,0,165
牟礼　　　　,男,28,21,29,18,17,25,41,22,0,0,173
牟礼　　　　,男,29,23,19,18,23,37,32,11,0,0,163
牟礼　　　　,男,30,24,31,10,21,21,38,14,0,0,159
牟礼　　　　,男,31,23,32,17,26,31,42,12,0,0,183
牟礼　　　　,男,32,24,29,12,17,25,26,12,0,0,145
牟礼　　　　,男,33,24,45,16,22,32,41,14,0,0,194
牟礼　　　　,男,34,19,36,10,33,33,34,21,0,0,186
牟礼　　　　,男,35,21,34,13,28,21,32,24,0,0,173
牟礼　　　　,男,36,16,44,11,25,25,45,12,0,0,178
牟礼　　　　,男,37,17,45,18,15,22,36,11,0,0,164
牟礼　　　　,男,38,17,44,9,26,23,35,12,0,0,166
牟礼　　　　,男,39,15,39,12,30,27,40,22,0,0,185
牟礼　　　　,男,40,12,45,15,28,18,44,20,0,0,182
牟礼　　　　,男,41,16,35,11,25,21,57,20,0,0,185
牟礼　　　　,男,42,17,42,18,21,24,38,19,0,0,179
牟礼　　　　,男,43,18,35,13,35,22,44,12,0,0,179
牟礼　　　　,男,44,20,34,14,30,21,44,22,0,0,185
牟礼　　　　,男,45,18,28,13,22,22,34,18,0,0,155
牟礼　　　　,男,46,20,31,14,29,22,39,22,0,0,177
牟礼　　　　,男,47,18,20,13,37,19,21,7,0,0,135
牟礼　　　　,男,48,21,30,4,27,28,37,11,0,0,158
牟礼　　　　,男,49,20,23,5,18,14,47,9,0,0,136
牟礼　　　　,男,50,11,22,10,20,13,37,15,0,0,128
牟礼　　　　,男,51,18,22,7,24,16,30,16,0,0,133
牟礼　　　　,男,52,10,27,8,19,23,29,8,0,0,124
牟礼　　　　,男,53,13,15,12,26,17,30,12,0,0,125
牟礼　　　　,男,54,13,24,8,23,18,27,9,0,0,122
牟礼　　　　,男,55,11,18,8,21,8,24,7,0,0,97
牟礼　　　　,男,56,7,19,5,27,11,25,6,0,0,100
牟礼　　　　,男,57,10,14,8,11,12,27,19,0,0,101
牟礼　　　　,男,58,12,12,3,17,10,26,6,0,0,86
牟礼　　　　,男,59,18,15,9,16,15,26,5,0,0,104
牟礼　　　　,男,60,8,11,9,19,8,20,10,0,0,85
牟礼　　　　,男,61,8,18,7,17,18,22,11,0,0,101
牟礼　　　　,男,62,13,21,7,14,20,38,9,0,0,122
牟礼　　　　,男,63,13,15,15,12,11,26,11,0,0,103
牟礼　　　　,男,64,10,17,11,24,16,29,17,0,0,124
牟礼　　　　,男,65,9,22,9,22,14,27,12,0,0,115
牟礼　　　　,男,66,11,29,9,20,17,41,8,0,0,135
牟礼　　　　,男,67,9,15,5,12,11,13,7,0,0,72
牟礼　　　　,男,68,8,13,6,21,6,19,11,0,0,84
牟礼　　　　,男,69,10,19,5,26,11,26,14,0,0,111
牟礼　　　　,男,70,6,15,6,9,10,21,11,0,0,78
牟礼　　　　,男,71,12,16,6,13,12,23,9,0,0,91
牟礼　　　　,男,72,7,23,6,9,13,24,11,0,0,93
牟礼　　　　,男,73,9,17,5,13,12,17,10,0,0,83
牟礼　　　　,男,74,3,16,2,19,13,19,8,0,0,80
牟礼　　　　,男,75,5,15,6,8,10,13,4,0,0,61
牟礼　　　　,男,76,3,15,2,6,11,17,6,0,0,60
牟礼　　　　,男,77,5,16,11,4,12,15,7,0,0,70
牟礼　　　　,男,78,12,23,2,10,11,15,5,0,0,78
牟礼　　　　,男,79,2,16,3,8,7,17,6,0,0,59
牟礼　　　　,男,80,16,22,2,6,3,15,7,0,0,71
牟礼　　　　,男,81,3,13,4,7,11,17,4,0,0,59
牟礼　　　　,男,82,7,18,3,10,10,15,3,0,0,66
牟礼　　　　,男,83,7,15,6,5,5,7,6,0,0,51
牟礼　　　　,男,84,2,11,0,7,3,6,1,0,0,30
牟礼　　　　,男,85,3,7,0,4,3,7,0,0,0,24
牟礼　　　　,男,86,2,10,1,2,2,5,1,0,0,23
牟礼　　　　,男,87,4,5,3,6,1,5,2,0,0,26
牟礼　　　　,男,88,4,6,1,4,4,3,1,0,0,23
牟礼　　　　,男,89,1,6,1,0,2,2,2,0,0,14
牟礼　　　　,男,90,0,1,0,0,2,3,0,0,0,6
牟礼　　　　,男,91,2,2,0,3,1,4,1,0,0,13
牟礼　　　　,男,92,0,1,0,0,0,2,1,0,0,4
牟礼　　　　,男,93,1,1,0,2,0,2,0,0,0,6
牟礼　　　　,男,94,0,1,0,2,0,2,0,0,0,5
牟礼　　　　,男,95,1,0,0,1,0,0,0,0,0,2
牟礼　　　　,男,96,2,0,1,0,0,0,0,0,0,3
牟礼　　　　,男,97,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,98,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,男,99,0,0,0,0,0,1,1,0,0,2
牟礼　　　　,男,100,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,101,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,102,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,1007,1838,791,1564,1350,2303,934,0,0,9787
牟礼　　　　,女,0,9,20,7,10,11,12,13,0,0,82
牟礼　　　　,女,1,7,20,4,9,8,20,3,0,0,71
牟礼　　　　,女,2,7,27,4,13,10,19,10,0,0,90
牟礼　　　　,女,3,7,17,8,13,10,23,14,0,0,92
牟礼　　　　,女,4,6,19,4,9,10,14,7,0,0,69
牟礼　　　　,女,5,8,15,6,11,16,16,7,0,0,79
牟礼　　　　,女,6,6,21,5,8,7,23,10,0,0,80
牟礼　　　　,女,7,11,14,4,18,9,21,6,0,0,83
牟礼　　　　,女,8,9,18,4,21,14,15,6,0,0,87
牟礼　　　　,女,9,3,12,4,12,9,15,8,0,0,63
牟礼　　　　,女,10,5,12,6,20,13,26,8,0,0,90
牟礼　　　　,女,11,3,11,5,15,4,12,10,0,0,60
牟礼　　　　,女,12,5,10,4,17,11,21,8,0,0,76
牟礼　　　　,女,13,7,6,4,22,9,25,8,0,0,81
牟礼　　　　,女,14,6,9,4,11,6,26,9,0,0,71
牟礼　　　　,女,15,6,6,4,23,15,22,9,0,0,85
牟礼　　　　,女,16,6,9,6,25,5,24,5,0,0,80
牟礼　　　　,女,17,3,10,3,15,9,23,6,0,0,69
牟礼　　　　,女,18,9,9,5,19,12,24,4,0,0,82
牟礼　　　　,女,19,6,6,4,18,8,18,7,0,0,67
牟礼　　　　,女,20,9,9,8,24,10,12,8,0,0,80
牟礼　　　　,女,21,7,9,5,19,14,17,7,0,0,78
牟礼　　　　,女,22,10,11,11,19,19,15,8,0,0,93
牟礼　　　　,女,23,9,12,7,19,19,23,12,0,0,101
牟礼　　　　,女,24,18,15,8,19,32,27,19,0,0,138
牟礼　　　　,女,25,16,19,8,29,16,24,12,0,0,124
牟礼　　　　,女,26,19,27,14,19,24,31,14,0,0,148
牟礼　　　　,女,27,23,26,11,20,24,35,13,0,0,152
牟礼　　　　,女,28,26,37,9,21,24,34,11,0,0,162
牟礼　　　　,女,29,24,27,21,24,19,30,9,0,0,154
牟礼　　　　,女,30,26,31,11,21,28,32,13,0,0,162
牟礼　　　　,女,31,18,32,16,32,17,23,10,0,0,148
牟礼　　　　,女,32,24,39,11,23,21,26,13,0,0,157
牟礼　　　　,女,33,22,45,12,20,27,39,14,0,0,179
牟礼　　　　,女,34,16,36,7,30,16,34,15,0,0,154
牟礼　　　　,女,35,22,49,12,23,21,37,15,0,0,179
牟礼　　　　,女,36,13,38,11,23,20,32,16,0,0,153
牟礼　　　　,女,37,15,35,10,31,19,38,24,0,0,172
牟礼　　　　,女,38,13,41,16,24,19,34,20,0,0,167
牟礼　　　　,女,39,19,45,12,20,24,40,16,0,0,176
牟礼　　　　,女,40,16,39,16,37,31,40,24,0,0,203
牟礼　　　　,女,41,8,53,8,22,26,39,10,0,0,166
牟礼　　　　,女,42,14,29,9,27,24,38,21,0,0,162
牟礼　　　　,女,43,18,32,11,24,20,34,14,0,0,153
牟礼　　　　,女,44,18,28,7,32,24,37,11,0,0,157
牟礼　　　　,女,45,11,33,10,25,23,35,16,0,0,153
牟礼　　　　,女,46,15,29,6,31,14,33,18,0,0,146
牟礼　　　　,女,47,20,18,8,29,12,28,10,0,0,125
牟礼　　　　,女,48,12,23,6,24,23,40,9,0,0,137
牟礼　　　　,女,49,17,25,9,32,14,28,7,0,0,132
牟礼　　　　,女,50,22,18,7,22,9,31,6,0,0,115
牟礼　　　　,女,51,17,21,3,15,18,35,16,0,0,125
牟礼　　　　,女,52,14,18,7,22,15,22,6,0,0,104
牟礼　　　　,女,53,10,20,8,28,8,25,9,0,0,108
牟礼　　　　,女,54,13,15,6,19,15,28,7,0,0,103
牟礼　　　　,女,55,13,22,7,19,15,41,6,0,0,123
牟礼　　　　,女,56,6,22,5,16,14,30,8,0,0,101
牟礼　　　　,女,57,12,11,9,22,7,23,7,0,0,91
牟礼　　　　,女,58,14,16,5,16,14,27,11,0,0,103
牟礼　　　　,女,59,11,19,8,22,10,24,7,0,0,101
牟礼　　　　,女,60,5,18,5,18,10,41,11,0,0,108
牟礼　　　　,女,61,6,16,6,21,15,24,10,0,0,98
牟礼　　　　,女,62,15,15,7,20,16,30,8,0,0,111
牟礼　　　　,女,63,13,25,7,21,7,31,8,0,0,112
牟礼　　　　,女,64,10,29,7,31,24,32,14,0,0,147
牟礼　　　　,女,65,11,22,14,33,15,30,9,0,0,134
牟礼　　　　,女,66,8,33,5,25,19,33,14,0,0,137
牟礼　　　　,女,67,2,15,4,16,10,28,5,0,0,80
牟礼　　　　,女,68,4,16,6,11,9,25,9,0,0,80
牟礼　　　　,女,69,8,22,5,11,13,30,16,0,0,105
牟礼　　　　,女,70,11,21,6,14,11,29,6,0,0,98
牟礼　　　　,女,71,8,26,8,14,11,16,15,0,0,98
牟礼　　　　,女,72,6,30,5,15,17,23,11,0,0,107
牟礼　　　　,女,73,11,26,5,8,22,27,6,0,0,105
牟礼　　　　,女,74,13,18,8,13,13,20,5,0,0,90
牟礼　　　　,女,75,11,27,7,17,13,24,4,0,0,103
牟礼　　　　,女,76,9,19,5,4,12,22,6,0,0,77
牟礼　　　　,女,77,13,37,2,14,12,29,4,0,0,111
牟礼　　　　,女,78,13,22,6,18,8,28,7,0,0,102
牟礼　　　　,女,79,7,23,6,13,9,17,6,0,0,81
牟礼　　　　,女,80,9,27,1,8,7,19,4,0,0,75
牟礼　　　　,女,81,11,27,5,6,10,17,11,0,0,87
牟礼　　　　,女,82,9,17,4,7,8,16,3,0,0,64
牟礼　　　　,女,83,10,23,3,6,5,11,5,0,0,63
牟礼　　　　,女,84,9,14,4,7,4,14,5,0,0,57
牟礼　　　　,女,85,3,9,4,9,6,19,5,0,0,55
牟礼　　　　,女,86,7,13,2,8,8,13,1,0,0,52
牟礼　　　　,女,87,3,9,2,7,8,8,3,0,0,40
牟礼　　　　,女,88,7,8,4,8,6,8,2,0,0,43
牟礼　　　　,女,89,10,6,0,7,4,7,1,0,0,35
牟礼　　　　,女,90,6,3,0,9,3,3,6,0,0,30
牟礼　　　　,女,91,1,6,1,2,4,6,1,0,0,21
牟礼　　　　,女,92,6,3,1,1,1,2,0,0,0,14
牟礼　　　　,女,93,6,3,2,5,4,6,1,0,0,27
牟礼　　　　,女,94,1,0,1,3,1,3,2,0,0,11
牟礼　　　　,女,95,2,0,1,4,1,1,1,0,0,10
牟礼　　　　,女,96,6,0,0,2,1,2,3,0,0,14
牟礼　　　　,女,97,1,1,0,1,1,1,0,0,0,5
牟礼　　　　,女,98,0,1,0,1,1,2,0,0,0,5
牟礼　　　　,女,99,1,0,1,1,0,0,0,0,0,3
牟礼　　　　,女,100,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,女,101,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,女,102,1,0,0,1,0,0,0,0,0,2
