平成21年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
小計,5475,5895,5886,11781
深大寺１丁目,773,825,791,1616
深大寺２丁目,1977,2143,1960,4103
深大寺３丁目,1021,1034,965,1999
小計,3771,4002,3716,7718
野崎１丁目,535,524,526,1050
野崎２丁目,1140,1272,1137,2409
野崎３丁目,882,960,931,1891
野崎４丁目,269,319,260,579
小計,2826,3075,2854,5929
大沢１丁目,1214,1408,1309,2717
大沢２丁目,896,978,934,1912
大沢３丁目,802,758,797,1555
大沢４丁目,1265,1351,1469,2820
大沢５丁目,834,1013,1038,2051
大沢６丁目,679,724,730,1454
小計,5690,6232,6277,12509
合計,87602,87364,89434,176798
平成21年７月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1567,1483,1565,3048
下連雀２丁目,1708,1593,1755,3348
下連雀３丁目,5277,4019,4679,8698
下連雀４丁目,3161,2799,2999,5798
下連雀５丁目,1572,1697,1995,3692
下連雀６丁目,1822,1841,1890,3731
下連雀７丁目,2465,2539,2682,5221
下連雀８丁目,1419,1595,1714,3309
下連雀９丁目,1754,2044,2178,4222
小計,20745,19610,21457,41067
牟礼１丁目,1043,975,1033,2008
牟礼２丁目,1734,1629,1681,3310
牟礼３丁目,845,821,701,1522
牟礼４丁目,1454,1563,1630,3193
牟礼５丁目,1328,1352,1281,2633
牟礼６丁目,2334,2418,2435,4853
牟礼７丁目,816,879,855,1734
小計,9554,9637,9616,19253
井の頭１丁目,2603,2181,2371,4552
井の頭２丁目,2013,1576,1813,3389
井の頭３丁目,1182,1127,1180,2307
井の頭４丁目,1091,1048,1028,2076
井の頭５丁目,1685,1611,1636,3247
小計,8574,7543,8028,15571
中原１丁目,2010,1945,2010,3955
中原２丁目,1300,1385,1351,2736
中原３丁目,1412,1474,1518,2992
中原４丁目,1858,2034,2152,4186
小計,6580,6838,7031,13869
北野１丁目,706,786,841,1627
北野２丁目,922,981,982,1963
北野３丁目,1000,1206,1155,2361
北野４丁目,1012,1059,1031,2090
小計,3640,4032,4009,8041
新川１丁目,900,901,909,1810
新川２丁目,644,713,705,1418
新川３丁目,897,940,893,1833
新川４丁目,1550,1641,1695,3336
新川５丁目,1255,1243,1299,2542
新川６丁目,2565,2419,2262,4681
小計,7811,7857,7763,15620
上連雀１丁目,1724,1581,1478,3059
上連雀２丁目,1316,1099,1144,2243
上連雀３丁目,900,838,771,1609
上連雀４丁目,1715,1591,1565,3156
上連雀５丁目,1448,1439,1365,2804
上連雀６丁目,1486,1442,1584,3026
上連雀７丁目,1396,1442,1517,2959
上連雀８丁目,1457,1605,1684,3289
上連雀９丁目,1514,1638,1652,3290
小計,12956,12675,12760,25435
井口１丁目,1607,1760,1592,3352
井口２丁目,1104,1238,1294,2532
井口３丁目,923,942,1025,1967
井口４丁目,1360,1450,1417,2867
井口５丁目,482,502,552,1054
小計,5476,5892,5880,11772
深大寺１丁目,770,819,785,1604
深大寺２丁目,1973,2139,1963,4102
深大寺３丁目,1019,1037,959,1996
小計,3762,3995,3707,7702
野崎１丁目,535,524,527,1051
野崎２丁目,1155,1277,1145,2422
野崎３丁目,886,959,930,1889
野崎４丁目,270,320,261,581
小計,2846,3080,2863,5943
大沢１丁目,1216,1406,1315,2721
大沢２丁目,893,973,934,1907
大沢３丁目,818,766,799,1565
大沢４丁目,1265,1347,1466,2813
大沢５丁目,834,1014,1039,2053
大沢６丁目,677,721,732,1453
小計,5703,6227,6285,12512
合計,87647,87386,89399,176785
平成21年６月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1562,1485,1557,3042
下連雀２丁目,1718,1602,1758,3360
下連雀３丁目,5272,4020,4674,8694
下連雀４丁目,3153,2786,2999,5785
下連雀５丁目,1571,1695,1995,3690
下連雀６丁目,1830,1855,1895,3750
下連雀７丁目,2470,2540,2682,5222
下連雀８丁目,1414,1589,1711,3300
下連雀９丁目,1752,2043,2177,4220
小計,20742,19615,21448,41063
牟礼１丁目,1043,976,1037,2013
牟礼２丁目,1737,1624,1687,3311
牟礼３丁目,852,827,708,1535
牟礼４丁目,1446,1553,1627,3180
牟礼５丁目,1331,1353,1282,2635
牟礼６丁目,2344,2428,2439,4867
牟礼７丁目,811,868,852,1720
小計,9564,9629,9632,19261
井の頭１丁目,2592,2168,2375,4543
井の頭２丁目,2016,1580,1810,3390
井の頭３丁目,1181,1127,1179,2306
井の頭４丁目,1088,1044,1030,2074
井の頭５丁目,1687,1611,1636,3247
小計,8564,7530,8030,15560
中原１丁目,2001,1941,2004,3945
中原２丁目,1296,1375,1352,2727
中原３丁目,1407,1464,1512,2976
中原４丁目,1858,2037,2151,4188
小計,6562,6817,7019,13836
北野１丁目,700,782,838,1620
北野２丁目,916,973,979,1952
北野３丁目,997,1202,1152,2354
北野４丁目,1010,1061,1026,2087
小計,3623,4018,3995,8013
新川１丁目,894,901,905,1806
新川２丁目,638,709,702,1411
新川３丁目,891,934,890,1824
新川４丁目,1546,1631,1700,3331
新川５丁目,1263,1241,1309,2550
新川６丁目,2555,2414,2263,4677
小計,7787,7830,7769,15599
上連雀１丁目,1713,1570,1471,3041
上連雀２丁目,1317,1099,1146,2245
上連雀３丁目,905,839,774,1613
上連雀４丁目,1725,1594,1578,3172
上連雀５丁目,1452,1443,1368,2811
上連雀６丁目,1491,1442,1585,3027
上連雀７丁目,1396,1440,1516,2956
上連雀８丁目,1455,1608,1677,3285
上連雀９丁目,1512,1633,1648,3281
小計,12966,12668,12763,25431
井口１丁目,1610,1758,1601,3359
井口２丁目,1098,1232,1277,2509
井口３丁目,927,946,1021,1967
井口４丁目,1359,1443,1417,2860
井口５丁目,480,502,549,1051
小計,5474,5881,5865,11746
深大寺１丁目,763,814,777,1591
深大寺２丁目,1972,2138,1961,4099
深大寺３丁目,1015,1031,956,1987
小計,3750,3983,3694,7677
野崎１丁目,535,523,531,1054
野崎２丁目,1152,1276,1147,2423
野崎３丁目,879,954,930,1884
野崎４丁目,271,320,264,584
小計,2837,3073,2872,5945
大沢１丁目,1207,1394,1314,2708
大沢２丁目,894,975,936,1911
大沢３丁目,832,772,806,1578
大沢４丁目,1257,1346,1453,2799
大沢５丁目,833,1011,1044,2055
大沢６丁目,681,724,737,1461
小計,5704,6222,6290,12512
合計,87573,87266,89377,176643
平成21年５月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1556,1484,1559,3043
下連雀２丁目,1714,1598,1758,3356
下連雀３丁目,5250,3993,4662,8655
下連雀４丁目,3156,2787,3001,5788
下連雀５丁目,1567,1696,1989,3685
下連雀６丁目,1829,1863,1888,3751
下連雀７丁目,2479,2550,2693,5243
下連雀８丁目,1418,1595,1714,3309
下連雀９丁目,1753,2047,2184,4231
小計,20722,19613,21448,41061
牟礼１丁目,1049,978,1039,2017
牟礼２丁目,1724,1611,1685,3296
牟礼３丁目,843,820,713,1533
牟礼４丁目,1449,1555,1631,3186
牟礼５丁目,1336,1358,1284,2642
牟礼６丁目,2349,2429,2431,4860
牟礼７丁目,810,866,852,1718
小計,9560,9617,9635,19252
井の頭１丁目,2599,2178,2369,4547
井の頭２丁目,2011,1577,1806,3383
井の頭３丁目,1181,1127,1180,2307
井の頭４丁目,1081,1038,1023,2061
井の頭５丁目,1687,1615,1635,3250
小計,8559,7535,8013,15548
中原１丁目,1988,1936,1998,3934
中原２丁目,1294,1374,1349,2723
中原３丁目,1403,1459,1505,2964
中原４丁目,1853,2029,2144,4173
小計,6538,6798,6996,13794
北野１丁目,701,778,839,1617
北野２丁目,916,976,978,1954
北野３丁目,996,1199,1151,2350
北野４丁目,1010,1059,1024,2083
小計,3623,4012,3992,8004
新川１丁目,895,899,902,1801
新川２丁目,640,716,704,1420
新川３丁目,899,938,902,1840
新川４丁目,1556,1635,1706,3341
新川５丁目,1263,1242,1309,2551
新川６丁目,2552,2413,2261,4674
小計,7805,7843,7784,15627
上連雀１丁目,1702,1565,1465,3030
上連雀２丁目,1319,1102,1145,2247
上連雀３丁目,897,836,773,1609
上連雀４丁目,1723,1595,1585,3180
上連雀５丁目,1464,1447,1376,2823
上連雀６丁目,1491,1449,1590,3039
上連雀７丁目,1400,1444,1515,2959
上連雀８丁目,1457,1609,1679,3288
上連雀９丁目,1513,1637,1649,3286
小計,12966,12684,12777,25461
井口１丁目,1609,1751,1593,3344
井口２丁目,1088,1218,1259,2477
井口３丁目,920,946,1011,1957
井口４丁目,1366,1441,1423,2864
井口５丁目,480,503,549,1052
小計,5463,5859,5835,11694
深大寺１丁目,763,811,780,1591
深大寺２丁目,1976,2142,1964,4106
深大寺３丁目,1020,1029,954,1983
小計,3759,3982,3698,7680
野崎１丁目,535,521,536,1057
野崎２丁目,1153,1280,1145,2425
野崎３丁目,881,956,927,1883
野崎４丁目,273,324,262,586
小計,2842,3081,2870,5951
大沢１丁目,1200,1391,1300,2691
大沢２丁目,894,977,937,1914
大沢３丁目,832,774,810,1584
大沢４丁目,1252,1343,1447,2790
大沢５丁目,834,1014,1049,2063
大沢６丁目,682,723,740,1463
小計,5694,6222,6283,12505
合計,87531,87246,89331,176577
平成21年４月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1557,1486,1565,3051
下連雀２丁目,1705,1597,1744,3341
下連雀３丁目,5270,4011,4684,8695
下連雀４丁目,3149,2791,2995,5786
下連雀５丁目,1564,1691,1991,3682
下連雀６丁目,1826,1874,1886,3760
下連雀７丁目,2480,2556,2698,5254
下連雀８丁目,1416,1577,1710,3287
下連雀９丁目,1755,2053,2177,4230
小計,20722,19636,21450,41086
牟礼１丁目,1045,971,1042,2013
牟礼２丁目,1725,1613,1686,3299
牟礼３丁目,848,826,720,1546
牟礼４丁目,1445,1563,1630,3193
牟礼５丁目,1320,1347,1274,2621
牟礼６丁目,2351,2430,2432,4862
牟礼７丁目,813,864,854,1718
小計,9547,9614,9638,19252
井の頭１丁目,2579,2162,2363,4525
井の頭２丁目,2005,1577,1803,3380
井の頭３丁目,1175,1119,1170,2289
井の頭４丁目,1077,1040,1020,2060
井の頭５丁目,1683,1617,1636,3253
小計,8519,7515,7992,15507
中原１丁目,1982,1938,1994,3932
中原２丁目,1276,1360,1336,2696
中原３丁目,1403,1462,1500,2962
中原４丁目,1850,2025,2148,4173
小計,6511,6785,6978,13763
北野１丁目,699,775,836,1611
北野２丁目,914,979,979,1958
北野３丁目,989,1190,1145,2335
北野４丁目,1002,1058,1021,2079
小計,3604,4002,3981,7983
新川１丁目,891,888,902,1790
新川２丁目,637,718,703,1421
新川３丁目,899,931,900,1831
新川４丁目,1553,1638,1703,3341
新川５丁目,1256,1235,1305,2540
新川６丁目,2479,2364,2240,4604
小計,7715,7774,7753,15527
上連雀１丁目,1692,1552,1457,3009
上連雀２丁目,1322,1103,1149,2252
上連雀３丁目,893,833,773,1606
上連雀４丁目,1705,1581,1579,3160
上連雀５丁目,1461,1451,1376,2827
上連雀６丁目,1494,1448,1597,3045
上連雀７丁目,1390,1434,1510,2944
上連雀８丁目,1444,1602,1658,3260
上連雀９丁目,1521,1641,1655,3296
小計,12922,12645,12754,25399
井口１丁目,1607,1755,1595,3350
井口２丁目,1067,1193,1226,2419
井口３丁目,916,943,1024,1967
井口４丁目,1354,1432,1414,2846
井口５丁目,476,502,539,1041
小計,5420,5825,5798,11623
深大寺１丁目,763,813,783,1596
深大寺２丁目,1972,2146,1968,4114
深大寺３丁目,1014,1029,943,1972
小計,3749,3988,3694,7682
野崎１丁目,531,517,536,1053
野崎２丁目,1151,1282,1145,2427
野崎３丁目,888,967,937,1904
野崎４丁目,271,321,261,582
小計,2841,3087,2879,5966
大沢１丁目,1192,1384,1292,2676
大沢２丁目,890,970,934,1904
大沢３丁目,775,752,775,1527
大沢４丁目,1250,1345,1447,2792
大沢５丁目,826,1010,1042,2052
大沢６丁目,689,727,744,1471
小計,5622,6188,6234,12422
合計,87172,87059,89151,176210
平成21年３月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1553,1483,1568,3051
下連雀２丁目,1699,1592,1734,3326
下連雀３丁目,5247,4013,4664,8677
下連雀４丁目,3146,2792,2992,5784
下連雀５丁目,1564,1690,1990,3680
下連雀６丁目,1808,1877,1875,3752
下連雀７丁目,2452,2520,2680,5200
下連雀８丁目,1407,1575,1704,3279
下連雀９丁目,1753,2045,2174,4219
小計,20629,19587,21381,40968
牟礼１丁目,1051,988,1043,2031
牟礼２丁目,1713,1608,1675,3283
牟礼３丁目,836,816,716,1532
牟礼４丁目,1447,1565,1640,3205
牟礼５丁目,1315,1341,1276,2617
牟礼６丁目,2311,2401,2426,4827
牟礼７丁目,802,864,843,1707
小計,9475,9583,9619,19202
井の頭１丁目,2564,2169,2353,4522
井の頭２丁目,2021,1596,1816,3412
井の頭３丁目,1168,1110,1165,2275
井の頭４丁目,1070,1034,1019,2053
井の頭５丁目,1668,1604,1632,3236
小計,8491,7513,7985,15498
中原１丁目,1967,1929,1990,3919
中原２丁目,1263,1354,1333,2687
中原３丁目,1397,1458,1502,2960
中原４丁目,1846,2026,2155,4181
小計,6473,6767,6980,13747
北野１丁目,710,776,848,1624
北野２丁目,917,980,985,1965
北野３丁目,989,1180,1149,2329
北野４丁目,988,1053,1023,2076
小計,3604,3989,4005,7994
新川１丁目,894,897,904,1801
新川２丁目,631,712,692,1404
新川３丁目,887,926,904,1830
新川４丁目,1551,1632,1692,3324
新川５丁目,1261,1242,1314,2556
新川６丁目,2475,2398,2219,4617
小計,7699,7807,7725,15532
上連雀１丁目,1674,1542,1444,2986
上連雀２丁目,1314,1089,1141,2230
上連雀３丁目,877,824,765,1589
上連雀４丁目,1699,1584,1572,3156
上連雀５丁目,1462,1465,1371,2836
上連雀６丁目,1481,1441,1593,3034
上連雀７丁目,1379,1427,1512,2939
上連雀８丁目,1434,1594,1634,3228
上連雀９丁目,1510,1636,1655,3291
小計,12830,12602,12687,25289
井口１丁目,1597,1747,1595,3342
井口２丁目,1059,1188,1218,2406
井口３丁目,894,932,1008,1940
井口４丁目,1348,1431,1403,2834
井口５丁目,471,502,541,1043
小計,5369,5800,5765,11565
