平成29年10月１日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,男,47,30,32,88,52,29,31,46,30,59,397
下連雀　　　,男,48,31,26,87,49,56,41,40,32,47,409
下連雀　　　,男,49,27,19,85,47,36,20,41,38,41,354
下連雀　　　,男,50,35,26,77,44,39,36,44,40,46,387
下連雀　　　,男,51,20,18,62,44,29,36,36,26,33,304
下連雀　　　,男,52,17,33,88,51,50,32,42,33,40,386
下連雀　　　,男,53,21,24,80,59,37,40,45,31,41,378
下連雀　　　,男,54,12,16,64,36,32,36,37,20,29,282
下連雀　　　,男,55,17,23,62,35,34,29,34,26,21,281
下連雀　　　,男,56,18,22,59,43,20,26,34,24,17,263
下連雀　　　,男,57,24,20,63,33,20,27,24,21,24,256
下連雀　　　,男,58,15,22,58,49,28,30,39,18,31,290
下連雀　　　,男,59,13,20,61,29,16,20,22,17,22,220
下連雀　　　,男,60,20,17,43,31,17,22,24,15,24,213
下連雀　　　,男,61,14,15,48,32,15,22,26,10,18,200
下連雀　　　,男,62,18,17,43,38,11,25,27,7,15,201
下連雀　　　,男,63,18,10,45,32,13,15,35,13,24,205
下連雀　　　,男,64,18,24,38,23,18,22,29,16,23,211
下連雀　　　,男,65,19,21,41,36,20,24,27,15,22,225
下連雀　　　,男,66,11,27,32,35,21,23,28,19,21,217
下連雀　　　,男,67,14,25,36,34,25,25,29,15,22,225
下連雀　　　,男,68,20,31,44,29,15,27,36,17,30,249
下連雀　　　,男,69,23,23,36,38,19,31,38,20,31,259
下連雀　　　,男,70,19,32,43,20,10,18,34,14,20,210
下連雀　　　,男,71,7,20,36,27,12,18,15,11,9,155
下連雀　　　,男,72,12,15,32,18,15,14,19,13,18,156
下連雀　　　,男,73,22,17,27,26,15,16,29,10,20,182
下連雀　　　,男,74,14,16,30,21,12,10,23,10,13,149
下連雀　　　,男,75,17,23,28,23,9,19,20,7,21,167
下連雀　　　,男,76,13,21,24,31,6,15,21,9,14,154
下連雀　　　,男,77,12,14,27,21,9,20,27,14,14,158
下連雀　　　,男,78,8,15,11,10,9,16,16,4,11,100
下連雀　　　,男,79,5,9,17,13,12,11,15,10,16,108
下連雀　　　,男,80,7,12,11,20,12,16,25,5,9,117
下連雀　　　,男,81,14,7,20,18,18,10,15,6,10,118
下連雀　　　,男,82,9,13,17,14,1,11,10,6,8,89
下連雀　　　,男,83,10,6,22,11,11,13,6,3,10,92
下連雀　　　,男,84,6,9,20,5,4,8,12,4,7,75
下連雀　　　,男,85,6,7,14,14,6,12,9,2,7,77
下連雀　　　,男,86,7,4,15,15,8,2,9,2,11,73
下連雀　　　,男,87,11,4,8,6,7,3,3,6,5,53
下連雀　　　,男,88,1,6,8,9,7,3,4,7,3,48
下連雀　　　,男,89,4,3,7,7,5,7,4,3,5,45
下連雀　　　,男,90,3,5,9,2,7,2,1,5,6,40
下連雀　　　,男,91,3,3,5,6,4,5,2,2,1,31
下連雀　　　,男,92,1,4,1,4,4,1,3,6,3,27
下連雀　　　,男,93,5,3,1,3,1,1,0,1,0,15
下連雀　　　,男,94,2,2,3,1,1,1,1,0,1,12
下連雀　　　,男,95,2,0,0,0,0,1,2,2,0,7
下連雀　　　,男,96,1,2,0,2,0,1,0,1,0,7
下連雀　　　,男,97,0,1,1,0,0,0,1,0,0,3
下連雀　　　,男,98,0,0,0,0,1,0,0,0,0,1
下連雀　　　,男,99,1,0,1,0,0,0,0,0,0,2
下連雀　　　,男,100,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,101,0,0,1,0,0,0,0,0,0,1
下連雀　　　,男,102,0,0,0,0,0,0,0,1,0,1
下連雀　　　,男,103,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,計,1460,1728,4622,2986,1774,2005,2273,1750,2397,20995
下連雀　　　,女,0,5,12,61,27,17,13,19,10,10,174
下連雀　　　,女,1,11,9,53,30,12,15,18,21,16,185
下連雀　　　,女,2,11,6,39,28,15,22,20,23,30,194
下連雀　　　,女,3,8,14,32,23,18,17,20,19,28,179
下連雀　　　,女,4,7,9,34,32,20,18,14,24,39,197
下連雀　　　,女,5,8,12,35,17,21,11,14,24,28,170
下連雀　　　,女,6,13,17,24,25,24,13,26,22,38,202
下連雀　　　,女,7,2,12,44,32,20,17,24,15,44,210
下連雀　　　,女,8,6,13,17,20,27,14,21,17,36,171
下連雀　　　,女,9,11,9,27,27,14,19,20,24,35,186
下連雀　　　,女,10,4,14,26,22,27,16,24,18,33,184
下連雀　　　,女,11,12,11,34,10,21,15,28,26,37,194
下連雀　　　,女,12,9,10,25,30,29,11,13,27,24,178
下連雀　　　,女,13,19,9,30,21,23,18,29,24,25,198
下連雀　　　,女,14,12,11,17,18,18,11,17,20,27,151
下連雀　　　,女,15,15,10,26,24,31,16,35,31,29,217
下連雀　　　,女,16,12,21,26,15,19,22,23,23,22,183
下連雀　　　,女,17,14,9,20,14,27,25,13,21,25,168
下連雀　　　,女,18,16,12,27,19,30,17,19,15,25,180
下連雀　　　,女,19,8,18,44,31,21,24,27,23,29,225
下連雀　　　,女,20,12,20,39,17,16,14,20,20,22,180
下連雀　　　,女,21,17,19,43,35,20,29,22,20,22,227
下連雀　　　,女,22,18,20,76,44,14,21,17,17,24,251
下連雀　　　,女,23,16,33,90,32,16,24,17,18,16,262
下連雀　　　,女,24,23,24,78,46,10,21,22,15,9,248
下連雀　　　,女,25,28,22,95,42,11,25,20,17,20,280
下連雀　　　,女,26,16,21,115,64,12,20,20,12,14,294
下連雀　　　,女,27,19,21,108,54,13,23,12,14,9,273
下連雀　　　,女,28,22,26,94,46,18,19,21,20,25,291
下連雀　　　,女,29,29,25,94,43,7,26,23,14,13,274
下連雀　　　,女,30,18,22,86,44,15,32,17,22,15,271
下連雀　　　,女,31,16,20,103,34,16,29,16,18,29,281
下連雀　　　,女,32,17,19,108,63,16,20,27,24,18,312
下連雀　　　,女,33,25,14,117,55,15,28,31,24,30,339
下連雀　　　,女,34,23,21,100,46,20,32,22,32,38,334
下連雀　　　,女,35,24,28,103,46,27,17,27,28,45,345
下連雀　　　,女,36,18,29,109,56,22,30,25,38,25,352
下連雀　　　,女,37,23,26,98,62,27,32,36,38,46,388
下連雀　　　,女,38,22,22,93,60,26,41,29,29,54,376
下連雀　　　,女,39,24,25,73,57,24,29,40,31,55,358
下連雀　　　,女,40,19,28,94,61,33,29,33,33,61,391
下連雀　　　,女,41,27,29,94,47,34,32,47,41,56,407
下連雀　　　,女,42,25,28,98,43,28,37,28,33,54,374
下連雀　　　,女,43,18,35,99,59,37,31,43,42,51,415
下連雀　　　,女,44,31,23,85,54,52,35,63,41,53,437
下連雀　　　,女,45,20,30,110,61,45,34,48,29,60,437
下連雀　　　,女,46,28,25,92,60,46,50,41,34,48,424
下連雀　　　,女,47,25,20,85,61,50,33,56,42,58,430
下連雀　　　,女,48,22,30,103,57,43,27,48,36,60,426
下連雀　　　,女,49,30,35,87,50,32,30,48,39,36,387
下連雀　　　,女,50,20,16,88,49,42,46,47,30,49,387
下連雀　　　,女,51,20,20,63,42,35,23,31,25,31,290
下連雀　　　,女,52,21,18,92,42,26,37,58,31,19,344
下連雀　　　,女,53,22,29,94,49,31,35,31,26,28,345
下連雀　　　,女,54,21,20,74,40,23,31,35,19,25,288
下連雀　　　,女,55,21,22,74,37,43,33,39,34,31,334
下連雀　　　,女,56,14,28,66,50,29,25,37,15,23,287
下連雀　　　,女,57,19,17,65,42,24,24,35,16,35,277
下連雀　　　,女,58,22,23,50,35,20,19,26,18,31,244
下連雀　　　,女,59,19,17,45,30,20,23,27,10,26,217
下連雀　　　,女,60,17,19,51,35,20,22,22,15,20,221
下連雀　　　,女,61,17,16,45,28,29,24,28,16,28,231
下連雀　　　,女,62,15,23,42,26,11,24,33,8,16,198
下連雀　　　,女,63,15,23,41,28,22,22,29,17,22,219
下連雀　　　,女,64,13,14,44,45,24,22,26,20,20,228
下連雀　　　,女,65,14,16,44,33,15,26,25,23,30,226
下連雀　　　,女,66,22,30,37,35,19,24,40,14,14,235
下連雀　　　,女,67,19,20,44,28,26,30,40,24,34,265
下連雀　　　,女,68,21,31,51,33,27,22,40,17,37,279
下連雀　　　,女,69,25,35,57,38,20,31,47,14,35,302
下連雀　　　,女,70,20,27,50,44,32,23,45,22,25,288
下連雀　　　,女,71,15,26,34,21,11,13,26,7,17,170
下連雀　　　,女,72,14,18,28,37,14,17,37,9,15,189
下連雀　　　,女,73,16,25,38,25,20,31,34,13,22,224
下連雀　　　,女,74,22,23,44,33,18,27,33,10,18,228
下連雀　　　,女,75,15,19,40,24,22,22,41,11,29,223
下連雀　　　,女,76,18,10,48,29,25,27,25,12,26,220
下連雀　　　,女,77,14,11,40,26,19,29,24,6,16,185
下連雀　　　,女,78,7,18,37,25,24,20,18,4,18,171
下連雀　　　,女,79,16,19,27,27,30,20,24,11,16,190
下連雀　　　,女,80,22,15,30,24,25,19,25,9,12,181
下連雀　　　,女,81,12,18,33,14,27,20,31,15,24,194
下連雀　　　,女,82,11,9,26,23,22,18,20,7,17,153
下連雀　　　,女,83,5,16,24,24,23,15,23,9,12,151
下連雀　　　,女,84,11,8,20,19,18,8,16,11,19,130
下連雀　　　,女,85,12,11,17,17,36,15,15,18,10,151
下連雀　　　,女,86,15,12,25,20,23,12,19,15,7,148
下連雀　　　,女,87,7,12,15,14,26,9,13,15,10,121
下連雀　　　,女,88,8,6,17,12,22,8,11,14,4,102
下連雀　　　,女,89,1,8,21,14,20,13,17,17,11,122
下連雀　　　,女,90,8,7,16,9,11,5,9,6,3,74
下連雀　　　,女,91,6,9,10,11,12,8,11,5,4,76
下連雀　　　,女,92,3,8,11,4,15,6,8,4,1,60
下連雀　　　,女,93,4,3,13,4,7,2,3,3,2,41
下連雀　　　,女,94,3,2,3,4,12,6,3,1,0,34
下連雀　　　,女,95,6,4,4,1,8,3,2,3,2,33
下連雀　　　,女,96,5,2,4,3,2,5,2,1,1,25
下連雀　　　,女,97,3,0,3,0,3,2,2,1,0,14
下連雀　　　,女,98,1,2,5,1,3,1,0,1,0,14
下連雀　　　,女,99,2,1,2,1,3,0,0,1,1,11
下連雀　　　,女,100,1,1,2,1,1,0,0,2,0,8
下連雀　　　,女,101,1,2,0,2,1,0,0,0,0,6
下連雀　　　,女,102,1,0,0,0,2,0,1,1,0,5
下連雀　　　,女,103,0,0,2,1,1,0,1,0,0,5
下連雀　　　,女,104以上,0,0,3,1,0,0,0,0,0,4
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1540,1767,5269,3224,2223,2131,2578,1904,2542,23178
牟礼　　　　,男,0,9,23,25,13,6,48,12,0,0,136
牟礼　　　　,男,1,7,24,23,7,8,54,10,0,0,133
牟礼　　　　,男,2,17,15,18,13,16,54,5,0,0,138
牟礼　　　　,男,3,10,20,14,18,5,47,12,0,0,126
牟礼　　　　,男,4,8,16,18,14,17,48,7,0,0,128
牟礼　　　　,男,5,6,18,11,15,11,46,14,0,0,121
牟礼　　　　,男,6,6,25,13,19,12,46,8,0,0,129
牟礼　　　　,男,7,4,20,9,7,16,43,12,0,0,111
牟礼　　　　,男,8,4,9,10,16,11,35,10,0,0,95
牟礼　　　　,男,9,6,13,6,18,11,36,14,0,0,104
牟礼　　　　,男,10,1,12,10,19,17,25,8,0,0,92
牟礼　　　　,男,11,1,16,11,10,8,24,10,0,0,80
牟礼　　　　,男,12,6,12,7,13,10,30,6,0,0,84
牟礼　　　　,男,13,8,11,9,14,16,24,8,0,0,90
牟礼　　　　,男,14,8,9,9,7,8,21,7,0,0,69
牟礼　　　　,男,15,3,15,4,21,17,37,9,0,0,106
牟礼　　　　,男,16,8,7,10,20,10,24,7,0,0,86
牟礼　　　　,男,17,4,7,2,23,15,20,9,0,0,80
牟礼　　　　,男,18,7,10,3,14,7,20,15,0,0,76
牟礼　　　　,男,19,4,9,10,20,9,37,9,0,0,98
牟礼　　　　,男,20,10,8,7,20,10,25,11,0,0,91
牟礼　　　　,男,21,11,13,9,15,18,32,9,0,0,107
牟礼　　　　,男,22,12,23,16,22,17,35,9,0,0,134
牟礼　　　　,男,23,15,17,22,31,22,32,10,0,0,149
牟礼　　　　,男,24,10,19,15,18,20,31,10,0,0,123
牟礼　　　　,男,25,17,23,21,23,24,38,11,0,0,157
牟礼　　　　,男,26,13,18,16,19,21,27,7,0,0,121
牟礼　　　　,男,27,19,16,19,22,17,33,12,0,0,138
牟礼　　　　,男,28,21,31,16,15,25,22,11,0,0,141
牟礼　　　　,男,29,14,24,15,24,21,33,12,0,0,143
牟礼　　　　,男,30,26,27,22,22,16,34,19,0,0,166
牟礼　　　　,男,31,27,26,26,25,21,46,15,0,0,186
牟礼　　　　,男,32,24,27,27,24,15,50,18,0,0,185
牟礼　　　　,男,33,19,30,27,29,28,43,13,0,0,189
牟礼　　　　,男,34,25,27,19,18,15,73,13,0,0,190
牟礼　　　　,男,35,15,32,17,26,22,75,16,0,0,203
牟礼　　　　,男,36,21,29,24,19,32,57,16,0,0,198
牟礼　　　　,男,37,23,28,32,26,29,74,12,0,0,224
牟礼　　　　,男,38,12,31,27,30,25,79,12,0,0,216
牟礼　　　　,男,39,15,29,23,23,20,77,17,0,0,204
牟礼　　　　,男,40,8,43,27,25,18,70,12,0,0,203
牟礼　　　　,男,41,16,37,33,17,22,64,12,0,0,201
牟礼　　　　,男,42,13,42,23,30,20,56,13,0,0,197
牟礼　　　　,男,43,14,30,12,35,26,58,22,0,0,197
牟礼　　　　,男,44,14,45,27,27,21,66,18,0,0,218
牟礼　　　　,男,45,10,33,17,22,20,65,24,0,0,191
牟礼　　　　,男,46,13,38,23,23,25,57,17,0,0,196
牟礼　　　　,男,47,13,33,18,30,23,52,15,0,0,184
牟礼　　　　,男,48,14,30,16,26,22,46,20,0,0,174
牟礼　　　　,男,49,18,32,19,27,17,46,16,0,0,175
牟礼　　　　,男,50,18,28,19,32,18,42,19,0,0,176
牟礼　　　　,男,51,18,21,18,32,18,31,9,0,0,147
牟礼　　　　,男,52,16,31,7,23,26,43,17,0,0,163
牟礼　　　　,男,53,23,20,11,20,12,49,13,0,0,148
牟礼　　　　,男,54,10,19,12,20,11,50,16,0,0,138
牟礼　　　　,男,55,18,24,9,21,14,35,16,0,0,137
牟礼　　　　,男,56,11,32,9,21,22,32,7,0,0,134
牟礼　　　　,男,57,14,17,15,24,13,29,13,0,0,125
牟礼　　　　,男,58,14,26,9,24,12,31,8,0,0,124
牟礼　　　　,男,59,8,16,11,22,7,31,7,0,0,102
牟礼　　　　,男,60,8,14,7,25,9,26,8,0,0,97
牟礼　　　　,男,61,10,17,7,10,13,28,18,0,0,103
牟礼　　　　,男,62,12,10,3,16,10,36,9,0,0,96
牟礼　　　　,男,63,18,15,11,16,14,29,5,0,0,108
牟礼　　　　,男,64,10,13,10,18,8,22,9,0,0,90
牟礼　　　　,男,65,7,15,10,14,18,19,11,0,0,94
牟礼　　　　,男,66,15,17,11,16,16,37,8,0,0,120
牟礼　　　　,男,67,11,17,17,13,9,25,10,0,0,102
牟礼　　　　,男,68,12,17,9,22,14,32,17,0,0,123
牟礼　　　　,男,69,7,20,6,24,13,33,9,0,0,112
牟礼　　　　,男,70,10,22,10,20,15,42,8,0,0,127
牟礼　　　　,男,71,7,14,5,11,7,17,7,0,0,68
牟礼　　　　,男,72,8,10,7,18,5,21,9,0,0,78
牟礼　　　　,男,73,10,13,5,22,11,24,10,0,0,95
牟礼　　　　,男,74,7,16,6,10,9,16,13,0,0,77
牟礼　　　　,男,75,8,15,4,11,11,24,7,0,0,80
牟礼　　　　,男,76,5,23,6,10,12,22,10,0,0,88
牟礼　　　　,男,77,10,15,5,12,8,19,8,0,0,77
牟礼　　　　,男,78,2,11,2,16,11,19,8,0,0,69
牟礼　　　　,男,79,6,15,5,9,9,12,2,0,0,58
牟礼　　　　,男,80,2,13,3,6,12,15,5,0,0,56
牟礼　　　　,男,81,4,15,10,2,11,13,5,0,0,60
牟礼　　　　,男,82,11,15,2,5,7,13,5,0,0,58
牟礼　　　　,男,83,2,7,2,7,6,18,5,0,0,47
牟礼　　　　,男,84,12,18,1,5,3,11,5,0,0,55
牟礼　　　　,男,85,3,12,4,7,7,16,2,0,0,51
牟礼　　　　,男,86,4,17,4,7,2,11,3,0,0,48
牟礼　　　　,男,87,4,9,6,6,3,6,4,0,0,38
牟礼　　　　,男,88,2,7,0,5,3,6,1,0,0,24
牟礼　　　　,男,89,2,5,0,3,2,3,0,0,0,15
牟礼　　　　,男,90,0,6,1,0,3,5,0,0,0,15
牟礼　　　　,男,91,4,3,1,4,1,4,1,0,0,18
牟礼　　　　,男,92,1,5,0,3,1,2,1,0,0,13
牟礼　　　　,男,93,1,2,0,0,2,1,1,0,0,7
牟礼　　　　,男,94,0,0,0,0,1,2,0,0,0,3
牟礼　　　　,男,95,1,0,0,0,0,2,0,0,0,3
牟礼　　　　,男,96,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,97,1,0,0,1,0,0,0,0,0,2
牟礼　　　　,男,98,1,1,0,2,0,1,0,0,0,5
牟礼　　　　,男,99,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,男,100,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,101,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,102,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,103,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,104以上,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,997,1810,1137,1630,1301,3223,963,0,0,11061
牟礼　　　　,女,0,10,21,19,10,16,40,4,0,0,120
牟礼　　　　,女,1,10,15,22,14,16,36,10,0,0,123
牟礼　　　　,女,2,9,19,13,13,16,51,10,0,0,131
牟礼　　　　,女,3,5,14,18,15,16,48,9,0,0,125
牟礼　　　　,女,4,7,20,11,15,12,34,6,0,0,105
牟礼　　　　,女,5,4,13,12,14,13,50,4,0,0,110
牟礼　　　　,女,6,5,17,11,17,8,42,9,0,0,109
牟礼　　　　,女,7,5,11,16,12,11,41,11,0,0,107
牟礼　　　　,女,8,6,15,9,15,6,32,6,0,0,89
牟礼　　　　,女,9,3,19,13,17,14,27,5,0,0,98
牟礼　　　　,女,10,6,17,6,14,8,29,9,0,0,89
牟礼　　　　,女,11,10,8,5,18,9,30,6,0,0,86
牟礼　　　　,女,12,9,13,6,15,13,26,7,0,0,89
牟礼　　　　,女,13,3,12,9,15,10,23,11,0,0,83
牟礼　　　　,女,14,6,10,9,22,11,31,10,0,0,99
牟礼　　　　,女,15,4,10,5,11,8,21,7,0,0,66
牟礼　　　　,女,16,6,10,7,18,9,31,12,0,0,93
牟礼　　　　,女,17,7,7,5,21,6,29,8,0,0,83
牟礼　　　　,女,18,6,12,7,17,7,29,9,0,0,87
牟礼　　　　,女,19,12,10,7,23,21,28,8,0,0,109
牟礼　　　　,女,20,8,14,10,28,17,30,13,0,0,120
牟礼　　　　,女,21,8,15,3,19,19,29,8,0,0,101
牟礼　　　　,女,22,13,13,7,26,29,31,8,0,0,127
牟礼　　　　,女,23,11,19,13,22,17,21,7,0,0,110
牟礼　　　　,女,24,10,23,16,20,16,20,14,0,0,119
牟礼　　　　,女,25,12,19,10,16,23,20,10,0,0,110
牟礼　　　　,女,26,21,14,13,17,17,31,8,0,0,121
牟礼　　　　,女,27,21,18,8,18,19,40,16,0,0,140
牟礼　　　　,女,28,22,34,12,10,30,27,21,0,0,156
牟礼　　　　,女,29,23,23,14,29,15,35,6,0,0,145
牟礼　　　　,女,30,33,27,20,27,20,37,20,0,0,184
牟礼　　　　,女,31,25,30,27,21,21,46,7,0,0,177
牟礼　　　　,女,32,17,30,25,25,25,60,12,0,0,194
牟礼　　　　,女,33,21,22,34,22,20,54,11,0,0,184
牟礼　　　　,女,34,13,24,26,23,31,67,14,0,0,198
牟礼　　　　,女,35,16,29,29,21,19,62,10,0,0,186
牟礼　　　　,女,36,20,33,18,23,16,60,8,0,0,178
牟礼　　　　,女,37,13,38,26,22,25,72,17,0,0,213
牟礼　　　　,女,38,11,30,24,33,18,63,10,0,0,189
牟礼　　　　,女,39,12,45,22,23,18,75,21,0,0,216
牟礼　　　　,女,40,13,38,23,27,18,67,12,0,0,198
牟礼　　　　,女,41,11,26,25,24,16,71,24,0,0,197
牟礼　　　　,女,42,8,30,19,27,21,63,18,0,0,186
牟礼　　　　,女,43,14,40,22,16,25,65,18,0,0,200
牟礼　　　　,女,44,12,39,21,30,25,55,20,0,0,202
牟礼　　　　,女,45,8,47,12,25,32,53,11,0,0,188
牟礼　　　　,女,46,11,24,19,25,20,57,18,0,0,174
牟礼　　　　,女,47,14,32,20,28,17,46,20,0,0,177
牟礼　　　　,女,48,18,33,11,34,19,49,15,0,0,179
牟礼　　　　,女,49,10,33,12,24,24,43,21,0,0,167
牟礼　　　　,女,50,16,33,11,32,13,39,16,0,0,160
牟礼　　　　,女,51,23,21,9,26,14,33,8,0,0,134
牟礼　　　　,女,52,14,24,6,25,21,40,13,0,0,143
牟礼　　　　,女,53,16,31,8,30,14,39,7,0,0,145
牟礼　　　　,女,54,20,23,9,22,8,42,4,0,0,128
牟礼　　　　,女,55,17,21,5,15,16,37,14,0,0,125
牟礼　　　　,女,56,12,19,8,19,14,30,8,0,0,110
牟礼　　　　,女,57,10,19,11,26,8,28,9,0,0,111
牟礼　　　　,女,58,12,17,9,18,15,39,7,0,0,117
牟礼　　　　,女,59,15,19,6,16,14,43,7,0,0,120
牟礼　　　　,女,60,8,22,9,13,11,37,8,0,0,108
牟礼　　　　,女,61,12,13,11,21,9,25,6,0,0,97
牟礼　　　　,女,62,17,18,7,14,14,37,12,0,0,119
牟礼　　　　,女,63,9,19,10,20,12,33,6,0,0,109
牟礼　　　　,女,64,7,17,3,16,10,44,9,0,0,106
牟礼　　　　,女,65,4,14,7,18,15,26,9,0,0,93
牟礼　　　　,女,66,15,14,10,17,14,35,7,0,0,112
牟礼　　　　,女,67,14,27,8,21,6,34,8,0,0,118
牟礼　　　　,女,68,10,28,7,30,25,35,14,0,0,149
牟礼　　　　,女,69,10,25,13,31,11,32,10,0,0,132
牟礼　　　　,女,70,9,29,8,23,18,31,13,0,0,131
牟礼　　　　,女,71,2,12,5,14,11,29,6,0,0,79
牟礼　　　　,女,72,4,16,6,7,7,27,9,0,0,76
牟礼　　　　,女,73,9,20,6,10,12,35,14,0,0,106
牟礼　　　　,女,74,10,21,7,15,11,32,6,0,0,102
牟礼　　　　,女,75,6,27,7,16,12,17,11,0,0,96
牟礼　　　　,女,76,6,29,5,13,15,26,13,0,0,107
牟礼　　　　,女,77,11,27,5,8,18,26,5,0,0,100
牟礼　　　　,女,78,12,15,7,13,11,19,5,0,0,82
牟礼　　　　,女,79,9,21,6,16,12,23,3,0,0,90
牟礼　　　　,女,80,9,15,3,4,11,26,6,0,0,74
牟礼　　　　,女,81,12,33,3,11,11,26,3,0,0,99
牟礼　　　　,女,82,11,18,5,13,8,27,7,0,0,89
牟礼　　　　,女,83,8,22,7,8,8,13,5,0,0,71
牟礼　　　　,女,84,10,23,0,5,6,18,6,0,0,68
牟礼　　　　,女,85,12,29,5,5,8,12,12,0,0,83
牟礼　　　　,女,86,8,13,3,7,7,13,3,0,0,54
牟礼　　　　,女,87,9,21,3,6,4,8,3,0,0,54
牟礼　　　　,女,88,7,11,4,6,7,11,4,0,0,50
牟礼　　　　,女,89,2,6,3,2,6,13,4,0,0,36
牟礼　　　　,女,90,7,9,2,9,7,9,1,0,0,44
牟礼　　　　,女,91,3,7,2,5,7,4,3,0,0,31
牟礼　　　　,女,92,4,4,4,6,4,5,3,0,0,30
牟礼　　　　,女,93,5,4,0,6,3,6,2,0,0,26
牟礼　　　　,女,94,7,2,0,3,2,3,2,0,0,19
牟礼　　　　,女,95,1,4,1,2,1,3,0,0,0,12
牟礼　　　　,女,96,3,1,0,1,0,1,1,0,0,7
牟礼　　　　,女,97,3,0,0,3,1,3,0,0,0,10
牟礼　　　　,女,98,0,0,0,2,0,1,2,0,0,5
牟礼　　　　,女,99,0,0,0,4,0,0,1,0,0,5
牟礼　　　　,女,100,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,女,101,0,0,0,0,0,1,0,0,0,1
牟礼　　　　,女,102,0,0,0,0,0,0,0,0,0,0
