都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2011-05-01,駒場一丁目,3693,1830,1863,72,54,48,54,56,55,52,42,132,98,206,170,235,149,180,177,149,134,108,142,77,107,92,101,115,135,94,112,73,83,55,81,44,73,42,96,0,0,2176,,13110001001
131105,112,東京都,目黒区,2011-05-01,駒場二丁目,864,422,442,23,16,25,22,31,21,23,17,29,15,25,31,33,33,32,43,38,44,32,37,33,28,19,20,16,27,19,18,13,15,12,21,8,17,11,17,0,0,419,,13110001002
131105,113,東京都,目黒区,2011-05-01,駒場三丁目,748,359,389,13,13,14,7,16,9,10,14,12,17,35,29,31,24,36,34,21,34,30,31,26,26,24,19,22,34,22,28,12,17,19,22,9,8,7,23,0,0,397,,13110001003
131105,114,東京都,目黒区,2011-05-01,駒場四丁目,1245,575,670,39,23,29,35,38,22,24,27,26,35,29,37,36,61,43,65,55,73,57,68,41,32,36,33,34,53,26,27,24,25,18,24,9,16,11,14,0,0,569,,13110001004
131105,121,東京都,目黒区,2011-05-01,青葉台一丁目,2338,1088,1250,35,44,37,37,38,34,63,31,59,49,84,84,106,120,100,125,105,106,92,118,72,72,70,69,69,77,40,84,48,54,35,69,20,47,15,30,0,0,1378,,13110002001
131105,122,東京都,目黒区,2011-05-01,青葉台二丁目,894,396,498,20,25,14,11,19,10,8,13,15,26,36,35,52,60,34,50,28,39,35,28,19,34,24,26,29,39,20,24,17,16,9,17,7,30,10,15,0,0,484,,13110002002
131105,123,東京都,目黒区,2011-05-01,青葉台三丁目,2716,1303,1413,56,37,39,35,41,22,26,35,77,80,168,154,192,201,146,177,135,144,112,98,65,89,61,63,64,64,40,37,28,54,27,27,11,43,15,56,0,0,1777,,13110002003
131105,124,東京都,目黒区,2011-05-01,青葉台四丁目,1586,743,843,21,24,13,14,36,27,15,18,33,49,69,67,89,94,80,95,83,85,67,69,46,55,40,46,53,63,39,41,17,37,19,23,11,18,12,18,0,0,955,,13110002004
131105,131,東京都,目黒区,2011-05-01,東山一丁目,3345,1603,1742,62,62,43,32,39,62,57,49,64,77,156,167,208,197,166,152,133,141,128,139,109,89,77,72,119,111,84,108,56,72,52,78,26,62,24,73,0,0,1977,,13110003001
131105,132,東京都,目黒区,2011-05-01,東山二丁目,6733,3206,3527,227,207,273,259,322,309,184,271,126,304,126,152,179,255,344,415,440,479,390,328,234,163,139,96,74,87,43,50,43,40,25,41,15,39,22,32,0,0,2778,,13110003002
