平成23年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
深大寺１丁目,754,798,777,1575
深大寺２丁目,1971,2147,1955,4102
深大寺３丁目,1025,1045,984,2029
小計,3750,3990,3716,7706
野崎１丁目,509,510,514,1024
野崎２丁目,1137,1250,1153,2403
野崎３丁目,925,1006,972,1978
野崎４丁目,269,311,259,570
小計,2840,3077,2898,5975
大沢１丁目,1218,1399,1312,2711
大沢２丁目,891,964,927,1891
大沢３丁目,861,778,835,1613
大沢４丁目,1249,1320,1438,2758
大沢５丁目,839,1019,1022,2041
大沢６丁目,724,760,738,1498
小計,5782,6240,6272,12512
合計,87179,86897,89396,176293
平成23年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1541,1455,1545,3000
下連雀２丁目,1713,1627,1737,3364
下連雀３丁目,5414,4144,4826,8970
下連雀４丁目,3129,2812,2997,5809
下連雀５丁目,1527,1669,1981,3650
下連雀６丁目,1947,1943,2015,3958
下連雀７丁目,2332,2406,2626,5032
下連雀８丁目,1423,1582,1711,3293
下連雀９丁目,1740,2037,2151,4188
小計,20766,19675,21589,41264
牟礼１丁目,1044,992,1005,1997
牟礼２丁目,1873,1764,1865,3629
牟礼３丁目,771,748,632,1380
牟礼４丁目,1464,1580,1649,3229
牟礼５丁目,1280,1308,1248,2556
牟礼６丁目,2247,2350,2364,4714
牟礼７丁目,812,879,863,1742
小計,9491,9621,9626,19247
井の頭１丁目,2552,2162,2363,4525
井の頭２丁目,1993,1564,1776,3340
井の頭３丁目,1181,1114,1175,2289
井の頭４丁目,1057,1034,998,2032
井の頭５丁目,1672,1586,1623,3209
小計,8455,7460,7935,15395
中原１丁目,2016,1923,2008,3931
中原２丁目,1330,1403,1413,2816
中原３丁目,1444,1489,1557,3046
中原４丁目,1873,2031,2147,4178
小計,6663,6846,7125,13971
北野１丁目,692,775,837,1612
北野２丁目,930,980,1011,1991
北野３丁目,993,1201,1164,2365
北野４丁目,1014,1054,1019,2073
小計,3629,4010,4031,8041
新川１丁目,872,863,881,1744
新川２丁目,675,724,745,1469
新川３丁目,876,952,885,1837
新川４丁目,1536,1619,1671,3290
新川５丁目,1324,1254,1355,2609
新川６丁目,2458,2358,2205,4563
小計,7741,7770,7742,15512
上連雀１丁目,1685,1555,1459,3014
上連雀２丁目,1284,1059,1138,2197
上連雀３丁目,872,803,769,1572
上連雀４丁目,1691,1590,1575,3165
上連雀５丁目,1401,1373,1313,2686
上連雀６丁目,1474,1460,1598,3058
上連雀７丁目,1373,1410,1485,2895
上連雀８丁目,1428,1584,1660,3244
上連雀９丁目,1514,1606,1633,3239
小計,12722,12440,12630,25070
井口１丁目,1578,1752,1578,3330
井口２丁目,1074,1191,1283,2474
井口３丁目,904,939,1023,1962
井口４丁目,1362,1457,1436,2893
井口５丁目,475,487,534,1021
小計,5393,5826,5854,11680
深大寺１丁目,756,799,780,1579
深大寺２丁目,1973,2142,1961,4103
深大寺３丁目,1037,1052,989,2041
小計,3766,3993,3730,7723
野崎１丁目,507,512,511,1023
野崎２丁目,1139,1256,1159,2415
野崎３丁目,927,1009,972,1981
野崎４丁目,269,310,261,571
小計,2842,3087,2903,5990
大沢１丁目,1215,1398,1312,2710
大沢２丁目,894,968,925,1893
大沢３丁目,867,780,838,1618
大沢４丁目,1251,1320,1433,2753
大沢５丁目,839,1018,1024,2042
大沢６丁目,718,753,738,1491
小計,5784,6237,6270,12507
合計,87252,86965,89435,176400
平成23年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1536,1454,1534,2988
下連雀２丁目,1716,1628,1740,3368
下連雀３丁目,5422,4126,4818,8944
下連雀４丁目,3139,2816,2998,5814
下連雀５丁目,1530,1672,1988,3660
下連雀６丁目,1956,1945,2021,3966
下連雀７丁目,2336,2411,2629,5040
下連雀８丁目,1422,1584,1714,3298
下連雀９丁目,1743,2043,2154,4197
小計,20800,19679,21596,41275
牟礼１丁目,1045,992,1003,1995
牟礼２丁目,1864,1755,1853,3608
牟礼３丁目,766,745,631,1376
牟礼４丁目,1454,1566,1650,3216
牟礼５丁目,1279,1312,1239,2551
牟礼６丁目,2253,2352,2366,4718
牟礼７丁目,808,876,859,1735
小計,9469,9598,9601,19199
井の頭１丁目,2568,2172,2375,4547
井の頭２丁目,1989,1561,1778,3339
井の頭３丁目,1182,1118,1174,2292
井の頭４丁目,1054,1033,996,2029
井の頭５丁目,1677,1591,1621,3212
小計,8470,7475,7944,15419
中原１丁目,2018,1920,2012,3932
中原２丁目,1332,1408,1412,2820
中原３丁目,1450,1495,1561,3056
中原４丁目,1880,2034,2151,4185
小計,6680,6857,7136,13993
北野１丁目,695,777,840,1617
北野２丁目,928,979,1008,1987
北野３丁目,999,1208,1170,2378
北野４丁目,1015,1053,1018,2071
小計,3637,4017,4036,8053
新川１丁目,873,863,878,1741
新川２丁目,675,721,750,1471
新川３丁目,876,951,884,1835
新川４丁目,1537,1616,1668,3284
新川５丁目,1328,1256,1360,2616
新川６丁目,2470,2360,2210,4570
小計,7759,7767,7750,15517
上連雀１丁目,1694,1560,1460,3020
上連雀２丁目,1290,1069,1140,2209
上連雀３丁目,880,806,776,1582
上連雀４丁目,1699,1597,1578,3175
上連雀５丁目,1397,1376,1311,2687
上連雀６丁目,1473,1458,1596,3054
上連雀７丁目,1373,1409,1485,2894
上連雀８丁目,1427,1579,1661,3240
上連雀９丁目,1518,1612,1628,3240
小計,12751,12466,12635,25101
井口１丁目,1579,1753,1577,3330
井口２丁目,1072,1189,1279,2468
井口３丁目,901,941,1020,1961
井口４丁目,1368,1463,1437,2900
井口５丁目,473,484,534,1018
小計,5393,5830,5847,11677
深大寺１丁目,757,798,781,1579
深大寺２丁目,1979,2146,1949,4095
深大寺３丁目,1035,1053,989,2042
小計,3771,3997,3719,7716
野崎１丁目,509,513,509,1022
野崎２丁目,1149,1263,1160,2423
野崎３丁目,931,1014,974,1988
野崎４丁目,268,314,262,576
小計,2857,3104,2905,6009
大沢１丁目,1210,1392,1306,2698
大沢２丁目,889,966,925,1891
大沢３丁目,869,782,839,1621
大沢４丁目,1255,1328,1439,2767
大沢５丁目,839,1024,1025,2049
大沢６丁目,716,752,734,1486
小計,5778,6244,6268,12512
合計,87365,87034,89437,176471
