平成27年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
牟礼１丁目,1058,962,1034,1996
牟礼２丁目,1972,1824,2023,3847
牟礼３丁目,771,773,639,1412
牟礼４丁目,1535,1612,1736,3348
牟礼５丁目,1352,1332,1340,2672
牟礼６丁目,2499,2692,2791,5483
牟礼７丁目,845,896,852,1748
小計,10032,10091,10415,20506
井の頭１丁目,2546,2149,2392,4541
井の頭２丁目,2091,1606,1834,3440
井の頭３丁目,1217,1092,1180,2272
井の頭４丁目,1081,1013,991,2004
井の頭５丁目,1695,1663,1635,3298
小計,8630,7523,8032,15555
中原１丁目,2113,2017,2160,4177
中原２丁目,1399,1470,1490,2960
中原３丁目,1463,1536,1593,3129
中原４丁目,1888,2000,2125,4125
小計,6863,7023,7368,14391
北野１丁目,614,699,732,1431
北野２丁目,911,1008,1008,2016
北野３丁目,927,1105,1056,2161
北野４丁目,1020,982,1023,2005
小計,3472,3794,3819,7613
新川１丁目,1021,1051,1080,2131
新川２丁目,677,735,763,1498
新川３丁目,1001,1071,993,2064
新川４丁目,1555,1595,1697,3292
新川５丁目,1342,1215,1320,2535
新川６丁目,2556,2344,2145,4489
小計,8152,8011,7998,16009
上連雀１丁目,1766,1552,1481,3033
上連雀２丁目,1375,1150,1206,2356
上連雀３丁目,914,803,801,1604
上連雀４丁目,1711,1611,1597,3208
上連雀５丁目,1418,1372,1340,2712
上連雀６丁目,1510,1472,1619,3091
上連雀７丁目,1374,1369,1513,2882
上連雀８丁目,1557,1686,1812,3498
上連雀９丁目,1513,1627,1673,3300
小計,13138,12642,13042,25684
井口１丁目,1723,1892,1809,3701
井口２丁目,1058,1188,1260,2448
井口３丁目,955,991,1094,2085
井口４丁目,1419,1520,1506,3026
井口５丁目,463,462,517,979
小計,5618,6053,6186,12239
深大寺１丁目,793,833,831,1664
深大寺２丁目,2022,2144,1948,4092
深大寺３丁目,1065,1072,996,2068
小計,3880,4049,3775,7824
野崎１丁目,539,513,542,1055
野崎２丁目,1200,1275,1246,2521
野崎３丁目,923,1020,1005,2025
野崎４丁目,271,306,250,556
小計,2933,3114,3043,6157
大沢１丁目,1310,1477,1419,2896
大沢２丁目,936,1020,976,1996
大沢３丁目,956,846,937,1783
大沢４丁目,1338,1429,1524,2953
大沢５丁目,844,1003,1025,2028
大沢６丁目,745,765,775,1540
小計,6129,6540,6656,13196
合計,90795,89594,93272,182866
平成27年10月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1532,1440,1512,2952
下連雀２丁目,1789,1706,1779,3485
下連雀３丁目,5791,4434,5175,9609
下連雀４丁目,3186,2874,3075,5949
下連雀５丁目,1775,1782,2192,3974
下連雀６丁目,2033,1986,2092,4078
下連雀７丁目,2277,2315,2576,4891
下連雀８丁目,1573,1797,1957,3754
下連雀９丁目,1980,2398,2562,4960
小計,21936,20732,22920,43652
牟礼１丁目,1071,971,1045,2016
牟礼２丁目,1979,1825,2028,3853
牟礼３丁目,763,757,625,1382
牟礼４丁目,1534,1617,1733,3350
牟礼５丁目,1347,1329,1346,2675
牟礼６丁目,2504,2701,2784,5485
牟礼７丁目,843,899,846,1745
小計,10041,10099,10407,20506
井の頭１丁目,2546,2147,2396,4543
井の頭２丁目,2078,1604,1824,3428
井の頭３丁目,1216,1091,1184,2275
井の頭４丁目,1079,1016,989,2005
井の頭５丁目,1704,1663,1644,3307
小計,8623,7521,8037,15558
中原１丁目,2097,2009,2144,4153
中原２丁目,1394,1464,1493,2957
中原３丁目,1457,1534,1590,3124
中原４丁目,1889,2006,2124,4130
小計,6837,7013,7351,14364
北野１丁目,619,703,739,1442
北野２丁目,906,998,1001,1999
北野３丁目,928,1107,1063,2170
北野４丁目,1021,984,1021,2005
小計,3474,3792,3824,7616
新川１丁目,1017,1056,1074,2130
新川２丁目,681,741,767,1508
新川３丁目,1004,1073,992,2065
新川４丁目,1560,1596,1702,3298
新川５丁目,1335,1209,1316,2525
新川６丁目,2548,2335,2146,4481
小計,8145,8010,7997,16007
上連雀１丁目,1760,1547,1479,3026
上連雀２丁目,1374,1149,1209,2358
上連雀３丁目,920,808,807,1615
上連雀４丁目,1708,1607,1596,3203
上連雀５丁目,1414,1371,1341,2712
上連雀６丁目,1522,1470,1641,3111
上連雀７丁目,1380,1379,1517,2896
上連雀８丁目,1565,1693,1807,3500
上連雀９丁目,1517,1629,1680,3309
小計,13160,12653,13077,25730
井口１丁目,1726,1889,1816,3705
井口２丁目,1057,1190,1260,2450
井口３丁目,962,994,1102,2096
井口４丁目,1417,1522,1501,3023
井口５丁目,460,461,516,977
小計,5622,6056,6195,12251
深大寺１丁目,792,833,833,1666
深大寺２丁目,2031,2151,1955,4106
深大寺３丁目,1050,1059,992,2051
小計,3873,4043,3780,7823
野崎１丁目,543,517,545,1062
野崎２丁目,1201,1281,1247,2528
野崎３丁目,922,1018,1006,2024
野崎４丁目,277,310,254,564
小計,2943,3126,3052,6178
大沢１丁目,1310,1480,1416,2896
大沢２丁目,934,1016,976,1992
大沢３丁目,958,849,939,1788
大沢４丁目,1337,1428,1521,2949
大沢５丁目,841,1004,1019,2023
大沢６丁目,748,769,777,1546
小計,6128,6546,6648,13194
合計,90782,89591,93288,182879
平成27年９月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1535,1447,1508,2955
下連雀２丁目,1785,1699,1780,3479
下連雀３丁目,5793,4432,5171,9603
下連雀４丁目,3174,2873,3066,5939
下連雀５丁目,1771,1780,2189,3969
下連雀６丁目,2034,1981,2093,4074
下連雀７丁目,2275,2322,2568,4890
下連雀８丁目,1572,1796,1953,3749
下連雀９丁目,1979,2395,2557,4952
小計,21918,20725,22885,43610
牟礼１丁目,1076,975,1045,2020
牟礼２丁目,1986,1830,2029,3859
牟礼３丁目,760,750,613,1363
牟礼４丁目,1533,1622,1738,3360
牟礼５丁目,1343,1335,1342,2677
牟礼６丁目,2503,2700,2764,5464
牟礼７丁目,842,899,843,1742
小計,10043,10111,10374,20485
井の頭１丁目,2547,2136,2399,4535
井の頭２丁目,2096,1615,1832,3447
井の頭３丁目,1212,1093,1179,2272
井の頭４丁目,1088,1017,994,2011
井の頭５丁目,1695,1659,1637,3296
小計,8638,7520,8041,15561
中原１丁目,2084,1997,2131,4128
中原２丁目,1391,1461,1486,2947
中原３丁目,1457,1529,1584,3113
中原４丁目,1892,2009,2132,4141
小計,6824,6996,7333,14329
北野１丁目,615,702,734,1436
北野２丁目,897,994,995,1989
北野３丁目,932,1113,1078,2191
北野４丁目,1024,991,1019,2010
小計,3468,3800,3826,7626
新川１丁目,1021,1058,1078,2136
新川２丁目,686,750,771,1521
新川３丁目,1003,1069,994,2063
新川４丁目,1553,1592,1692,3284
新川５丁目,1327,1197,1309,2506
新川６丁目,2531,2332,2143,4475
小計,8121,7998,7987,15985
上連雀１丁目,1748,1537,1478,3015
上連雀２丁目,1382,1152,1211,2363
上連雀３丁目,928,815,816,1631
上連雀４丁目,1699,1601,1594,3195
上連雀５丁目,1413,1377,1343,2720
上連雀６丁目,1516,1467,1632,3099
上連雀７丁目,1382,1383,1514,2897
上連雀８丁目,1563,1686,1805,3491
上連雀９丁目,1516,1633,1677,3310
小計,13147,12651,13070,25721
井口１丁目,1724,1903,1810,3713
井口２丁目,1063,1197,1272,2469
井口３丁目,971,994,1104,2098
井口４丁目,1417,1524,1497,3021
井口５丁目,462,459,520,979
小計,5637,6077,6203,12280
深大寺１丁目,791,829,827,1656
深大寺２丁目,2034,2155,1951,4106
深大寺３丁目,1061,1062,1003,2065
小計,3886,4046,3781,7827
野崎１丁目,543,518,546,1064
野崎２丁目,1203,1284,1246,2530
野崎３丁目,926,1021,1004,2025
野崎４丁目,278,310,255,565
小計,2950,3133,3051,6184
大沢１丁目,1307,1478,1415,2893
大沢２丁目,931,1021,973,1994
大沢３丁目,964,855,939,1794
大沢４丁目,1329,1421,1519,2940
大沢５丁目,843,1012,1021,2033
大沢６丁目,748,772,777,1549
小計,6122,6559,6644,13203
合計,90754,89616,93195,182811
平成27年８月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1529,1446,1499,2945
下連雀２丁目,1779,1696,1778,3474
下連雀３丁目,5804,4425,5183,9608
下連雀４丁目,3176,2875,3063,5938
下連雀５丁目,1772,1783,2188,3971
下連雀６丁目,2030,1976,2092,4068
下連雀７丁目,2287,2332,2580,4912
下連雀８丁目,1565,1789,1950,3739
下連雀９丁目,1973,2387,2545,4932
小計,21915,20709,22878,43587
牟礼１丁目,1077,968,1044,2012
牟礼２丁目,1980,1825,2019,3844
牟礼３丁目,768,757,616,1373
牟礼４丁目,1533,1619,1736,3355
牟礼５丁目,1355,1357,1347,2704
牟礼６丁目,2513,2701,2757,5458
牟礼７丁目,836,898,837,1735
小計,10062,10125,10356,20481
井の頭１丁目,2545,2128,2400,4528
井の頭２丁目,2109,1614,1845,3459
井の頭３丁目,1212,1090,1184,2274
井の頭４丁目,1087,1014,994,2008
井の頭５丁目,1710,1665,1653,3318
小計,8663,7511,8076,15587
中原１丁目,2088,1995,2136,4131
中原２丁目,1389,1464,1483,2947
中原３丁目,1459,1534,1591,3125
中原４丁目,1896,2012,2140,4152
小計,6832,7005,7350,14355
北野１丁目,616,705,736,1441
北野２丁目,898,994,996,1990
北野３丁目,938,1116,1082,2198
北野４丁目,1029,1003,1024,2027
小計,3481,3818,3838,7656
新川１丁目,1019,1052,1075,2127
新川２丁目,685,750,779,1529
新川３丁目,1002,1069,988,2057
新川４丁目,1553,1594,1687,3281
新川５丁目,1329,1199,1305,2504
新川６丁目,2574,2358,2165,4523
小計,8162,8022,7999,16021
上連雀１丁目,1740,1534,1468,3002
上連雀２丁目,1385,1156,1214,2370
上連雀３丁目,929,818,823,1641
上連雀４丁目,1702,1600,1594,3194
上連雀５丁目,1407,1373,1342,2715
上連雀６丁目,1517,1465,1633,3098
上連雀７丁目,1383,1387,1514,2901
上連雀８丁目,1557,1683,1801,3484
上連雀９丁目,1517,1630,1682,3312
小計,13137,12646,13071,25717
井口１丁目,1734,1913,1810,3723
井口２丁目,1065,1201,1272,2473
井口３丁目,965,992,1097,2089
井口４丁目,1404,1512,1491,3003
井口５丁目,463,456,521,977
小計,5631,6074,6191,12265
深大寺１丁目,787,820,819,1639
深大寺２丁目,2036,2162,1948,4110
深大寺３丁目,1057,1061,994,2055
小計,3880,4043,3761,7804
野崎１丁目,540,521,540,1061
野崎２丁目,1207,1296,1250,2546
野崎３丁目,924,1022,999,2021
野崎４丁目,285,319,257,576
小計,2956,3158,3046,6204
大沢１丁目,1301,1469,1408,2877
大沢２丁目,930,1019,970,1989
大沢３丁目,867,820,874,1694
大沢４丁目,1330,1421,1518,2939
大沢５丁目,846,1017,1026,2043
大沢６丁目,750,773,778,1551
小計,6024,6519,6574,13093
合計,90743,89630,93140,182770
平成27年７月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1541,1455,1509,2964
下連雀２丁目,1781,1693,1781,3474
下連雀３丁目,5832,4424,5184,9608
下連雀４丁目,3184,2883,3073,5956
下連雀５丁目,1758,1769,2176,3945
下連雀６丁目,2031,1978,2094,4072
下連雀７丁目,2300,2343,2585,4928
下連雀８丁目,1565,1788,1951,3739
下連雀９丁目,1976,2394,2544,4938
小計,21968,20727,22897,43624
牟礼１丁目,1082,969,1051,2020
牟礼２丁目,1981,1832,2017,3849
牟礼３丁目,771,757,615,1372
牟礼４丁目,1537,1623,1733,3356
牟礼５丁目,1355,1360,1355,2715
牟礼６丁目,2500,2688,2743,5431
牟礼７丁目,833,891,833,1724
小計,10059,10120,10347,20467
井の頭１丁目,2522,2111,2383,4494
井の頭２丁目,2121,1621,1855,3476
井の頭３丁目,1216,1091,1190,2281
井の頭４丁目,1097,1023,993,2016
井の頭５丁目,1717,1671,1659,3330
小計,8673,7517,8080,15597
中原１丁目,2079,1990,2124,4114
中原２丁目,1394,1465,1481,2946
中原３丁目,1463,1532,1591,3123
中原４丁目,1902,2023,2148,4171
小計,6838,7010,7344,14354
北野１丁目,612,697,732,1429
北野２丁目,906,999,1000,1999
北野３丁目,937,1116,1084,2200
北野４丁目,1030,1002,1024,2026
小計,3485,3814,3840,7654
新川１丁目,1017,1055,1076,2131
新川２丁目,679,743,773,1516
新川３丁目,1008,1076,988,2064
新川４丁目,1541,1587,1675,3262
新川５丁目,1321,1193,1300,2493
新川６丁目,2612,2388,2188,4576
小計,8178,8042,8000,16042
上連雀１丁目,1742,1532,1465,2997
上連雀２丁目,1387,1146,1212,2358
上連雀３丁目,924,813,819,1632
上連雀４丁目,1695,1589,1592,3181
上連雀５丁目,1400,1367,1332,2699
上連雀６丁目,1534,1476,1644,3120
上連雀７丁目,1385,1380,1513,2893
上連雀８丁目,1552,1677,1796,3473
上連雀９丁目,1519,1627,1680,3307
小計,13138,12607,13053,25660
井口１丁目,1733,1914,1804,3718
井口２丁目,1059,1194,1267,2461
井口３丁目,965,989,1096,2085
井口４丁目,1407,1514,1490,3004
井口５丁目,467,454,524,978
小計,5631,6065,6181,12246
深大寺１丁目,784,816,815,1631
深大寺２丁目,2041,2170,1947,4117
深大寺３丁目,1056,1060,996,2056
小計,3881,4046,3758,7804
野崎１丁目,529,515,531,1046
野崎２丁目,1204,1298,1248,2546
野崎３丁目,923,1019,994,2013
野崎４丁目,290,324,258,582
小計,2946,3156,3031,6187
大沢１丁目,1300,1470,1403,2873
大沢２丁目,928,1015,967,1982
大沢３丁目,893,827,895,1722
大沢４丁目,1337,1428,1534,2962
大沢５丁目,843,1016,1027,2043
大沢６丁目,748,773,781,1554
小計,6049,6529,6607,13136
合計,90846,89633,93138,182771
平成27年６月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1545,1458,1517,2975
下連雀２丁目,1776,1697,1769,3466
下連雀３丁目,5826,4417,5167,9584
下連雀４丁目,3183,2890,3071,5961
下連雀５丁目,1752,1762,2175,3937
下連雀６丁目,2030,1983,2091,4074
下連雀７丁目,2308,2346,2590,4936
下連雀８丁目,1562,1789,1952,3741
下連雀９丁目,1983,2398,2553,4951
小計,21965,20740,22885,43625
牟礼１丁目,1082,971,1053,2024
牟礼２丁目,1969,1824,2005,3829
牟礼３丁目,775,758,624,1382
牟礼４丁目,1536,1614,1735,3349
牟礼５丁目,1357,1359,1359,2718
牟礼６丁目,2502,2692,2744,5436
牟礼７丁目,833,890,822,1712
小計,10054,10108,10342,20450
井の頭１丁目,2542,2128,2384,4512
井の頭２丁目,2109,1608,1851,3459
井の頭３丁目,1216,1095,1199,2294
井の頭４丁目,1091,1021,990,2011
井の頭５丁目,1717,1674,1657,3331
小計,8675,7526,8081,15607
中原１丁目,2074,1986,2123,4109
中原２丁目,1386,1457,1478,2935
中原３丁目,1470,1543,1597,3140
中原４丁目,1904,2032,2152,4184
小計,6834,7018,7350,14368
北野１丁目,610,694,731,1425
北野２丁目,908,1001,1004,2005
北野３丁目,939,1115,1089,2204
北野４丁目,1034,1001,1023,2024
小計,3491,3811,3847,7658
新川１丁目,1019,1058,1080,2138
新川２丁目,679,742,776,1518
新川３丁目,1006,1077,986,2063
新川４丁目,1537,1581,1671,3252
新川５丁目,1314,1189,1301,2490
新川６丁目,2618,2391,2194,4585
小計,8173,8038,8008,16046
上連雀１丁目,1734,1526,1457,2983
上連雀２丁目,1390,1152,1215,2367
上連雀３丁目,923,813,824,1637
上連雀４丁目,1699,1593,1592,3185
上連雀５丁目,1405,1376,1335,2711
上連雀６丁目,1526,1477,1639,3116
上連雀７丁目,1388,1386,1510,2896
上連雀８丁目,1548,1677,1794,3471
上連雀９丁目,1521,1631,1685,3316
小計,13134,12631,13051,25682
井口１丁目,1732,1914,1811,3725
井口２丁目,1054,1188,1263,2451
井口３丁目,965,992,1097,2089
井口４丁目,1406,1515,1489,3004
井口５丁目,472,461,530,991
小計,5629,6070,6190,12260
深大寺１丁目,787,815,817,1632
深大寺２丁目,2039,2167,1944,4111
深大寺３丁目,1054,1058,991,2049
小計,3880,4040,3752,7792
野崎１丁目,519,508,526,1034
野崎２丁目,1199,1296,1245,2541
野崎３丁目,924,1018,993,2011
野崎４丁目,287,318,259,577
小計,2929,3140,3023,6163
大沢１丁目,1303,1473,1406,2879
大沢２丁目,931,1021,966,1987
大沢３丁目,929,836,914,1750
大沢４丁目,1344,1439,1539,2978
大沢５丁目,844,1016,1025,2041
大沢６丁目,750,773,782,1555
小計,6101,6558,6632,13190
合計,90865,89680,93161,182841
平成27年５月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1543,1463,1510,2973
下連雀２丁目,1774,1694,1766,3460
下連雀３丁目,5809,4413,5148,9561
下連雀４丁目,3183,2879,3069,5948
下連雀５丁目,1743,1752,2170,3922
下連雀６丁目,2040,1996,2091,4087
下連雀７丁目,2305,2345,2592,4937
下連雀８丁目,1569,1797,1956,3753
下連雀９丁目,1985,2400,2555,4955
小計,21951,20739,22857,43596
牟礼１丁目,1081,978,1053,2031
牟礼２丁目,1959,1820,1991,3811
牟礼３丁目,779,764,633,1397
牟礼４丁目,1534,1615,1736,3351
牟礼５丁目,1359,1364,1358,2722
牟礼６丁目,2514,2701,2737,5438
牟礼７丁目,833,894,821,1715
小計,10059,10136,10329,20465
井の頭１丁目,2549,2137,2387,4524
井の頭２丁目,2101,1608,1840,3448
井の頭３丁目,1215,1094,1202,2296
井の頭４丁目,1102,1034,999,2033
井の頭５丁目,1720,1670,1658,3328
小計,8687,7543,8086,15629
中原１丁目,2079,1999,2134,4133
中原２丁目,1388,1459,1476,2935
中原３丁目,1472,1538,1595,3133
中原４丁目,1900,2030,2143,4173
小計,6839,7026,7348,14374
北野１丁目,611,698,734,1432
北野２丁目,903,992,999,1991
北野３丁目,943,1117,1093,2210
北野４丁目,1034,1006,1027,2033
小計,3491,3813,3853,7666
新川１丁目,1026,1058,1086,2144
新川２丁目,673,738,769,1507
新川３丁目,1007,1078,985,2063
新川４丁目,1523,1571,1662,3233
新川５丁目,1322,1192,1307,2499
新川６丁目,2620,2388,2194,4582
小計,8171,8025,8003,16028
上連雀１丁目,1733,1528,1455,2983
上連雀２丁目,1389,1152,1211,2363
上連雀３丁目,928,821,826,1647
上連雀４丁目,1693,1584,1582,3166
上連雀５丁目,1418,1387,1343,2730
上連雀６丁目,1526,1476,1639,3115
上連雀７丁目,1385,1380,1513,2893
上連雀８丁目,1549,1673,1789,3462
上連雀９丁目,1528,1630,1693,3323
小計,13149,12631,13051,25682
井口１丁目,1735,1915,1817,3732
井口２丁目,1063,1200,1269,2469
井口３丁目,960,993,1097,2090
井口４丁目,1409,1511,1486,2997
井口５丁目,467,454,526,980
小計,5634,6073,6195,12268
深大寺１丁目,783,816,816,1632
深大寺２丁目,2042,2172,1945,4117
深大寺３丁目,1056,1055,989,2044
小計,3881,4043,3750,7793
野崎１丁目,518,509,523,1032
野崎２丁目,1204,1296,1246,2542
野崎３丁目,920,1011,991,2002
野崎４丁目,289,321,257,578
小計,2931,3137,3017,6154
大沢１丁目,1309,1477,1411,2888
大沢２丁目,930,1024,959,1983
大沢３丁目,921,831,908,1739
大沢４丁目,1348,1442,1536,2978
大沢５丁目,842,1016,1022,2038
大沢６丁目,751,775,787,1562
小計,6101,6565,6623,13188
合計,90894,89731,93112,182843
平成27年４月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1543,1462,1508,2970
下連雀２丁目,1775,1689,1758,3447
下連雀３丁目,5752,4406,5093,9499
下連雀４丁目,3191,2896,3081,5977
下連雀５丁目,1743,1753,2171,3924
下連雀６丁目,2042,1994,2097,4091
下連雀７丁目,2298,2337,2592,4929
下連雀８丁目,1569,1788,1963,3751
下連雀９丁目,1981,2389,2553,4942
小計,21894,20714,22816,43530
牟礼１丁目,1081,981,1054,2035
牟礼２丁目,1949,1814,1982,3796
牟礼３丁目,780,765,636,1401
牟礼４丁目,1526,1615,1727,3342
牟礼５丁目,1354,1374,1343,2717
牟礼６丁目,2522,2705,2738,5443
牟礼７丁目,831,894,819,1713
小計,10043,10148,10299,20447
井の頭１丁目,2549,2138,2387,4525
井の頭２丁目,2090,1601,1842,3443
井の頭３丁目,1216,1095,1206,2301
井の頭４丁目,1099,1027,1001,2028
井の頭５丁目,1708,1667,1646,3313
小計,8662,7528,8082,15610
中原１丁目,2079,1996,2129,4125
中原２丁目,1383,1452,1474,2926
中原３丁目,1464,1538,1588,3126
中原４丁目,1892,2026,2134,4160
小計,6818,7012,7325,14337
北野１丁目,611,699,732,1431
北野２丁目,904,993,999,1992
北野３丁目,950,1130,1106,2236
北野４丁目,1028,1004,1021,2025
小計,3493,3826,3858,7684
新川１丁目,1028,1064,1092,2156
新川２丁目,672,740,768,1508
新川３丁目,1013,1084,994,2078
新川４丁目,1512,1556,1642,3198
新川５丁目,1309,1202,1290,2492
新川６丁目,2609,2373,2211,4584
小計,8143,8019,7997,16016
上連雀１丁目,1730,1522,1460,2982
上連雀２丁目,1390,1159,1209,2368
上連雀３丁目,922,821,821,1642
上連雀４丁目,1693,1579,1581,3160
上連雀５丁目,1416,1384,1342,2726
上連雀６丁目,1521,1471,1636,3107
上連雀７丁目,1383,1382,1496,2878
上連雀８丁目,1536,1665,1780,3445
上連雀９丁目,1524,1625,1688,3313
小計,13115,12608,13013,25621
井口１丁目,1734,1919,1807,3726
井口２丁目,1059,1198,1264,2462
井口３丁目,960,991,1096,2087
井口４丁目,1406,1506,1481,2987
井口５丁目,466,452,524,976
小計,5625,6066,6172,12238
深大寺１丁目,775,810,811,1621
深大寺２丁目,2049,2181,1945,4126
深大寺３丁目,1052,1049,980,2029
小計,3876,4040,3736,7776
野崎１丁目,520,511,521,1032
野崎２丁目,1200,1289,1245,2534
野崎３丁目,914,1007,992,1999
野崎４丁目,285,319,257,576
小計,2919,3126,3015,6141
大沢１丁目,1314,1488,1417,2905
大沢２丁目,928,1018,957,1975
大沢３丁目,901,817,897,1714
大沢４丁目,1344,1441,1541,2982
大沢５丁目,840,1013,1022,2035
大沢６丁目,752,776,783,1559
小計,6079,6553,6617,13170
合計,90667,89640,92930,182570
平成27年３月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1530,1458,1507,2965
下連雀２丁目,1774,1694,1768,3462
下連雀３丁目,5644,4337,4978,9315
下連雀４丁目,3192,2912,3101,6013
下連雀５丁目,1732,1746,2164,3910
下連雀６丁目,2035,1991,2085,4076
下連雀７丁目,2296,2342,2591,4933
下連雀８丁目,1560,1784,1943,3727
下連雀９丁目,1978,2399,2560,4959
小計,21741,20663,22697,43360
牟礼１丁目,1079,977,1047,2024
牟礼２丁目,1935,1814,1973,3787
牟礼３丁目,781,775,633,1408
牟礼４丁目,1520,1607,1717,3324
牟礼５丁目,1338,1360,1343,2703
牟礼６丁目,2470,2650,2734,5384
牟礼７丁目,833,902,831,1733
小計,9956,10085,10278,20363
井の頭１丁目,2546,2140,2387,4527
井の頭２丁目,2076,1593,1835,3428
井の頭３丁目,1211,1097,1209,2306
井の頭４丁目,1088,1022,1003,2025
井の頭５丁目,1704,1651,1644,3295
小計,8625,7503,8078,15581
中原１丁目,2055,1959,2086,4045
中原２丁目,1368,1435,1464,2899
中原３丁目,1448,1529,1585,3114
中原４丁目,1883,2027,2142,4169
小計,6754,6950,7277,14227
北野１丁目,613,698,730,1428
北野２丁目,895,992,996,1988
北野３丁目,955,1137,1117,2254
北野４丁目,1021,999,1017,2016
小計,3484,3826,3860,7686
新川１丁目,1022,1059,1084,2143
新川２丁目,663,735,765,1500
新川３丁目,1002,1061,981,2042
新川４丁目,1506,1546,1641,3187
新川５丁目,1317,1201,1295,2496
新川６丁目,2601,2385,2209,4594
小計,8111,7987,7975,15962
上連雀１丁目,1691,1490,1445,2935
上連雀２丁目,1376,1146,1204,2350
上連雀３丁目,914,819,817,1636
上連雀４丁目,1682,1582,1585,3167
上連雀５丁目,1412,1383,1339,2722
上連雀６丁目,1512,1471,1628,3099
上連雀７丁目,1377,1376,1489,2865
上連雀８丁目,1519,1650,1757,3407
上連雀９丁目,1519,1622,1685,3307
小計,13002,12539,12949,25488
井口１丁目,1740,1923,1808,3731
井口２丁目,1056,1197,1264,2461
井口３丁目,958,984,1098,2082
