平成24年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
小計,2936,3169,2991,6160
大沢１丁目,1289,1469,1385,2854
大沢２丁目,894,963,929,1892
大沢３丁目,1206,945,1070,2015
大沢４丁目,1290,1361,1464,2825
大沢５丁目,846,1017,1037,2054
大沢６丁目,742,790,777,1567
小計,6267,6545,6662,13207
合計,89470,88600,91676,180276
平成24年11月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1562,1491,1563,3054
下連雀２丁目,1773,1665,1788,3453
下連雀３丁目,5562,4278,4960,9238
下連雀４丁目,3250,2967,3108,6075
下連雀５丁目,1715,1804,2170,3974
下連雀６丁目,2064,2053,2141,4194
下連雀７丁目,2340,2427,2649,5076
下連雀８丁目,1426,1594,1744,3338
下連雀９丁目,1915,2283,2440,4723
小計,21607,20562,22563,43125
牟礼１丁目,1054,986,1045,2031
牟礼２丁目,1951,1852,1967,3819
牟礼３丁目,772,770,630,1400
牟礼４丁目,1497,1579,1719,3298
牟礼５丁目,1298,1335,1294,2629
牟礼６丁目,2245,2366,2359,4725
牟礼７丁目,803,867,835,1702
小計,9620,9755,9849,19604
井の頭１丁目,2593,2179,2383,4562
井の頭２丁目,2035,1568,1789,3357
井の頭３丁目,1192,1106,1186,2292
井の頭４丁目,1098,1046,1030,2076
井の頭５丁目,1652,1552,1607,3159
小計,8570,7451,7995,15446
中原１丁目,2006,1930,2020,3950
中原２丁目,1343,1399,1461,2860
中原３丁目,1453,1514,1583,3097
中原４丁目,1886,2034,2166,4200
小計,6688,6877,7230,14107
北野１丁目,683,752,816,1568
北野２丁目,932,976,1032,2008
北野３丁目,993,1204,1162,2366
北野４丁目,1024,1046,1023,2069
小計,3632,3978,4033,8011
新川１丁目,851,852,858,1710
新川２丁目,686,741,773,1514
新川３丁目,915,993,912,1905
新川４丁目,1498,1546,1650,3196
新川５丁目,1328,1245,1343,2588
新川６丁目,2739,2529,2279,4808
小計,8017,7906,7815,15721
上連雀１丁目,1678,1509,1450,2959
上連雀２丁目,1265,1043,1134,2177
上連雀３丁目,869,788,752,1540
上連雀４丁目,1736,1629,1625,3254
上連雀５丁目,1424,1363,1332,2695
上連雀６丁目,1504,1453,1636,3089
上連雀７丁目,1354,1387,1480,2867
上連雀８丁目,1475,1631,1714,3345
上連雀９丁目,1515,1647,1690,3337
小計,12820,12450,12813,25263
井口１丁目,1654,1793,1658,3451
井口２丁目,1088,1218,1287,2505
井口３丁目,938,954,1060,2014
井口４丁目,1390,1493,1450,2943
井口５丁目,482,474,546,1020
小計,5552,5932,6001,11933
深大寺１丁目,774,810,809,1619
深大寺２丁目,1989,2143,1956,4099
深大寺３丁目,1052,1081,985,2066
小計,3815,4034,3750,7784
野崎１丁目,521,523,518,1041
野崎２丁目,1181,1283,1222,2505
野崎３丁目,938,1022,990,2012
野崎４丁目,299,338,255,593
小計,2939,3166,2985,6151
大沢１丁目,1293,1472,1382,2854
大沢２丁目,892,967,931,1898
大沢３丁目,1243,960,1090,2050
大沢４丁目,1288,1358,1467,2825
大沢５丁目,846,1017,1036,2053
大沢６丁目,742,790,776,1566
小計,6304,6564,6682,13246
合計,89564,88675,91716,180391
平成24年10月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1558,1490,1556,3046
下連雀２丁目,1776,1669,1791,3460
下連雀３丁目,5566,4275,4983,9258
下連雀４丁目,3259,2966,3112,6078
下連雀５丁目,1708,1809,2169,3978
下連雀６丁目,2050,2043,2129,4172
下連雀７丁目,2341,2423,2655,5078
下連雀８丁目,1427,1596,1743,3339
下連雀９丁目,1918,2286,2445,4731
小計,21603,20557,22583,43140
牟礼１丁目,1046,981,1041,2022
牟礼２丁目,1948,1853,1965,3818
牟礼３丁目,782,775,628,1403
牟礼４丁目,1491,1582,1707,3289
牟礼５丁目,1285,1326,1282,2608
牟礼６丁目,2241,2360,2356,4716
牟礼７丁目,797,865,833,1698
小計,9590,9742,9812,19554
井の頭１丁目,2602,2181,2384,4565
井の頭２丁目,2026,1568,1789,3357
井の頭３丁目,1190,1101,1181,2282
井の頭４丁目,1099,1048,1028,2076
井の頭５丁目,1658,1552,1607,3159
小計,8575,7450,7989,15439
中原１丁目,2004,1930,2023,3953
中原２丁目,1346,1403,1469,2872
中原３丁目,1450,1511,1575,3086
中原４丁目,1879,2029,2156,4185
小計,6679,6873,7223,14096
北野１丁目,685,749,810,1559
北野２丁目,928,968,1033,2001
北野３丁目,990,1203,1157,2360
北野４丁目,1022,1040,1019,2059
小計,3625,3960,4019,7979
新川１丁目,852,852,855,1707
新川２丁目,684,744,765,1509
新川３丁目,919,992,916,1908
新川４丁目,1498,1551,1649,3200
新川５丁目,1311,1237,1340,2577
新川６丁目,2700,2494,2267,4761
小計,7964,7870,7792,15662
上連雀１丁目,1684,1515,1459,2974
上連雀２丁目,1269,1049,1137,2186
上連雀３丁目,867,781,754,1535
上連雀４丁目,1726,1620,1620,3240
上連雀５丁目,1417,1354,1326,2680
上連雀６丁目,1498,1455,1625,3080
上連雀７丁目,1348,1378,1477,2855
上連雀８丁目,1471,1624,1710,3334
上連雀９丁目,1514,1644,1691,3335
小計,12794,12420,12799,25219
井口１丁目,1651,1791,1651,3442
井口２丁目,1079,1209,1281,2490
井口３丁目,935,950,1057,2007
井口４丁目,1391,1488,1447,2935
井口５丁目,486,479,547,1026
小計,5542,5917,5983,11900
深大寺１丁目,775,811,814,1625
深大寺２丁目,1988,2146,1957,4103
深大寺３丁目,1052,1074,990,2064
小計,3815,4031,3761,7792
野崎１丁目,523,526,516,1042
野崎２丁目,1178,1276,1223,2499
野崎３丁目,943,1024,991,2015
野崎４丁目,295,334,256,590
小計,2939,3160,2986,6146
大沢１丁目,1289,1467,1373,2840
大沢２丁目,894,971,933,1904
大沢３丁目,1244,961,1084,2045
大沢４丁目,1280,1350,1458,2808
大沢５丁目,847,1020,1037,2057
大沢６丁目,744,792,774,1566
小計,6298,6561,6659,13220
合計,89424,88541,91606,180147
平成24年９月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1562,1496,1562,3058
下連雀２丁目,1786,1679,1804,3483
下連雀３丁目,5588,4283,5004,9287
下連雀４丁目,3250,2957,3109,6066
下連雀５丁目,1704,1802,2151,3953
下連雀６丁目,2041,2035,2128,4163
下連雀７丁目,2345,2434,2661,5095
下連雀８丁目,1430,1598,1748,3346
下連雀９丁目,1921,2282,2446,4728
小計,21627,20566,22613,43179
牟礼１丁目,1047,983,1041,2024
牟礼２丁目,1941,1846,1955,3801
牟礼３丁目,780,773,625,1398
牟礼４丁目,1501,1587,1714,3301
牟礼５丁目,1289,1325,1289,2614
牟礼６丁目,2234,2353,2348,4701
牟礼７丁目,803,871,844,1715
小計,9595,9738,9816,19554
井の頭１丁目,2601,2173,2384,4557
井の頭２丁目,2025,1569,1800,3369
井の頭３丁目,1193,1106,1184,2290
井の頭４丁目,1102,1054,1038,2092
井の頭５丁目,1644,1547,1595,3142
小計,8565,7449,8001,15450
中原１丁目,2002,1927,2022,3949
中原２丁目,1349,1406,1467,2873
中原３丁目,1452,1509,1569,3078
中原４丁目,1879,2030,2160,4190
小計,6682,6872,7218,14090
北野１丁目,680,747,808,1555
北野２丁目,929,968,1038,2006
北野３丁目,993,1206,1157,2363
北野４丁目,1020,1038,1019,2057
小計,3622,3959,4022,7981
新川１丁目,861,856,863,1719
新川２丁目,680,739,759,1498
新川３丁目,915,988,914,1902
新川４丁目,1504,1560,1656,3216
新川５丁目,1314,1244,1333,2577
新川６丁目,2706,2490,2277,4767
小計,7980,7877,7802,15679
上連雀１丁目,1699,1528,1471,2999
上連雀２丁目,1268,1046,1129,2175
上連雀３丁目,873,783,761,1544
上連雀４丁目,1719,1614,1626,3240
上連雀５丁目,1418,1351,1323,2674
上連雀６丁目,1493,1451,1617,3068
上連雀７丁目,1344,1374,1475,2849
上連雀８丁目,1465,1620,1705,3325
上連雀９丁目,1515,1649,1689,3338
小計,12794,12416,12796,25212
井口１丁目,1654,1799,1649,3448
井口２丁目,1082,1210,1284,2494
井口３丁目,930,944,1054,1998
井口４丁目,1383,1485,1445,2930
井口５丁目,486,480,548,1028
小計,5535,5918,5980,11898
深大寺１丁目,775,811,814,1625
深大寺２丁目,1984,2147,1956,4103
深大寺３丁目,1053,1079,986,2065
小計,3812,4037,3756,7793
野崎１丁目,520,522,515,1037
野崎２丁目,1179,1281,1226,2507
野崎３丁目,942,1020,986,2006
野崎４丁目,291,330,253,583
小計,2932,3153,2980,6133
大沢１丁目,1290,1469,1374,2843
大沢２丁目,895,974,929,1903
大沢３丁目,1183,938,1050,1988
大沢４丁目,1275,1350,1452,2802
大沢５丁目,847,1016,1043,2059
大沢６丁目,747,797,776,1573
小計,6237,6544,6624,13168
合計,89381,88529,91608,180137
平成24年８月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1566,1504,1568,3072
下連雀２丁目,1785,1689,1803,3492
下連雀３丁目,5567,4264,5000,9264
下連雀４丁目,3268,2973,3124,6097
下連雀５丁目,1699,1790,2155,3945
下連雀６丁目,2038,2040,2126,4166
下連雀７丁目,2353,2445,2672,5117
下連雀８丁目,1432,1600,1741,3341
下連雀９丁目,1919,2276,2447,4723
小計,21627,20581,22636,43217
牟礼１丁目,1049,985,1038,2023
牟礼２丁目,1936,1842,1939,3781
牟礼３丁目,778,771,626,1397
牟礼４丁目,1498,1590,1703,3293
牟礼５丁目,1297,1338,1290,2628
牟礼６丁目,2234,2350,2340,4690
牟礼７丁目,814,879,857,1736
小計,9606,9755,9793,19548
井の頭１丁目,2605,2177,2383,4560
井の頭２丁目,2033,1580,1805,3385
井の頭３丁目,1191,1101,1184,2285
井の頭４丁目,1102,1051,1039,2090
井の頭５丁目,1650,1557,1599,3156
小計,8581,7466,8010,15476
中原１丁目,1998,1924,2016,3940
中原２丁目,1348,1409,1466,2875
中原３丁目,1445,1503,1566,3069
中原４丁目,1871,2021,2152,4173
小計,6662,6857,7200,14057
北野１丁目,684,750,813,1563
北野２丁目,933,967,1037,2004
北野３丁目,994,1203,1155,2358
北野４丁目,1019,1041,1023,2064
小計,3630,3961,4028,7989
新川１丁目,865,859,869,1728
新川２丁目,679,736,754,1490
新川３丁目,917,992,914,1906
新川４丁目,1503,1562,1654,3216
新川５丁目,1321,1246,1345,2591
新川６丁目,2716,2489,2284,4773
小計,8001,7884,7820,15704
上連雀１丁目,1695,1524,1468,2992
上連雀２丁目,1266,1049,1125,2174
上連雀３丁目,871,787,760,1547
上連雀４丁目,1721,1617,1619,3236
上連雀５丁目,1413,1349,1317,2666
上連雀６丁目,1496,1453,1610,3063
上連雀７丁目,1352,1382,1483,2865
上連雀８丁目,1468,1621,1712,3333
上連雀９丁目,1505,1642,1685,3327
小計,12787,12424,12779,25203
井口１丁目,1646,1794,1647,3441
井口２丁目,1086,1213,1280,2493
井口３丁目,920,929,1040,1969
井口４丁目,1368,1468,1431,2899
井口５丁目,484,479,547,1026
小計,5504,5883,5945,11828
深大寺１丁目,779,817,810,1627
深大寺２丁目,1983,2151,1957,4108
深大寺３丁目,1050,1081,987,2068
小計,3812,4049,3754,7803
野崎１丁目,521,522,514,1036
野崎２丁目,1172,1274,1211,2485
野崎３丁目,942,1019,989,2008
野崎４丁目,287,328,250,578
小計,2922,3143,2964,6107
大沢１丁目,1291,1466,1373,2839
大沢２丁目,896,970,933,1903
大沢３丁目,1171,934,1049,1983
大沢４丁目,1274,1352,1456,2808
大沢５丁目,849,1021,1049,2070
大沢６丁目,746,794,778,1572
小計,6227,6537,6638,13175
合計,89359,88540,91567,180107
平成24年７月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1540,1475,1548,3023
下連雀２丁目,1772,1669,1793,3462
下連雀３丁目,5486,4184,4912,9096
下連雀４丁目,3199,2918,3056,5974
下連雀５丁目,1672,1755,2126,3881
下連雀６丁目,2013,2010,2101,4111
下連雀７丁目,2316,2416,2618,5034
下連雀８丁目,1422,1584,1727,3311
下連雀９丁目,1901,2257,2411,4668
小計,21321,20268,22292,42560
牟礼１丁目,1052,982,1039,2021
牟礼２丁目,1871,1759,1868,3627
牟礼３丁目,775,764,626,1390
牟礼４丁目,1445,1555,1655,3210
牟礼５丁目,1281,1321,1275,2596
牟礼６丁目,2230,2335,2324,4659
牟礼７丁目,800,860,837,1697
小計,9454,9576,9624,19200
井の頭１丁目,2561,2131,2353,4484
井の頭２丁目,1989,1559,1770,3329
井の頭３丁目,1163,1079,1168,2247
井の頭４丁目,1073,1020,1020,2040
井の頭５丁目,1622,1536,1565,3101
小計,8408,7325,7876,15201
中原１丁目,1986,1904,2006,3910
中原２丁目,1337,1393,1453,2846
中原３丁目,1435,1481,1543,3024
中原４丁目,1856,2001,2126,4127
小計,6614,6779,7128,13907
北野１丁目,678,745,813,1558
北野２丁目,939,967,1038,2005
北野３丁目,986,1189,1147,2336
北野４丁目,1020,1038,1023,2061
小計,3623,3939,4021,7960
新川１丁目,865,852,864,1716
新川２丁目,672,724,737,1461
新川３丁目,914,987,906,1893
新川４丁目,1485,1543,1628,3171
新川５丁目,1280,1212,1306,2518
新川６丁目,2548,2393,2191,4584
小計,7764,7711,7632,15343
上連雀１丁目,1686,1526,1449,2975
上連雀２丁目,1263,1041,1127,2168
上連雀３丁目,869,787,748,1535
上連雀４丁目,1704,1598,1596,3194
上連雀５丁目,1397,1340,1302,2642
上連雀６丁目,1482,1442,1587,3029
上連雀７丁目,1340,1368,1460,2828
上連雀８丁目,1451,1591,1691,3282
上連雀９丁目,1491,1610,1647,3257
小計,12683,12303,12607,24910
井口１丁目,1621,1783,1622,3405
井口２丁目,1087,1209,1276,2485
井口３丁目,905,920,1017,1937
井口４丁目,1348,1449,1411,2860
井口５丁目,467,465,536,1001
小計,5428,5826,5862,11688
深大寺１丁目,771,811,801,1612
深大寺２丁目,1949,2122,1929,4051
深大寺３丁目,1031,1061,976,2037
小計,3751,3994,3706,7700
野崎１丁目,511,512,508,1020
野崎２丁目,1166,1260,1200,2460
野崎３丁目,930,1016,970,1986
野崎４丁目,281,322,250,572
小計,2888,3110,2928,6038
大沢１丁目,1269,1435,1345,2780
大沢２丁目,880,956,925,1881
大沢３丁目,1035,843,952,1795
大沢４丁目,1266,1342,1441,2783
大沢５丁目,844,1010,1037,2047
大沢６丁目,735,775,758,1533
小計,6029,6361,6458,12819
合計,87963,87192,90134,177326
平成24年６月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1540,1470,1549,3019
下連雀２丁目,1776,1669,1795,3464
下連雀３丁目,5472,4180,4901,9081
下連雀４丁目,3200,2920,3052,5972
下連雀５丁目,1662,1758,2119,3877
下連雀６丁目,2001,1992,2094,4086
下連雀７丁目,2315,2408,2617,5025
下連雀８丁目,1421,1581,1726,3307
下連雀９丁目,1906,2256,2413,4669
小計,21293,20234,22266,42500
牟礼１丁目,1050,983,1038,2021
牟礼２丁目,1859,1750,1855,3605
牟礼３丁目,774,765,625,1390
牟礼４丁目,1446,1557,1656,3213
牟礼５丁目,1275,1317,1273,2590
牟礼６丁目,2228,2340,2318,4658
牟礼７丁目,800,858,837,1695
小計,9432,9570,9602,19172
井の頭１丁目,2557,2128,2351,4479
井の頭２丁目,1997,1562,1777,3339
井の頭３丁目,1152,1073,1166,2239
井の頭４丁目,1070,1016,1015,2031
井の頭５丁目,1625,1541,1565,3106
小計,8401,7320,7874,15194
中原１丁目,1982,1900,2004,3904
中原２丁目,1340,1397,1454,2851
中原３丁目,1442,1484,1546,3030
中原４丁目,1855,2003,2128,4131
小計,6619,6784,7132,13916
北野１丁目,679,751,811,1562
北野２丁目,929,964,1031,1995
北野３丁目,981,1184,1138,2322
北野４丁目,1023,1040,1027,2067
小計,3612,3939,4007,7946
新川１丁目,874,856,869,1725
新川２丁目,673,725,738,1463
新川３丁目,917,989,906,1895
新川４丁目,1491,1545,1634,3179
新川５丁目,1281,1214,1306,2520
新川６丁目,2548,2386,2191,4577
小計,7784,7715,7644,15359
上連雀１丁目,1683,1524,1450,2974
上連雀２丁目,1270,1049,1132,2181
上連雀３丁目,876,792,751,1543
上連雀４丁目,1706,1599,1589,3188
上連雀５丁目,1407,1352,1303,2655
上連雀６丁目,1474,1435,1586,3021
上連雀７丁目,1337,1364,1461,2825
上連雀８丁目,1445,1588,1685,3273
上連雀９丁目,1502,1616,1654,3270
小計,12700,12319,12611,24930
井口１丁目,1626,1789,1624,3413
井口２丁目,1088,1208,1274,2482
井口３丁目,905,921,1019,1940
井口４丁目,1349,1448,1413,2861
井口５丁目,468,466,535,1001
小計,5436,5832,5865,11697
深大寺１丁目,773,812,802,1614
深大寺２丁目,1944,2123,1925,4048
深大寺３丁目,1034,1061,975,2036
小計,3751,3996,3702,7698
野崎１丁目,516,514,512,1026
野崎２丁目,1161,1252,1191,2443
野崎３丁目,928,1019,967,1986
野崎４丁目,280,324,250,574
小計,2885,3109,2920,6029
大沢１丁目,1263,1432,1340,2772
大沢２丁目,882,959,926,1885
大沢３丁目,1048,846,966,1812
大沢４丁目,1274,1344,1445,2789
大沢５丁目,847,1011,1036,2047
大沢６丁目,737,775,759,1534
小計,6051,6367,6472,12839
合計,87964,87185,90095,177280
平成24年５月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1535,1472,1547,3019
下連雀２丁目,1775,1671,1805,3476
下連雀３丁目,5448,4157,4878,9035
下連雀４丁目,3205,2923,3046,5969
下連雀５丁目,1657,1752,2117,3869
下連雀６丁目,1998,1994,2091,4085
下連雀７丁目,2302,2386,2604,4990
下連雀８丁目,1417,1577,1725,3302
下連雀９丁目,1896,2241,2407,4648
小計,21233,20173,22220,42393
牟礼１丁目,1052,985,1037,2022
牟礼２丁目,1863,1754,1862,3616
牟礼３丁目,772,762,628,1390
牟礼４丁目,1439,1555,1654,3209
牟礼５丁目,1270,1312,1274,2586
牟礼６丁目,2232,2338,2321,4659
牟礼７丁目,797,860,834,1694
小計,9425,9566,9610,19176
井の頭１丁目,2545,2117,2348,4465
井の頭２丁目,2003,1565,1778,3343
井の頭３丁目,1149,1073,1168,2241
井の頭４丁目,1068,1017,1012,2029
井の頭５丁目,1617,1537,1569,3106
小計,8382,7309,7875,15184
中原１丁目,1977,1898,1993,3891
中原２丁目,1338,1397,1453,2850
中原３丁目,1439,1483,1540,3023
中原４丁目,1858,2009,2132,4141
小計,6612,6787,7118,13905
北野１丁目,680,752,814,1566
北野２丁目,924,961,1030,1991
北野３丁目,974,1178,1135,2313
北野４丁目,1031,1047,1030,2077
小計,3609,3938,4009,7947
新川１丁目,872,851,865,1716
新川２丁目,676,724,740,1464
新川３丁目,912,986,904,1890
新川４丁目,1492,1545,1630,3175
新川５丁目,1283,1215,1310,2525
新川６丁目,2549,2386,2205,4591
小計,7784,7707,7654,15361
上連雀１丁目,1692,1531,1451,2982
上連雀２丁目,1276,1053,1136,2189
上連雀３丁目,866,784,748,1532
上連雀４丁目,1710,1605,1589,3194
上連雀５丁目,1410,1357,1306,2663
上連雀６丁目,1473,1441,1586,3027
上連雀７丁目,1342,1367,1463,2830
上連雀８丁目,1452,1594,1687,3281
上連雀９丁目,1499,1610,1650,3260
小計,12720,12342,12616,24958
井口１丁目,1632,1792,1635,3427
井口２丁目,1084,1203,1276,2479
井口３丁目,903,920,1013,1933
井口４丁目,1346,1447,1413,2860
井口５丁目,468,468,539,1007
小計,5433,5830,5876,11706
深大寺１丁目,773,811,803,1614
深大寺２丁目,1954,2131,1933,4064
深大寺３丁目,1024,1055,971,2026
小計,3751,3997,3707,7704
野崎１丁目,514,506,508,1014
野崎２丁目,1155,1248,1183,2431
野崎３丁目,925,1014,961,1975
野崎４丁目,277,319,249,568
小計,2871,3087,2901,5988
大沢１丁目,1254,1430,1334,2764
大沢２丁目,885,960,923,1883
大沢３丁目,1054,850,967,1817
大沢４丁目,1276,1345,1451,2796
大沢５丁目,849,1009,1035,2044
大沢６丁目,738,776,754,1530
小計,6056,6370,6464,12834
合計,87876,87106,90050,177156
平成24年４月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1542,1476,1553,3029
下連雀２丁目,1768,1671,1796,3467
下連雀３丁目,5451,4149,4882,9031
下連雀４丁目,3206,2918,3042,5960
下連雀５丁目,1644,1748,2104,3852
下連雀６丁目,1998,1988,2085,4073
下連雀７丁目,2303,2387,2597,4984
下連雀８丁目,1412,1571,1718,3289
下連雀９丁目,1895,2238,2397,4635
小計,21219,20146,22174,42320
牟礼１丁目,1048,980,1024,2004
牟礼２丁目,1867,1744,1869,3613
牟礼３丁目,777,764,633,1397
牟礼４丁目,1429,1544,1656,3200
牟礼５丁目,1266,1310,1268,2578
牟礼６丁目,2241,2337,2332,4669
牟礼７丁目,788,862,836,1698
小計,9416,9541,9618,19159
井の頭１丁目,2523,2109,2338,4447
井の頭２丁目,1977,1541,1759,3300
井の頭３丁目,1143,1080,1158,2238
井の頭４丁目,1063,1011,1011,2022
井の頭５丁目,1616,1536,1570,3106
小計,8322,7277,7836,15113
中原１丁目,1984,1904,1989,3893
中原２丁目,1328,1399,1442,2841
中原３丁目,1438,1486,1543,3029
中原４丁目,1855,2019,2130,4149
小計,6605,6808,7104,13912
北野１丁目,681,751,811,1562
北野２丁目,929,969,1024,1993
北野３丁目,970,1174,1137,2311
北野４丁目,1036,1049,1033,2082
小計,3616,3943,4005,7948
新川１丁目,872,848,869,1717
新川２丁目,672,721,738,1459
新川３丁目,901,973,898,1871
新川４丁目,1485,1538,1628,3166
新川５丁目,1290,1224,1319,2543
新川６丁目,2464,2325,2183,4508
小計,7684,7629,7635,15264
上連雀１丁目,1681,1522,1447,2969
上連雀２丁目,1262,1044,1120,2164
上連雀３丁目,861,784,742,1526
上連雀４丁目,1711,1603,1591,3194
上連雀５丁目,1411,1359,1311,2670
上連雀６丁目,1483,1449,1593,3042
上連雀７丁目,1344,1369,1468,2837
上連雀８丁目,1450,1596,1684,3280
上連雀９丁目,1503,1617,1653,3270
小計,12706,12343,12609,24952
井口１丁目,1619,1776,1644,3420
井口２丁目,1083,1206,1279,2485
井口３丁目,903,921,1009,1930
井口４丁目,1340,1441,1414,2855
井口５丁目,467,468,540,1008
小計,5412,5812,5886,11698
深大寺１丁目,768,805,799,1604
深大寺２丁目,1956,2136,1940,4076
深大寺３丁目,1018,1052,965,2017
小計,3742,3993,3704,7697
野崎１丁目,519,509,523,1032
野崎２丁目,1145,1240,1170,2410
野崎３丁目,924,1020,961,1981
野崎４丁目,280,322,250,572
小計,2868,3091,2904,5995
大沢１丁目,1249,1426,1331,2757
大沢２丁目,881,955,921,1876
大沢３丁目,924,816,875,1691
大沢４丁目,1272,1342,1449,2791
大沢５丁目,851,1018,1038,2056
大沢６丁目,734,776,755,1531
小計,5911,6333,6369,12702
合計,87501,86916,89844,176760
平成24年３月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1541,1465,1550,3015
下連雀２丁目,1761,1670,1796,3466
下連雀３丁目,5434,4169,4861,9030
下連雀４丁目,3190,2905,3032,5937
下連雀５丁目,1602,1698,2045,3743
下連雀６丁目,1983,1978,2068,4046
下連雀７丁目,2300,2390,2602,4992
下連雀８丁目,1403,1576,1708,3284
下連雀９丁目,1894,2237,2394,4631
小計,21108,20088,22056,42144
牟礼１丁目,1036,972,1014,1986
牟礼２丁目,1862,1754,1873,3627
牟礼３丁目,771,762,630,1392
牟礼４丁目,1426,1545,1649,3194
牟礼５丁目,1256,1307,1261,2568
牟礼６丁目,2222,2322,2342,4664
牟礼７丁目,790,860,841,1701
小計,9363,9522,9610,19132
井の頭１丁目,2499,2104,2328,4432
井の頭２丁目,1988,1542,1771,3313
井の頭３丁目,1142,1072,1159,2231
井の頭４丁目,1071,1017,1012,2029
井の頭５丁目,1626,1540,1580,3120
小計,8326,7275,7850,15125
中原１丁目,1990,1917,1986,3903
中原２丁目,1321,1391,1427,2818
中原３丁目,1436,1494,1536,3030
中原４丁目,1841,2008,2125,4133
小計,6588,6810,7074,13884
北野１丁目,690,758,820,1578
北野２丁目,933,974,1031,2005
北野３丁目,968,1174,1135,2309
北野４丁目,1039,1052,1045,2097
小計,3630,3958,4031,7989
新川１丁目,867,848,864,1712
新川２丁目,668,720,736,1456
新川３丁目,891,966,903,1869
新川４丁目,1482,1541,1628,3169
新川５丁目,1299,1234,1328,2562
新川６丁目,2515,2379,2188,4567
小計,7722,7688,7647,15335
上連雀１丁目,1667,1520,1450,2970
上連雀２丁目,1255,1030,1116,2146
上連雀３丁目,863,790,747,1537
上連雀４丁目,1679,1578,1569,3147
上連雀５丁目,1394,1354,1301,2655
上連雀６丁目,1477,1450,1594,3044
上連雀７丁目,1340,1370,1468,2838
上連雀８丁目,1439,1584,1668,3252
上連雀９丁目,1507,1622,1655,3277
小計,12621,12298,12568,24866
井口１丁目,1615,1785,1625,3410
井口２丁目,1086,1208,1279,2487
井口３丁目,907,936,1013,1949
井口４丁目,1346,1446,1410,2856
