空,"3,395",-,-,663,-,"2,732",-,"6,127","3,055",-,-,346,-,"2,709",-,"5,764",340,-,-,317,-,23,-,363,空,,,,,,,,,,,
中国,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,中国,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,
四国,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,四国,,,,,,,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,,,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,,,,,,,
九州,"43,602",-,"35,130","5,988",-,"2,484",-,"32,035","20,845",-,"17,770","2,418",-,657,-,"14,395","22,757",-,"17,360","3,570",-,"1,827",-,"17,640",九州,,,,,,,,,,,
実入,"42,373",-,"35,130","4,885",-,"2,358",-,"30,680","20,512",-,"17,770","2,192",-,550,-,"13,955","21,861",-,"17,360","2,693",-,"1,808",-,"16,725",実入,,,,,,,,,,,
空,"1,229",-,-,"1,103",-,126,-,"1,355",333,-,-,226,-,107,-,440,896,-,-,877,-,19,-,915,空,,,,,,,,,,,
沖縄,"68,461","20,197","21,386","26,878",-,-,-,"49,809","36,962","9,839","11,181","15,942",-,-,-,"27,570","31,499","10,358","10,205","10,936",-,-,-,"22,239",沖縄,,,,,,,,,,,
実入,"46,834","12,180","13,706","20,948",-,-,-,"35,261","36,962","9,839","11,181","15,942",-,-,-,"27,570","9,872","2,341","2,525","5,006",-,-,-,"7,691",実入,,,,,,,,,,,
空,"21,627","8,017","7,680","5,930",-,-,-,"14,548",-,-,-,-,-,-,-,-,"21,627","8,017","7,680","5,930",-,-,-,"14,548",空,,,,,,,,,,,
不定期航路,"169,411","14,274","3,732","41,289",-,"110,050",66,"270,818","149,477","10,019","2,528","38,106",-,"98,758",66,"242,204","19,934","4,255","1,204","3,183",-,"11,292",-,"28,614",不定期航路,,,,,,,,,,,
実入,"50,821","14,274","3,732","8,793",-,"24,001",21,"66,123","31,783","10,019","2,528","5,770",-,"13,445",21,"39,141","19,038","4,255","1,204","3,023",-,"10,556",-,"26,982",実入,,,,,,,,,,,
空,"118,590",-,-,"32,496",-,"86,049",45,"204,695","117,694",-,-,"32,336",-,"85,313",45,"203,063",896,-,-,160,-,736,-,"1,632",空,,,,,,,,,,,
*　四捨五入しているので、合計の数字と内訳の数字が一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
