,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,平成26年(2014年),,,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"2,976,358","1,757,700","1,218,658","3,134,024","1,820,774","1,313,250","2,586,440","1,521,831","1,064,609","2,501,184","1,515,113","986,071","2,765,424","1,648,182","1,117,242",合計,,,,,,
農水産品,,"194,588","135,040","59,548","167,145","113,327","53,818","143,058","91,158","51,900","155,286","104,993","50,293","150,646","101,839","48,807",農水産品,,,,,,
1,麦,"13,212","11,737","1,475","9,476","7,156","2,320","12,075","9,060","3,015","12,855","10,645","2,210","12,035","10,660","1,375",1,麦,,,,,
2,米,"2,675",545,"2,130","2,575",365,"2,210","3,110",660,"2,450","3,330",770,"2,560","3,835","1,050","2,785",2,米,,,,,
3,とうもろこし,"1,734","1,734",-,830,815,15,"1,499","1,464",35,"1,131","1,121",10,"1,471","1,461",10,3,とうもろこし,,,,,
4,豆類,"15,074","13,644","1,430","9,564","8,129","1,435","4,515","2,355","2,160","3,561","2,011","1,550","9,254","7,749","1,505",4,豆類,,,,,
5,その他雑穀,"1,265","1,050",215,970,595,375,655,485,170,839,779,60,"1,543","1,438",105,5,その他雑穀,,,,,
6,野菜・果物,"88,324","54,343","33,981","85,051","52,598","32,453","68,280","40,423","27,857","77,208","51,170","26,038","62,158","38,344","23,814",6,野菜・果物,,,,,
7,綿花,85,75,10,150,150,-,90,90,-,-,-,-,-,-,-,7,綿花,,,,,
8,その他農産品,"10,141","8,640","1,501","15,568","12,196","3,372","9,468","3,423","6,045","16,001","10,961","5,040","21,882","16,767","5,115",8,その他農産品,,,,,
9,羊毛,126,126,-,22,22,-,73,58,15,208,208,-,280,280,-,9,羊毛,,,,,
10,その他畜産品,"22,548","16,068","6,480","13,964","13,229",735,"10,140","9,440",700,"9,442","7,727","1,715","8,633","6,888","1,745",10,その他畜産品,,,,,
11,水産品,"39,404","27,078","12,326","28,975","18,072","10,903","33,153","23,700","9,453","30,711","19,601","11,110","29,555","17,202","12,353",11,水産品,,,,,
林産品,,"61,678","57,480","4,198","25,059","19,980","5,079","18,661","15,793","2,868","31,058","27,446","3,612","54,019","47,454","6,565",林産品,,,,,,
12,原木,117,117,-,-,-,-,-,-,-,220,220,-,878,878,-,12,原木,,,,,
13,製材,"54,190","53,260",930,"18,263","17,104","1,159","13,822","13,089",733,"24,903","23,911",992,"40,236","39,436",800,13,製材,,,,,
14,樹脂類,"6,167","3,380","2,787","6,056","2,470","3,586","4,163","2,350","1,813","5,060","2,815","2,245","11,750","6,175","5,575",14,樹脂類,,,,,
15,木材チップ,33,23,10,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ,,,,,
16,その他林産品,796,350,446,490,176,314,451,154,297,440,165,275,"1,035",875,160,16,その他林産品,,,,,
17,薪炭,375,350,25,250,230,20,225,200,25,435,335,100,120,90,30,17,薪炭,,,,,
鉱産品,,"14,127","13,102","1,025","10,581","9,821",760,"11,038","7,913","3,125","13,406","11,506","1,900","8,726","8,221",505,鉱産品,,,,,,
18,石炭,255,255,-,850,845,5,605,600,5,"1,575","1,570",5,"1,766","1,766",-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,"4,064","4,064",-,705,695,10,"4,365","2,240","2,125","7,545","6,000","1,545",95,45,50,20,金属鉱,,,,,
21,砂利・砂,"2,392","1,557",835,"1,675","1,020",655,"2,175","1,395",780,630,400,230,998,858,140,21,砂利・砂,,,,,
