21,砂利・砂,88,"1,928","1,845",42,"1,803","1,672",75,"1,597","1,736",98,"1,638","1,609",107,"1,502","2,251",155,"2,096","1,262",79,"1,183",21,砂利・砂
22,石材,195,"9,041","8,183",182,"8,001","8,437",471,"7,966","7,733",266,"7,467","7,844",286,"7,558","9,166",406,"8,760","8,126",318,"7,808",22,石材
23,原油,-,120,173,-,173,375,-,375,90,-,90,30,-,30,90,-,90,30,-,30,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,-,270,15,-,15,15,-,15,285,-,285,870,-,870,75,-,75,225,-,225,25,石灰石
26,原塩,5,911,"1,060",1,"1,059",665,-,665,995,-,995,786,2,784,799,5,794,806,4,802,26,原塩
27,非金属鉱物,"1,076","9,711","11,302","1,387","9,915","11,198",858,"10,340","13,128",965,"12,163","11,281","1,414","9,867","12,375","1,117","11,258","13,935","1,310","12,625",27,非金属鉱物
金属機械工業品,,"474,869","719,534","1,165,860","443,657","722,203","1,120,969","436,362","684,607","1,192,362","494,550","697,812","1,241,479","506,444","735,035","1,274,537","457,965","816,572","1,247,096","501,825","745,271",金属機械工業品,
28,鉄鋼,"3,195","3,619","6,062","2,930","3,132","5,975","2,194","3,781","5,702","2,552","3,150","6,704","3,488","3,216","5,258","1,571","3,687","5,324","2,985","2,339",28,鉄鋼
29,鋼材,"27,719","8,694","32,407","23,239","9,168","29,363","22,107","7,256","31,967","23,121","8,846","35,240","27,173","8,067","35,930","24,497","11,433","31,659","22,621","9,038",29,鋼材
30,非鉄金属,"8,103","12,645","21,159","7,354","13,805","20,465","8,353","12,112","19,902","7,679","12,223","21,632","8,001","13,631","20,959","7,065","13,894","22,201","8,134","14,067",30,非鉄金属
31,金属製品,"29,116","114,912","151,843","27,145","124,698","148,245","31,128","117,117","144,765","27,695","117,070","161,417","32,806","128,611","172,585","33,383","139,202","165,450","34,015","131,435",31,金属製品
32,鉄道車両,106,142,84,6,78,470,132,338,362,33,329,463,339,124,638,74,564,281,72,209,32,鉄道車両
33,完成自動車,"10,414","1,767","10,681","8,736","1,945","8,665","6,707","1,958","13,261","9,527","3,734","13,874","11,879","1,995","13,901","11,233","2,668","12,341","9,958","2,383",33,完成自動車
34,その他輸送用車両,221,"6,719","7,497",164,"7,333","9,242",55,"9,187","9,352",421,"8,931","12,449",376,"12,073","9,536",219,"9,317","7,582",276,"7,306",34,その他輸送用車両
35,二輪自動車,315,"5,423","5,312",472,"4,840","4,963",741,"4,222","4,425",454,"3,971","4,369",366,"4,003","7,886","1,316","6,570","5,226",383,"4,843",35,二輪自動車
36,自動車部品,"140,054","77,120","213,228","135,007","78,221","195,509","116,803","78,706","250,749","169,112","81,637","251,034","153,735","97,299","237,232","140,225","97,007","244,199","156,373","87,826",36,自動車部品
37,その他輸送機械,"4,105","26,336","29,563","3,183","26,380","28,631","4,030","24,601","31,466","3,598","27,868","28,002","4,133","23,869","28,814","3,059","25,755","32,919","3,697","29,222",37,その他輸送機械
38,産業機械,"161,550","141,446","279,210","149,505","129,705","270,391","153,104","117,287","286,885","161,628","125,257","299,598","172,699","126,899","306,463","157,453","149,010","298,280","172,418","125,862",38,産業機械
39,電気機械,"68,322","276,636","338,504","62,279","276,225","328,894","66,130","262,764","326,255","64,584","261,671","338,133","66,853","271,280","364,236","55,125","309,111","350,953","65,804","285,149",39,電気機械
40,測量・光学・医療機械,"17,457","29,758","51,105","19,010","32,095","50,769","20,156","30,613","50,702","20,606","30,096","50,990","21,109","29,881","51,654","18,585","33,069","52,410","21,491","30,919",40,測量・光学・医療機械
41,事務用機器,"3,464","12,551","15,645","3,420","12,225","16,217","3,572","12,645","14,111","2,800","11,311","14,442","2,401","12,041","15,726","3,087","12,639","14,628","2,632","11,996",41,事務用機器
42,その他機械,728,"1,766","3,560","1,207","2,353","3,170","1,150","2,020","2,458",740,"1,718","3,132","1,086","2,046","3,719","1,073","2,646","3,643",966,"2,677",42,その他機械
化学工業品,,"198,029","318,249","513,123","188,756","324,367","502,803","210,008","292,795","518,710","207,836","310,874","525,344","215,736","309,608","519,051","200,304","318,747","504,397","221,398","282,999",化学工業品,
43,陶磁器,899,"11,405","13,543","1,261","12,282","12,571","1,007","11,564","11,592",955,"10,637","11,321",705,"10,616","11,566",787,"10,779","11,970",666,"11,304",43,陶磁器
44,セメント,137,870,"1,385",230,"1,155","1,295",170,"1,125","1,307",47,"1,260",968,68,900,"1,437",132,"1,305","1,333",73,"1,260",44,セメント
45,ガラス類,"6,306","20,812","24,150","6,027","18,123","23,211","7,437","15,774","27,967","8,988","18,979","25,051","10,329","14,722","27,600","9,631","17,969","24,583","8,388","16,195",45,ガラス類
46,窯業品,"14,213","20,556","30,907","13,314","17,593","30,898","13,556","17,342","30,888","11,686","19,202","27,489","9,487","18,002","26,451","8,291","18,160","27,576","10,764","16,812",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,揮発油,-,-,-,-,-,-,-,-,151,-,151,-,-,-,-,-,-,-,-,-,48,揮発油
49,その他の石油,"2,356","1,339","3,129",853,"2,276","3,702","1,836","1,866","4,146","2,633","1,513","4,760","2,870","1,890","4,071","1,805","2,266","3,528","2,199","1,329",49,その他の石油
50,LNG/液化天然ガス,-,40,-,-,-,42,-,42,-,-,-,-,-,-,-,-,-,67,-,67,50,LNG/液化天然ガス
51,LPG/液化石油ガス,-,-,15,-,15,15,-,15,60,-,60,30,-,30,165,-,165,540,-,540,51,LPG/液化石油ガス
52,その他石油製品,"2,822","1,440","4,450","2,317","2,133","3,464","1,988","1,476","3,179","1,542","1,637","3,259","1,408","1,851","2,659","1,447","1,212","3,313","1,459","1,854",52,その他石油製品
53,コークス,-,855,885,-,885,150,-,150,"1,077",-,"1,077",870,-,870,480,-,480,551,-,551,53,コークス
54,石炭製品,392,105,396,366,30,272,257,15,265,250,15,765,690,75,452,362,90,246,216,30,54,石炭製品
55,化学薬品,"22,802","53,285","80,438","21,534","58,904","73,316","23,630","49,686","81,008","26,024","54,984","80,457","23,838","56,619","83,341","24,589","58,752","78,966","30,334","48,632",55,化学薬品
56,化学肥料,150,"2,615","3,859",135,"3,724","3,111",75,"3,036","5,568",230,"5,338","5,105",170,"4,935","4,925",45,"4,880","4,796",315,"4,481",56,化学肥料
57,その他化学工業品,"147,952","204,927","349,966","142,719","207,247","350,756","160,052","190,704","351,502","155,481","196,021","365,269","166,171","199,098","355,904","153,215","202,689","346,928","166,984","179,944",57,その他化学工業品
軽工業品,,"58,303","404,663","460,915","51,669","409,246","449,808","49,970","399,838","449,242","53,735","395,507","455,421","57,619","397,802","492,092","55,955","436,137","437,015","55,197","381,818",軽工業品,
58,紙・パルプ,"23,073","55,091","77,911","20,686","57,225","74,158","20,151","54,007","79,392","19,511","59,881","75,774","21,525","54,249","83,414","21,636","61,778","79,662","20,513","59,149",58,紙・パルプ
59,糸及び紡績半製品,422,"4,973","4,894",289,"4,605","4,024",214,"3,810","5,380",317,"5,063","4,673",183,"4,490","4,676",138,"4,538","4,605",284,"4,321",59,糸及び紡績半製品
60,その他繊維工業品,"5,206","27,698","34,570","5,473","29,097","29,634","4,442","25,192","29,465","4,708","24,757","30,618","5,500","25,118","32,022","4,304","27,718","30,363","4,251","26,112",60,その他繊維工業品
61,砂糖,35,"4,057","4,904",75,"4,829","4,419",44,"4,375","4,099",20,"4,079","4,550",29,"4,521","4,617",31,"4,586","3,725",65,"3,660",61,砂糖
62,製造食品,"23,554","218,020","232,278","20,145","212,133","237,824","20,481","217,343","240,673","24,592","216,081","251,456","25,308","226,148","265,702","25,020","240,682","241,599","25,322","216,277",62,製造食品
63,飲料,"5,574","53,479","67,785","4,307","63,478","61,716","3,935","57,781","58,314","4,023","54,291","56,500","4,674","51,826","67,260","4,032","63,228","49,590","4,015","45,575",63,飲料
64,水,427,"16,863","15,937",681,"15,256","14,017",670,"13,347","16,085",560,"15,525","12,017",335,"11,682","15,658",535,"15,123","8,226",721,"7,505",64,水
65,たばこ,6,"7,657","7,411",-,"7,411","7,664",11,"7,653","5,639",-,"5,639","5,154",61,"5,093","5,548",15,"5,533","7,182",15,"7,167",65,たばこ
66,その他食料工業品,6,"16,825","15,225",13,"15,212","16,352",22,"16,330","10,195",4,"10,191","14,679",4,"14,675","13,195",244,"12,951","12,063",11,"12,052",66,その他食料工業品
雑工業品,,"108,326","789,850","939,382","95,487","843,895","1,029,824","106,298","923,526","1,066,472","94,856","971,616","1,089,980","98,056","991,924","1,055,816","91,009","964,807","968,590","115,684","852,906",雑工業品,
67,がん具,"1,837","53,761","63,597","1,745","61,852","57,963","1,915","56,048","61,658","2,159","59,499","80,339","2,511","77,828","78,281","2,087","76,194","56,092","2,448","53,644",67,がん具
68,衣服・身廻品・はきもの,"15,876","323,829","374,660","11,792","362,868","444,423","12,473","431,950","515,633","11,305","504,328","492,706","12,254","480,452","441,436","14,730","426,706","392,029","14,742","377,287",68,衣服・身廻品・はきもの
69,文房具・運動娯楽用品・楽器,"11,800","63,582","72,820","9,647","63,173","76,145","11,538","64,607","63,503","11,653","51,850","67,890","11,824","56,066","70,663","9,101","61,562","67,136","10,259","56,877",69,文房具・運動娯楽用品・楽器
70,家具装備品,"10,650","160,796","173,551","9,752","163,799","176,830","8,948","167,882","171,702","9,564","162,138","183,497","11,398","172,099","197,758","9,391","188,367","187,998","10,440","177,558",70,家具装備品
71,その他日用品,"10,759","37,384","46,618","11,921","34,697","52,393","16,963","35,430","38,258","9,881","28,377","38,616","9,103","29,513","42,822","7,463","35,359","37,605","8,755","28,850",71,その他日用品
72,ゴム製品,"33,199","36,084","68,594","29,677","38,917","74,737","29,731","45,006","68,055","26,463","41,592","63,463","26,223","37,240","59,553","20,586","38,967","73,895","42,670","31,225",72,ゴム製品
73,木製品,746,"88,015","93,634","1,286","92,348","92,254",800,"91,454","97,737",803,"96,934","112,840",926,"111,914","113,851","1,010","112,841","105,452","1,285","104,167",73,木製品
74,その他製造工業品,"23,459","26,399","45,908","19,667","26,241","55,079","23,930","31,149","49,926","23,028","26,898","50,629","23,817","26,812","51,452","26,641","24,811","48,383","25,085","23,298",74,その他製造工業品
特殊品,,"281,228","176,044","466,185","281,796","184,389","426,066","244,267","181,799","391,794","208,951","182,843","390,442","205,307","185,135","418,364","213,810","204,554","378,439","203,262","175,177",特殊品,
75,金属くず,"7,086","6,051","13,691","6,841","6,850","11,537","6,338","5,199","10,804","5,832","4,972","14,562","8,064","6,498","14,479","7,207","7,272","12,985","6,653","6,332",75,金属くず
76,再利用資材,"231,131","3,753","232,191","227,340","4,851","200,566","195,513","5,053","165,841","163,537","2,304","164,687","160,230","4,457","178,383","173,327","5,056","166,630","164,269","2,361",76,再利用資材
77,動植物性製造飼肥料,"3,676","82,124","89,067","2,628","86,439","87,142","1,761","85,381","85,495","1,792","83,703","90,025","1,823","88,202","93,476","1,447","92,029","86,188","1,894","84,294",77,動植物性製造飼肥料
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂
80,輸送用容器,"16,197","78,036","97,527","16,926","80,601","94,450","13,812","80,638","100,045","17,134","82,911","99,390","19,313","80,077","107,538","18,971","88,567","95,371","18,485","76,886",80,輸送用容器
81,取合せ品,"23,138","6,080","33,709","28,061","5,648","32,371","26,843","5,528","29,609","20,656","8,953","21,778","15,877","5,901","24,488","12,858","11,630","17,265","11,961","5,304",81,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
