地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成28年1月
4,13214,国分寺市,61694,61648,61607,61813,61918,61932,61970,61995,62009,62050,62054,62042,62082
4,13215,国立市,38152,38140,38088,38242,38408,38421,38471,38470,38436,38468,38504,38522,38519
4,13218,福生市,29043,29026,29051,29091,29124,29100,29082,29047,29005,29041,29083,29077,29043
4,13219,狛江市,41139,41110,41122,41248,41333,41351,41368,41407,41432,41462,41548,41601,41664
4,13220,東大和市,43274,43264,43288,43273,43338,43339,43372,43393,43343,43310,43313,43280,43269
4,13221,清瀬市,38743,38747,38736,38715,38743,38719,38748,38779,38805,38778,38786,38791,38796
4,13222,東久留米市,59096,59108,59113,59244,59453,59464,59439,59415,59403,59498,59537,59549,59558
4,13223,武蔵村山市,35434,35430,35434,35408,35470,35483,35480,35437,35456,35465,35485,35528,35550
4,13224,多摩市,75142,75179,75195,75291,75387,75375,75371,75343,75258,75279,75426,75452,75441
4,13225,稲城市,42724,42755,42745,42937,43045,43040,43106,43127,43156,43150,43215,43234,43246
4,13227,羽村市,27392,27377,27349,27303,27317,27302,27316,27316,27307,27267,27246,27257,27270
4,13228,あきる野市,40501,40481,40463,40478,40481,40462,40455,40458,40449,40436,40399,40361,40387
4,13229,西東京市,101868,101809,101819,101959,102124,102221,102233,102251,102263,102283,102324,102309,102316
1,13550,町村部,41757,41685,41672,41421,41577,41556,41573,41585,41573,41564,41553,41539,41516
2,13300,郡部,29059,29026,29025,28992,28970,28945,28955,28979,28969,28975,28977,28979,28971
4,13303,瑞穂町,16432,16419,16410,16374,16356,16355,16368,16392,16408,16414,16422,16426,16413
4,13305,日の出町,8793,8784,8789,8796,8788,8775,8781,8782,8771,8777,8784,8780,8795
4,13307,檜原村,1135,1140,1134,1136,1139,1137,1138,1135,1135,1133,1129,1131,1126
4,13308,奥多摩町,2699,2683,2692,2686,2687,2678,2668,2670,2655,2651,2642,2642,2637
2,13350,島部,12698,12659,12647,12429,12607,12611,12618,12606,12604,12589,12576,12560,12545
3,13360,大島支庁,6360,6341,6340,6236,6316,6319,6315,6308,6307,6293,6284,6273,6264
4,13361,大島町,3929,3915,3918,3855,3906,3907,3900,3894,3892,3882,3877,3879,3877
4,13362,利島村,136,138,138,133,140,141,142,142,140,139,140,139,138
4,13363,新島村,1402,1396,1391,1376,1380,1379,1381,1378,1377,1376,1372,1364,1360
4,13364,神津島村,893,892,893,872,890,892,892,894,898,896,895,891,889
3,13380,三宅支庁,1270,1265,1265,1228,1252,1250,1247,1247,1246,1247,1244,1236,1233
4,13381,三宅村,1127,1122,1123,1092,1110,1108,1102,1099,1098,1098,1094,1087,1084
4,13382,御蔵島村,143,143,142,136,142,142,145,148,148,149,150,149,149
3,13400,八丈支庁,4003,3993,3978,3921,3966,3968,3973,3968,3964,3964,3963,3961,3966
4,13401,八丈町,3931,3920,3906,3852,3893,3894,3899,3895,3893,3893,3894,3893,3898
4,13402,青ヶ島村,72,73,72,69,73,74,74,73,71,71,69,68,68
3,13420,小笠原支庁,1065,1060,1064,1044,1073,1074,1083,1083,1087,1085,1085,1090,1082
4,13421,小笠原村,1065,1060,1064,1044,1073,1074,1083,1083,1087,1085,1085,1090,1082
,,,,,,,,,,,,,,,
人口の動き（平成27年中）,,,,,,,,,,,,,,,
第４表  区市町村、月別人口（総数　女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
