"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2021120101,"芝浦",,2,16,18,28,,,,12,1,,,,,
2021120102,"芝浦",,2,16,18,29,,,,27,-1,,,,,
2021120103,"芝浦",,2,17,19,30,,,,26,2,,,,,
2021120104,"芝浦",,2,15,17,32,,,,18,10,,,,,
2021120105,"芝浦",,5,14,19,31,,,,23,10,,,,,
2021120106,"芝浦",,5,20,25,28,,,,36,9,,,,,
2021120107,"芝浦",,2,20,22,26,,,,28,5,,,,,
2021120108,"芝浦",,11,35,46,14,,,,7,8,,,,,
2021120109,"芝浦",,10,26,36,14,,,,3,4,,,,,
2021120110,"芝浦",,17,24,41,13,,,,12,10,,,,,
2021120111,"芝浦",,26,30,56,13,,,,17,-7,,,,,
2021120112,"芝浦",,21,27,48,20,,,,7,-8,,,,,
2021120113,"芝浦",,5,15,20,36,,,,6,28,,,,,
2021120114,"芝浦",,5,17,22,35,,,,17,14,,,,,
2021120115,"芝浦",,3,16,19,34,,,,8,24,,,,,
2021120116,"芝浦",,11,28,39,23,,,,13,19,,,,,
2021120117,"芝浦",,11,26,37,23,,,,8,1,,,,,
2021120118,"芝浦",,11,22,33,25,,,,8,-5,,,,,
2021120119,"芝浦",,9,21,30,23,,,,13,-10,,,,,
2021120120,"芝浦",,5,17,22,26,,,,2,-4,,,,,
2021120121,"芝浦",,1,13,14,28,,,,9,0,,,,,
2021120122,"芝浦",,0,10,10,30,,,,2,2,,,,,
2021120123,"芝浦",,0,10,10,30,,,,9,-3,,,,,
2021120124,"芝浦",,0,9,9,29,,,,1,0,,,,,
2021120201,"芝浦",,0,8,8,30,,,,8,-1,,,,,
2021120202,"芝浦",,0,7,7,31,,,,1,-2,,,,,
2021120203,"芝浦",,0,6,6,31,,,,10,-4,,,,,
2021120204,"芝浦",,1,8,9,29,,,,1,-3,,,,,
2021120205,"芝浦",,1,8,9,29,,,,3,1,,,,,
2021120206,"芝浦",,1,8,9,27,,,,1,-3,,,,,
2021120207,"芝浦",,1,12,13,23,,,,6,0,,,,,
2021120208,"芝浦",,6,16,22,19,,,,7,1,,,,,
2021120209,"芝浦",,16,20,36,18,,,,7,-1,,,,,
2021120210,"芝浦",,16,21,37,18,,,,1,0,,,,,
2021120211,"芝浦",,25,22,47,18,,,,5,2,,,,,
2021120212,"芝浦",,23,21,44,19,,,,2,-12,,,,,
2021120213,"芝浦",,13,18,31,24,,,,3,26,,,,,
2021120214,"芝浦",,14,20,34,24,,,,2,-34,,,,,
2021120215,"芝浦",,38,34,72,13,,,,11,17,,,,,
2021120216,"芝浦",,29,40,69,9,,,,8,16,,,,,
2021120217,"芝浦",,19,41,60,7,,,,3,6,,,,,
2021120218,"芝浦",,40,48,88,3,,,,4,4,,,,,
2021120219,"芝浦",,31,41,72,6,,,,3,6,,,,,
2021120220,"芝浦",,7,28,35,17,,,,6,8,,,,,
2021120221,"芝浦",,2,20,22,23,,,,8,5,,,,,
2021120222,"芝浦",,9,25,34,17,,,,6,7,,,,,
2021120223,"芝浦",,14,31,45,12,,,,5,7,,,,,
2021120224,"芝浦",,2,22,24,19,,,,13,3,,,,,
2021120301,"芝浦",,1,29,30,12,,,,12,-4,,,,,
2021120302,"芝浦",,3,31,34,5,,,,10,10,,,,,
2021120303,"芝浦",,1,21,22,10,,,,12,6,,,,,
2021120304,"芝浦",,1,18,19,12,,,,4,7,,,,,
2021120305,"芝浦",,1,20,21,10,,,,3,4,,,,,
2021120306,"芝浦",,1,22,23,9,,,,8,10,,,,,
2021120307,"芝浦",,2,24,26,9,,,,13,5,,,,,
2021120308,"芝浦",,18,29,47,7,,,,5,6,,,,,
2021120309,"芝浦",,28,33,61,9,,,,8,6,,,,,
2021120310,"芝浦",,33,32,65,10,,,,7,8,,,,,
2021120311,"芝浦",,49,36,85,9,,,,10,18,,,,,
2021120312,"芝浦",,50,39,89,10,,,,18,0,,,,,
2021120313,"芝浦",,40,41,81,12,,,,24,42,,,,,
2021120314,"芝浦",,33,37,70,14,,,,13,8,,,,,
2021120315,"芝浦",,5,15,20,34,,,,3,9,,,,,
